,QUARTER,TIME_REMAINING,ORLANDO_ACTION,DALLAS_ACTION,ORLANDO_SCORE,DALLAS_SCORE
378,4,8:32.0,Personal foul by J. Jackson (drawn by J. Isaac),,88,91
379,4,8:20.0,Turnover by D. Augustin (bad pass),,88,91
380,4,8:20.0,N. Vučević enters the game for K. Birch,,88,91
381,4,8:05.0,,D. Wright misses 2-pt jump shot from 4 ft,88,91
382,4,8:04.0,Defensive rebound by M. Carter-Williams,,88,91
383,4,7:59.0,M. Carter-Williams misses 2-pt layup from 1 ft,,88,91
384,4,7:57.0,,Defensive rebound by D. Powell,88,91
385,4,7:54.0,,T. Hardaway misses 2-pt jump shot from 6 ft,88,91
386,4,7:53.0,Defensive rebound by Team,,88,91
387,4,7:53.0,,Loose ball foul by T. Hardaway (drawn by N. Vučević),88,91
388,4,7:53.0,N. Vučević makes free throw 1 of 2,,89,91
389,4,7:53.0,A. Gordon enters the game for J. Isaac,,89,91
390,4,7:53.0,,L. Dončić enters the game for T. Hardaway,89,91
391,4,7:53.0,,D. Finney-Smith enters the game for J. Jackson,89,91
392,4,7:53.0,,K. Porziņģis enters the game for M. Kleber,89,91
393,4,7:53.0,N. Vučević makes free throw 2 of 2,,90,91
394,4,7:40.0,,D. Powell misses 2-pt dunk from 2 ft (block by M. Carter-Williams),90,91
395,4,7:37.0,,Offensive rebound by D. Powell,90,91
396,4,7:37.0,,D. Powell misses 2-pt layup at rim (block by N. Vučević),90,91
397,4,7:37.0,Defensive rebound by N. Vučević,,90,91
398,4,7:37.0,Personal foul by D. Powell (drawn by N. Vučević),,90,91
399,4,7:37.0,N. Vučević misses free throw 1 of 2,,90,91
400,4,7:37.0,Offensive rebound by Team,,90,91
401,4,7:37.0,,J. Barea enters the game for D. Wright,90,91
402,4,7:37.0,N. Vučević makes free throw 2 of 2,,91,91
403,4,7:26.0,,L. Dončić makes 2-pt jump shot from 8 ft,91,93
404,4,7:07.0,Offensive foul by E. Fournier (drawn by L. Dončić),,91,93
405,4,7:07.0,Turnover by E. Fournier (offensive foul),,91,93
406,4,7:01.0,,L. Dončić makes 3-pt jump shot from 27 ft (assist by K. Porziņģis),91,96
407,4,6:41.0,E. Fournier makes 2-pt layup from 1 ft (assist by N. Vučević),,93,96
408,4,6:25.0,,L. Dončić misses 3-pt jump shot from 25 ft,93,96
409,4,6:22.0,Defensive rebound by N. Vučević,,93,96
410,4,6:15.0,Turnover by N. Vučević (traveling),,93,96
411,4,6:15.0,,Dallas full timeout,93,96
412,4,6:15.0,J. Isaac enters the game for M. Carter-Williams,,93,96
413,4,6:00.0,,Turnover by L. Dončić (bad pass; steal by J. Isaac),93,96
414,4,6:00.0,Shooting foul by K. Porziņģis (drawn by J. Isaac),,93,96
415,4,6:00.0,J. Isaac makes free throw 1 of 2,,94,96
416,4,6:00.0,J. Isaac makes free throw 2 of 2,,95,96
417,4,5:51.0,,D. Powell makes 2-pt layup from 1 ft (assist by L. Dončić),95,98
418,4,5:30.0,D. Augustin makes 3-pt jump shot from 26 ft (assist by E. Fournier),,98,98
419,4,5:13.0,,J. Barea misses 3-pt jump shot from 25 ft,98,98
420,4,5:10.0,Defensive rebound by J. Isaac,,98,98
421,4,5:03.0,Turnover by D. Augustin (lost ball; steal by D. Finney-Smith),,98,98
422,4,5:00.0,,Personal take foul by E. Fournier (drawn by L. Dončić),98,98
423,4,5:00.0,M. Fultz enters the game for D. Augustin,,98,98
424,4,5:00.0,,D. Wright enters the game for J. Barea,98,98
425,4,4:51.0,,Personal foul by E. Fournier (drawn by D. Powell),98,98
426,4,4:51.0,D. Augustin enters the game for E. Fournier,,98,98
427,4,4:38.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,98,98
428,4,4:36.0,,Offensive rebound by D. Powell,98,98
429,4,4:36.0,,Personal foul by M. Fultz (drawn by D. Powell),98,98
430,4,4:30.0,,K. Porziņģis misses 2-pt jump shot from 13 ft (block by J. Isaac),98,98
431,4,4:28.0,Defensive rebound by N. Vučević,,98,98
432,4,4:26.0,D. Augustin makes 2-pt layup from 1 ft (assist by N. Vučević),,100,98
433,4,4:25.0,,Dallas full timeout,100,98
434,4,4:25.0,,T. Hardaway enters the game for D. Wright,100,98
435,4,4:13.0,,T. Hardaway misses 3-pt jump shot from 26 ft,100,98
436,4,4:09.0,,Offensive rebound by D. Finney-Smith,100,98
437,4,4:07.0,,Shooting foul by J. Isaac (drawn by D. Powell),100,98
438,4,4:07.0,,D. Powell makes free throw 1 of 2,100,99
439,4,4:07.0,,D. Powell makes free throw 2 of 2,100,100
440,4,3:42.0,M. Fultz misses 2-pt jump shot from 11 ft,,100,100
441,4,3:41.0,,Defensive rebound by L. Dončić,100,100
442,4,3:36.0,,D. Finney-Smith makes 3-pt jump shot from 26 ft (assist by L. Dončić),100,103
443,4,3:35.0,Orlando full timeout,,100,103
444,4,3:14.0,N. Vučević makes 2-pt hook shot from 2 ft,,102,103
445,4,2:59.0,,L. Dončić makes 2-pt layup from 1 ft,102,105
446,4,2:41.0,A. Gordon misses 2-pt jump shot from 20 ft,,102,105
447,4,2:39.0,,Defensive rebound by D. Powell,102,105
448,4,2:31.0,,Personal foul by A. Gordon (drawn by L. Dončić),102,105
449,4,2:31.0,,L. Dončić makes free throw 1 of 2,102,106
450,4,2:31.0,,L. Dončić makes free throw 2 of 2,102,107
451,4,2:14.0,J. Isaac makes 2-pt jump shot from 13 ft (assist by N. Vučević),,104,107
452,4,1:56.0,,L. Dončić misses 3-pt jump shot from 26 ft,104,107
453,4,1:54.0,Defensive rebound by J. Isaac,,104,107
454,4,1:36.0,M. Fultz misses 2-pt jump shot from 23 ft,,104,107
455,4,1:33.0,,Defensive rebound by K. Porziņģis,104,107
456,4,1:18.0,,L. Dončić misses 2-pt layup from 5 ft,104,107
457,4,1:15.0,Defensive rebound by N. Vučević,,104,107
458,4,1:09.0,A. Gordon makes 2-pt layup from 1 ft (assist by D. Augustin),,106,107
459,4,0:50.0,,Turnover by D. Finney-Smith (lost ball; steal by M. Fultz),106,107
460,4,0:41.0,Orlando full timeout,,106,107
461,4,0:34.0,Offensive foul by A. Gordon (drawn by D. Finney-Smith),,106,107
462,4,0:34.0,Turnover by A. Gordon (offensive foul),,106,107
463,4,0:10.0,,Turnover by L. Dončić (bad pass; steal by M. Fultz),106,107
464,4,0:07.0,Offensive foul by A. Gordon (drawn by D. Powell),,106,107
465,4,0:07.0,Turnover by A. Gordon (offensive foul),,106,107
466,4,0:07.0,M. Carter-Williams enters the game for A. Gordon,,106,107
467,4,0:07.0,,S. Curry enters the game for D. Finney-Smith,106,107
468,4,0:07.0,,Personal take foul by D. Augustin (drawn by S. Curry),106,107
469,4,0:07.0,,S. Curry misses free throw 1 of 2,106,107
470,4,0:07.0,,Offensive rebound by Team,106,107
471,4,0:07.0,,S. Curry misses free throw 2 of 2,106,107
472,4,0:06.0,Defensive rebound by J. Isaac,,106,107
473,4,0:06.0,Orlando full timeout,,106,107
474,4,0:06.0,,D. Finney-Smith enters the game for S. Curry,106,107
475,4,0:06.0,,M. Kleber enters the game for K. Porziņģis,106,107
476,4,0:01.0,N. Vučević misses 3-pt jump shot from 27 ft,,106,107
477,4,0:01.0,Offensive rebound by Team,,106,107
