,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MILWAUKEE_ACTION,LA CLIPPERS_SCORE,MILWAUKEE_SCORE
378,4,10:54.0,,G. Antetokounmpo enters the game for E. İlyasova,65,91
379,4,10:40.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by K. Middleton),65,93
380,4,10:32.0,Turnover by P. George (bad pass; steal by E. Bledsoe),,65,93
381,4,10:28.0,,E. Bledsoe makes 2-pt layup from 4 ft,65,95
382,4,10:22.0,L. Williams misses 2-pt jump shot from 13 ft,,65,95
383,4,10:22.0,Offensive rebound by M. Harrell,,65,95
384,4,10:18.0,M. Harrell misses 2-pt layup at rim,,65,95
385,4,10:17.0,Offensive rebound by M. Harrell,,65,95
386,4,10:17.0,M. Harrell misses 2-pt layup at rim,,65,95
387,4,10:17.0,,Defensive rebound by P. Connaughton,65,95
388,4,10:11.0,,P. Connaughton makes 2-pt layup at rim (assist by E. Bledsoe),65,97
389,4,10:11.0,,Shooting foul by P. George (drawn by P. Connaughton),65,97
390,4,10:11.0,Violation by Team (delay of game),,65,97
391,4,10:11.0,,P. Connaughton makes free throw 1 of 1,65,98
392,4,9:59.0,L. Williams makes 2-pt layup from 8 ft,,67,98
393,4,9:41.0,,E. Bledsoe makes 3-pt jump shot from 26 ft,67,101
394,4,9:25.0,Personal foul by K. Korver (drawn by M. Harrell),,67,101
395,4,9:25.0,M. Kabengele enters the game for P. Beverley,,67,101
396,4,9:25.0,T. Mann enters the game for P. George,,67,101
397,4,9:25.0,J. Robinson enters the game for M. Harrell,,67,101
398,4,9:25.0,D. Walton enters the game for K. Leonard,,67,101
399,4,9:25.0,I. Zubac enters the game for L. Williams,,67,101
400,4,9:18.0,J. Robinson misses 2-pt jump shot from 13 ft,,67,101
401,4,9:15.0,Offensive rebound by I. Zubac,,67,101
402,4,9:15.0,I. Zubac misses 2-pt layup from 1 ft,,67,101
403,4,9:13.0,,Defensive rebound by G. Antetokounmpo,67,101
404,4,9:01.0,,G. Antetokounmpo makes 2-pt layup from 3 ft,67,103
405,4,8:56.0,Personal foul by G. Antetokounmpo (drawn by I. Zubac),,67,103
406,4,8:56.0,,S. Brown enters the game for G. Antetokounmpo,67,103
407,4,8:56.0,,R. Lopez enters the game for E. Bledsoe,67,103
408,4,8:56.0,,D. Wilson enters the game for K. Middleton,67,103
409,4,8:48.0,J. Robinson misses 2-pt jump shot from 7 ft,,67,103
410,4,8:45.0,,Defensive rebound by K. Korver,67,103
411,4,8:32.0,,S. Brown makes 3-pt jump shot from 28 ft (assist by P. Connaughton),67,106
412,4,8:17.0,D. Walton misses 2-pt jump shot from 15 ft,,67,106
413,4,8:13.0,,Defensive rebound by K. Korver,67,106
414,4,8:06.0,,P. Connaughton makes 2-pt layup from 3 ft (assist by K. Korver),67,108
415,4,7:50.0,M. Kabengele misses 3-pt jump shot from 27 ft,,67,108
416,4,7:47.0,,Defensive rebound by S. Brown,67,108
417,4,7:41.0,,D. Wilson misses 2-pt jump shot from 13 ft,67,108
418,4,7:38.0,Defensive rebound by M. Kabengele,,67,108
419,4,7:31.0,J. Robinson misses 2-pt jump shot from 10 ft,,67,108
420,4,7:29.0,,Defensive rebound by R. Lopez,67,108
421,4,7:17.0,,Turnover by R. Lopez (out of bounds lost ball),67,108
422,4,7:17.0,,D. DiVincenzo enters the game for P. Connaughton,67,108
423,4,7:04.0,I. Zubac makes 2-pt layup from 5 ft (assist by J. Robinson),,69,108
424,4,6:46.0,,D. DiVincenzo makes 2-pt layup from 2 ft,69,110
425,4,6:28.0,M. Kabengele misses 2-pt layup from 7 ft (block by R. Lopez),,69,110
426,4,6:22.0,Offensive rebound by I. Zubac,,69,110
427,4,6:21.0,I. Zubac makes 2-pt dunk at rim,,71,110
428,4,6:12.0,,D. Wilson misses 3-pt jump shot from 27 ft,71,110
429,4,6:09.0,Defensive rebound by J. Robinson,,71,110
430,4,6:01.0,J. Robinson makes 2-pt jump shot from 16 ft,,73,110
431,4,5:45.0,,Personal foul by T. Mann (drawn by S. Brown),73,110
432,4,5:45.0,,Milwaukee full timeout,73,110
433,4,5:38.0,,D. DiVincenzo makes 3-pt jump shot from 26 ft (assist by R. Lopez),73,113
434,4,5:27.0,M. Kabengele misses 3-pt jump shot from 27 ft,,73,113
435,4,5:24.0,,Defensive rebound by D. DiVincenzo,73,113
436,4,5:09.0,,D. DiVincenzo misses 3-pt jump shot from 27 ft,73,113
437,4,5:07.0,Defensive rebound by J. Robinson,,73,113
438,4,5:03.0,Turnover by J. Robinson (bad pass; steal by S. Brown),,73,113
439,4,4:58.0,,Turnover by D. DiVincenzo (bad pass; steal by T. Mann),73,113
440,4,4:43.0,I. Zubac makes 2-pt layup from 2 ft (assist by J. Robinson),,75,113
441,4,4:28.0,,S. Brown misses 2-pt jump shot from 16 ft,75,113
442,4,4:26.0,,Offensive rebound by Team,75,113
443,4,4:18.0,,R. Lopez misses 2-pt layup from 4 ft,75,113
444,4,4:13.0,,Offensive rebound by R. Lopez,75,113
445,4,4:13.0,,R. Lopez misses 2-pt layup from 1 ft,75,113
446,4,4:13.0,,Offensive rebound by R. Lopez,75,113
447,4,4:11.0,,R. Lopez makes 2-pt layup from 1 ft,75,115
448,4,4:03.0,J. Robinson makes 2-pt jump shot from 16 ft (assist by I. Zubac),,77,115
449,4,3:44.0,,D. Wilson makes 2-pt jump shot from 5 ft (assist by D. DiVincenzo),77,117
450,4,3:30.0,J. Robinson makes 2-pt jump shot from 15 ft (assist by I. Zubac),,79,117
451,4,3:13.0,,D. DiVincenzo misses 3-pt jump shot from 28 ft,79,117
452,4,3:11.0,Defensive rebound by I. Zubac,,79,117
453,4,3:08.0,M. Kabengele makes 2-pt dunk from 1 ft (assist by D. Walton),,81,117
454,4,2:50.0,,Turnover by D. Wilson (traveling),81,117
455,4,2:50.0,LA Clippers full timeout,,81,117
456,4,2:50.0,,P. Connaughton enters the game for D. DiVincenzo,81,117
457,4,2:35.0,Shooting foul by S. Brown (drawn by D. Walton),,81,117
458,4,2:35.0,D. Walton makes free throw 1 of 3,,82,117
459,4,2:35.0,D. Walton makes free throw 2 of 3,,83,117
460,4,2:35.0,D. Walton makes free throw 3 of 3,,84,117
461,4,2:25.0,,R. Lopez misses 3-pt jump shot from 27 ft,84,117
462,4,2:22.0,Defensive rebound by M. Kabengele,,84,117
463,4,2:17.0,Turnover by T. Mann (bad pass; steal by S. Brown),,84,117
464,4,2:14.0,,Shooting foul by J. Robinson (drawn by S. Brown),84,117
465,4,2:14.0,,S. Brown misses free throw 1 of 2,84,117
466,4,2:14.0,,Offensive rebound by Team,84,117
467,4,2:14.0,,S. Brown misses free throw 2 of 2,84,117
468,4,2:11.0,Defensive rebound by I. Zubac,,84,117
469,4,2:02.0,J. Robinson misses 2-pt jump shot from 12 ft,,84,117
470,4,1:56.0,,Defensive rebound by K. Korver,84,117
471,4,1:56.0,,Turnover by K. Korver (bad pass; steal by J. Robinson),84,117
472,4,1:49.0,M. Kabengele misses 3-pt jump shot from 24 ft,,84,117
473,4,1:46.0,,Defensive rebound by P. Connaughton,84,117
474,4,1:38.0,,Turnover by P. Connaughton (lost ball; steal by M. Kabengele),84,117
475,4,1:36.0,M. Kabengele makes 2-pt dunk from 1 ft,,86,117
476,4,1:36.0,Shooting foul by P. Connaughton (drawn by M. Kabengele),,86,117
477,4,1:36.0,M. Kabengele makes free throw 1 of 1,,87,117
478,4,1:24.0,,Turnover by S. Brown (bad pass; steal by D. Walton),87,117
479,4,1:16.0,D. Walton misses 3-pt jump shot from 25 ft,,87,117
480,4,1:15.0,Offensive rebound by I. Zubac,,87,117
481,4,1:15.0,Shooting foul by D. Wilson (drawn by I. Zubac),,87,117
482,4,1:15.0,I. Zubac makes free throw 1 of 2,,88,117
483,4,1:15.0,I. Zubac makes free throw 2 of 2,,89,117
484,4,1:06.0,,P. Connaughton makes 2-pt dunk from 1 ft (assist by S. Brown),89,119
485,4,0:56.0,T. Mann makes 2-pt jump shot from 15 ft,,91,119
486,4,0:42.0,,R. Lopez misses 3-pt jump shot from 23 ft,91,119
487,4,0:39.0,Defensive rebound by T. Mann,,91,119
488,4,0:30.0,M. Kabengele misses 2-pt layup from 3 ft (block by R. Lopez),,91,119
489,4,0:25.0,Offensive rebound by D. Walton,,91,119
490,4,0:23.0,J. Robinson misses 3-pt jump shot from 28 ft,,91,119
491,4,0:19.0,,Defensive rebound by D. Wilson,91,119
492,4,0:00.0,,Turnover by Team (shot clock),91,119
