,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DALLAS_ACTION,GOLDEN STATE_SCORE,DALLAS_SCORE
380,4,8:00.0,W. Cauley-Stein enters the game for M. Chriss,,73,118
381,4,8:00.0,G. Robinson enters the game for J. Poole,,73,118
382,4,8:00.0,E. Paschall misses free throw 2 of 2,,73,118
383,4,8:00.0,,Defensive rebound by B. Marjanović,73,118
384,4,7:45.0,,B. Marjanović misses 2-pt jump shot from 21 ft,73,118
385,4,7:41.0,Defensive rebound by G. Robinson,,73,118
386,4,7:41.0,A. Burks enters the game for E. Paschall,,73,118
387,4,7:19.0,K. Bowman makes 2-pt layup at rim,,75,118
388,4,7:07.0,,J. Brunson makes 2-pt layup from 1 ft,75,120
389,4,6:46.0,O. Spellman makes 3-pt jump shot from 25 ft (assist by A. Burks),,78,120
390,4,6:30.0,,R. Broekhoff makes 3-pt jump shot from 25 ft (assist by J. Brunson),78,123
391,4,6:14.0,W. Cauley-Stein misses 2-pt jump shot from 13 ft,,78,123
392,4,6:12.0,,Defensive rebound by R. Broekhoff,78,123
393,4,6:01.0,,B. Marjanović misses 2-pt layup from 11 ft (block by W. Cauley-Stein),78,123
394,4,5:59.0,Defensive rebound by K. Bowman,,78,123
395,4,5:52.0,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by A. Burks),,80,123
396,4,5:49.0,,Dallas full timeout,80,123
397,4,5:49.0,M. Chriss enters the game for A. Burks,,80,123
398,4,5:49.0,E. Paschall enters the game for W. Cauley-Stein,,80,123
399,4,5:49.0,J. Poole enters the game for G. Robinson,,80,123
400,4,5:39.0,,Shooting foul by M. Chriss (drawn by B. Marjanović),80,123
401,4,5:39.0,,B. Marjanović makes free throw 1 of 2,80,124
402,4,5:39.0,,B. Marjanović makes free throw 2 of 2,80,125
403,4,5:27.0,Turnover by E. Paschall (bad pass; steal by R. Broekhoff),,80,125
404,4,5:22.0,,Turnover by R. Broekhoff (bad pass; steal by M. Chriss),80,125
405,4,5:22.0,Personal foul by C. Lee (drawn by E. Paschall),,80,125
406,4,5:05.0,M. Chriss misses 2-pt jump shot from 8 ft,,80,125
407,4,5:03.0,,Defensive rebound by B. Marjanović,80,125
408,4,4:52.0,,C. Lee makes 3-pt jump shot from 25 ft (assist by J. Brunson),80,128
409,4,4:35.0,J. Poole misses 2-pt jump shot from 7 ft (block by J. Jackson),,80,128
410,4,4:35.0,Offensive rebound by Team,,80,128
411,4,4:24.0,J. Poole misses 3-pt jump shot from 26 ft,,80,128
412,4,4:22.0,Offensive rebound by E. Paschall,,80,128
413,4,4:20.0,E. Paschall misses 2-pt layup from 2 ft (block by J. Jackson),,80,128
414,4,4:18.0,,Defensive rebound by R. Broekhoff,80,128
415,4,4:15.0,,J. Jackson misses 3-pt jump shot from 25 ft,80,128
416,4,4:14.0,Defensive rebound by Team,,80,128
417,4,4:00.0,J. Poole makes 2-pt jump shot from 6 ft,,82,128
418,4,3:45.0,,C. Lee makes 3-pt jump shot from 25 ft,82,131
419,4,3:27.0,J. Poole makes 2-pt layup from 1 ft (assist by M. Chriss),,84,131
420,4,3:11.0,,C. Lee misses 2-pt jump shot from 11 ft,84,131
421,4,3:08.0,Defensive rebound by O. Spellman,,84,131
422,4,3:03.0,J. Poole misses 3-pt jump shot from 25 ft,,84,131
423,4,2:59.0,,Defensive rebound by B. Marjanović,84,131
424,4,2:46.0,,B. Marjanović misses 2-pt jump shot from 10 ft,84,131
425,4,2:44.0,Defensive rebound by M. Chriss,,84,131
426,4,2:40.0,Shooting foul by J. Jackson (drawn by M. Chriss),,84,131
427,4,2:40.0,M. Chriss makes free throw 1 of 2,,85,131
428,4,2:40.0,M. Chriss makes free throw 2 of 2,,86,131
429,4,2:26.0,,R. Broekhoff misses 2-pt layup from 1 ft (block by M. Chriss),86,131
430,4,2:22.0,Defensive rebound by O. Spellman,,86,131
431,4,2:20.0,J. Poole misses 2-pt layup from 2 ft,,86,131
432,4,2:19.0,Offensive rebound by O. Spellman,,86,131
433,4,2:09.0,E. Paschall makes 2-pt jump shot from 1 ft,,88,131
434,4,1:53.0,,J. Jackson makes 3-pt jump shot from 25 ft (assist by J. Brunson),88,134
435,4,1:49.0,J. Poole makes 2-pt jump shot from 10 ft,,90,134
436,4,1:37.0,,B. Marjanović makes 2-pt dunk from 1 ft (assist by J. Jackson),90,136
437,4,1:22.0,M. Chriss misses 2-pt layup from 2 ft (block by C. Lee),,90,136
438,4,1:19.0,,Defensive rebound by J. Brunson,90,136
439,4,1:17.0,,C. Lee makes 3-pt jump shot from 25 ft (assist by J. Brunson),90,139
440,4,1:10.0,J. Poole misses 2-pt layup from 2 ft,,90,139
441,4,1:09.0,Offensive rebound by E. Paschall,,90,139
442,4,1:09.0,E. Paschall makes 2-pt layup from 1 ft,,92,139
443,4,0:54.0,,R. Broekhoff makes 3-pt jump shot from 24 ft (assist by J. Brunson),92,142
444,4,0:44.0,O. Spellman misses 3-pt jump shot from 25 ft,,92,142
445,4,0:42.0,,Defensive rebound by J. Brunson,92,142
446,4,0:19.0,,Turnover by Team (shot clock),92,142
447,4,0:13.0,J. Poole makes 2-pt jump shot from 7 ft,,94,142
