,QUARTER,TIME_REMAINING,TORONTO_ACTION,OKLAHOMA CITY_ACTION,TORONTO_SCORE,OKLAHOMA CITY_SCORE
365,4,6:21.0,K. Lowry enters the game for M. Gasol,,118,97
366,4,6:21.0,P. Siakam enters the game for N. Powell,,118,97
367,4,6:21.0,,M. Muscala enters the game for D. Bazley,118,97
368,4,6:21.0,,C. Paul enters the game for J. Patton,118,97
369,4,6:12.0,,D. Gallinari makes 3-pt jump shot from 24 ft (assist by C. Paul),118,100
370,4,5:51.0,Turnover by S. Ibaka (lost ball; steal by M. Muscala),,118,100
371,4,5:46.0,,D. Schröder makes 3-pt jump shot from 26 ft (assist by S. Gilgeous-Alexander),118,103
372,4,5:43.0,Toronto full timeout,,118,103
373,4,5:19.0,S. Ibaka misses 2-pt hook shot from 9 ft,,118,103
374,4,5:17.0,,Defensive rebound by S. Gilgeous-Alexander,118,103
375,4,5:13.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 6 ft (assist by D. Schröder),118,105
376,4,5:13.0,,Shooting foul by S. Ibaka (drawn by S. Gilgeous-Alexander),118,105
377,4,5:13.0,,S. Gilgeous-Alexander makes free throw 1 of 1,118,106
378,4,5:06.0,Turnover by P. McCaw (lost ball; steal by D. Schröder),,118,106
379,4,5:03.0,,D. Schröder misses 2-pt layup from 3 ft,118,106
380,4,5:03.0,,Offensive rebound by D. Schröder,118,106
381,4,5:03.0,,M. Muscala makes 2-pt layup from 2 ft (assist by D. Schröder),118,108
382,4,5:03.0,,Shooting foul by P. McCaw (drawn by M. Muscala),118,108
383,4,5:03.0,,M. Muscala makes free throw 1 of 1,118,109
384,4,4:52.0,Turnover by O. Anunoby (lost ball; steal by C. Paul),,118,109
385,4,4:45.0,,D. Schröder makes 2-pt layup from 2 ft,118,111
386,4,4:28.0,P. Siakam makes 2-pt layup from 2 ft,,120,111
387,4,4:07.0,,D. Gallinari makes 3-pt jump shot from 26 ft (assist by S. Gilgeous-Alexander),120,114
388,4,3:45.0,O. Anunoby misses 2-pt layup from 2 ft,,120,114
389,4,3:45.0,Offensive rebound by Team,,120,114
390,4,3:41.0,O. Anunoby makes 2-pt layup from 1 ft (assist by P. McCaw),,122,114
391,4,3:19.0,,Personal foul by P. Siakam (drawn by D. Gallinari),122,114
392,4,3:19.0,N. Powell enters the game for P. McCaw,,122,114
393,4,3:15.0,,Personal foul by N. Powell (drawn by C. Paul),122,114
394,4,3:09.0,,C. Paul makes 2-pt layup from 2 ft (assist by D. Gallinari),122,116
395,4,2:47.0,P. Siakam misses 3-pt jump shot from 26 ft,,122,116
396,4,2:44.0,,Defensive rebound by S. Gilgeous-Alexander,122,116
397,4,2:39.0,,D. Gallinari makes 2-pt dunk from 3 ft (assist by D. Schröder),122,118
398,4,2:39.0,,Shooting foul by O. Anunoby (drawn by D. Gallinari),122,118
399,4,2:39.0,M. Gasol enters the game for S. Ibaka,,122,118
400,4,2:39.0,,D. Gallinari makes free throw 1 of 1,122,119
401,4,2:20.0,P. Siakam makes 2-pt layup from 1 ft (assist by K. Lowry),,124,119
402,4,2:09.0,,Personal foul by K. Lowry (drawn by S. Gilgeous-Alexander),124,119
403,4,2:09.0,,S. Gilgeous-Alexander makes free throw 1 of 2,124,120
404,4,2:09.0,,S. Gilgeous-Alexander makes free throw 2 of 2,124,121
405,4,1:49.0,K. Lowry makes 2-pt jump shot from 7 ft,,126,121
406,4,1:43.0,,M. Muscala misses 3-pt jump shot from 26 ft,126,121
407,4,1:42.0,Defensive rebound by M. Gasol,,126,121
408,4,1:25.0,K. Lowry makes 2-pt jump shot from 13 ft,,128,121
409,4,1:04.0,,D. Schröder misses 3-pt jump shot from 26 ft,128,121
410,4,0:57.0,Defensive rebound by M. Gasol,,128,121
411,4,0:51.0,K. Lowry misses 2-pt layup from 6 ft,,128,121
412,4,0:48.0,,Defensive rebound by D. Gallinari,128,121
413,4,0:45.0,,C. Paul misses 3-pt jump shot from 26 ft,128,121
414,4,0:40.0,Defensive rebound by K. Lowry,,128,121
415,4,0:34.0,Personal take foul by C. Paul (drawn by P. Siakam),,128,121
416,4,0:34.0,,T. Ferguson enters the game for D. Gallinari,128,121
417,4,0:30.0,N. Powell makes 2-pt dunk from 2 ft (assist by M. Gasol),,130,121
418,4,0:30.0,,Oklahoma City full timeout,130,121
419,4,0:30.0,R. Hollis-Jefferson enters the game for M. Gasol,,130,121
420,4,0:30.0,P. McCaw enters the game for K. Lowry,,130,121
421,4,0:30.0,,D. Bazley enters the game for T. Ferguson,130,121
422,4,0:30.0,,D. Burton enters the game for S. Gilgeous-Alexander,130,121
423,4,0:30.0,,H. Diallo enters the game for M. Muscala,130,121
424,4,0:30.0,,K. Hervey enters the game for C. Paul,130,121
425,4,0:30.0,,J. Patton enters the game for D. Schröder,130,121
426,4,0:26.0,,J. Patton misses 2-pt layup from 2 ft,130,121
427,4,0:22.0,Defensive rebound by N. Powell,,130,121
428,4,0:01.0,Turnover by Team (shot clock),,130,121
429,4,0:00.0,,D. Burton misses 3-pt jump shot from 54 ft,130,121
430,4,0:00.0,,Offensive rebound by Team,130,121
