,QUARTER,TIME_REMAINING,BOSTON_ACTION,LA CLIPPERS_ACTION,BOSTON_SCORE,LA CLIPPERS_SCORE
392,4,6:48.0,R. Williams makes 2-pt hook shot from 8 ft (assist by B. Wanamaker),,83,76
393,4,6:39.0,,Turnover by I. Zubac (lost ball; steal by B. Wanamaker),83,76
394,4,6:39.0,Personal take foul by P. Beverley (drawn by R. Williams),,83,76
395,4,6:39.0,Instant Replay (Request: Ruling Stands),,83,76
396,4,6:39.0,,M. Harrell enters the game for I. Zubac,83,76
397,4,6:21.0,Personal foul by M. Harkless (drawn by K. Walker),,83,76
398,4,6:21.0,,P. George enters the game for K. Leonard,83,76
399,4,6:15.0,K. Walker makes 3-pt jump shot from 27 ft (assist by B. Wanamaker),,86,76
400,4,6:13.0,,LA Clippers full timeout,86,76
401,4,6:01.0,,P. Beverley makes 3-pt jump shot from 26 ft (assist by P. George),86,79
402,4,5:48.0,Turnover by B. Wanamaker (lost ball; steal by P. Beverley),,86,79
403,4,5:45.0,,Personal foul by B. Wanamaker (drawn by P. Beverley),86,79
404,4,5:45.0,M. Smart enters the game for J. Brown,,86,79
405,4,5:45.0,J. Tatum enters the game for B. Wanamaker,,86,79
406,4,5:40.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by P. George),86,81
407,4,5:22.0,Turnover by K. Walker (bad pass; steal by M. Harrell),,86,81
408,4,5:22.0,D. Theis enters the game for R. Williams,,86,81
409,4,5:14.0,,P. George misses 3-pt jump shot from 25 ft,86,81
410,4,5:11.0,,Offensive rebound by P. Beverley,86,81
411,4,5:09.0,,L. Williams misses 3-pt jump shot from 23 ft,86,81
412,4,5:09.0,Defensive rebound by K. Walker,,86,81
413,4,5:07.0,Personal foul by M. Harrell (drawn by M. Smart),,86,81
414,4,4:55.0,M. Smart misses 3-pt jump shot from 26 ft,,86,81
415,4,4:50.0,,Defensive rebound by L. Williams,86,81
416,4,4:41.0,,L. Williams makes 3-pt jump shot from 25 ft (assist by P. George),86,84
417,4,4:39.0,Boston full timeout,,86,84
418,4,4:39.0,J. Brown enters the game for G. Williams,,86,84
419,4,4:39.0,,K. Leonard enters the game for M. Harkless,86,84
420,4,4:25.0,M. Smart makes 2-pt layup from 2 ft,,88,84
421,4,4:03.0,,K. Leonard misses 3-pt jump shot from 27 ft,88,84
422,4,4:01.0,Defensive rebound by J. Tatum,,88,84
423,4,3:56.0,J. Brown makes 2-pt dunk from 2 ft (assist by M. Smart),,90,84
424,4,3:37.0,,L. Williams misses 3-pt jump shot from 28 ft,90,84
425,4,3:32.0,,Offensive rebound by P. Beverley,90,84
426,4,3:32.0,,P. Beverley misses 2-pt layup from 1 ft,90,84
427,4,3:31.0,Defensive rebound by J. Brown,,90,84
428,4,3:26.0,Turnover by K. Walker (bad pass; steal by L. Williams),,90,84
429,4,3:16.0,,K. Leonard makes 2-pt dunk from 2 ft (assist by P. Beverley),90,86
430,4,2:53.0,M. Smart makes 2-pt jump shot from 18 ft,,92,86
431,4,2:39.0,,Shooting foul by J. Brown (drawn by P. George),92,86
432,4,2:39.0,Boston full timeout,,92,86
433,4,2:39.0,Instant Replay (Challenge: Ruling Stands),,92,86
434,4,2:39.0,,P. George misses free throw 1 of 2,92,86
435,4,2:39.0,,Offensive rebound by Team,92,86
436,4,2:39.0,,P. George makes free throw 2 of 2,92,87
437,4,2:21.0,M. Smart makes 2-pt hook shot from 2 ft,,94,87
438,4,2:09.0,,P. Beverley makes 3-pt jump shot from 22 ft (assist by P. George),94,90
439,4,1:44.0,K. Walker misses 3-pt jump shot from 25 ft,,94,90
440,4,1:42.0,,Defensive rebound by P. Beverley,94,90
441,4,1:37.0,,M. Harrell makes 2-pt layup from 2 ft (assist by P. George),94,92
442,4,1:18.0,M. Smart misses 2-pt layup from 3 ft,,94,92
443,4,1:15.0,Offensive rebound by D. Theis,,94,92
444,4,1:15.0,D. Theis misses 2-pt layup at rim,,94,92
445,4,1:14.0,,Defensive rebound by P. Beverley,94,92
446,4,1:04.0,,P. George misses 3-pt jump shot from 27 ft,94,92
447,4,0:58.0,Defensive rebound by D. Theis,,94,92
448,4,0:38.0,M. Smart misses 3-pt jump shot from 28 ft,,94,92
449,4,0:35.0,Offensive rebound by K. Walker,,94,92
450,4,0:35.0,K. Walker misses 2-pt layup at rim,,94,92
451,4,0:34.0,,Defensive rebound by K. Leonard,94,92
452,4,0:31.0,,L. Williams makes 3-pt jump shot from 27 ft (assist by K. Leonard),94,95
453,4,0:21.0,Turnover by K. Walker (lost ball; steal by L. Williams),,94,95
454,4,0:20.0,,Personal take foul by D. Theis (drawn by L. Williams),94,95
455,4,0:20.0,,L. Williams makes free throw 1 of 2,94,96
456,4,0:20.0,E. Freedom enters the game for K. Walker,,94,96
457,4,0:20.0,,L. Williams makes free throw 2 of 2,94,97
458,4,0:20.0,Boston full timeout,,94,97
459,4,0:20.0,K. Walker enters the game for E. Freedom,,94,97
460,4,0:20.0,G. Williams enters the game for D. Theis,,94,97
461,4,0:20.0,,M. Harkless enters the game for L. Williams,94,97
462,4,0:13.0,J. Tatum makes 3-pt jump shot from 25 ft (assist by M. Smart),,97,97
463,4,0:13.0,,LA Clippers full timeout,97,97
464,4,0:13.0,D. Theis enters the game for G. Williams,,97,97
465,4,0:13.0,,L. Williams enters the game for M. Harkless,97,97
466,4,0:00.0,,K. Leonard misses 3-pt jump shot from 27 ft,97,97
467,4,0:00.0,,Offensive rebound by Team,97,97
468,1OT,4:51.0,,Turnover by L. Williams (lost ball; steal by J. Tatum),97,97
469,1OT,4:31.0,J. Tatum makes 2-pt jump shot from 19 ft (assist by M. Smart),,99,97
470,1OT,4:11.0,,P. George misses 3-pt jump shot from 28 ft,99,97
471,1OT,4:09.0,,Offensive rebound by P. Beverley,99,97
472,1OT,4:08.0,,P. George makes 3-pt jump shot from 28 ft (assist by P. Beverley),99,100
473,1OT,3:43.0,Turnover by D. Theis (bad pass; steal by K. Leonard),,99,100
474,1OT,3:39.0,,Personal foul by K. Walker (drawn by M. Harrell),99,100
475,1OT,3:23.0,,P. Beverley makes 3-pt jump shot from 22 ft (assist by P. George),99,103
476,1OT,3:08.0,,Technical foul by B. Stevens,99,103
477,1OT,3:08.0,,P. George makes technical free throw,99,104
478,1OT,3:08.0,Away from play foul by M. Harrell (drawn by M. Smart),,99,104
479,1OT,3:08.0,Instant Replay (Request: Ruling Stands),,99,104
480,1OT,3:08.0,K. Walker makes free throw 1 of 1,,100,104
481,1OT,3:03.0,J. Tatum makes 2-pt layup from 1 ft (assist by M. Smart),,102,104
482,1OT,2:47.0,,K. Leonard misses 3-pt jump shot from 26 ft,102,104
483,1OT,2:44.0,Defensive rebound by D. Theis,,102,104
484,1OT,2:42.0,Personal foul by K. Leonard (drawn by M. Smart),,102,104
485,1OT,2:36.0,M. Smart misses 3-pt jump shot from 27 ft,,102,104
486,1OT,2:33.0,,Defensive rebound by P. George,102,104
487,1OT,2:30.0,,Personal foul by J. Tatum (drawn by K. Leonard),102,104
488,1OT,2:12.0,,L. Williams misses 3-pt jump shot from 27 ft,102,104
489,1OT,2:08.0,,Offensive rebound by P. Beverley,102,104
490,1OT,2:07.0,,P. Beverley misses 2-pt layup from 2 ft,102,104
491,1OT,2:05.0,Defensive rebound by K. Walker,,102,104
492,1OT,1:58.0,Turnover by J. Tatum (lost ball; steal by P. Beverley),,102,104
493,1OT,1:57.0,,Turnover by P. George (lost ball),102,104
494,1OT,1:57.0,,Violation by Team (kicked ball),102,104
495,1OT,1:49.0,J. Tatum misses 3-pt jump shot from 24 ft,,102,104
496,1OT,1:48.0,Offensive rebound by Team,,102,104
497,1OT,1:48.0,Instant Replay (Request: Stands),,102,104
498,1OT,1:36.0,J. Tatum misses 2-pt jump shot from 17 ft,,102,104
499,1OT,1:32.0,,Defensive rebound by P. Beverley,102,104
500,1OT,1:16.0,,P. Beverley misses 3-pt jump shot from 26 ft,102,104
501,1OT,1:14.0,Defensive rebound by J. Brown,,102,104
502,1OT,1:03.0,M. Smart misses 2-pt jump shot from 16 ft,,102,104
503,1OT,1:01.0,,Defensive rebound by M. Harrell,102,104
504,1OT,0:43.0,,P. Beverley makes 3-pt jump shot from 23 ft (assist by M. Harrell),102,107
505,1OT,0:43.0,Boston full timeout,,102,107
506,1OT,0:43.0,G. Williams enters the game for D. Theis,,102,107
507,1OT,0:43.0,,M. Harkless enters the game for L. Williams,102,107
508,1OT,0:38.0,M. Smart misses 3-pt jump shot from 28 ft,,102,107
509,1OT,0:35.0,Offensive rebound by Team,,102,107
510,1OT,0:35.0,Instant Replay (Request: Ruling Stands),,102,107
511,1OT,0:34.0,J. Tatum makes 2-pt dunk from 2 ft (assist by M. Smart),,104,107
512,1OT,0:34.0,,LA Clippers full timeout,104,107
513,1OT,0:34.0,D. Theis enters the game for G. Williams,,104,107
514,1OT,0:34.0,,L. Williams enters the game for M. Harkless,104,107
515,1OT,0:18.0,,Turnover by L. Williams (bad pass; steal by M. Smart),104,107
516,1OT,0:18.0,,M. Harkless enters the game for L. Williams,104,107
517,1OT,0:10.0,Boston full timeout,,104,107
518,1OT,0:02.0,J. Tatum misses 3-pt jump shot from 28 ft,,104,107
519,1OT,0:01.0,Offensive rebound by K. Walker,,104,107
520,1OT,0:01.0,Personal take foul by P. Beverley (drawn by K. Walker),,104,107
521,1OT,0:00.0,K. Walker misses 3-pt jump shot from 24 ft (block by K. Leonard),,104,107
522,1OT,0:00.0,Offensive rebound by Team,,104,107
