,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,WASHINGTON_ACTION,GOLDEN STATE_SCORE,WASHINGTON_SCORE
386,4,8:14.0,,B. Beal makes 2-pt jump shot from 17 ft (assist by I. Smith),109,94
387,4,7:56.0,J. Evans misses 2-pt jump shot from 9 ft,,109,94
388,4,7:53.0,,Defensive rebound by B. Beal,109,94
389,4,7:46.0,,B. Beal makes 3-pt jump shot from 27 ft,109,97
390,4,7:44.0,Golden State full timeout,,109,97
391,4,7:44.0,D. Green enters the game for A. Burks,,109,97
392,4,7:44.0,G. Robinson enters the game for D. Lee,,109,97
393,4,7:39.0,Turnover by M. Chriss (bad pass; steal by I. Smith),,109,97
394,4,7:39.0,,B. Beal makes 2-pt layup from 2 ft (assist by I. Smith),109,99
395,4,7:39.0,,Shooting foul by J. Evans (drawn by B. Beal),109,99
396,4,7:39.0,,B. Beal makes free throw 1 of 1,109,100
397,4,7:25.0,E. Paschall misses 2-pt jump shot from 18 ft,,109,100
398,4,7:21.0,,Defensive rebound by R. Hachimura,109,100
399,4,7:09.0,,B. Beal misses 2-pt jump shot from 15 ft,109,100
400,4,7:04.0,Defensive rebound by D. Green,,109,100
401,4,6:57.0,E. Paschall misses 2-pt layup from 6 ft (block by T. Bryant),,109,100
402,4,6:55.0,,Defensive rebound by I. Smith,109,100
403,4,6:51.0,,R. Hachimura misses 2-pt layup from 6 ft,109,100
404,4,6:48.0,Defensive rebound by D. Green,,109,100
405,4,6:35.0,G. Robinson makes 2-pt jump shot from 18 ft (assist by J. Evans),,111,100
406,4,6:17.0,,Turnover by I. Smith (bad pass),111,100
407,4,6:04.0,Offensive foul by E. Paschall (drawn by B. Beal),,111,100
408,4,6:04.0,Turnover by E. Paschall (offensive foul),,111,100
409,4,5:52.0,,Personal foul by M. Chriss (drawn by B. Beal),111,100
410,4,5:52.0,,T. Brown enters the game for R. Hachimura,111,100
411,4,5:48.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by B. Beal),111,103
412,4,5:39.0,Personal foul by D. Bertāns (drawn by M. Chriss),,111,103
413,4,5:39.0,A. Burks enters the game for E. Paschall,,111,103
414,4,5:32.0,A. Burks makes 2-pt jump shot from 17 ft,,113,103
415,4,5:17.0,,T. Brown misses 2-pt jump shot from 22 ft,113,103
416,4,5:14.0,Defensive rebound by G. Robinson,,113,103
417,4,5:03.0,J. Evans misses 3-pt jump shot from 23 ft,,113,103
418,4,4:59.0,Offensive rebound by M. Chriss,,113,103
419,4,4:59.0,D. Lee enters the game for J. Evans,,113,103
420,4,4:50.0,Turnover by A. Burks (lost ball; steal by D. Bertāns),,113,103
421,4,4:46.0,,Shooting foul by D. Green (drawn by B. Beal),113,103
422,4,4:46.0,,B. Beal makes free throw 1 of 2,113,104
423,4,4:46.0,,B. Beal makes free throw 2 of 2,113,105
424,4,4:36.0,G. Robinson misses 3-pt jump shot from 26 ft,,113,105
425,4,4:33.0,,Defensive rebound by I. Smith,113,105
426,4,4:25.0,,B. Beal makes 3-pt jump shot from 28 ft (assist by D. Bertāns),113,108
427,4,4:23.0,Golden State full timeout,,113,108
428,4,4:23.0,E. Paschall enters the game for M. Chriss,,113,108
429,4,4:10.0,Personal foul by I. Smith (drawn by E. Paschall),,113,108
430,4,4:05.0,A. Burks makes 2-pt layup from 1 ft (assist by D. Green),,115,108
431,4,3:39.0,,I. Smith makes 2-pt jump shot from 16 ft,115,110
432,4,3:22.0,Personal foul by T. Brown (drawn by A. Burks),,115,110
433,4,3:22.0,A. Burks makes free throw 1 of 2,,116,110
434,4,3:22.0,A. Burks makes free throw 2 of 2,,117,110
435,4,3:22.0,,Washington full timeout,117,110
436,4,3:22.0,,R. Hachimura enters the game for T. Brown,117,110
437,4,3:10.0,,B. Beal misses 3-pt jump shot from 25 ft,117,110
438,4,3:06.0,Defensive rebound by D. Lee,,117,110
439,4,2:49.0,A. Burks misses 3-pt jump shot from 26 ft,,117,110
440,4,2:47.0,,Defensive rebound by D. Bertāns,117,110
441,4,2:38.0,,Turnover by I. Smith (lost ball; steal by A. Burks),117,110
442,4,2:33.0,E. Paschall misses 2-pt layup from 2 ft,,117,110
443,4,2:31.0,Offensive rebound by G. Robinson,,117,110
444,4,2:31.0,G. Robinson makes 2-pt layup from 3 ft,,119,110
445,4,2:13.0,,B. Beal makes 2-pt jump shot from 17 ft,119,112
446,4,1:54.0,Shooting foul by T. Bryant (drawn by E. Paschall),,119,112
447,4,1:54.0,E. Paschall misses free throw 1 of 2,,119,112
448,4,1:54.0,Offensive rebound by Team,,119,112
449,4,1:54.0,E. Paschall makes free throw 2 of 2,,120,112
450,4,1:42.0,,Turnover by B. Beal (bad pass; steal by G. Robinson),120,112
451,4,1:26.0,Offensive foul by D. Green (drawn by B. Beal),,120,112
452,4,1:26.0,Turnover by D. Green (offensive foul),,120,112
453,4,1:15.0,,Turnover by B. Beal (bad pass; steal by D. Lee),120,112
454,4,0:59.0,D. Green misses 2-pt layup from 3 ft,,120,112
455,4,0:53.0,Offensive rebound by D. Green,,120,112
456,4,0:47.0,A. Burks misses 2-pt jump shot from 16 ft,,120,112
457,4,0:46.0,Offensive rebound by G. Robinson,,120,112
458,4,0:46.0,G. Robinson makes 2-pt layup at rim,,122,112
459,4,0:46.0,,Washington full timeout,122,112
460,4,0:46.0,,I. Bonga enters the game for B. Beal,122,112
461,4,0:46.0,,G. Payton enters the game for T. Bryant,122,112
462,4,0:46.0,,M. Wagner enters the game for R. Hachimura,122,112
463,4,0:42.0,,I. Smith makes 2-pt jump shot from 14 ft,122,114
464,4,0:20.0,A. Burks makes 3-pt jump shot from 23 ft (assist by D. Green),,125,114
465,4,0:13.0,,D. Bertāns makes 3-pt jump shot from 33 ft (assist by I. Smith),125,117
466,4,0:13.0,Golden State full timeout,,125,117
