,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,GOLDEN STATE_ACTION,LA LAKERS_SCORE,GOLDEN STATE_SCORE
383,4,7:22.0,Shooting foul by D. Bender (drawn by A. Caruso),,100,74
384,4,7:22.0,A. Caruso misses free throw 1 of 2,,100,74
385,4,7:22.0,Offensive rebound by Team,,100,74
386,4,7:22.0,A. Caruso misses free throw 2 of 2,,100,74
387,4,7:21.0,,Defensive rebound by J. Toscano-Anderson,100,74
388,4,7:02.0,,J. Toscano-Anderson misses 2-pt layup from 5 ft,100,74
389,4,7:01.0,,Offensive rebound by M. Chriss,100,74
390,4,7:00.0,,M. Chriss misses 2-pt layup at rim,100,74
391,4,6:59.0,Defensive rebound by K. Kuzma,,100,74
392,4,6:49.0,M. Morris makes 3-pt jump shot from 23 ft,,103,74
393,4,6:47.0,,Golden State full timeout,103,74
394,4,6:47.0,Q. Cook enters the game for K. Caldwell-Pope,,103,74
395,4,6:47.0,T. Daniels enters the game for A. Caruso,,103,74
396,4,6:47.0,J. Dudley enters the game for M. Morris,,103,74
397,4,6:37.0,,Turnover by K. Bowman (bad pass; steal by J. Dudley),103,74
398,4,6:20.0,K. Kuzma misses 2-pt jump shot from 19 ft,,103,74
399,4,6:19.0,,Defensive rebound by M. Chriss,103,74
400,4,6:09.0,,Turnover by J. Poole (bad pass; steal by K. Kuzma),103,74
401,4,6:00.0,D. Howard makes 2-pt hook shot from 3 ft (assist by J. Dudley),,105,74
402,4,5:48.0,,Turnover by J. Poole (bad pass),105,74
403,4,5:48.0,,D. Lee enters the game for J. Toscano-Anderson,105,74
404,4,5:33.0,K. Kuzma misses 2-pt jump shot from 13 ft,,105,74
405,4,5:32.0,,Defensive rebound by D. Bender,105,74
406,4,5:20.0,,Turnover by D. Lee (bad pass; steal by D. Howard),105,74
407,4,5:17.0,Q. Cook misses 3-pt jump shot from 28 ft,,105,74
408,4,5:15.0,,Defensive rebound by D. Bender,105,74
409,4,5:11.0,,Golden State full timeout,105,74
410,4,5:11.0,,K. Looney enters the game for D. Bender,105,74
411,4,5:11.0,,M. Mulder enters the game for J. Poole,105,74
412,4,5:04.0,,K. Looney makes 2-pt layup from 1 ft (assist by D. Lee),105,76
413,4,4:43.0,T. Daniels misses 3-pt jump shot from 27 ft,,105,76
414,4,4:40.0,,Defensive rebound by Team,105,76
415,4,4:27.0,,M. Chriss misses 2-pt layup from 2 ft,105,76
416,4,4:26.0,Defensive rebound by D. Howard,,105,76
417,4,4:19.0,D. Howard makes 2-pt dunk from 1 ft (assist by Q. Cook),,107,76
418,4,4:04.0,,K. Bowman makes 2-pt jump shot from 15 ft (assist by M. Chriss),107,78
419,4,4:04.0,,D. Bender enters the game for M. Chriss,107,78
420,4,3:48.0,Q. Cook makes 2-pt jump shot from 19 ft,,109,78
421,4,3:35.0,,M. Mulder misses 3-pt jump shot from 29 ft,109,78
422,4,3:33.0,Defensive rebound by J. Dudley,,109,78
423,4,3:26.0,Q. Cook makes 3-pt jump shot from 28 ft,,112,78
424,4,3:11.0,,Turnover by K. Bowman (out of bounds lost ball),112,78
425,4,2:47.0,Turnover by Q. Cook (bad pass; steal by K. Looney),,112,78
426,4,2:41.0,,M. Mulder misses 3-pt jump shot from 26 ft,112,78
427,4,2:39.0,Defensive rebound by J. Dudley,,112,78
428,4,2:35.0,Q. Cook misses 2-pt layup from 3 ft,,112,78
429,4,2:34.0,,Defensive rebound by M. Mulder,112,78
430,4,2:28.0,,D. Bender misses 3-pt jump shot from 27 ft,112,78
431,4,2:26.0,Defensive rebound by T. Daniels,,112,78
432,4,2:18.0,T. Daniels misses 3-pt jump shot from 29 ft,,112,78
433,4,2:16.0,,Defensive rebound by D. Lee,112,78
434,4,2:06.0,,D. Lee misses 3-pt jump shot from 28 ft,112,78
435,4,2:04.0,Defensive rebound by T. Daniels,,112,78
436,4,1:55.0,T. Daniels makes 2-pt layup from 3 ft,,114,78
437,4,1:55.0,Shooting foul by D. Bender (drawn by T. Daniels),,114,78
438,4,1:55.0,,J. Poole enters the game for D. Bender,114,78
439,4,1:55.0,,J. Toscano-Anderson enters the game for D. Lee,114,78
440,4,1:55.0,T. Daniels misses free throw 1 of 1,,114,78
441,4,1:54.0,,Defensive rebound by K. Bowman,114,78
442,4,1:39.0,,J. Toscano-Anderson makes 3-pt jump shot from 27 ft (assist by K. Looney),114,81
443,4,1:29.0,Q. Cook misses 3-pt jump shot from 23 ft,,114,81
444,4,1:27.0,,Defensive rebound by K. Looney,114,81
445,4,1:21.0,,Turnover by K. Bowman (lost ball; steal by Q. Cook),114,81
446,4,1:13.0,T. Daniels misses 3-pt jump shot from 29 ft,,114,81
447,4,1:11.0,,Defensive rebound by Team,114,81
448,4,1:11.0,,Golden State full timeout,114,81
449,4,1:11.0,,D. Lee enters the game for K. Bowman,114,81
450,4,1:00.0,,D. Lee makes 3-pt jump shot from 25 ft,114,84
451,4,0:45.0,J. Dudley misses 2-pt jump shot from 16 ft,,114,84
452,4,0:43.0,Offensive rebound by D. Howard,,114,84
453,4,0:38.0,Q. Cook makes 2-pt layup from 6 ft (assist by D. Howard),,116,84
454,4,0:27.0,,J. Poole makes 2-pt layup from 2 ft,116,86
455,4,0:03.0,Turnover by Team (shot clock),,116,86
