,QUARTER,TIME_REMAINING,UTAH_ACTION,MINNESOTA_ACTION,UTAH_SCORE,MINNESOTA_SCORE
393,4,8:54.0,Defensive rebound by R. O'Neale,,75,79
394,4,8:51.0,Shooting foul by K. Martin (drawn by J. Green),,75,79
395,4,8:51.0,J. Green makes free throw 1 of 2,,76,79
396,4,8:51.0,,A. Wiggins enters the game for J. Culver,76,79
397,4,8:51.0,J. Green makes free throw 2 of 2,,77,79
398,4,8:32.0,,A. Wiggins misses 3-pt jump shot from 26 ft,77,79
399,4,8:30.0,Defensive rebound by R. Gobert,,77,79
400,4,8:24.0,R. Gobert makes 2-pt jump shot from 5 ft (assist by J. Green),,79,79
401,4,8:24.0,Shooting foul by K. Towns (drawn by R. Gobert),,79,79
402,4,8:24.0,,Minnesota full timeout,79,79
403,4,8:24.0,M. Conley enters the game for J. Green,,79,79
404,4,8:24.0,R. Gobert makes free throw 1 of 1,,80,79
405,4,8:06.0,,K. Martin misses 3-pt jump shot from 26 ft,80,79
406,4,8:04.0,,Offensive rebound by J. Teague,80,79
407,4,8:03.0,,J. Okogie misses 3-pt jump shot from 26 ft,80,79
408,4,7:59.0,Defensive rebound by R. O'Neale,,80,79
409,4,7:45.0,M. Conley misses 2-pt layup from 2 ft,,80,79
410,4,7:43.0,,Defensive rebound by K. Towns,80,79
411,4,7:33.0,,Offensive foul by J. Okogie (drawn by M. Conley),80,79
412,4,7:33.0,,Turnover by J. Okogie (offensive foul),80,79
413,4,7:33.0,,R. Covington enters the game for K. Martin,80,79
414,4,7:33.0,,T. Graham enters the game for J. Okogie,80,79
415,4,7:25.0,D. Mitchell makes 3-pt jump shot from 26 ft (assist by M. Conley),,83,79
416,4,7:09.0,,A. Wiggins misses 3-pt jump shot from 25 ft,83,79
417,4,7:07.0,Defensive rebound by D. Mitchell,,83,79
418,4,6:55.0,M. Conley makes 2-pt layup from 5 ft,,85,79
419,4,6:42.0,,T. Graham makes 2-pt layup from 3 ft (assist by J. Teague),85,81
420,4,6:19.0,B. Bogdanović misses 2-pt layup from 6 ft (block by R. Covington),,85,81
421,4,6:13.0,,Defensive rebound by A. Wiggins,85,81
422,4,6:12.0,,Shooting foul by D. Mitchell (drawn by R. Covington),85,81
423,4,6:12.0,,R. Covington misses free throw 1 of 2,85,81
424,4,6:12.0,,Offensive rebound by Team,85,81
425,4,6:12.0,,J. Culver enters the game for J. Teague,85,81
426,4,6:12.0,,G. Dieng enters the game for K. Towns,85,81
427,4,6:12.0,,R. Covington makes free throw 2 of 2,85,82
428,4,5:50.0,R. Gobert misses 2-pt dunk from 4 ft,,85,82
429,4,5:48.0,,Defensive rebound by A. Wiggins,85,82
430,4,5:28.0,,J. Culver misses 2-pt layup from 3 ft,85,82
431,4,5:27.0,Defensive rebound by R. Gobert,,85,82
432,4,5:17.0,R. O'Neale misses 2-pt layup from 1 ft (block by G. Dieng),,85,82
433,4,5:13.0,Offensive rebound by M. Conley,,85,82
434,4,5:11.0,D. Mitchell makes 3-pt jump shot from 24 ft (assist by M. Conley),,88,82
435,4,5:09.0,,Minnesota full timeout,88,82
436,4,5:09.0,,K. Towns enters the game for G. Dieng,88,82
437,4,4:50.0,,T. Graham misses 3-pt jump shot from 25 ft (block by D. Mitchell),88,82
438,4,4:48.0,Defensive rebound by R. Gobert,,88,82
439,4,4:41.0,D. Mitchell misses 3-pt jump shot from 27 ft,,88,82
440,4,4:39.0,,Defensive rebound by K. Towns,88,82
441,4,4:34.0,,K. Towns makes 3-pt jump shot from 26 ft,88,85
442,4,4:15.0,Personal foul by T. Graham (drawn by M. Conley),,88,85
443,4,4:15.0,Instant Replay (Request: Ruling Stands),,88,85
444,4,4:15.0,,J. Teague enters the game for A. Wiggins,88,85
445,4,4:07.0,M. Conley misses 2-pt jump shot from 10 ft,,88,85
446,4,4:04.0,,Defensive rebound by T. Graham,88,85
447,4,3:52.0,,R. Covington misses 3-pt jump shot from 25 ft,88,85
448,4,3:49.0,Defensive rebound by D. Mitchell,,88,85
449,4,3:44.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by M. Conley),,91,85
450,4,3:33.0,,Turnover by J. Teague (bad pass; steal by R. O'Neale),91,85
451,4,3:29.0,M. Conley makes 3-pt jump shot from 26 ft (assist by R. O'Neale),,94,85
452,4,3:28.0,,Minnesota full timeout,94,85
453,4,3:28.0,J. Ingles enters the game for R. O'Neale,,94,85
454,4,3:28.0,,K. Martin enters the game for J. Culver,94,85
455,4,3:28.0,,A. Wiggins enters the game for T. Graham,94,85
456,4,3:16.0,,A. Wiggins makes 2-pt jump shot from 4 ft,94,87
457,4,3:00.0,D. Mitchell makes 3-pt jump shot from 27 ft (assist by M. Conley),,97,87
458,4,2:46.0,,A. Wiggins makes 2-pt layup from 1 ft,97,89
459,4,2:25.0,B. Bogdanović misses 2-pt layup from 4 ft (block by K. Towns),,97,89
460,4,2:24.0,Offensive rebound by Team,,97,89
461,4,2:19.0,D. Mitchell misses 2-pt jump shot from 11 ft,,97,89
462,4,2:16.0,,Defensive rebound by K. Towns,97,89
463,4,2:08.0,,A. Wiggins misses 3-pt jump shot from 25 ft,97,89
464,4,2:05.0,Defensive rebound by D. Mitchell,,97,89
465,4,1:54.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by M. Conley),,100,89
466,4,1:45.0,,K. Towns makes 3-pt jump shot from 29 ft (assist by J. Teague),100,92
467,4,1:25.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,100,92
468,4,1:21.0,,Defensive rebound by K. Martin,100,92
469,4,1:10.0,,J. Teague makes 2-pt layup from 3 ft,100,94
470,4,0:50.0,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by D. Mitchell),,103,94
471,4,0:44.0,,K. Towns misses 3-pt jump shot from 26 ft,103,94
472,4,0:41.0,Defensive rebound by Team,,103,94
473,4,0:23.0,D. Mitchell misses 3-pt jump shot from 25 ft (block by R. Covington),,103,94
474,4,0:19.0,,Defensive rebound by K. Towns,103,94
475,4,0:15.0,,Shooting foul by R. Gobert (drawn by J. Teague),103,94
476,4,0:15.0,,J. Teague misses free throw 1 of 2,103,94
477,4,0:15.0,,Offensive rebound by Team,103,94
478,4,0:15.0,,J. Teague makes free throw 2 of 2,103,95
479,4,0:11.0,Personal take foul by K. Martin (drawn by M. Conley),,103,95
