,QUARTER,TIME_REMAINING,BOSTON_ACTION,ORLANDO_ACTION,BOSTON_SCORE,ORLANDO_SCORE
386,4,5:30.0,M. Smart misses 3-pt jump shot from 25 ft,,98,88
387,4,5:28.0,,Defensive rebound by N. Vučević,98,88
388,4,5:22.0,,Shooting foul by M. Smart (drawn by E. Fournier),98,88
389,4,5:22.0,,E. Fournier makes free throw 1 of 2,98,89
390,4,5:22.0,K. Walker enters the game for S. Ojeleye,,98,89
391,4,5:22.0,,E. Fournier misses free throw 2 of 2,98,89
392,4,5:18.0,Defensive rebound by G. Hayward,,98,89
393,4,5:00.0,Turnover by D. Theis (traveling),,98,89
394,4,4:42.0,,E. Fournier makes 3-pt jump shot from 24 ft,98,92
395,4,4:30.0,G. Hayward misses 3-pt jump shot from 26 ft,,98,92
396,4,4:27.0,,Defensive rebound by N. Vučević,98,92
397,4,4:06.0,,N. Vučević misses 2-pt jump shot from 18 ft,98,92
398,4,4:03.0,Defensive rebound by G. Hayward,,98,92
399,4,3:50.0,K. Walker misses 2-pt jump shot from 5 ft,,98,92
400,4,3:48.0,,Defensive rebound by N. Vučević,98,92
401,4,3:40.0,,Turnover by M. Fultz (lost ball; steal by K. Walker),98,92
402,4,3:32.0,,Violation by Team (kicked ball),98,92
403,4,3:32.0,Boston full timeout,,98,92
404,4,3:27.0,G. Hayward makes 2-pt layup from 5 ft (assist by D. Theis),,100,92
405,4,3:27.0,Shooting foul by M. Fultz (drawn by G. Hayward),,100,92
406,4,3:27.0,G. Hayward makes free throw 1 of 1,,101,92
407,4,3:08.0,,E. Fournier makes 3-pt jump shot from 26 ft,101,95
408,4,2:49.0,G. Hayward misses 2-pt layup from 5 ft,,101,95
409,4,2:49.0,Offensive rebound by Team,,101,95
410,4,2:49.0,,Loose ball foul by N. Vučević (drawn by D. Theis),101,95
411,4,2:49.0,,Violation by Team (delay of game),101,95
412,4,2:49.0,D. Theis makes free throw 1 of 2,,102,95
413,4,2:49.0,D. Theis makes free throw 2 of 2,,103,95
414,4,2:30.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by N. Vučević),103,98
415,4,2:07.0,Offensive foul by D. Theis (drawn by M. Fultz),,103,98
416,4,2:07.0,Turnover by D. Theis (offensive foul),,103,98
417,4,1:59.0,,E. Fournier misses 3-pt jump shot from 26 ft,103,98
418,4,1:55.0,Defensive rebound by J. Green,,103,98
419,4,1:44.0,D. Theis makes 2-pt dunk from 2 ft (assist by K. Walker),,105,98
420,4,1:34.0,,T. Ross misses 3-pt jump shot from 26 ft,105,98
421,4,1:31.0,Defensive rebound by D. Theis,,105,98
422,4,1:11.0,M. Smart makes 2-pt jump shot from 12 ft,,107,98
423,4,1:11.0,,Orlando full timeout,107,98
424,4,1:06.0,,T. Ross misses 3-pt jump shot from 25 ft (block by K. Walker),107,98
425,4,1:06.0,,Offensive rebound by E. Fournier,107,98
426,4,1:00.0,,E. Fournier misses 3-pt jump shot from 28 ft,107,98
427,4,0:57.0,Defensive rebound by D. Theis,,107,98
428,4,0:52.0,Personal foul by T. Ross (drawn by K. Walker),,107,98
429,4,0:52.0,K. Walker makes free throw 1 of 2,,108,98
430,4,0:52.0,K. Walker makes free throw 2 of 2,,109,98
431,4,0:43.0,,Turnover by N. Vučević (bad pass; steal by K. Walker),109,98
432,4,0:26.0,K. Walker misses 3-pt jump shot from 31 ft,,109,98
433,4,0:23.0,Offensive rebound by D. Theis,,109,98
434,4,0:10.0,Turnover by Team (shot clock),,109,98
