,QUARTER,TIME_REMAINING,TORONTO_ACTION,MINNESOTA_ACTION,TORONTO_SCORE,MINNESOTA_SCORE
376,4,9:01.0,S. Ibaka makes free throw 2 of 2,,101,90
377,4,8:53.0,,Turnover by A. Wiggins (lost ball; steal by F. VanVleet),101,90
378,4,8:47.0,N. Powell makes 2-pt layup from 2 ft,,103,90
379,4,8:34.0,,J. McLaughlin misses 2-pt layup from 2 ft,103,90
380,4,8:32.0,Defensive rebound by S. Ibaka,,103,90
381,4,8:29.0,N. Powell misses 3-pt jump shot from 25 ft,,103,90
382,4,8:26.0,,Defensive rebound by J. McLaughlin,103,90
383,4,8:19.0,,A. Wiggins misses 3-pt jump shot from 25 ft,103,90
384,4,8:16.0,,Offensive rebound by G. Dieng,103,90
385,4,8:11.0,,Turnover by J. Culver (bad pass; steal by P. McCaw),103,90
386,4,8:01.0,S. Ibaka makes 2-pt dunk from 1 ft (assist by R. Hollis-Jefferson),,105,90
387,4,7:49.0,,Offensive foul by G. Dieng (drawn by R. Hollis-Jefferson),105,90
388,4,7:49.0,,Turnover by G. Dieng (offensive foul),105,90
389,4,7:49.0,,R. Covington enters the game for K. Bates-Diop,105,90
390,4,7:49.0,,S. Napier enters the game for J. McLaughlin,105,90
391,4,7:37.0,F. VanVleet makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),,108,90
392,4,7:20.0,,A. Wiggins misses 2-pt layup from 3 ft,108,90
393,4,7:18.0,,Offensive rebound by G. Dieng,108,90
394,4,7:15.0,,G. Dieng misses 2-pt layup from 1 ft (block by P. McCaw),108,90
395,4,7:13.0,Defensive rebound by N. Powell,,108,90
396,4,7:01.0,S. Ibaka makes 2-pt layup from 1 ft (assist by N. Powell),,110,90
397,4,7:01.0,,Minnesota full timeout,110,90
398,4,6:43.0,,G. Dieng makes 3-pt jump shot from 26 ft (assist by S. Napier),110,93
399,4,6:24.0,S. Ibaka misses 2-pt layup from 2 ft,,110,93
400,4,6:22.0,,Defensive rebound by A. Wiggins,110,93
401,4,6:19.0,,J. Culver misses 3-pt jump shot from 25 ft,110,93
402,4,6:17.0,Defensive rebound by R. Hollis-Jefferson,,110,93
403,4,6:14.0,F. VanVleet makes 2-pt layup at rim,,112,93
404,4,6:14.0,,G. Dieng misses 2-pt layup from 2 ft (block by P. McCaw),112,93
405,4,6:14.0,Defensive rebound by N. Powell,,112,93
406,4,6:14.0,F. VanVleet makes 3-pt jump shot from 25 ft,,115,93
407,4,6:07.0,,Personal foul by R. Hollis-Jefferson (drawn by A. Wiggins),115,93
408,4,6:07.0,,K. Towns enters the game for G. Dieng,115,93
409,4,6:00.0,,S. Napier misses 3-pt jump shot from 23 ft,115,93
410,4,5:57.0,Defensive rebound by S. Ibaka,,115,93
411,4,5:42.0,Turnover by S. Ibaka (lost ball; steal by J. Culver),,115,93
412,4,5:36.0,,R. Covington makes 2-pt layup from 2 ft,115,95
413,4,5:26.0,F. VanVleet misses 2-pt layup at rim,,115,95
414,4,5:24.0,,Defensive rebound by S. Napier,115,95
415,4,5:23.0,,Turnover by S. Napier (lost ball; steal by S. Ibaka),115,95
416,4,5:18.0,Turnover by S. Ibaka (lost ball; steal by A. Wiggins),,115,95
417,4,5:15.0,,J. Culver makes 2-pt layup from 2 ft (assist by A. Wiggins),115,97
418,4,5:14.0,Toronto full timeout,,115,97
419,4,5:14.0,K. Lowry enters the game for F. VanVleet,,115,97
420,4,5:01.0,K. Lowry misses 2-pt jump shot from 21 ft,,115,97
421,4,4:58.0,,Defensive rebound by A. Wiggins,115,97
422,4,4:45.0,,R. Covington makes 3-pt jump shot from 23 ft (assist by S. Napier),115,100
423,4,4:24.0,K. Lowry misses 3-pt jump shot from 25 ft,,115,100
424,4,4:20.0,,Defensive rebound by A. Wiggins,115,100
425,4,4:02.0,,K. Towns misses 3-pt jump shot from 26 ft,115,100
426,4,4:00.0,Defensive rebound by R. Hollis-Jefferson,,115,100
427,4,3:43.0,N. Powell makes 3-pt jump shot from 25 ft,,118,100
428,4,3:29.0,,A. Wiggins misses 3-pt jump shot from 26 ft,118,100
429,4,3:27.0,,Offensive rebound by K. Towns,118,100
430,4,3:26.0,,K. Towns misses 3-pt jump shot from 24 ft,118,100
431,4,3:26.0,Defensive rebound by K. Lowry,,118,100
432,4,3:20.0,K. Lowry misses 2-pt layup from 3 ft (block by J. Culver),,118,100
433,4,3:19.0,,Defensive rebound by J. Culver,118,100
434,4,3:19.0,,Personal foul by S. Ibaka (drawn by J. Culver),118,100
435,4,3:19.0,,J. Culver makes free throw 1 of 2,118,101
436,4,3:19.0,C. Boucher enters the game for S. Ibaka,,118,101
437,4,3:19.0,T. Davis enters the game for K. Lowry,,118,101
438,4,3:19.0,,J. Culver makes free throw 2 of 2,118,102
439,4,2:58.0,C. Boucher misses 3-pt jump shot from 26 ft,,118,102
440,4,2:54.0,,Defensive rebound by K. Towns,118,102
441,4,2:47.0,,R. Covington misses 3-pt jump shot from 26 ft,118,102
442,4,2:44.0,Defensive rebound by C. Boucher,,118,102
443,4,2:40.0,R. Hollis-Jefferson makes 2-pt dunk from 2 ft (assist by C. Boucher),,120,102
444,4,2:40.0,,Minnesota full timeout,120,102
445,4,2:40.0,S. Johnson enters the game for R. Hollis-Jefferson,,120,102
446,4,2:40.0,M. Thomas enters the game for N. Powell,,120,102
447,4,2:40.0,,K. Bates-Diop enters the game for R. Covington,120,102
448,4,2:40.0,,J. Bell enters the game for J. Culver,120,102
449,4,2:40.0,,J. McLaughlin enters the game for S. Napier,120,102
450,4,2:40.0,,J. Okogie enters the game for K. Towns,120,102
451,4,2:40.0,,N. Reid enters the game for A. Wiggins,120,102
452,4,2:25.0,,J. McLaughlin misses 3-pt jump shot from 25 ft,120,102
453,4,2:25.0,,Offensive rebound by J. Bell,120,102
454,4,2:18.0,,J. Bell makes 2-pt jump shot from 6 ft (assist by J. McLaughlin),120,104
455,4,2:03.0,Turnover by T. Davis (dbl dribble),,120,104
456,4,1:49.0,,J. McLaughlin makes 2-pt jump shot from 6 ft (assist by N. Reid),120,106
457,4,1:40.0,M. Thomas misses 3-pt jump shot from 25 ft,,120,106
458,4,1:33.0,,Defensive rebound by J. Bell,120,106
459,4,1:29.0,,K. Bates-Diop makes 3-pt jump shot from 26 ft (assist by J. McLaughlin),120,109
460,4,1:17.0,Turnover by T. Davis (lost ball; steal by K. Bates-Diop),,120,109
461,4,1:12.0,,K. Bates-Diop misses 3-pt jump shot from 26 ft,120,109
462,4,1:07.0,Defensive rebound by M. Thomas,,120,109
463,4,0:53.0,C. Boucher makes 2-pt dunk from 1 ft (assist by S. Johnson),,122,109
464,4,0:46.0,,J. Okogie makes 3-pt jump shot from 23 ft (assist by J. McLaughlin),122,112
465,4,0:27.0,S. Johnson misses 2-pt jump shot from 21 ft,,122,112
466,4,0:23.0,Offensive rebound by C. Boucher,,122,112
467,4,0:19.0,T. Davis misses 3-pt jump shot from 26 ft,,122,112
468,4,0:17.0,,Defensive rebound by J. Bell,122,112
469,4,0:11.0,,N. Reid misses 3-pt jump shot from 27 ft,122,112
470,4,0:08.0,Defensive rebound by T. Davis,,122,112
