,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,DETROIT_ACTION,CHARLOTTE_SCORE,DETROIT_SCORE
385,4,2:53.0,,Defensive rebound by A. Drummond,102,103
386,4,2:35.0,,D. Rose makes 3-pt jump shot from 24 ft (assist by L. Kennard),102,106
387,4,2:17.0,P. Washington makes 3-pt jump shot from 26 ft (assist by D. Graham),,105,106
388,4,1:56.0,,Offensive foul by A. Drummond (drawn by B. Biyombo),105,106
389,4,1:56.0,,Turnover by A. Drummond (offensive foul),105,106
390,4,1:43.0,D. Graham makes 3-pt jump shot from 26 ft,,108,106
391,4,1:29.0,,Shooting foul by P. Washington (drawn by B. Griffin),108,106
392,4,1:29.0,,B. Griffin misses free throw 1 of 2,108,106
393,4,1:29.0,,Offensive rebound by Team,108,106
394,4,1:29.0,,B. Griffin makes free throw 2 of 2,108,107
395,4,1:16.0,Turnover by D. Graham (bad pass),,108,107
396,4,0:55.0,,L. Kennard misses 2-pt jump shot from 19 ft,108,107
397,4,0:53.0,,Offensive rebound by A. Drummond,108,107
398,4,0:51.0,,A. Drummond misses 2-pt dunk from 4 ft (block by B. Biyombo),108,107
399,4,0:51.0,Defensive rebound by P. Washington,,108,107
400,4,0:47.0,Personal take foul by L. Kennard (drawn by P. Washington),,108,107
401,4,0:47.0,P. Washington makes free throw 1 of 2,,109,107
402,4,0:47.0,P. Washington makes free throw 2 of 2,,110,107
403,4,0:47.0,,Detroit full timeout,110,107
404,4,0:47.0,,T. Snell enters the game for L. Galloway,110,107
405,4,0:32.0,,Turnover by A. Drummond (bad pass; steal by P. Washington),110,107
406,4,0:10.0,D. Graham misses 2-pt jump shot from 7 ft,,110,107
407,4,0:08.0,Offensive rebound by B. Biyombo,,110,107
408,4,0:08.0,B. Biyombo misses 2-pt layup from 1 ft,,110,107
409,4,0:08.0,,Defensive rebound by L. Kennard,110,107
410,4,0:08.0,,Detroit full timeout,110,107
411,4,0:08.0,,L. Galloway enters the game for A. Drummond,110,107
412,4,0:05.0,,L. Kennard misses 3-pt jump shot from 25 ft,110,107
413,4,0:01.0,,Offensive rebound by L. Galloway,110,107
414,4,0:00.0,,L. Galloway misses 3-pt jump shot from 48 ft,110,107
415,4,0:00.0,,Offensive rebound by Team,110,107
