,QUARTER,TIME_REMAINING,CHICAGO_ACTION,PHILADELPHIA_ACTION,CHICAGO_SCORE,PHILADELPHIA_SCORE
378,4,2:24.0,Offensive rebound by T. Satoranský,,87,98
379,4,2:19.0,L. Markkanen misses 3-pt jump shot from 22 ft,,87,98
380,4,2:17.0,Offensive rebound by Team,,87,98
381,4,2:02.0,T. Satoranský misses 2-pt jump shot from 18 ft,,87,98
382,4,2:02.0,Offensive rebound by Team,,87,98
383,4,2:02.0,Turnover by Team (shot clock),,87,98
384,4,1:48.0,,A. Horford makes 2-pt jump shot from 21 ft (assist by B. Simmons),87,100
385,4,1:37.0,L. Kornet misses 3-pt jump shot from 26 ft,,87,100
386,4,1:33.0,,Defensive rebound by B. Simmons,87,100
387,4,1:16.0,,F. Korkmaz misses 3-pt jump shot from 27 ft,87,100
388,4,1:13.0,Defensive rebound by Z. LaVine,,87,100
389,4,1:05.0,L. Kornet misses 3-pt jump shot from 26 ft,,87,100
390,4,1:01.0,,Defensive rebound by M. Thybulle,87,100
391,4,0:40.0,,T. Harris misses 2-pt layup from 2 ft,87,100
392,4,0:38.0,Defensive rebound by Z. LaVine,,87,100
393,4,0:33.0,Z. LaVine makes 2-pt layup from 2 ft,,89,100
394,4,0:09.0,,Turnover by Team (shot clock),89,100
395,4,0:03.0,Z. LaVine misses 3-pt jump shot from 32 ft,,89,100
396,4,0:00.0,,Defensive rebound by T. Harris,89,100
