,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHICAGO_ACTION,DETROIT_SCORE,CHICAGO_SCORE
387,4,9:52.0,Turnover by B. Griffin (lost ball; steal by T. Young),,73,89
388,4,9:47.0,,C. White misses 2-pt layup from 1 ft,73,89
389,4,9:45.0,,Offensive rebound by W. Carter,73,89
390,4,9:39.0,,W. Carter misses 2-pt layup from 4 ft,73,89
391,4,9:37.0,Defensive rebound by C. Wood,,73,89
392,4,9:32.0,C. Wood misses 3-pt jump shot from 25 ft,,73,89
393,4,9:28.0,,Defensive rebound by C. White,73,89
394,4,9:18.0,,T. Young misses 3-pt jump shot from 26 ft,73,89
395,4,9:16.0,Defensive rebound by C. Wood,,73,89
396,4,9:09.0,Shooting foul by W. Carter (drawn by D. Rose),,73,89
397,4,9:09.0,D. Rose makes free throw 1 of 2,,74,89
398,4,9:09.0,A. Drummond enters the game for C. Wood,,74,89
399,4,9:09.0,,D. Gafford enters the game for W. Carter,74,89
400,4,9:09.0,,L. Markkanen enters the game for T. Young,74,89
401,4,9:09.0,D. Rose makes free throw 2 of 2,,75,89
402,4,8:52.0,,K. Dunn makes 2-pt jump shot from 5 ft (assist by R. Arcidiacono),75,91
403,4,8:33.0,L. Kennard misses 3-pt jump shot from 26 ft,,75,91
404,4,8:32.0,,Defensive rebound by Team,75,91
405,4,8:32.0,,S. Harrison enters the game for K. Dunn,75,91
406,4,8:32.0,,T. Satoranský enters the game for C. White,75,91
407,4,8:18.0,,Shooting foul by A. Drummond (drawn by L. Markkanen),75,91
408,4,8:18.0,,L. Markkanen makes free throw 1 of 2,75,92
409,4,8:18.0,,L. Markkanen makes free throw 2 of 2,75,93
410,4,8:11.0,Personal foul by D. Gafford (drawn by A. Drummond),,75,93
411,4,8:01.0,L. Kennard misses 3-pt jump shot from 23 ft,,75,93
412,4,7:58.0,Offensive rebound by A. Drummond,,75,93
413,4,7:56.0,A. Drummond misses 2-pt hook shot from 4 ft (block by D. Gafford),,75,93
414,4,7:53.0,,Defensive rebound by L. Markkanen,75,93
415,4,7:32.0,,Turnover by T. Satoranský (bad pass; steal by D. Rose),75,93
416,4,7:29.0,D. Rose makes 2-pt layup from 2 ft (assist by L. Kennard),,77,93
417,4,7:15.0,,Personal foul by L. Kennard (drawn by R. Arcidiacono),77,93
418,4,7:15.0,B. Brown enters the game for D. Rose,,77,93
419,4,7:15.0,,Z. LaVine enters the game for R. Arcidiacono,77,93
420,4,7:09.0,,T. Satoranský misses 2-pt layup from 4 ft,77,93
421,4,7:08.0,,Offensive rebound by D. Gafford,77,93
422,4,7:08.0,,D. Gafford misses 2-pt layup from 1 ft,77,93
423,4,7:08.0,Defensive rebound by Team,,77,93
424,4,6:51.0,B. Brown misses 2-pt layup from 3 ft,,77,93
425,4,6:48.0,,Defensive rebound by D. Gafford,77,93
426,4,6:31.0,,S. Harrison misses 2-pt layup from 5 ft,77,93
427,4,6:30.0,Defensive rebound by B. Brown,,77,93
428,4,6:21.0,L. Galloway misses 3-pt jump shot from 23 ft,,77,93
429,4,6:18.0,,Defensive rebound by S. Harrison,77,93
430,4,6:08.0,,D. Gafford misses 2-pt dunk from 1 ft,77,93
431,4,6:08.0,,Offensive rebound by Team,77,93
432,4,6:08.0,,Chicago full timeout,77,93
433,4,6:08.0,,W. Carter enters the game for D. Gafford,77,93
434,4,6:07.0,,Shooting foul by A. Drummond (drawn by L. Markkanen),77,93
435,4,6:07.0,C. Wood enters the game for A. Drummond,,77,93
436,4,6:07.0,,L. Markkanen misses free throw 1 of 3,77,93
437,4,6:07.0,,Offensive rebound by Team,77,93
438,4,6:07.0,,L. Markkanen makes free throw 2 of 3,77,94
439,4,6:07.0,,L. Markkanen misses free throw 3 of 3,77,94
440,4,6:04.0,Defensive rebound by C. Wood,,77,94
441,4,5:51.0,Turnover by B. Griffin (lost ball; steal by T. Satoranský),,77,94
442,4,5:47.0,,T. Satoranský makes 2-pt dunk from 1 ft (assist by S. Harrison),77,96
443,4,5:30.0,Turnover by B. Griffin (bad pass; steal by T. Satoranský),,77,96
444,4,5:25.0,,L. Markkanen makes 3-pt jump shot from 24 ft (assist by S. Harrison),77,99
445,4,5:22.0,Detroit full timeout,,77,99
446,4,5:07.0,Shooting foul by S. Harrison (drawn by L. Galloway),,77,99
447,4,5:07.0,L. Galloway makes free throw 1 of 3,,78,99
448,4,5:07.0,L. Galloway makes free throw 2 of 3,,79,99
449,4,5:07.0,L. Galloway makes free throw 3 of 3,,80,99
450,4,4:51.0,,Shooting foul by B. Brown (drawn by L. Markkanen),80,99
451,4,4:51.0,,L. Markkanen misses free throw 1 of 2,80,99
452,4,4:51.0,,Offensive rebound by Team,80,99
453,4,4:51.0,,L. Markkanen makes free throw 2 of 2,80,100
454,4,4:30.0,B. Griffin makes 3-pt jump shot from 25 ft,,83,100
455,4,4:12.0,,Z. LaVine misses 3-pt jump shot from 26 ft,83,100
456,4,4:09.0,,Offensive rebound by W. Carter,83,100
457,4,4:09.0,,Personal foul by L. Galloway (drawn by W. Carter),83,100
458,4,4:09.0,,W. Carter misses free throw 1 of 2,83,100
459,4,4:09.0,,Offensive rebound by Team,83,100
460,4,4:09.0,,W. Carter misses free throw 2 of 2,83,100
461,4,4:07.0,Defensive rebound by B. Brown,,83,100
462,4,3:53.0,L. Galloway misses 3-pt jump shot from 25 ft,,83,100
463,4,3:50.0,,Defensive rebound by W. Carter,83,100
464,4,3:37.0,,L. Markkanen misses 2-pt layup from 2 ft,83,100
465,4,3:35.0,Defensive rebound by B. Brown,,83,100
466,4,3:28.0,C. Wood makes 2-pt dunk at rim (assist by B. Brown),,85,100
467,4,3:22.0,,Chicago full timeout,85,100
468,4,3:22.0,S. Mykhailiuk enters the game for B. Griffin,,85,100
469,4,3:04.0,,S. Harrison misses 3-pt jump shot from 23 ft,85,100
470,4,3:00.0,Defensive rebound by L. Kennard,,85,100
471,4,2:45.0,L. Kennard misses 2-pt layup from 2 ft,,85,100
472,4,2:42.0,Offensive rebound by C. Wood,,85,100
473,4,2:42.0,C. Wood makes 2-pt dunk at rim,,87,100
474,4,2:21.0,,T. Satoranský makes 2-pt jump shot from 11 ft,87,102
475,4,2:03.0,Turnover by L. Kennard (bad pass; steal by S. Harrison),,87,102
476,4,2:00.0,,S. Harrison misses 2-pt layup from 5 ft (block by B. Brown),87,102
477,4,2:00.0,,Offensive rebound by Team,87,102
478,4,1:44.0,,T. Satoranský makes 3-pt jump shot from 23 ft (assist by S. Harrison),87,105
479,4,1:32.0,Personal foul by L. Markkanen (drawn by C. Wood),,87,105
480,4,1:32.0,C. Wood makes free throw 1 of 2,,88,105
481,4,1:32.0,,R. Arcidiacono enters the game for W. Carter,88,105
482,4,1:32.0,,K. Dunn enters the game for Z. LaVine,88,105
483,4,1:32.0,,D. Gafford enters the game for L. Markkanen,88,105
484,4,1:32.0,,C. White enters the game for T. Satoranský,88,105
485,4,1:32.0,C. Wood makes free throw 2 of 2,,89,105
486,4,1:07.0,,S. Harrison makes 2-pt jump shot from 11 ft,89,107
487,4,1:00.0,Personal foul by D. Gafford (drawn by B. Brown),,89,107
488,4,1:00.0,B. Brown misses free throw 1 of 2,,89,107
489,4,1:00.0,Offensive rebound by Team,,89,107
490,4,1:00.0,B. Brown misses free throw 2 of 2,,89,107
491,4,0:59.0,,Defensive rebound by C. White,89,107
492,4,0:42.0,,S. Harrison makes 2-pt layup from 1 ft,89,109
493,4,0:32.0,L. Kennard misses 2-pt jump shot from 15 ft,,89,109
494,4,0:28.0,,Defensive rebound by S. Harrison,89,109
495,4,0:06.0,,Turnover by Team (shot clock),89,109
