,QUARTER,TIME_REMAINING,DENVER_ACTION,MILWAUKEE_ACTION,DENVER_SCORE,MILWAUKEE_SCORE
373,3,0:11.0,,W. Matthews enters the game for K. Korver,97,90
374,3,0:11.0,,K. Middleton makes free throw 3 of 3,97,91
375,3,0:01.0,W. Barton makes 3-pt jump shot from 27 ft,,100,91
376,4,11:44.0,,P. Connaughton misses 3-pt jump shot from 28 ft,100,91
377,4,11:40.0,Defensive rebound by P. Dozier,,100,91
378,4,11:30.0,M. Porter misses 2-pt layup from 3 ft,,100,91
379,4,11:27.0,,Defensive rebound by P. Connaughton,100,91
380,4,11:22.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by E. Bledsoe),100,93
381,4,11:01.0,P. Dozier makes 2-pt jump shot from 13 ft,,102,93
382,4,11:01.0,Shooting foul by E. Bledsoe (drawn by P. Dozier),,102,93
383,4,11:01.0,,B. Lopez enters the game for G. Antetokounmpo,102,93
384,4,11:01.0,P. Dozier makes free throw 1 of 1,,103,93
385,4,10:47.0,,Turnover by K. Korver (bad pass; steal by N. Jokić),103,93
386,4,10:42.0,Turnover by M. Beasley (traveling),,103,93
387,4,10:37.0,,Personal foul by M. Beasley (drawn by E. Bledsoe),103,93
388,4,10:32.0,,S. Brown makes 2-pt layup at rim (assist by B. Lopez),103,95
389,4,10:27.0,Denver full timeout,,103,95
390,4,10:27.0,T. Craig enters the game for M. Porter,,103,95
391,4,10:27.0,,W. Matthews enters the game for K. Korver,103,95
392,4,10:05.0,N. Jokić makes 2-pt layup from 5 ft,,105,95
393,4,9:54.0,,B. Lopez makes 2-pt layup from 1 ft (assist by E. Bledsoe),105,97
394,4,9:35.0,M. Beasley misses 2-pt jump shot from 16 ft,,105,97
395,4,9:35.0,,Defensive rebound by P. Connaughton,105,97
396,4,9:20.0,,S. Brown misses 3-pt jump shot from 26 ft,105,97
397,4,9:17.0,Defensive rebound by M. Beasley,,105,97
398,4,9:08.0,P. Dozier misses 3-pt jump shot from 27 ft,,105,97
399,4,9:04.0,,Defensive rebound by P. Connaughton,105,97
400,4,8:56.0,,P. Connaughton makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),105,100
401,4,8:35.0,T. Craig makes 3-pt jump shot from 28 ft (assist by N. Jokić),,108,100
402,4,8:19.0,,Turnover by E. Bledsoe (traveling),108,100
403,4,8:19.0,,K. Middleton enters the game for S. Brown,108,100
404,4,7:55.0,N. Jokić makes 2-pt layup from 1 ft,,110,100
405,4,7:41.0,,B. Lopez makes 2-pt layup from 1 ft (assist by K. Middleton),110,102
406,4,7:18.0,N. Jokić makes 3-pt jump shot from 27 ft (assist by P. Dozier),,113,102
407,4,7:04.0,,Turnover by E. Bledsoe (bad pass; steal by M. Beasley),113,102
408,4,7:01.0,J. Hernangómez makes 2-pt dunk from 1 ft (assist by M. Beasley),,115,102
409,4,7:01.0,,Milwaukee full timeout,115,102
410,4,7:01.0,,G. Antetokounmpo enters the game for P. Connaughton,115,102
411,4,6:35.0,,W. Matthews misses 3-pt jump shot from 23 ft,115,102
412,4,6:32.0,Defensive rebound by M. Beasley,,115,102
413,4,6:14.0,M. Beasley misses 2-pt jump shot from 18 ft,,115,102
414,4,6:11.0,,Defensive rebound by G. Antetokounmpo,115,102
415,4,6:05.0,,B. Lopez misses 3-pt jump shot from 27 ft,115,102
416,4,6:02.0,Defensive rebound by J. Hernangómez,,115,102
417,4,5:48.0,J. Hernangómez misses 3-pt jump shot from 26 ft,,115,102
418,4,5:44.0,,Defensive rebound by E. Bledsoe,115,102
419,4,5:38.0,,G. Antetokounmpo makes 2-pt layup from 3 ft (assist by K. Middleton),115,104
420,4,5:38.0,,Shooting foul by T. Craig (drawn by G. Antetokounmpo),115,104
421,4,5:38.0,W. Barton enters the game for M. Beasley,,115,104
422,4,5:38.0,J. Grant enters the game for P. Dozier,,115,104
423,4,5:38.0,M. Morris enters the game for J. Hernangómez,,115,104
424,4,5:38.0,,P. Connaughton enters the game for E. Bledsoe,115,104
425,4,5:38.0,,K. Korver enters the game for B. Lopez,115,104
426,4,5:38.0,,G. Antetokounmpo makes free throw 1 of 1,115,105
427,4,5:13.0,N. Jokić misses 3-pt jump shot from 28 ft,,115,105
428,4,5:09.0,,Defensive rebound by P. Connaughton,115,105
429,4,5:00.0,,G. Antetokounmpo misses 2-pt layup from 3 ft,115,105
430,4,4:58.0,Defensive rebound by N. Jokić,,115,105
431,4,4:43.0,Offensive foul by J. Grant (drawn by K. Korver),,115,105
432,4,4:43.0,Turnover by J. Grant (offensive foul),,115,105
433,4,4:32.0,,K. Middleton makes 2-pt jump shot from 9 ft,115,107
434,4,4:16.0,M. Morris makes 2-pt layup from 2 ft,,117,107
435,4,4:16.0,,Violation by Team (def goaltending),117,107
436,4,4:09.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),117,109
437,4,3:44.0,N. Jokić misses 2-pt jump shot from 12 ft,,117,109
438,4,3:41.0,,Defensive rebound by K. Middleton,117,109
439,4,3:41.0,M. Beasley enters the game for T. Craig,,117,109
440,4,3:35.0,,Shooting foul by W. Barton (drawn by K. Middleton),117,109
441,4,3:35.0,,K. Middleton makes free throw 1 of 2,117,110
442,4,3:35.0,,K. Middleton makes free throw 2 of 2,117,111
443,4,3:21.0,W. Barton makes 3-pt jump shot from 25 ft,,120,111
444,4,3:12.0,,Turnover by K. Middleton (traveling),120,111
445,4,2:52.0,M. Beasley makes 3-pt jump shot from 23 ft (assist by N. Jokić),,123,111
446,4,2:52.0,,Milwaukee full timeout,123,111
447,4,2:52.0,,E. Bledsoe enters the game for K. Korver,123,111
448,4,2:36.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by K. Middleton),123,113
449,4,2:21.0,Personal foul by G. Antetokounmpo (drawn by N. Jokić),,123,113
450,4,2:11.0,W. Barton makes 2-pt jump shot from 16 ft,,125,113
451,4,2:02.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,125,113
452,4,2:02.0,Defensive rebound by Team,,125,113
453,4,1:44.0,Turnover by W. Barton (lost ball; steal by G. Antetokounmpo),,125,113
454,4,1:41.0,,Turnover by G. Antetokounmpo (bad pass; steal by J. Grant),125,113
455,4,1:41.0,Personal take foul by K. Middleton (drawn by M. Morris),,125,113
456,4,1:27.0,W. Barton misses 3-pt jump shot from 26 ft,,125,113
457,4,1:23.0,,Defensive rebound by P. Connaughton,125,113
458,4,1:18.0,,G. Antetokounmpo misses 2-pt layup from 2 ft,125,113
459,4,1:16.0,Defensive rebound by N. Jokić,,125,113
460,4,1:14.0,Personal foul by K. Middleton (drawn by M. Morris),,125,113
461,4,1:14.0,,S. Brown enters the game for G. Antetokounmpo,125,113
462,4,1:14.0,,K. Korver enters the game for E. Bledsoe,125,113
463,4,1:14.0,,R. Lopez enters the game for K. Middleton,125,113
464,4,1:14.0,M. Morris makes free throw 1 of 2,,126,113
465,4,1:14.0,M. Morris makes free throw 2 of 2,,127,113
466,4,1:00.0,,W. Matthews misses 3-pt jump shot from 27 ft,127,113
467,4,0:56.0,Defensive rebound by M. Morris,,127,113
468,4,0:40.0,M. Beasley misses 3-pt jump shot from 27 ft,,127,113
469,4,0:36.0,,Defensive rebound by P. Connaughton,127,113
470,4,0:32.0,,P. Connaughton makes 2-pt dunk from 2 ft,127,115
471,4,0:08.0,Turnover by Team (shot clock),,127,115
