,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA LAKERS_ACTION,DALLAS_SCORE,LA LAKERS_SCORE
380,4,6:54.0,Defensive rebound by D. Wright,,83,97
381,4,6:47.0,Turnover by J. Jackson (bad pass; steal by L. James),,83,97
382,4,6:44.0,,Personal foul by M. Kleber (drawn by L. James),83,97
383,4,6:44.0,,LA Lakers full timeout,83,97
384,4,6:44.0,,A. Caruso enters the game for L. James,83,97
385,4,6:44.0,,A. Davis enters the game for R. Rondo,83,97
386,4,6:38.0,,Shooting foul by S. Curry (drawn by A. Caruso),83,97
387,4,6:38.0,,A. Caruso makes free throw 1 of 2,83,98
388,4,6:38.0,,A. Caruso makes free throw 2 of 2,83,99
389,4,6:24.0,R. Broekhoff misses 3-pt jump shot from 27 ft,,83,99
390,4,6:21.0,,Defensive rebound by A. Caruso,83,99
391,4,6:10.0,,Turnover by A. Davis (bad pass; steal by D. Wright),83,99
392,4,5:52.0,M. Kleber misses 3-pt jump shot from 27 ft,,83,99
393,4,5:49.0,,Defensive rebound by A. Davis,83,99
394,4,5:37.0,,D. Howard misses 2-pt layup from 3 ft (block by R. Broekhoff),83,99
395,4,5:34.0,Defensive rebound by S. Curry,,83,99
396,4,5:31.0,S. Curry misses 3-pt jump shot from 28 ft,,83,99
397,4,5:26.0,,Defensive rebound by A. Davis,83,99
398,4,5:08.0,,K. Caldwell-Pope misses 2-pt layup from 5 ft,83,99
399,4,5:07.0,Defensive rebound by J. Jackson,,83,99
400,4,5:04.0,R. Broekhoff misses 3-pt jump shot from 25 ft,,83,99
401,4,5:04.0,,Defensive rebound by K. Kuzma,83,99
402,4,4:49.0,,K. Kuzma misses 2-pt jump shot from 11 ft,83,99
403,4,4:47.0,Defensive rebound by R. Broekhoff,,83,99
404,4,4:39.0,D. Wright makes 2-pt layup from 7 ft,,85,99
405,4,4:39.0,Shooting foul by K. Kuzma (drawn by D. Wright),,85,99
406,4,4:39.0,,LA Lakers full timeout,85,99
407,4,4:39.0,L. Dončić enters the game for R. Broekhoff,,85,99
408,4,4:39.0,D. Finney-Smith enters the game for S. Curry,,85,99
409,4,4:39.0,K. Porziņģis enters the game for J. Jackson,,85,99
410,4,4:39.0,D. Powell enters the game for M. Kleber,,85,99
411,4,4:39.0,,A. Bradley enters the game for K. Caldwell-Pope,85,99
412,4,4:39.0,,D. Green enters the game for D. Howard,85,99
413,4,4:39.0,,L. James enters the game for K. Kuzma,85,99
414,4,4:39.0,D. Wright makes free throw 1 of 1,,86,99
415,4,4:23.0,,A. Davis misses 2-pt jump shot from 19 ft,86,99
416,4,4:20.0,Defensive rebound by L. Dončić,,86,99
417,4,4:11.0,D. Wright misses 3-pt jump shot from 23 ft,,86,99
418,4,4:08.0,,Defensive rebound by L. James,86,99
419,4,4:00.0,,A. Caruso misses 2-pt layup from 4 ft,86,99
420,4,3:58.0,Defensive rebound by K. Porziņģis,,86,99
421,4,3:44.0,D. Wright misses 2-pt jump shot from 6 ft,,86,99
422,4,3:40.0,,Defensive rebound by L. James,86,99
423,4,3:35.0,,Turnover by A. Caruso (bad pass; steal by D. Wright),86,99
424,4,3:25.0,L. Dončić misses 3-pt jump shot from 26 ft,,86,99
425,4,3:21.0,,Defensive rebound by L. James,86,99
426,4,3:09.0,,A. Davis makes 2-pt hook shot from 6 ft,86,101
427,4,3:07.0,Dallas full timeout,,86,101
428,4,3:07.0,J. Barea enters the game for D. Wright,,86,101
429,4,2:54.0,K. Porziņģis misses 2-pt jump shot from 9 ft,,86,101
430,4,2:52.0,,Defensive rebound by L. James,86,101
431,4,2:36.0,,Turnover by A. Davis (lost ball; steal by D. Powell),86,101
432,4,2:27.0,Shooting foul by D. Green (drawn by L. Dončić),,86,101
433,4,2:27.0,L. Dončić makes free throw 1 of 2,,87,101
434,4,2:27.0,L. Dončić makes free throw 2 of 2,,88,101
435,4,2:10.0,,A. Caruso misses 3-pt jump shot from 26 ft,88,101
436,4,2:06.0,Defensive rebound by K. Porziņģis,,88,101
437,4,1:59.0,L. Dončić makes 2-pt jump shot from 8 ft,,90,101
438,4,1:44.0,,D. Green makes 3-pt jump shot from 23 ft (assist by A. Davis),90,104
439,4,1:32.0,J. Barea misses 2-pt layup from 2 ft,,90,104
440,4,1:30.0,,Defensive rebound by A. Davis,90,104
441,4,1:19.0,,Shooting foul by L. Dončić (drawn by L. James),90,104
442,4,1:19.0,,L. James makes free throw 1 of 2,90,105
443,4,1:19.0,,Q. Cook enters the game for A. Caruso,90,105
444,4,1:19.0,,T. Daniels enters the game for A. Davis,90,105
445,4,1:19.0,,J. Dudley enters the game for D. Green,90,105
446,4,1:19.0,,L. James makes free throw 2 of 2,90,106
447,4,1:17.0,Personal take foul by L. James (drawn by J. Barea),,90,106
448,4,1:17.0,,K. Kuzma enters the game for L. James,90,106
449,4,1:17.0,J. Barea makes free throw 1 of 2,,91,106
450,4,1:17.0,R. Broekhoff enters the game for L. Dončić,,91,106
451,4,1:17.0,J. Brunson enters the game for D. Finney-Smith,,91,106
452,4,1:17.0,J. Jackson enters the game for K. Porziņģis,,91,106
453,4,1:17.0,J. Barea makes free throw 2 of 2,,92,106
454,4,0:55.0,,Q. Cook misses 3-pt jump shot from 26 ft,92,106
455,4,0:50.0,,Offensive rebound by J. Dudley,92,106
456,4,0:50.0,,J. Dudley misses 2-pt layup at rim,92,106
457,4,0:49.0,Defensive rebound by J. Brunson,,92,106
458,4,0:46.0,R. Broekhoff makes 3-pt jump shot from 22 ft (assist by J. Jackson),,95,106
459,4,0:27.0,,T. Daniels makes 2-pt jump shot from 16 ft,95,108
460,4,0:17.0,J. Jackson misses 3-pt jump shot from 26 ft,,95,108
461,4,0:13.0,,Defensive rebound by J. Dudley,95,108
