,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,HOUSTON_ACTION,CHARLOTTE_SCORE,HOUSTON_SCORE
388,4,6:04.0,Turnover by C. Zeller (bad pass; steal by P. Tucker),,103,108
389,4,5:59.0,,J. Harden misses 3-pt jump shot from 26 ft,103,108
390,4,5:55.0,,Offensive rebound by J. Harden,103,108
391,4,5:48.0,,D. House makes 3-pt jump shot from 25 ft (assist by J. Harden),103,111
392,4,5:48.0,D. Graham enters the game for C. Martin,,103,111
393,4,5:48.0,,E. Gordon enters the game for B. McLemore,103,111
394,4,5:28.0,T. Rozier misses 2-pt layup from 1 ft (block by E. Gordon),,103,111
395,4,5:28.0,Offensive rebound by T. Rozier,,103,111
396,4,5:28.0,T. Rozier misses 2-pt jump shot from 2 ft,,103,111
397,4,5:27.0,,Defensive rebound by P. Tucker,103,111
398,4,5:18.0,,D. House makes 2-pt dunk from 2 ft (assist by J. Harden),103,113
399,4,5:13.0,Shooting foul by P. Tucker (drawn by M. Monk),,103,113
400,4,5:13.0,,Houston full timeout,103,113
401,4,5:13.0,,Instant Replay (Challenge: Ruling Stands),103,113
402,4,5:13.0,M. Monk makes 2-pt layup from 2 ft (assist by D. Graham),,105,113
403,4,5:13.0,,Violation by Team (def goaltending),105,113
404,4,5:13.0,M. Bridges enters the game for P. Washington,,105,113
405,4,5:13.0,M. Monk makes free throw 1 of 1,,106,113
406,4,4:57.0,,D. House misses 3-pt jump shot from 24 ft,106,113
407,4,4:57.0,,Offensive rebound by Team,106,113
408,4,4:57.0,Loose ball foul by T. Rozier (drawn by P. Tucker),,106,113
409,4,4:52.0,,J. Harden misses 2-pt layup from 2 ft,106,113
410,4,4:50.0,,Offensive rebound by J. Harden,106,113
411,4,4:43.0,,J. Harden misses 3-pt jump shot from 27 ft,106,113
412,4,4:42.0,,Offensive rebound by Team,106,113
413,4,4:42.0,Loose ball foul by M. Monk (drawn by D. House),,106,113
414,4,4:30.0,,J. Harden makes 2-pt jump shot from 8 ft,106,115
415,4,4:18.0,Shooting foul by P. Tucker (drawn by D. Graham),,106,115
416,4,4:18.0,D. Graham makes free throw 1 of 2,,107,115
417,4,4:18.0,P. Washington enters the game for C. Zeller,,107,115
418,4,4:18.0,D. Graham misses free throw 2 of 2,,107,115
419,4,4:18.0,,Defensive rebound by J. Harden,107,115
420,4,4:01.0,,J. Harden misses 3-pt jump shot from 29 ft,107,115
421,4,3:58.0,Defensive rebound by M. Monk,,107,115
422,4,3:53.0,M. Monk misses 2-pt layup at rim,,107,115
423,4,3:52.0,,Defensive rebound by J. Harden,107,115
424,4,3:43.0,,E. Gordon misses 3-pt jump shot from 28 ft,107,115
425,4,3:43.0,Defensive rebound by T. Rozier,,107,115
426,4,3:32.0,M. Monk misses 3-pt jump shot from 23 ft,,107,115
427,4,3:29.0,,Defensive rebound by D. House,107,115
428,4,3:11.0,,P. Tucker misses 3-pt jump shot from 23 ft,107,115
429,4,3:11.0,Defensive rebound by M. Monk,,107,115
430,4,3:04.0,D. Graham misses 3-pt jump shot from 28 ft,,107,115
431,4,3:02.0,,Defensive rebound by E. Gordon,107,115
432,4,3:01.0,,Houston full timeout,107,115
433,4,3:01.0,C. Martin enters the game for M. Monk,,107,115
434,4,3:01.0,,B. McLemore enters the game for E. Gordon,107,115
435,4,2:48.0,,B. McLemore makes 3-pt jump shot from 26 ft (assist by A. Rivers),107,118
436,4,2:33.0,M. Bridges makes 3-pt jump shot from 24 ft (assist by D. Graham),,110,118
437,4,2:12.0,,J. Harden makes 3-pt jump shot from 29 ft,110,121
438,4,1:58.0,P. Washington misses 2-pt hook shot from 5 ft,,110,121
439,4,1:56.0,,Defensive rebound by J. Harden,110,121
440,4,1:42.0,,B. McLemore misses 3-pt jump shot from 26 ft,110,121
441,4,1:39.0,Defensive rebound by T. Rozier,,110,121
442,4,1:39.0,Turnover by T. Rozier (bad pass),,110,121
443,4,1:33.0,,J. Harden misses 2-pt jump shot from 1 ft,110,121
444,4,1:30.0,Defensive rebound by P. Washington,,110,121
445,4,1:27.0,Turnover by P. Washington (bad pass; steal by P. Tucker),,110,121
446,4,1:08.0,,J. Harden makes 3-pt jump shot from 27 ft,110,124
447,4,1:08.0,,Shooting foul by C. Martin (drawn by J. Harden),110,124
448,4,1:08.0,,J. Harden makes free throw 1 of 1,110,125
449,4,1:08.0,Charlotte full timeout,,110,125
450,4,1:08.0,,E. Gordon enters the game for B. McLemore,110,125
451,4,0:56.0,Turnover by C. Martin (bad pass),,110,125
452,4,0:36.0,,A. Rivers misses 3-pt jump shot from 26 ft,110,125
453,4,0:33.0,Defensive rebound by M. Bridges,,110,125
454,4,0:26.0,M. Bridges misses 3-pt jump shot from 23 ft,,110,125
455,4,0:24.0,,Defensive rebound by A. Rivers,110,125
456,4,0:00.0,,Turnover by Team (shot clock),110,125
