,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,INDIANA_ACTION,WASHINGTON_SCORE,INDIANA_SCORE
381,4,10:31.0,,A. Holiday makes 3-pt jump shot from 27 ft (assist by D. Sabonis),83,97
382,4,10:15.0,C. Miles misses 2-pt jump shot from 8 ft,,83,97
383,4,10:11.0,,Defensive rebound by A. Holiday,83,97
384,4,10:06.0,,J. Sampson misses 3-pt jump shot from 23 ft,83,97
385,4,10:03.0,,Offensive rebound by D. Sabonis,83,97
386,4,9:53.0,,A. Holiday makes 3-pt jump shot from 25 ft (assist by M. Brogdon),83,100
387,4,9:50.0,Washington full timeout,,83,100
388,4,9:29.0,B. Beal misses 3-pt jump shot from 24 ft,,83,100
389,4,9:27.0,Offensive rebound by B. Beal,,83,100
390,4,9:25.0,C. Miles makes 3-pt jump shot from 28 ft (assist by B. Beal),,86,100
391,4,9:01.0,,J. Sampson misses 2-pt jump shot from 15 ft,86,100
392,4,8:59.0,,Offensive rebound by M. Brogdon,86,100
393,4,8:58.0,,M. Brogdon misses 2-pt jump shot from 5 ft,86,100
394,4,8:54.0,,Offensive rebound by J. Sampson,86,100
395,4,8:54.0,,J. Sampson misses 2-pt layup at rim,86,100
396,4,8:53.0,Defensive rebound by B. Beal,,86,100
397,4,8:48.0,C. Miles makes 3-pt jump shot from 24 ft (assist by D. Bertāns),,89,100
398,4,8:31.0,,D. Sabonis makes 2-pt layup at rim (assist by D. McDermott),89,102
399,4,8:31.0,,Shooting foul by B. Beal (drawn by D. Sabonis),89,102
400,4,8:31.0,,T. Warren enters the game for J. Sampson,89,102
401,4,8:31.0,,D. Sabonis makes free throw 1 of 1,89,103
402,4,8:19.0,Personal foul by D. Sabonis (drawn by T. Bryant),,89,103
403,4,8:13.0,I. Smith misses 3-pt jump shot from 27 ft,,89,103
404,4,8:09.0,Offensive rebound by C. Miles,,89,103
405,4,8:06.0,T. Bryant misses 2-pt layup from 1 ft,,89,103
406,4,8:03.0,,Defensive rebound by D. McDermott,89,103
407,4,7:58.0,,Flagrant foul type 1 by D. Bertāns (drawn by D. Sabonis),89,103
408,4,7:58.0,,Instant Replay (Request: Ruling Stands),89,103
409,4,7:58.0,,D. Sabonis makes flagrant free throw 1 of 2,89,104
410,4,7:58.0,,Offensive rebound by Team,89,104
411,4,7:58.0,,D. Sabonis misses flagrant free throw 2 of 2,89,104
412,4,7:48.0,,D. McDermott misses 2-pt layup from 1 ft (block by C. Miles),89,104
413,4,7:48.0,Defensive rebound by Team,,89,104
414,4,7:38.0,D. Bertāns misses 2-pt jump shot from 19 ft,,89,104
415,4,7:36.0,,Defensive rebound by Team,89,104
416,4,7:26.0,,Shooting foul by B. Beal (drawn by M. Brogdon),89,104
417,4,7:26.0,,M. Brogdon makes free throw 1 of 2,89,105
418,4,7:26.0,,M. Brogdon makes free throw 2 of 2,89,106
419,4,7:13.0,B. Beal misses 2-pt jump shot from 16 ft,,89,106
420,4,7:10.0,,Defensive rebound by D. Sabonis,89,106
421,4,6:59.0,,Offensive foul by D. Sabonis (drawn by B. Beal),89,106
422,4,6:59.0,,Turnover by D. Sabonis (offensive foul),89,106
423,4,6:59.0,,G. Bitadze enters the game for D. Sabonis,89,106
424,4,6:50.0,C. Miles makes 2-pt jump shot from 6 ft (assist by I. Smith),,91,106
425,4,6:28.0,,T. Warren makes 2-pt jump shot from 9 ft (assist by M. Brogdon),91,108
426,4,6:16.0,Shooting foul by G. Bitadze (drawn by T. Bryant),,91,108
427,4,6:16.0,T. Bryant makes free throw 1 of 2,,92,108
428,4,6:16.0,T. Bryant makes free throw 2 of 2,,93,108
429,4,6:04.0,,Turnover by M. Brogdon (bad pass; steal by D. Bertāns),93,108
430,4,5:57.0,C. Miles makes 2-pt layup from 1 ft (assist by B. Beal),,95,108
431,4,5:57.0,,Indiana full timeout,95,108
432,4,5:51.0,,Offensive foul by D. McDermott (drawn by C. Miles),95,108
433,4,5:51.0,,Turnover by D. McDermott (offensive foul),95,108
434,4,5:40.0,B. Beal makes 2-pt layup from 2 ft,,97,108
435,4,5:40.0,Shooting foul by A. Holiday (drawn by B. Beal),,97,108
436,4,5:40.0,B. Beal makes free throw 1 of 1,,98,108
437,4,5:22.0,,A. Holiday misses 3-pt jump shot from 23 ft,98,108
438,4,5:21.0,,Offensive rebound by D. McDermott,98,108
439,4,5:20.0,,Shooting foul by C. Miles (drawn by D. McDermott),98,108
440,4,5:20.0,,D. McDermott makes free throw 1 of 2,98,109
441,4,5:20.0,T. Brown enters the game for C. Miles,,98,109
442,4,5:20.0,,D. McDermott makes free throw 2 of 2,98,110
443,4,5:06.0,T. Bryant makes 2-pt layup from 4 ft (assist by B. Beal),,100,110
444,4,5:02.0,,T. Warren makes 2-pt layup from 1 ft (assist by M. Brogdon),100,112
445,4,4:51.0,Offensive foul by B. Beal (drawn by A. Holiday),,100,112
446,4,4:51.0,Turnover by B. Beal (offensive foul),,100,112
447,4,4:36.0,,M. Brogdon misses 2-pt layup from 1 ft,100,112
448,4,4:34.0,,Offensive rebound by G. Bitadze,100,112
449,4,4:34.0,,Shooting foul by D. Bertāns (drawn by G. Bitadze),100,112
450,4,4:34.0,,G. Bitadze makes free throw 1 of 2,100,113
451,4,4:34.0,,G. Bitadze makes free throw 2 of 2,100,114
452,4,4:24.0,I. Smith misses 3-pt jump shot from 23 ft,,100,114
453,4,4:20.0,,Defensive rebound by A. Holiday,100,114
454,4,4:14.0,,T. Warren misses 3-pt jump shot from 26 ft,100,114
455,4,4:11.0,Defensive rebound by I. Smith,,100,114
456,4,4:02.0,B. Beal makes 2-pt jump shot from 12 ft,,102,114
457,4,3:40.0,,A. Holiday makes 2-pt jump shot from 20 ft,102,116
458,4,3:31.0,T. Bryant makes 2-pt layup from 1 ft (assist by I. Smith),,104,116
459,4,3:30.0,,Indiana full timeout,104,116
460,4,3:30.0,,D. Sabonis enters the game for G. Bitadze,104,116
461,4,3:20.0,,Offensive foul by D. Sabonis (drawn by T. Bryant),104,116
462,4,3:20.0,,Turnover by D. Sabonis (offensive foul),104,116
463,4,3:20.0,,G. Bitadze enters the game for D. Sabonis,104,116
464,4,3:07.0,B. Beal misses 3-pt jump shot from 24 ft,,104,116
465,4,3:04.0,,Defensive rebound by D. McDermott,104,116
466,4,2:45.0,,M. Brogdon misses 2-pt jump shot from 17 ft,104,116
467,4,2:42.0,Defensive rebound by T. Bryant,,104,116
468,4,2:32.0,B. Beal misses 3-pt jump shot from 27 ft,,104,116
469,4,2:27.0,,Defensive rebound by T. Warren,104,116
470,4,2:07.0,,M. Brogdon makes 3-pt jump shot from 28 ft,104,119
471,4,2:05.0,Washington full timeout,,104,119
472,4,2:05.0,I. Bonga enters the game for B. Beal,,104,119
473,4,2:05.0,J. McRae enters the game for D. Bertāns,,104,119
474,4,1:46.0,T. Brown misses 2-pt layup from 1 ft,,104,119
475,4,1:44.0,Offensive rebound by T. Bryant,,104,119
476,4,1:44.0,T. Bryant makes 2-pt dunk from 1 ft,,106,119
477,4,1:26.0,,T. Warren makes 2-pt jump shot from 11 ft,106,121
478,4,1:12.0,I. Smith misses 2-pt jump shot from 14 ft,,106,121
479,4,1:09.0,Offensive rebound by T. Brown,,106,121
480,4,1:08.0,T. Brown misses 2-pt layup from 2 ft,,106,121
481,4,1:06.0,,Defensive rebound by T. Warren,106,121
482,4,0:49.0,,Turnover by M. Brogdon (bad pass; steal by I. Bonga),106,121
483,4,0:43.0,I. Bonga misses 2-pt layup from 2 ft,,106,121
484,4,0:41.0,,Defensive rebound by T. Warren,106,121
485,4,0:20.0,,G. Bitadze misses 2-pt layup from 4 ft,106,121
486,4,0:17.0,Defensive rebound by J. McRae,,106,121
