,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,SAN ANTONIO_ACTION,CLEVELAND_SCORE,SAN ANTONIO_SCORE
389,4,3:46.0,,L. Aldridge makes free throw 1 of 2,86,92
390,4,3:46.0,,L. Aldridge misses free throw 2 of 2,86,92
391,4,3:42.0,Defensive rebound by K. Love,,86,92
392,4,3:26.0,C. Osman makes 2-pt layup from 2 ft,,88,92
393,4,3:03.0,,L. Aldridge makes 2-pt hook shot from 1 ft,88,94
394,4,2:37.0,C. Osman misses 2-pt jump shot from 3 ft,,88,94
395,4,2:33.0,Offensive rebound by L. Nance,,88,94
396,4,2:28.0,K. Love makes 2-pt jump shot from 21 ft (assist by C. Osman),,90,94
397,4,2:07.0,,D. DeRozan misses 2-pt jump shot from 8 ft,90,94
398,4,2:07.0,Defensive rebound by Team,,90,94
399,4,2:07.0,,Loose ball foul by L. Aldridge (drawn by K. Love),90,94
400,4,2:07.0,K. Love makes free throw 1 of 2,,91,94
401,4,2:07.0,K. Love makes free throw 2 of 2,,92,94
402,4,1:57.0,,M. Belinelli makes 3-pt jump shot from 23 ft (assist by D. White),92,97
403,4,1:52.0,Personal foul by L. Walker (drawn by C. Sexton),,92,97
404,4,1:52.0,C. Sexton makes free throw 1 of 2,,93,97
405,4,1:52.0,,P. Mills enters the game for L. Walker,93,97
406,4,1:52.0,C. Sexton makes free throw 2 of 2,,94,97
407,4,1:39.0,,M. Belinelli makes 2-pt layup from 1 ft (assist by L. Aldridge),94,99
408,4,1:30.0,C. Sexton makes 2-pt hook shot from 3 ft,,96,99
409,4,1:07.0,,L. Aldridge misses 2-pt jump shot from 17 ft,96,99
410,4,1:05.0,Defensive rebound by K. Love,,96,99
411,4,0:56.0,Cleveland full timeout,,96,99
412,4,0:48.0,J. Clarkson makes 2-pt layup from 4 ft,,98,99
413,4,0:35.0,,D. DeRozan makes 2-pt jump shot from 4 ft,98,101
414,4,0:25.0,Turnover by J. Clarkson (bad pass),,98,101
415,4,0:24.0,,San Antonio full timeout,98,101
416,4,0:24.0,J. Henson enters the game for K. Love,,98,101
417,4,0:20.0,,Personal take foul by L. Nance (drawn by P. Mills),98,101
418,4,0:20.0,,P. Mills makes free throw 1 of 2,98,102
419,4,0:20.0,K. Love enters the game for J. Henson,,98,102
420,4,0:20.0,,L. Walker enters the game for M. Belinelli,98,102
421,4,0:20.0,,P. Mills makes free throw 2 of 2,98,103
422,4,0:15.0,C. Sexton makes 2-pt layup from 1 ft,,100,103
423,4,0:14.0,,Personal take foul by C. Sexton (drawn by D. DeRozan),100,103
424,4,0:14.0,,D. DeRozan misses free throw 1 of 2,100,103
425,4,0:14.0,,Offensive rebound by Team,100,103
426,4,0:14.0,,D. DeRozan misses free throw 2 of 2,100,103
427,4,0:13.0,Defensive rebound by L. Nance,,100,103
428,4,0:13.0,Cleveland full timeout,,100,103
429,4,0:07.0,K. Love makes 3-pt jump shot from 26 ft (assist by J. Clarkson),,103,103
430,4,0:07.0,,San Antonio full timeout,103,103
431,4,0:07.0,J. Henson enters the game for K. Love,,103,103
432,4,0:07.0,,M. Belinelli enters the game for L. Walker,103,103
433,4,0:07.0,,R. Gay enters the game for D. White,103,103
434,4,0:00.0,,D. DeRozan misses 2-pt jump shot from 20 ft,103,103
435,4,0:00.0,,Offensive rebound by Team,103,103
436,1OT,4:35.0,J. Clarkson makes 2-pt layup from 6 ft,,105,103
437,1OT,4:26.0,,P. Mills misses 2-pt jump shot from 14 ft,105,103
438,1OT,4:23.0,Defensive rebound by L. Nance,,105,103
439,1OT,4:02.0,J. Clarkson misses 2-pt layup from 2 ft,,105,103
440,1OT,4:00.0,Offensive rebound by J. Clarkson,,105,103
441,1OT,3:57.0,C. Osman makes 3-pt jump shot from 25 ft (assist by J. Clarkson),,108,103
442,1OT,3:40.0,,L. Aldridge makes 2-pt jump shot from 7 ft,108,105
443,1OT,3:14.0,Turnover by J. Clarkson (bad pass; steal by D. DeRozan),,108,105
444,1OT,2:58.0,,L. Aldridge makes 2-pt layup from 2 ft (assist by D. DeRozan),108,107
445,1OT,2:35.0,K. Love makes 3-pt jump shot from 26 ft,,111,107
446,1OT,2:16.0,,L. Aldridge misses 2-pt jump shot from 16 ft,111,107
447,1OT,2:16.0,Defensive rebound by K. Love,,111,107
448,1OT,1:53.0,K. Love misses 3-pt jump shot from 22 ft,,111,107
449,1OT,1:50.0,,Defensive rebound by Team,111,107
450,1OT,1:50.0,,L. Walker enters the game for J. Poeltl,111,107
451,1OT,1:37.0,,D. DeRozan misses 2-pt jump shot from 6 ft,111,107
452,1OT,1:36.0,Defensive rebound by C. Osman,,111,107
453,1OT,1:19.0,C. Sexton misses 2-pt layup from 2 ft,,111,107
454,1OT,1:16.0,,Defensive rebound by L. Aldridge,111,107
455,1OT,1:11.0,,D. DeRozan misses 2-pt layup from 3 ft,111,107
456,1OT,1:10.0,,Offensive rebound by D. DeRozan,111,107
457,1OT,1:09.0,,D. DeRozan misses 2-pt layup from 2 ft,111,107
458,1OT,1:08.0,,Offensive rebound by L. Aldridge,111,107
459,1OT,1:08.0,,L. Aldridge makes 2-pt dunk from 1 ft,111,109
460,1OT,1:01.0,Cleveland full timeout,,111,109
461,1OT,1:01.0,,D. White enters the game for M. Belinelli,111,109
462,1OT,0:53.0,J. Clarkson makes 2-pt layup from 2 ft,,113,109
463,1OT,0:43.0,,P. Mills misses 3-pt jump shot from 25 ft,113,109
464,1OT,0:39.0,Defensive rebound by L. Nance,,113,109
465,1OT,0:23.0,Personal foul by P. Mills (drawn by C. Osman),,113,109
466,1OT,0:17.0,Personal take foul by L. Walker (drawn by C. Sexton),,113,109
467,1OT,0:17.0,C. Sexton makes free throw 1 of 2,,114,109
468,1OT,0:17.0,J. Henson enters the game for K. Love,,114,109
469,1OT,0:17.0,C. Sexton makes free throw 2 of 2,,115,109
470,1OT,0:17.0,,San Antonio full timeout,115,109
471,1OT,0:17.0,,M. Belinelli enters the game for D. White,115,109
472,1OT,0:04.0,,L. Aldridge misses 3-pt jump shot from 26 ft,115,109
473,1OT,0:03.0,Defensive rebound by C. Sexton,,115,109
474,1OT,0:01.0,Personal take foul by P. Mills (drawn by C. Sexton),,115,109
475,1OT,0:01.0,Instant Replay (Request: Ruling Stands),,115,109
476,1OT,0:01.0,C. Sexton makes free throw 1 of 2,,116,109
477,1OT,0:01.0,C. Sexton makes free throw 2 of 2,,117,109
