,QUARTER,TIME_REMAINING,DETROIT_ACTION,NEW ORLEANS_ACTION,DETROIT_SCORE,NEW ORLEANS_SCORE
395,4,11:01.0,,J. Holiday misses 2-pt layup from 2 ft,83,74
396,4,11:00.0,,Offensive rebound by J. Holiday,83,74
397,4,10:54.0,,J. Holiday misses 2-pt layup from 2 ft (block by T. Maker),83,74
398,4,10:51.0,Defensive rebound by M. Morris,,83,74
399,4,10:49.0,L. Galloway makes 2-pt layup from 1 ft (assist by D. Rose),,85,74
400,4,10:36.0,,J. Holiday makes 2-pt layup from 2 ft (assist by L. Ball),85,76
401,4,10:23.0,D. Rose makes 3-pt jump shot from 25 ft,,88,76
402,4,9:59.0,,J. Holiday makes 2-pt jump shot from 6 ft,88,78
403,4,9:33.0,M. Morris misses 3-pt jump shot from 25 ft,,88,78
404,4,9:30.0,,Defensive rebound by J. Okafor,88,78
405,4,9:26.0,,J. Hart makes 3-pt jump shot from 23 ft (assist by L. Ball),88,81
406,4,9:06.0,D. Rose makes 2-pt jump shot from 8 ft,,90,81
407,4,8:54.0,,J. Okafor makes 2-pt layup from 2 ft (assist by J. Holiday),90,83
408,4,8:54.0,,Shooting foul by T. Maker (drawn by J. Okafor),90,83
409,4,8:54.0,A. Drummond enters the game for T. Maker,,90,83
410,4,8:54.0,,J. Okafor makes free throw 1 of 1,90,84
411,4,8:44.0,D. Rose makes 2-pt jump shot from 18 ft,,92,84
412,4,8:34.0,,Turnover by J. Holiday (lost ball; steal by M. Morris),92,84
413,4,8:15.0,A. Drummond misses 2-pt layup from 1 ft (block by J. Okafor),,92,84
414,4,8:09.0,Offensive rebound by D. Rose,,92,84
415,4,8:08.0,D. Rose misses 3-pt jump shot from 25 ft,,92,84
416,4,8:06.0,,Defensive rebound by J. Holiday,92,84
417,4,8:01.0,,J. Hart makes 3-pt jump shot from 23 ft (assist by L. Ball),92,87
418,4,7:58.0,Detroit full timeout,,92,87
419,4,7:58.0,L. Kennard enters the game for L. Galloway,,92,87
420,4,7:58.0,T. Snell enters the game for S. Mykhailiuk,,92,87
421,4,7:40.0,M. Morris misses 3-pt jump shot from 26 ft,,92,87
422,4,7:34.0,,Defensive rebound by K. Williams,92,87
423,4,7:31.0,,J. Hart makes 2-pt layup from 3 ft,92,89
424,4,7:09.0,Shooting foul by J. Holiday (drawn by D. Rose),,92,89
425,4,7:09.0,D. Rose makes free throw 1 of 2,,93,89
426,4,7:09.0,B. Griffin enters the game for M. Morris,,93,89
427,4,7:09.0,D. Rose makes free throw 2 of 2,,94,89
428,4,6:52.0,,J. Hart misses 3-pt jump shot from 26 ft,94,89
429,4,6:49.0,Defensive rebound by T. Snell,,94,89
430,4,6:35.0,B. Griffin misses 2-pt jump shot from 8 ft,,94,89
431,4,6:33.0,,Defensive rebound by J. Hart,94,89
432,4,6:29.0,,J. Holiday makes 2-pt layup from 2 ft (assist by J. Hart),94,91
433,4,6:08.0,Personal foul by J. Holiday (drawn by B. Griffin),,94,91
434,4,6:08.0,B. Brown enters the game for D. Rose,,94,91
435,4,6:08.0,,B. Ingram enters the game for K. Williams,94,91
436,4,5:58.0,B. Brown makes 2-pt layup from 2 ft (assist by B. Griffin),,96,91
437,4,5:49.0,,J. Okafor makes 2-pt layup from 2 ft (assist by J. Holiday),96,93
438,4,5:32.0,T. Snell misses 3-pt jump shot from 26 ft,,96,93
439,4,5:32.0,,Defensive rebound by Team,96,93
440,4,5:23.0,,J. Holiday misses 3-pt jump shot from 24 ft,96,93
441,4,5:20.0,Defensive rebound by Team,,96,93
442,4,5:01.0,L. Kennard misses 2-pt jump shot from 6 ft,,96,93
443,4,4:59.0,,Defensive rebound by B. Ingram,96,93
444,4,4:48.0,,B. Ingram makes 2-pt jump shot from 8 ft,96,95
445,4,4:30.0,L. Kennard makes 3-pt jump shot from 25 ft (assist by B. Brown),,99,95
446,4,4:30.0,,New Orleans full timeout,99,95
447,4,4:15.0,,J. Holiday makes 2-pt layup from 3 ft (assist by J. Hart),99,97
448,4,3:54.0,T. Snell misses 3-pt jump shot from 23 ft,,99,97
449,4,3:51.0,,Defensive rebound by J. Holiday,99,97
450,4,3:29.0,,Turnover by Team (shot clock),99,97
451,4,3:29.0,D. Rose enters the game for T. Snell,,99,97
452,4,3:12.0,Turnover by B. Griffin (traveling),,99,97
453,4,3:12.0,,New Orleans full timeout,99,97
454,4,3:00.0,,J. Okafor makes 2-pt layup from 1 ft (assist by B. Ingram),99,99
455,4,2:41.0,A. Drummond misses 2-pt hook shot from 3 ft,,99,99
456,4,2:41.0,,Defensive rebound by L. Ball,99,99
457,4,2:27.0,,J. Hart misses 3-pt jump shot from 25 ft,99,99
458,4,2:22.0,Defensive rebound by B. Griffin,,99,99
459,4,2:16.0,D. Rose makes 2-pt jump shot from 22 ft,,101,99
460,4,1:59.0,,J. Holiday makes 2-pt jump shot from 7 ft,101,101
461,4,1:35.0,B. Brown misses 2-pt jump shot from 23 ft,,101,101
462,4,1:32.0,,Defensive rebound by J. Hart,101,101
463,4,1:11.0,,B. Ingram makes 2-pt jump shot from 10 ft,101,103
464,4,0:50.0,L. Kennard misses 3-pt jump shot from 23 ft,,101,103
465,4,0:47.0,Offensive rebound by Team,,101,103
466,4,0:47.0,Instant Replay (Request: Ruling Stands),,101,103
467,4,0:47.0,L. Galloway enters the game for B. Brown,,101,103
468,4,0:38.0,D. Rose makes 2-pt layup from 8 ft,,103,103
469,4,0:28.0,,New Orleans full timeout,103,103
470,4,0:28.0,B. Brown enters the game for L. Kennard,,103,103
471,4,0:14.0,,B. Ingram misses 2-pt jump shot from 8 ft,103,103
472,4,0:14.0,,Offensive rebound by Team,103,103
473,4,0:14.0,,Turnover by Team (shot clock),103,103
474,4,0:14.0,Detroit full timeout,,103,103
475,4,0:14.0,L. Kennard enters the game for B. Brown,,103,103
476,4,0:14.0,,K. Williams enters the game for L. Ball,103,103
477,4,0:00.0,D. Rose makes 2-pt jump shot from 14 ft,,105,103
478,4,0:00.0,,New Orleans full timeout,105,103
