,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CHICAGO_ACTION,CHARLOTTE_SCORE,CHICAGO_SCORE
386,4,7:34.0,,Personal foul by B. Biyombo (drawn by Z. LaVine),66,59
387,4,7:20.0,,Z. LaVine misses 3-pt jump shot from 27 ft,66,59
388,4,7:15.0,,Offensive rebound by T. Young,66,59
389,4,7:04.0,,Turnover by K. Dunn (lost ball; steal by D. Graham),66,59
390,4,6:52.0,M. Bridges misses 3-pt jump shot from 26 ft,,66,59
391,4,6:48.0,,Defensive rebound by K. Dunn,66,59
392,4,6:35.0,,R. Arcidiacono makes 3-pt jump shot from 26 ft (assist by K. Dunn),66,62
393,4,6:34.0,Charlotte full timeout,,66,62
394,4,6:34.0,P. Washington enters the game for M. Bridges,,66,62
395,4,6:34.0,,W. Carter enters the game for D. Gafford,66,62
396,4,6:10.0,T. Rozier misses 2-pt jump shot from 14 ft,,66,62
397,4,6:07.0,,Defensive rebound by W. Carter,66,62
398,4,5:55.0,,K. Dunn makes 2-pt jump shot from 7 ft,66,64
399,4,5:29.0,M. Kidd-Gilchrist misses 3-pt jump shot from 27 ft,,66,64
400,4,5:25.0,,Defensive rebound by T. Young,66,64
401,4,5:06.0,,Z. LaVine misses 2-pt jump shot from 20 ft,66,64
402,4,5:03.0,Defensive rebound by M. Kidd-Gilchrist,,66,64
403,4,4:49.0,P. Washington misses 2-pt layup from 2 ft,,66,64
404,4,4:47.0,,Defensive rebound by W. Carter,66,64
405,4,4:39.0,,T. Young misses 2-pt layup from 2 ft (block by P. Washington),66,64
406,4,4:39.0,,Offensive rebound by Team,66,64
407,4,4:39.0,M. Bridges enters the game for B. Biyombo,,66,64
408,4,4:39.0,C. Zeller enters the game for M. Kidd-Gilchrist,,66,64
409,4,4:31.0,,Turnover by T. Young (bad pass; steal by D. Graham),66,64
410,4,4:24.0,T. Rozier makes 3-pt jump shot from 23 ft (assist by P. Washington),,69,64
411,4,4:02.0,,Turnover by W. Carter (lost ball; steal by T. Rozier),69,64
412,4,3:58.0,D. Graham makes 3-pt jump shot from 25 ft (assist by T. Rozier),,72,64
413,4,3:58.0,,Chicago full timeout,72,64
414,4,3:58.0,,L. Markkanen enters the game for K. Dunn,72,64
415,4,3:58.0,,T. Satoranský enters the game for T. Young,72,64
416,4,3:48.0,,Z. LaVine misses 3-pt jump shot from 26 ft,72,64
417,4,3:48.0,Defensive rebound by Team,,72,64
418,4,3:48.0,,Loose ball foul by L. Markkanen (drawn by P. Washington),72,64
419,4,3:38.0,Personal foul by R. Arcidiacono (drawn by D. Graham),,72,64
420,4,3:25.0,D. Graham misses 3-pt jump shot from 28 ft,,72,64
421,4,3:23.0,,Defensive rebound by Team,72,64
422,4,3:23.0,Loose ball foul by C. Zeller (drawn by W. Carter),,72,64
423,4,3:23.0,,W. Carter makes free throw 1 of 2,72,65
424,4,3:23.0,Charlotte full timeout,,72,65
425,4,3:23.0,,W. Carter makes free throw 2 of 2,72,66
426,4,3:02.0,M. Bridges makes 3-pt jump shot from 26 ft (assist by D. Graham),,75,66
427,4,2:44.0,,Z. LaVine makes 2-pt layup from 2 ft (assist by L. Markkanen),75,68
428,4,2:19.0,M. Bridges makes 2-pt dunk from 1 ft (assist by C. Zeller),,77,68
429,4,2:08.0,,W. Carter makes 2-pt dunk from 1 ft (assist by Z. LaVine),77,70
430,4,1:48.0,P. Washington makes 2-pt layup from 1 ft (assist by C. Zeller),,79,70
431,4,1:38.0,,Z. LaVine misses 2-pt layup from 2 ft,79,70
432,4,1:36.0,Defensive rebound by M. Bridges,,79,70
433,4,1:22.0,D. Graham misses 2-pt jump shot from 3 ft,,79,70
434,4,1:20.0,,Defensive rebound by T. Satoranský,79,70
435,4,1:15.0,,R. Arcidiacono misses 3-pt jump shot from 23 ft,79,70
436,4,1:13.0,Defensive rebound by T. Rozier,,79,70
437,4,1:03.0,T. Rozier makes 2-pt layup from 2 ft,,81,70
438,4,1:03.0,Shooting foul by L. Markkanen (drawn by T. Rozier),,81,70
439,4,1:03.0,T. Rozier misses free throw 1 of 1,,81,70
440,4,1:02.0,,Defensive rebound by L. Markkanen,81,70
441,4,1:02.0,,Chicago full timeout,81,70
442,4,0:52.0,,Z. LaVine misses 3-pt jump shot from 26 ft (block by M. Bridges),81,70
443,4,0:49.0,,Offensive rebound by Z. LaVine,81,70
444,4,0:48.0,,R. Arcidiacono makes 3-pt jump shot from 23 ft (assist by Z. LaVine),81,73
445,4,0:36.0,Turnover by T. Rozier (bad pass; steal by W. Carter),,81,73
446,4,0:28.0,,R. Arcidiacono misses 3-pt jump shot from 28 ft,81,73
447,4,0:24.0,Defensive rebound by C. Zeller,,81,73
448,4,0:16.0,C. Zeller makes 2-pt layup at rim (assist by D. Graham),,83,73
449,4,0:07.0,,T. Satoranský misses 3-pt jump shot from 26 ft,83,73
450,4,0:07.0,Defensive rebound by D. Graham,,83,73
