,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,BOSTON_ACTION,LA LAKERS_SCORE,BOSTON_SCORE
389,4,8:59.0,D. Green misses 3-pt jump shot from 23 ft,,82,113
390,4,8:57.0,,Defensive rebound by M. Smart,82,113
391,4,8:47.0,,Turnover by M. Smart (bad pass; steal by A. Davis),82,113
392,4,8:47.0,D. Howard enters the game for A. Davis,,82,113
393,4,8:47.0,K. Kuzma enters the game for L. James,,82,113
394,4,8:47.0,,J. Green enters the game for J. Tatum,82,113
395,4,8:32.0,Personal foul by D. Theis (drawn by A. Bradley),,82,113
396,4,8:19.0,R. Rondo makes 2-pt layup from 2 ft,,84,113
397,4,8:00.0,,Shooting foul by K. Kuzma (drawn by J. Brown),84,113
398,4,8:00.0,,J. Brown makes free throw 1 of 2,84,114
399,4,8:00.0,,E. Freedom enters the game for D. Theis,84,114
400,4,8:00.0,,J. Brown makes free throw 2 of 2,84,115
401,4,7:45.0,Shooting foul by E. Freedom (drawn by K. Kuzma),,84,115
402,4,7:45.0,K. Kuzma makes free throw 1 of 2,,85,115
403,4,7:45.0,K. Kuzma makes free throw 2 of 2,,86,115
404,4,7:29.0,,J. Brown misses 3-pt jump shot from 27 ft,86,115
405,4,7:27.0,Defensive rebound by D. Howard,,86,115
406,4,7:15.0,D. Green makes 3-pt jump shot from 26 ft (assist by R. Rondo),,89,115
407,4,7:14.0,,Boston full timeout,89,115
408,4,7:14.0,,G. Hayward enters the game for S. Ojeleye,89,115
409,4,7:14.0,,K. Walker enters the game for M. Smart,89,115
410,4,7:00.0,,Turnover by G. Hayward (bad pass),89,115
411,4,6:46.0,K. Kuzma makes 2-pt layup from 4 ft (assist by R. Rondo),,91,115
412,4,6:46.0,Shooting foul by G. Hayward (drawn by K. Kuzma),,91,115
413,4,6:46.0,K. Kuzma makes free throw 1 of 1,,92,115
414,4,6:40.0,,G. Hayward makes 2-pt jump shot from 17 ft (assist by K. Walker),92,117
415,4,6:25.0,R. Rondo misses 2-pt layup from 1 ft,,92,117
416,4,6:24.0,Offensive rebound by D. Howard,,92,117
417,4,6:23.0,D. Howard makes 2-pt dunk from 1 ft,,94,117
418,4,6:05.0,,Shooting foul by D. Howard (drawn by J. Green),94,117
419,4,6:05.0,LA Lakers full timeout,,94,117
420,4,6:05.0,Instant Replay (Challenge: Stands),,94,117
421,4,6:05.0,,V. Poirier enters the game for E. Freedom,94,117
422,4,6:05.0,,J. Green misses free throw 1 of 2,94,117
423,4,6:05.0,,Offensive rebound by Team,94,117
424,4,6:05.0,,J. Green misses free throw 2 of 2,94,117
425,4,6:05.0,Defensive rebound by D. Howard,,94,117
426,4,5:49.0,D. Green misses 3-pt jump shot from 23 ft,,94,117
427,4,5:48.0,Offensive rebound by D. Howard,,94,117
428,4,5:47.0,Personal foul by J. Brown (drawn by D. Howard),,94,117
429,4,5:39.0,K. Kuzma misses 2-pt jump shot from 13 ft,,94,117
430,4,5:34.0,,Defensive rebound by V. Poirier,94,117
431,4,5:29.0,,J. Brown makes 3-pt jump shot from 23 ft (assist by K. Walker),94,120
432,4,5:15.0,A. Bradley misses 3-pt jump shot from 26 ft,,94,120
433,4,5:13.0,,Defensive rebound by J. Brown,94,120
434,4,5:07.0,,V. Poirier makes 2-pt dunk from 2 ft (assist by J. Brown),94,122
435,4,4:52.0,K. Kuzma misses 3-pt jump shot from 29 ft,,94,122
436,4,4:50.0,,Defensive rebound by G. Hayward,94,122
437,4,4:40.0,,J. Green makes 2-pt dunk from 1 ft (assist by J. Brown),94,124
438,4,4:34.0,Personal take foul by K. Walker (drawn by K. Kuzma),,94,124
439,4,4:34.0,K. Kuzma makes free throw 1 of 2,,95,124
440,4,4:34.0,Q. Cook enters the game for A. Bradley,,95,124
441,4,4:34.0,T. Daniels enters the game for D. Green,,95,124
442,4,4:34.0,J. Dudley enters the game for D. Howard,,95,124
443,4,4:34.0,J. McGee enters the game for R. Rondo,,95,124
444,4,4:34.0,,R. Langford enters the game for J. Brown,95,124
445,4,4:34.0,,B. Wanamaker enters the game for G. Hayward,95,124
446,4,4:34.0,,G. Williams enters the game for K. Walker,95,124
447,4,4:34.0,K. Kuzma makes free throw 2 of 2,,96,124
448,4,4:15.0,,Shooting foul by T. Daniels (drawn by J. Green),96,124
449,4,4:15.0,,J. Green misses free throw 1 of 2,96,124
450,4,4:15.0,,Offensive rebound by Team,96,124
451,4,4:15.0,A. Caruso enters the game for K. Kuzma,,96,124
452,4,4:15.0,,J. Green makes free throw 2 of 2,96,125
453,4,4:00.0,A. Caruso misses 3-pt jump shot from 26 ft,,96,125
454,4,3:59.0,,Defensive rebound by G. Williams,96,125
455,4,3:51.0,,J. Green misses 3-pt jump shot from 26 ft,96,125
456,4,3:49.0,Defensive rebound by J. McGee,,96,125
457,4,3:41.0,Q. Cook makes 3-pt jump shot from 26 ft,,99,125
458,4,3:27.0,,J. Green misses 3-pt jump shot from 23 ft,99,125
459,4,3:26.0,Defensive rebound by Q. Cook,,99,125
460,4,3:20.0,Shooting foul by B. Wanamaker (drawn by Q. Cook),,99,125
461,4,3:20.0,Q. Cook misses free throw 1 of 2,,99,125
462,4,3:20.0,Offensive rebound by Team,,99,125
463,4,3:20.0,Q. Cook makes free throw 2 of 2,,100,125
464,4,3:02.0,,R. Langford makes 2-pt jump shot from 3 ft,100,127
465,4,2:43.0,Q. Cook misses 2-pt jump shot from 18 ft,,100,127
466,4,2:41.0,,Defensive rebound by V. Poirier,100,127
467,4,2:27.0,,G. Williams makes 3-pt jump shot from 25 ft (assist by B. Wanamaker),100,130
468,4,2:25.0,Technical foul by G. Williams,,100,130
469,4,2:25.0,Q. Cook misses technical free throw,,100,130
470,4,2:25.0,Offensive rebound by Team,,100,130
471,4,2:11.0,A. Caruso misses 2-pt jump shot from 16 ft,,100,130
472,4,2:09.0,,Defensive rebound by V. Poirier,100,130
473,4,2:01.0,,V. Poirier makes 3-pt jump shot from 27 ft (assist by B. Wanamaker),100,133
474,4,1:53.0,Shooting foul by V. Poirier (drawn by J. McGee),,100,133
475,4,1:53.0,J. McGee makes free throw 1 of 2,,101,133
476,4,1:53.0,J. McGee makes free throw 2 of 2,,102,133
477,4,1:40.0,,B. Wanamaker makes 2-pt jump shot from 21 ft,102,135
478,4,1:33.0,J. McGee makes 3-pt jump shot from 27 ft (assist by T. Daniels),,105,135
479,4,1:21.0,,V. Poirier misses 3-pt jump shot from 25 ft,105,135
480,4,1:19.0,,Offensive rebound by G. Williams,105,135
481,4,1:12.0,,Turnover by B. Wanamaker (bad pass),105,135
482,4,1:00.0,Turnover by J. Dudley (lost ball; steal by J. Green),,105,135
483,4,0:58.0,,J. Green makes 2-pt dunk at rim,105,137
484,4,0:50.0,Q. Cook misses 2-pt layup from 6 ft (block by V. Poirier),,105,137
485,4,0:49.0,Offensive rebound by Q. Cook,,105,137
486,4,0:39.0,Q. Cook misses 2-pt layup from 3 ft (block by V. Poirier),,105,137
487,4,0:37.0,,Defensive rebound by G. Williams,105,137
488,4,0:28.0,,R. Langford makes 2-pt layup from 4 ft (assist by V. Poirier),105,139
489,4,0:19.0,J. McGee makes 2-pt layup from 5 ft (assist by A. Caruso),,107,139
