,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,WASHINGTON_ACTION,CHARLOTTE_SCORE,WASHINGTON_SCORE
381,4,3:44.0,,T. Bryant makes 2-pt dunk from 3 ft (assist by B. Beal),114,113
382,4,3:19.0,D. Graham misses 3-pt jump shot from 28 ft,,114,113
383,4,3:14.0,,Defensive rebound by T. Bryant,114,113
384,4,3:02.0,,J. McRae makes 3-pt jump shot from 26 ft (assist by D. Bertāns),114,116
385,4,2:45.0,M. Bridges misses 3-pt jump shot from 26 ft,,114,116
386,4,2:42.0,,Defensive rebound by T. Bryant,114,116
387,4,2:36.0,,Personal foul by N. Batum (drawn by T. Bryant),114,116
388,4,2:28.0,,Shooting foul by M. Williams (drawn by T. Bryant),114,116
389,4,2:28.0,,T. Bryant makes free throw 1 of 2,114,117
390,4,2:28.0,,T. Bryant makes free throw 2 of 2,114,118
391,4,2:18.0,Offensive foul by M. Williams (drawn by I. Smith),,114,118
392,4,2:18.0,Turnover by M. Williams (offensive foul),,114,118
393,4,2:18.0,P. Washington enters the game for M. Williams,,114,118
394,4,2:00.0,,B. Beal misses 2-pt layup from 5 ft (block by P. Washington),114,118
395,4,1:59.0,Defensive rebound by Team,,114,118
396,4,1:59.0,Instant Replay (Request: Ruling Stands),,114,118
397,4,1:49.0,T. Rozier makes 2-pt jump shot from 12 ft,,116,118
398,4,1:29.0,,I. Smith makes 2-pt layup from 2 ft (assist by B. Beal),116,120
399,4,1:18.0,T. Rozier misses 2-pt layup from 3 ft,,116,120
400,4,1:17.0,,Defensive rebound by I. Smith,116,120
401,4,0:58.0,,B. Beal misses 2-pt jump shot from 9 ft,116,120
402,4,0:55.0,Defensive rebound by T. Rozier,,116,120
403,4,0:52.0,Turnover by T. Rozier (bad pass; steal by J. McRae),,116,120
404,4,0:29.0,,J. McRae makes 2-pt layup from 3 ft,116,122
405,4,0:29.0,Charlotte full timeout,,116,122
406,4,0:29.0,M. Monk enters the game for M. Bridges,,116,122
407,4,0:29.0,C. Zeller enters the game for P. Washington,,116,122
408,4,0:27.0,M. Monk misses 3-pt jump shot from 25 ft,,116,122
409,4,0:25.0,,Defensive rebound by Team,116,122
410,4,0:25.0,,Washington full timeout,116,122
411,4,0:25.0,M. Bridges enters the game for M. Monk,,116,122
412,4,0:25.0,M. Williams enters the game for C. Zeller,,116,122
413,4,0:21.0,,Personal take foul by M. Williams (drawn by B. Beal),116,122
414,4,0:21.0,,B. Beal makes free throw 1 of 2,116,123
415,4,0:21.0,,B. Beal misses free throw 2 of 2,116,123
416,4,0:19.0,Defensive rebound by M. Bridges,,116,123
417,4,0:15.0,M. Bridges makes 2-pt layup from 2 ft,,118,123
418,4,0:13.0,,Turnover by I. Smith (bad pass; steal by T. Rozier),118,123
419,4,0:09.0,Turnover by T. Rozier (bad pass; steal by J. McRae),,118,123
420,4,0:09.0,,Personal take foul by T. Rozier (drawn by J. McRae),118,123
421,4,0:09.0,,J. McRae makes free throw 1 of 2,118,124
422,4,0:09.0,,J. McRae makes free throw 2 of 2,118,125
423,4,0:04.0,M. Bridges misses 3-pt jump shot from 26 ft,,118,125
424,4,0:00.0,,Defensive rebound by T. Bryant,118,125
