,QUARTER,TIME_REMAINING,ATLANTA_ACTION,NEW YORK_ACTION,ATLANTA_SCORE,NEW YORK_SCORE
391,4,9:07.0,,B. Portis makes free throw 1 of 2,94,120
392,4,9:07.0,,B. Portis misses free throw 2 of 2,94,120
393,4,9:04.0,Defensive rebound by B. Fernando,,94,120
394,4,8:55.0,T. Young misses 2-pt jump shot from 13 ft,,94,120
395,4,8:53.0,,Defensive rebound by D. Smith,94,120
396,4,8:51.0,,Turnover by D. Smith (bad pass; steal by D. Bembry),94,120
397,4,8:41.0,J. Parker misses 3-pt jump shot from 24 ft,,94,120
398,4,8:40.0,Offensive rebound by Team,,94,120
399,4,8:40.0,,Loose ball foul by T. Gibson (drawn by B. Fernando),94,120
400,4,8:40.0,C. Reddish enters the game for J. Parker,,94,120
401,4,8:36.0,Turnover by T. Young (bad pass; steal by K. Knox),,94,120
402,4,8:23.0,,D. Smith misses 2-pt jump shot from 14 ft,94,120
403,4,8:18.0,Defensive rebound by D. Bembry,,94,120
404,4,8:11.0,C. Reddish misses 3-pt jump shot from 26 ft,,94,120
405,4,8:07.0,,Defensive rebound by D. Smith,94,120
406,4,8:02.0,,Turnover by D. Smith (bad pass; steal by D. Hunter),94,120
407,4,7:57.0,T. Young makes 2-pt layup from 1 ft,,96,120
408,4,7:57.0,,New York full timeout,96,120
409,4,7:57.0,K. Huerter enters the game for D. Bembry,,96,120
410,4,7:57.0,,E. Payton enters the game for T. Gibson,96,120
411,4,7:57.0,,M. Robinson enters the game for D. Smith,96,120
412,4,7:41.0,,D. Dotson misses 3-pt jump shot from 26 ft,96,120
413,4,7:39.0,Defensive rebound by D. Hunter,,96,120
414,4,7:25.0,D. Hunter misses 2-pt layup from 2 ft (block by K. Knox),,96,120
415,4,7:25.0,Offensive rebound by Team,,96,120
416,4,7:16.0,Turnover by Team (shot clock),,96,120
417,4,7:06.0,,M. Robinson makes 2-pt dunk at rim (assist by E. Payton),96,122
418,4,6:55.0,K. Huerter misses 3-pt jump shot from 27 ft,,96,122
419,4,6:52.0,,Defensive rebound by B. Portis,96,122
420,4,6:48.0,,B. Portis makes 3-pt jump shot from 25 ft (assist by E. Payton),96,125
421,4,6:32.0,T. Young makes 3-pt jump shot from 26 ft (assist by D. Hunter),,99,125
422,4,6:13.0,,K. Knox misses 2-pt jump shot from 10 ft,99,125
423,4,6:10.0,,Offensive rebound by B. Portis,99,125
424,4,6:05.0,,K. Knox misses 3-pt jump shot from 25 ft,99,125
425,4,6:05.0,Defensive rebound by B. Fernando,,99,125
426,4,5:54.0,C. Reddish misses 2-pt layup from 6 ft (block by M. Robinson),,99,125
427,4,5:51.0,,Defensive rebound by B. Portis,99,125
428,4,5:39.0,,M. Robinson makes 2-pt layup from 2 ft (assist by E. Payton),99,127
429,4,5:26.0,T. Young makes 3-pt jump shot from 27 ft,,102,127
430,4,5:13.0,,Shooting foul by C. Reddish (drawn by D. Dotson),102,127
431,4,5:13.0,,D. Dotson makes free throw 1 of 2,102,128
432,4,5:13.0,V. Carter enters the game for B. Fernando,,102,128
433,4,5:13.0,,D. Dotson makes free throw 2 of 2,102,129
434,4,4:59.0,D. Hunter makes 2-pt layup from 2 ft,,104,129
435,4,4:49.0,,E. Payton misses 2-pt layup at rim,104,129
436,4,4:45.0,,Offensive rebound by M. Robinson,104,129
437,4,4:45.0,,M. Robinson misses 2-pt layup at rim,104,129
438,4,4:44.0,Defensive rebound by T. Young,,104,129
439,4,4:40.0,T. Young makes 2-pt jump shot from 23 ft,,106,129
440,4,4:39.0,,New York full timeout,106,129
441,4,4:39.0,,R. Barrett enters the game for B. Portis,106,129
442,4,4:23.0,,R. Barrett makes 2-pt dunk from 1 ft (assist by E. Payton),106,131
443,4,4:05.0,D. Hunter makes 2-pt hook shot from 7 ft,,108,131
444,4,3:48.0,,Personal foul by D. Hunter (drawn by R. Barrett),108,131
445,4,3:33.0,,E. Payton misses 2-pt jump shot from 4 ft,108,131
446,4,3:31.0,,Offensive rebound by M. Robinson,108,131
447,4,3:31.0,,M. Robinson misses 2-pt layup from 1 ft,108,131
448,4,3:31.0,,Offensive rebound by M. Robinson,108,131
449,4,3:25.0,,M. Robinson makes 2-pt dunk at rim,108,133
450,4,3:11.0,D. Hunter makes 2-pt jump shot from 21 ft,,110,133
451,4,2:56.0,,K. Knox makes 2-pt layup from 3 ft,110,135
452,4,2:43.0,T. Young makes 3-pt jump shot from 26 ft,,113,135
453,4,2:28.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by K. Knox),113,137
454,4,2:14.0,D. Hunter makes 2-pt dunk from 1 ft (assist by T. Young),,115,137
455,4,1:49.0,,D. Dotson misses 2-pt jump shot from 5 ft,115,137
456,4,1:47.0,Defensive rebound by T. Young,,115,137
457,4,1:44.0,Shooting foul by E. Payton (drawn by T. Young),,115,137
458,4,1:44.0,T. Young makes free throw 1 of 2,,116,137
459,4,1:44.0,T. Young makes free throw 2 of 2,,117,137
460,4,1:37.0,,M. Robinson makes 2-pt dunk at rim (assist by K. Knox),117,139
461,4,1:21.0,D. Hunter misses 2-pt jump shot from 10 ft,,117,139
462,4,1:18.0,,Defensive rebound by M. Robinson,117,139
463,4,1:01.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by E. Payton),117,141
464,4,0:52.0,Shooting foul by M. Robinson (drawn by V. Carter),,117,141
465,4,0:52.0,V. Carter misses free throw 1 of 3,,117,141
466,4,0:52.0,Offensive rebound by Team,,117,141
467,4,0:52.0,V. Carter misses free throw 2 of 3,,117,141
468,4,0:52.0,Offensive rebound by Team,,117,141
469,4,0:52.0,V. Carter makes free throw 3 of 3,,118,141
470,4,0:45.0,,Personal foul by T. Young (drawn by R. Barrett),118,141
471,4,0:45.0,,R. Barrett makes free throw 1 of 2,118,142
472,4,0:45.0,B. Fernando enters the game for V. Carter,,118,142
473,4,0:45.0,,R. Barrett makes free throw 2 of 2,118,143
474,4,0:37.0,K. Huerter makes 2-pt layup from 2 ft (assist by T. Young),,120,143
475,4,0:12.0,,Turnover by Team (shot clock),120,143
