,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,LA LAKERS_ACTION,SAN ANTONIO_SCORE,LA LAKERS_SCORE
388,4,3:49.0,L. Walker misses 2-pt jump shot from 20 ft,,98,120
389,4,3:46.0,,Defensive rebound by D. Howard,98,120
390,4,3:39.0,,Q. Cook misses 2-pt layup from 5 ft (block by L. Walker),98,120
391,4,3:39.0,,Offensive rebound by Team,98,120
392,4,3:39.0,K. Johnson enters the game for B. Forbes,,98,120
393,4,3:39.0,,J. Dudley enters the game for K. Caldwell-Pope,98,120
394,4,3:29.0,,K. Kuzma makes 2-pt jump shot from 13 ft,98,122
395,4,3:18.0,C. Metu misses 2-pt jump shot from 21 ft,,98,122
396,4,3:15.0,,Defensive rebound by D. Howard,98,122
397,4,3:05.0,,Turnover by K. Kuzma (bad pass),98,122
398,4,2:53.0,D. Murray makes 2-pt jump shot from 13 ft,,100,122
399,4,2:32.0,,K. Kuzma makes 2-pt jump shot from 8 ft,100,124
400,4,2:24.0,L. Walker misses 2-pt jump shot from 14 ft,,100,124
401,4,2:22.0,,Defensive rebound by D. Howard,100,124
402,4,2:12.0,,Turnover by Q. Cook (dbl dribble),100,124
403,4,2:05.0,Personal foul by T. Daniels (drawn by D. Murray),,100,124
404,4,1:52.0,Offensive foul by C. Metu (drawn by K. Kuzma),,100,124
405,4,1:52.0,Turnover by C. Metu (offensive foul),,100,124
406,4,1:37.0,,K. Kuzma makes 2-pt jump shot from 13 ft,100,126
407,4,1:28.0,D. Murray makes 2-pt jump shot from 14 ft,,102,126
408,4,1:17.0,,Q. Cook misses 3-pt jump shot from 26 ft,102,126
409,4,1:17.0,Defensive rebound by Team,,102,126
410,4,1:02.0,D. Murray misses 2-pt jump shot from 16 ft,,102,126
411,4,1:00.0,,Defensive rebound by D. Howard,102,126
412,4,0:50.0,,T. Daniels makes 3-pt jump shot from 25 ft (assist by K. Kuzma),102,129
413,4,0:37.0,L. Walker misses 2-pt jump shot from 9 ft,,102,129
414,4,0:33.0,,Defensive rebound by Q. Cook,102,129
415,4,0:17.0,,K. Kuzma misses 3-pt jump shot from 25 ft,102,129
416,4,0:15.0,Defensive rebound by C. Metu,,102,129
