,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHARLOTTE_ACTION,BOSTON_SCORE,CHARLOTTE_SCORE
385,4,4:48.0,,C. Zeller misses 2-pt layup from 1 ft,98,83
386,4,4:48.0,Defensive rebound by K. Walker,,98,83
387,4,4:40.0,M. Smart makes 2-pt jump shot from 13 ft (assist by K. Walker),,100,83
388,4,4:39.0,,Charlotte full timeout,100,83
389,4,4:39.0,B. Wanamaker enters the game for G. Hayward,,100,83
390,4,4:39.0,,C. Martin enters the game for D. Bacon,100,83
391,4,4:39.0,,P. Washington enters the game for C. Zeller,100,83
392,4,4:31.0,,T. Rozier misses 3-pt jump shot from 25 ft,100,83
393,4,4:29.0,Defensive rebound by D. Theis,,100,83
394,4,4:23.0,K. Walker makes 2-pt layup from 1 ft (assist by M. Smart),,102,83
395,4,4:23.0,Shooting foul by P. Washington (drawn by K. Walker),,102,83
396,4,4:23.0,K. Walker makes free throw 1 of 1,,103,83
397,4,4:04.0,,Shooting foul by M. Smart (drawn by P. Washington),103,83
398,4,4:04.0,,P. Washington makes free throw 1 of 2,103,84
399,4,4:04.0,,P. Washington makes free throw 2 of 2,103,85
400,4,3:41.0,M. Smart misses 2-pt jump shot from 22 ft,,103,85
401,4,3:41.0,Offensive rebound by K. Walker,,103,85
402,4,3:40.0,Turnover by Team (shot clock),,103,85
403,4,3:40.0,E. Freedom enters the game for D. Theis,,103,85
404,4,3:27.0,,M. Bridges misses 2-pt layup from 3 ft (block by E. Freedom),103,85
405,4,3:27.0,,Offensive rebound by Team,103,85
406,4,3:25.0,,P. Washington misses 3-pt jump shot from 24 ft,103,85
407,4,3:21.0,Defensive rebound by B. Wanamaker,,103,85
408,4,3:12.0,E. Freedom makes 2-pt layup from 2 ft (assist by K. Walker),,105,85
409,4,2:55.0,,C. Martin makes 2-pt dunk from 1 ft (assist by P. Washington),105,87
410,4,2:31.0,J. Tatum misses 3-pt jump shot from 25 ft,,105,87
411,4,2:29.0,,Defensive rebound by M. Bridges,105,87
412,4,2:23.0,,D. Graham misses 3-pt jump shot from 25 ft,105,87
413,4,2:20.0,,Offensive rebound by C. Martin,105,87
414,4,2:20.0,,C. Martin misses 2-pt dunk from 1 ft,105,87
415,4,2:20.0,Defensive rebound by K. Walker,,105,87
416,4,2:20.0,Personal foul by M. Bridges (drawn by K. Walker),,105,87
417,4,2:20.0,J. Green enters the game for M. Smart,,105,87
418,4,2:20.0,R. Langford enters the game for J. Tatum,,105,87
419,4,2:20.0,G. Williams enters the game for K. Walker,,105,87
420,4,2:05.0,Personal foul by T. Rozier (drawn by R. Langford),,105,87
421,4,2:05.0,R. Langford makes free throw 1 of 2,,106,87
422,4,2:05.0,,W. Hernangómez enters the game for T. Rozier,106,87
423,4,2:05.0,R. Langford makes free throw 2 of 2,,107,87
424,4,1:44.0,,C. Martin misses 3-pt jump shot from 26 ft,107,87
425,4,1:40.0,,Offensive rebound by W. Hernangómez,107,87
426,4,1:40.0,,W. Hernangómez misses 2-pt layup from 1 ft,107,87
427,4,1:39.0,Defensive rebound by J. Green,,107,87
428,4,1:35.0,J. Green misses 2-pt layup from 2 ft,,107,87
429,4,1:32.0,,Defensive rebound by W. Hernangómez,107,87
430,4,1:27.0,,W. Hernangómez misses 2-pt layup from 2 ft,107,87
431,4,1:24.0,,Offensive rebound by P. Washington,107,87
432,4,1:24.0,,P. Washington misses 2-pt layup from 1 ft,107,87
433,4,1:24.0,,Offensive rebound by C. Martin,107,87
434,4,1:11.0,,M. Bridges misses 2-pt hook shot from 10 ft,107,87
435,4,1:09.0,Defensive rebound by E. Freedom,,107,87
436,4,1:06.0,J. Green makes 2-pt layup from 1 ft (assist by B. Wanamaker),,109,87
437,4,0:48.0,,M. Bridges makes 3-pt jump shot from 23 ft (assist by W. Hernangómez),109,90
438,4,0:38.0,B. Wanamaker misses 3-pt jump shot from 25 ft,,109,90
439,4,0:36.0,,Defensive rebound by M. Bridges,109,90
440,4,0:26.0,,W. Hernangómez makes 2-pt layup from 1 ft,109,92
441,4,0:26.0,,Shooting foul by E. Freedom (drawn by W. Hernangómez),109,92
442,4,0:26.0,,W. Hernangómez misses free throw 1 of 1,109,92
443,4,0:23.0,Defensive rebound by G. Williams,,109,92
444,4,0:01.0,Turnover by Team (shot clock),,109,92
445,4,0:00.0,,W. Hernangómez misses 3-pt jump shot from 26 ft,109,92
446,4,0:00.0,,Offensive rebound by Team,109,92
