,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MIAMI_ACTION,CHICAGO_SCORE,MIAMI_SCORE
392,4,4:08.0,Z. LaVine makes free throw 2 of 2,,90,87
393,4,3:49.0,,J. Butler misses 3-pt jump shot from 26 ft,90,87
394,4,3:46.0,Defensive rebound by K. Dunn,,90,87
395,4,3:25.0,L. Markkanen misses 3-pt jump shot from 23 ft,,90,87
396,4,3:23.0,,Defensive rebound by T. Herro,90,87
397,4,3:13.0,,T. Herro misses 3-pt jump shot from 26 ft,90,87
398,4,3:11.0,Defensive rebound by T. Young,,90,87
399,4,2:57.0,K. Dunn misses 2-pt layup from 2 ft,,90,87
400,4,2:53.0,,Defensive rebound by B. Adebayo,90,87
401,4,2:44.0,,Personal foul by Z. LaVine (drawn by K. Nunn),90,87
402,4,2:44.0,,K. Nunn makes free throw 1 of 2,90,88
403,4,2:44.0,W. Carter enters the game for T. Young,,90,88
404,4,2:44.0,,K. Nunn makes free throw 2 of 2,90,89
405,4,2:32.0,Personal foul by D. Jones (drawn by L. Markkanen),,90,89
406,4,2:32.0,L. Markkanen makes free throw 1 of 2,,91,89
407,4,2:32.0,L. Markkanen makes free throw 2 of 2,,92,89
408,4,2:11.0,,B. Adebayo makes 2-pt layup from 1 ft (assist by T. Herro),92,91
409,4,2:11.0,,Shooting foul by W. Carter (drawn by B. Adebayo),92,91
410,4,2:11.0,,B. Adebayo makes free throw 1 of 1,92,92
411,4,1:56.0,C. White misses 2-pt jump shot from 12 ft,,92,92
412,4,1:53.0,,Defensive rebound by J. Butler,92,92
413,4,1:46.0,,Turnover by J. Butler (step out of bounds),92,92
414,4,1:46.0,Chicago full timeout,,92,92
415,4,1:24.0,Shooting foul by D. Jones (drawn by Z. LaVine),,92,92
416,4,1:24.0,Z. LaVine misses free throw 1 of 2,,92,92
417,4,1:24.0,Offensive rebound by Team,,92,92
418,4,1:24.0,Z. LaVine makes free throw 2 of 2,,93,92
419,4,1:13.0,,T. Herro makes 2-pt layup from 2 ft (assist by J. Butler),93,94
420,4,0:57.0,L. Markkanen makes 2-pt layup from 1 ft (assist by C. White),,95,94
421,4,0:35.0,,J. Butler misses 3-pt jump shot from 25 ft,95,94
422,4,0:32.0,Defensive rebound by Z. LaVine,,95,94
423,4,0:15.0,Z. LaVine misses 2-pt layup from 8 ft,,95,94
424,4,0:15.0,,Defensive rebound by Team,95,94
425,4,0:15.0,,Instant Replay (Request: Ruling Stands),95,94
426,4,0:15.0,,Miami full timeout,95,94
427,4,0:15.0,S. Harrison enters the game for W. Carter,,95,94
428,4,0:15.0,T. Satoranský enters the game for L. Markkanen,,95,94
429,4,0:15.0,T. Young enters the game for C. White,,95,94
430,4,0:15.0,,D. Robinson enters the game for D. Jones,95,94
431,4,0:15.0,,Miami full timeout,95,94
432,4,0:07.0,,T. Herro makes 3-pt jump shot from 27 ft (assist by J. Butler),95,97
433,4,0:07.0,Chicago full timeout,,95,97
434,4,0:07.0,W. Carter enters the game for K. Dunn,,95,97
435,4,0:07.0,L. Markkanen enters the game for S. Harrison,,95,97
436,4,0:07.0,C. White enters the game for T. Young,,95,97
437,4,0:07.0,,D. Jones enters the game for D. Robinson,95,97
438,4,0:02.0,Shooting foul by J. Butler (drawn by Z. LaVine),,95,97
439,4,0:02.0,Z. LaVine makes free throw 1 of 2,,96,97
440,4,0:02.0,Z. LaVine makes free throw 2 of 2,,97,97
441,4,0:00.0,,J. Butler misses 3-pt jump shot from 68 ft,97,97
442,4,0:00.0,,Offensive rebound by Team,97,97
443,1OT,4:40.0,,Shooting foul by W. Carter (drawn by B. Adebayo),97,97
444,1OT,4:40.0,,B. Adebayo misses free throw 1 of 2,97,97
445,1OT,4:40.0,,Offensive rebound by Team,97,97
446,1OT,4:40.0,,B. Adebayo misses free throw 2 of 2,97,97
447,1OT,4:35.0,Defensive rebound by Z. LaVine,,97,97
448,1OT,4:18.0,Z. LaVine misses 2-pt jump shot from 23 ft,,97,97
449,1OT,4:15.0,Offensive rebound by C. White,,97,97
450,1OT,4:12.0,Z. LaVine makes 2-pt dunk from 2 ft (assist by K. Dunn),,99,97
451,1OT,3:51.0,,T. Herro misses 2-pt jump shot from 9 ft,99,97
452,1OT,3:48.0,Defensive rebound by K. Dunn,,99,97
453,1OT,3:41.0,L. Markkanen misses 3-pt jump shot from 25 ft,,99,97
454,1OT,3:38.0,,Defensive rebound by T. Herro,99,97
455,1OT,3:35.0,,D. Jones misses 2-pt layup from 1 ft,99,97
456,1OT,3:35.0,,Offensive rebound by Team,99,97
457,1OT,3:35.0,,K. Olynyk enters the game for B. Adebayo,99,97
458,1OT,3:30.0,,K. Nunn makes 2-pt jump shot from 19 ft (assist by J. Butler),99,99
459,1OT,3:13.0,K. Dunn makes 2-pt layup from 1 ft (assist by Z. LaVine),,101,99
460,1OT,3:13.0,Shooting foul by K. Olynyk (drawn by K. Dunn),,101,99
461,1OT,3:13.0,K. Dunn makes free throw 1 of 1,,102,99
462,1OT,2:52.0,,T. Herro makes 3-pt jump shot from 26 ft (assist by J. Butler),102,102
463,1OT,2:28.0,C. White makes 3-pt jump shot from 26 ft,,105,102
464,1OT,2:11.0,,T. Herro misses 3-pt jump shot from 26 ft,105,102
465,1OT,2:10.0,,Offensive rebound by Team,105,102
466,1OT,2:10.0,,B. Adebayo enters the game for K. Olynyk,105,102
467,1OT,2:02.0,,Personal foul by K. Dunn (drawn by J. Butler),105,102
468,1OT,1:48.0,,T. Herro makes 3-pt jump shot from 25 ft (assist by B. Adebayo),105,105
469,1OT,1:25.0,Z. LaVine misses 3-pt jump shot from 25 ft,,105,105
470,1OT,1:22.0,,Defensive rebound by J. Butler,105,105
471,1OT,1:09.0,,Miami full timeout,105,105
472,1OT,0:58.0,,J. Butler misses 2-pt jump shot from 9 ft,105,105
473,1OT,0:56.0,,Offensive rebound by B. Adebayo,105,105
474,1OT,0:44.0,,J. Butler misses 3-pt jump shot from 25 ft,105,105
475,1OT,0:41.0,,Offensive rebound by J. Butler,105,105
476,1OT,0:38.0,,T. Herro makes 3-pt jump shot from 27 ft (assist by J. Butler),105,108
477,1OT,0:38.0,Chicago full timeout,,105,108
478,1OT,0:34.0,Z. LaVine misses 3-pt jump shot from 25 ft,,105,108
479,1OT,0:31.0,,Defensive rebound by D. Jones,105,108
480,1OT,0:20.0,,Personal foul by K. Dunn (drawn by J. Butler),105,108
481,1OT,0:20.0,T. Satoranský enters the game for K. Dunn,,105,108
482,1OT,0:06.0,,J. Butler misses 2-pt jump shot from 20 ft,105,108
483,1OT,0:06.0,Defensive rebound by L. Markkanen,,105,108
484,1OT,0:06.0,Chicago full timeout,,105,108
485,1OT,0:04.0,Personal foul by J. Butler (drawn by Z. LaVine),,105,108
486,1OT,0:02.0,L. Markkanen misses 3-pt jump shot from 23 ft,,105,108
487,1OT,0:00.0,,Defensive rebound by T. Herro,105,108
488,1OT,0:00.0,,Instant Replay (Request: Ruling Stands),105,108
489,1OT,0:00.0,,Personal foul by C. White (drawn by T. Herro),105,108
490,1OT,0:00.0,,T. Herro makes free throw 1 of 2,105,109
491,1OT,0:00.0,,T. Herro makes free throw 2 of 2,105,110
