,QUARTER,TIME_REMAINING,DETROIT_ACTION,GOLDEN STATE_ACTION,DETROIT_SCORE,GOLDEN STATE_SCORE
382,4,6:20.0,,K. Bowman misses 2-pt layup from 4 ft (block by C. Wood),96,86
383,4,6:18.0,Defensive rebound by C. Wood,,96,86
384,4,6:16.0,Shooting foul by E. Paschall (drawn by C. Wood),,96,86
385,4,6:16.0,C. Wood misses free throw 1 of 2,,96,86
386,4,6:16.0,Offensive rebound by Team,,96,86
387,4,6:16.0,,A. Burks enters the game for E. Paschall,96,86
388,4,6:16.0,C. Wood makes free throw 2 of 2,,97,86
389,4,6:08.0,,Personal foul by C. Wood (drawn by D. Lee),97,86
390,4,6:02.0,,Turnover by K. Bowman (bad pass; steal by S. Doumbouya),97,86
391,4,5:59.0,Shooting foul by K. Bowman (drawn by B. Brown),,97,86
392,4,5:59.0,B. Brown makes free throw 1 of 2,,98,86
393,4,5:59.0,,J. Poole enters the game for K. Bowman,98,86
394,4,5:59.0,B. Brown makes free throw 2 of 2,,99,86
395,4,5:48.0,,O. Spellman makes 2-pt dunk from 1 ft (assist by A. Burks),99,88
396,4,5:46.0,Detroit full timeout,,99,88
397,4,5:46.0,A. Drummond enters the game for D. Rose,,99,88
398,4,5:46.0,S. Mykhailiuk enters the game for C. Wood,,99,88
399,4,5:31.0,Turnover by L. Galloway (bad pass; steal by O. Spellman),,99,88
400,4,5:16.0,,D. Lee makes 3-pt jump shot from 28 ft (assist by J. Poole),99,91
401,4,4:54.0,B. Brown makes 2-pt jump shot from 9 ft,,101,91
402,4,4:32.0,,G. Robinson misses 3-pt jump shot from 23 ft,101,91
403,4,4:30.0,Defensive rebound by S. Doumbouya,,101,91
404,4,4:07.0,L. Galloway makes 2-pt jump shot from 11 ft (assist by B. Brown),,103,91
405,4,3:59.0,,Shooting foul by A. Drummond (drawn by A. Burks),103,91
406,4,3:59.0,C. Wood enters the game for A. Drummond,,103,91
407,4,3:59.0,,A. Burks makes free throw 1 of 2,103,92
408,4,3:59.0,,A. Burks makes free throw 2 of 2,103,93
409,4,3:44.0,S. Mykhailiuk misses 2-pt layup from 11 ft,,103,93
410,4,3:42.0,,Defensive rebound by D. Lee,103,93
411,4,3:32.0,,O. Spellman misses 2-pt layup from 3 ft,103,93
412,4,3:30.0,Defensive rebound by S. Doumbouya,,103,93
413,4,3:18.0,Personal foul by D. Lee (drawn by C. Wood),,103,93
414,4,3:18.0,Detroit full timeout,,103,93
415,4,3:18.0,D. Rose enters the game for L. Galloway,,103,93
416,4,3:18.0,C. Wood makes free throw 1 of 2,,104,93
417,4,3:18.0,C. Wood makes free throw 2 of 2,,105,93
418,4,3:03.0,,G. Robinson makes 2-pt jump shot from 12 ft,105,95
419,4,2:45.0,S. Mykhailiuk misses 3-pt jump shot from 24 ft,,105,95
420,4,2:43.0,,Defensive rebound by G. Robinson,105,95
421,4,2:28.0,,Shooting foul by S. Doumbouya (drawn by G. Robinson),105,95
422,4,2:28.0,,G. Robinson makes free throw 1 of 2,105,96
423,4,2:28.0,,G. Robinson makes free throw 2 of 2,105,97
424,4,2:09.0,B. Brown makes 2-pt dunk from 1 ft (assist by C. Wood),,107,97
425,4,1:58.0,,Personal foul by B. Brown (drawn by O. Spellman),107,97
426,4,1:58.0,,O. Spellman makes free throw 1 of 2,107,98
427,4,1:58.0,,O. Spellman makes free throw 2 of 2,107,99
428,4,1:39.0,D. Rose misses 2-pt jump shot from 18 ft,,107,99
429,4,1:37.0,,Defensive rebound by D. Lee,107,99
430,4,1:33.0,,D. Lee misses 2-pt layup from 2 ft,107,99
431,4,1:32.0,,Offensive rebound by O. Spellman,107,99
432,4,1:32.0,,O. Spellman misses 2-pt layup from 1 ft,107,99
433,4,1:31.0,Defensive rebound by S. Doumbouya,,107,99
434,4,1:25.0,C. Wood makes 2-pt dunk from 2 ft (assist by S. Mykhailiuk),,109,99
435,4,1:19.0,,A. Burks misses 3-pt jump shot from 26 ft,109,99
436,4,1:17.0,Defensive rebound by S. Mykhailiuk,,109,99
437,4,1:05.0,Detroit full timeout,,109,99
438,4,0:57.0,Shooting foul by G. Robinson (drawn by C. Wood),,109,99
439,4,0:57.0,C. Wood makes free throw 1 of 2,,110,99
440,4,0:57.0,C. Wood makes free throw 2 of 2,,111,99
441,4,0:57.0,,Golden State full timeout,111,99
442,4,0:55.0,,O. Spellman makes 3-pt jump shot from 27 ft (assist by J. Poole),111,102
443,4,0:48.0,Turnover by S. Mykhailiuk (lost ball; steal by O. Spellman),,111,102
444,4,0:41.0,,A. Burks misses 3-pt jump shot from 28 ft,111,102
445,4,0:40.0,Defensive rebound by C. Wood,,111,102
446,4,0:19.0,Turnover by D. Rose (bad pass; steal by O. Spellman),,111,102
447,4,0:15.0,,J. Poole makes 2-pt layup from 2 ft (assist by D. Lee),111,104
