,QUARTER,TIME_REMAINING,TORONTO_ACTION,ATLANTA_ACTION,TORONTO_SCORE,ATLANTA_SCORE
387,4,11:29.0,,D. Jones misses 2-pt jump shot from 18 ft,83,82
388,4,11:27.0,Defensive rebound by R. Hollis-Jefferson,,83,82
389,4,11:17.0,Shooting foul by J. Collins (drawn by R. Hollis-Jefferson),,83,82
390,4,11:17.0,R. Hollis-Jefferson makes free throw 1 of 2,,84,82
391,4,11:17.0,R. Hollis-Jefferson misses free throw 2 of 2,,84,82
392,4,11:14.0,,Defensive rebound by T. Young,84,82
393,4,10:54.0,,Turnover by J. Collins (lost ball; steal by R. Hollis-Jefferson),84,82
394,4,10:50.0,T. Davis makes 2-pt layup at rim (assist by R. Hollis-Jefferson),,86,82
395,4,10:38.0,,D. Hunter misses 2-pt jump shot from 12 ft,86,82
396,4,10:35.0,Defensive rebound by S. Ibaka,,86,82
397,4,10:32.0,T. Davis makes 3-pt jump shot from 26 ft (assist by R. Hollis-Jefferson),,89,82
398,4,10:31.0,,Atlanta full timeout,89,82
399,4,10:31.0,,B. Fernando enters the game for D. Jones,89,82
400,4,10:13.0,,T. Young misses 3-pt jump shot from 35 ft,89,82
401,4,10:07.0,,Offensive rebound by B. Fernando,89,82
402,4,9:58.0,,C. Reddish makes 3-pt jump shot from 25 ft (assist by T. Young),89,85
403,4,9:39.0,T. Davis misses 3-pt jump shot from 26 ft,,89,85
404,4,9:37.0,Offensive rebound by R. Hollis-Jefferson,,89,85
405,4,9:37.0,R. Hollis-Jefferson misses 2-pt layup from 1 ft (block by J. Collins),,89,85
406,4,9:37.0,Offensive rebound by Team,,89,85
407,4,9:30.0,N. Powell misses 2-pt layup from 3 ft (block by J. Collins),,89,85
408,4,9:26.0,,Defensive rebound by C. Reddish,89,85
409,4,9:25.0,,T. Young misses 2-pt layup from 2 ft (block by T. Davis),89,85
410,4,9:25.0,,Offensive rebound by Team,89,85
411,4,9:13.0,,Shooting foul by P. McCaw (drawn by T. Young),89,85
412,4,9:13.0,,T. Young misses free throw 1 of 3,89,85
413,4,9:13.0,,Offensive rebound by Team,89,85
414,4,9:13.0,,T. Young makes free throw 2 of 3,89,86
415,4,9:13.0,,T. Young makes free throw 3 of 3,89,87
416,4,9:00.0,Shooting foul by D. Hunter (drawn by N. Powell),,89,87
417,4,9:00.0,N. Powell makes free throw 1 of 3,,90,87
418,4,9:00.0,N. Powell makes free throw 2 of 3,,91,87
419,4,9:00.0,,K. Huerter enters the game for D. Hunter,91,87
420,4,9:00.0,N. Powell makes free throw 3 of 3,,92,87
421,4,8:45.0,,B. Fernando misses 2-pt jump shot from 18 ft,92,87
422,4,8:42.0,Defensive rebound by R. Hollis-Jefferson,,92,87
423,4,8:31.0,S. Ibaka misses 2-pt jump shot from 15 ft,,92,87
424,4,8:31.0,,Defensive rebound by Team,92,87
425,4,8:31.0,Loose ball foul by R. Hollis-Jefferson (drawn by J. Collins),,92,87
426,4,8:18.0,,Shooting foul by R. Hollis-Jefferson (drawn by T. Young),92,87
427,4,8:18.0,Violation by Team (delay of game),,92,87
428,4,8:18.0,,T. Young makes free throw 1 of 2,92,88
429,4,8:18.0,,T. Young makes free throw 2 of 2,92,89
430,4,8:03.0,N. Powell makes 3-pt jump shot from 26 ft,,95,89
431,4,7:48.0,,C. Reddish misses 3-pt jump shot from 26 ft,95,89
432,4,7:44.0,Defensive rebound by R. Hollis-Jefferson,,95,89
433,4,7:39.0,N. Powell makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),,98,89
434,4,7:37.0,,Atlanta full timeout,98,89
435,4,7:37.0,,V. Carter enters the game for B. Fernando,98,89
436,4,7:24.0,,Turnover by T. Young (bad pass; steal by S. Ibaka),98,89
437,4,7:19.0,N. Powell misses 2-pt layup from 2 ft (block by K. Huerter),,98,89
438,4,7:16.0,Offensive rebound by N. Powell,,98,89
439,4,7:14.0,N. Powell makes 3-pt jump shot from 23 ft (assist by T. Davis),,101,89
440,4,6:56.0,,V. Carter misses 3-pt jump shot from 23 ft,101,89
441,4,6:52.0,Defensive rebound by T. Davis,,101,89
442,4,6:44.0,Personal foul by T. Young (drawn by R. Hollis-Jefferson),,101,89
443,4,6:44.0,,D. Bembry enters the game for K. Huerter,101,89
444,4,6:41.0,S. Ibaka makes 3-pt jump shot from 26 ft (assist by T. Davis),,104,89
445,4,6:27.0,,T. Young misses 3-pt jump shot from 30 ft,104,89
446,4,6:24.0,,Offensive rebound by C. Reddish,104,89
447,4,6:20.0,,C. Reddish makes 2-pt layup from 1 ft (assist by V. Carter),104,91
448,4,5:58.0,N. Powell makes 3-pt jump shot from 26 ft,,107,91
449,4,5:48.0,,Turnover by T. Young (lost ball; steal by P. McCaw),107,91
450,4,5:48.0,,Instant Replay (Challenge: Ruling Stands),107,91
451,4,5:48.0,,D. Hunter enters the game for V. Carter,107,91
452,4,5:37.0,P. McCaw misses 2-pt jump shot from 3 ft,,107,91
453,4,5:35.0,,Defensive rebound by T. Young,107,91
454,4,5:30.0,,Personal foul by P. McCaw (drawn by T. Young),107,91
455,4,5:23.0,,C. Reddish misses 2-pt jump shot from 16 ft,107,91
456,4,5:19.0,Defensive rebound by T. Davis,,107,91
457,4,5:09.0,S. Ibaka misses 3-pt jump shot from 26 ft,,107,91
458,4,5:05.0,,Defensive rebound by T. Young,107,91
459,4,4:59.0,,Turnover by T. Young (bad pass; steal by P. McCaw),107,91
460,4,4:55.0,T. Davis makes 2-pt dunk from 1 ft (assist by P. McCaw),,109,91
461,4,4:39.0,,J. Collins misses 2-pt jump shot from 12 ft,109,91
462,4,4:37.0,Defensive rebound by R. Hollis-Jefferson,,109,91
463,4,4:30.0,S. Ibaka makes 3-pt jump shot from 26 ft (assist by T. Davis),,112,91
464,4,4:10.0,,Shooting foul by S. Ibaka (drawn by T. Young),112,91
465,4,4:10.0,,T. Young makes free throw 1 of 2,112,92
466,4,4:10.0,,T. Young makes free throw 2 of 2,112,93
467,4,3:57.0,Personal foul by D. Bembry (drawn by N. Powell),,112,93
468,4,3:52.0,Turnover by T. Davis (bad pass; steal by D. Bembry),,112,93
469,4,3:48.0,,T. Young makes 2-pt layup from 1 ft (assist by D. Bembry),112,95
470,4,3:22.0,T. Davis misses 3-pt jump shot from 25 ft,,112,95
471,4,3:17.0,,Defensive rebound by J. Collins,112,95
472,4,3:11.0,,D. Hunter misses 2-pt layup from 1 ft,112,95
473,4,3:11.0,,Offensive rebound by J. Collins,112,95
474,4,3:08.0,,J. Collins makes 2-pt dunk at rim,112,97
475,4,3:08.0,Toronto full timeout,,112,97
476,4,3:05.0,,Atlanta full timeout,112,97
477,4,3:05.0,,Instant Replay (Challenge: Ruling Stands),112,97
478,4,3:00.0,Turnover by P. McCaw (lost ball; steal by C. Reddish),,112,97
479,4,2:56.0,,C. Reddish misses 2-pt layup from 2 ft,112,97
480,4,2:54.0,,Offensive rebound by D. Bembry,112,97
481,4,2:53.0,,Turnover by J. Collins (bad pass),112,97
482,4,2:49.0,Turnover by N. Powell (bad pass; steal by D. Bembry),,112,97
483,4,2:47.0,,Shooting foul by N. Powell (drawn by D. Bembry),112,97
484,4,2:47.0,,D. Bembry makes free throw 1 of 2,112,98
485,4,2:47.0,,D. Bembry misses free throw 2 of 2,112,98
486,4,2:45.0,Defensive rebound by S. Ibaka,,112,98
487,4,2:38.0,Personal foul by J. Collins (drawn by N. Powell),,112,98
488,4,2:38.0,N. Powell makes free throw 1 of 2,,113,98
489,4,2:38.0,N. Powell makes free throw 2 of 2,,114,98
490,4,2:24.0,,J. Collins makes 2-pt dunk from 2 ft (assist by D. Hunter),114,100
491,4,2:11.0,Turnover by N. Powell (step out of bounds),,114,100
492,4,2:06.0,,C. Reddish makes 3-pt jump shot from 24 ft (assist by D. Hunter),114,103
493,4,1:54.0,Personal foul by D. Hunter (drawn by R. Hollis-Jefferson),,114,103
494,4,1:54.0,R. Hollis-Jefferson misses free throw 1 of 2,,114,103
495,4,1:54.0,Offensive rebound by Team,,114,103
496,4,1:54.0,,K. Huerter enters the game for D. Hunter,114,103
497,4,1:54.0,R. Hollis-Jefferson misses free throw 2 of 2,,114,103
498,4,1:48.0,,Defensive rebound by D. Bembry,114,103
499,4,1:46.0,,Turnover by D. Bembry (lost ball; steal by R. Hollis-Jefferson),114,103
500,4,1:44.0,R. Hollis-Jefferson misses 2-pt layup from 3 ft,,114,103
501,4,1:42.0,,Defensive rebound by D. Bembry,114,103
502,4,1:39.0,,T. Young makes 3-pt jump shot from 25 ft,114,106
503,4,1:39.0,,Shooting foul by P. McCaw (drawn by T. Young),114,106
504,4,1:39.0,M. Gasol enters the game for T. Davis,,114,106
505,4,1:39.0,P. Siakam enters the game for R. Hollis-Jefferson,,114,106
506,4,1:39.0,F. VanVleet enters the game for S. Ibaka,,114,106
507,4,1:39.0,,T. Young makes free throw 1 of 1,114,107
508,4,1:32.0,Turnover by P. Siakam (bad pass),,114,107
509,4,1:32.0,Instant Replay (Request: Ruling Stands),,114,107
510,4,1:26.0,,T. Young makes 2-pt layup from 1 ft,114,109
511,4,1:24.0,Turnover by N. Powell (bad pass; steal by T. Young),,114,109
512,4,1:23.0,,T. Young makes 2-pt jump shot from 3 ft,114,111
513,4,1:23.0,Violation by Team (def goaltending),,114,111
514,4,1:23.0,Instant Replay (Request: Ruling Stands),,114,111
515,4,1:03.0,F. VanVleet makes 2-pt jump shot from 14 ft,,116,111
516,4,0:55.0,,T. Young makes 2-pt jump shot from 14 ft,116,113
517,4,0:42.0,Personal foul by C. Reddish (drawn by F. VanVleet),,116,113
518,4,0:42.0,F. VanVleet makes free throw 1 of 2,,117,113
519,4,0:42.0,K. Lowry enters the game for M. Gasol,,117,113
520,4,0:42.0,F. VanVleet misses free throw 2 of 2,,117,113
521,4,0:40.0,,Defensive rebound by J. Collins,117,113
522,4,0:34.0,,J. Collins makes 2-pt layup from 1 ft (assist by T. Young),117,115
523,4,0:14.0,Shooting foul by J. Collins (drawn by F. VanVleet),,117,115
524,4,0:14.0,,V. Carter enters the game for J. Collins,117,115
525,4,0:14.0,F. VanVleet makes free throw 1 of 3,,118,115
526,4,0:14.0,F. VanVleet makes free throw 2 of 3,,119,115
527,4,0:14.0,,B. Fernando enters the game for D. Bembry,119,115
528,4,0:14.0,F. VanVleet makes free throw 3 of 3,,120,115
529,4,0:14.0,,Atlanta full timeout,120,115
530,4,0:10.0,,B. Fernando makes 2-pt dunk from 1 ft (assist by T. Young),120,117
531,4,0:09.0,Personal take foul by V. Carter (drawn by F. VanVleet),,120,117
532,4,0:09.0,F. VanVleet makes free throw 1 of 2,,121,117
533,4,0:09.0,F. VanVleet makes free throw 2 of 2,,122,117
534,4,0:03.0,,K. Huerter misses 2-pt jump shot from 15 ft,122,117
535,4,0:00.0,Defensive rebound by P. Siakam,,122,117
