,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,NEW ORLEANS_ACTION,BROOKLYN_SCORE,NEW ORLEANS_SCORE
386,4,8:50.0,S. Dinwiddie enters the game for D. Jordan,,66,72
387,4,8:50.0,J. Harris enters the game for T. Luwawu-Cabarrot,,66,72
388,4,8:50.0,T. Prince enters the game for D. Nwaba,,66,72
389,4,8:27.0,J. Harris makes 3-pt jump shot from 25 ft,,69,72
390,4,8:17.0,,J. Holiday misses 2-pt jump shot from 3 ft,69,72
391,4,8:17.0,,Offensive rebound by D. Favors,69,72
392,4,8:13.0,,D. Favors makes 2-pt dunk from 1 ft,69,74
393,4,8:00.0,S. Dinwiddie makes 2-pt layup from 2 ft,,71,74
394,4,7:38.0,,J. Hart misses 3-pt jump shot from 22 ft,71,74
395,4,7:34.0,,Offensive rebound by D. Favors,71,74
396,4,7:33.0,,Turnover by D. Favors (back court),71,74
397,4,7:21.0,Personal foul by N. Alexander-Walker (drawn by G. Temple),,71,74
398,4,7:21.0,,B. Ingram enters the game for J. Holiday,71,74
399,4,7:17.0,J. Harris makes 3-pt jump shot from 25 ft (assist by G. Temple),,74,74
400,4,6:50.0,,Shooting foul by J. Allen (drawn by B. Ingram),74,74
401,4,6:50.0,,B. Ingram makes free throw 1 of 2,74,75
402,4,6:50.0,,B. Ingram makes free throw 2 of 2,74,76
403,4,6:35.0,J. Allen makes 2-pt layup from 3 ft (assist by J. Harris),,76,76
404,4,6:28.0,,B. Ingram misses 2-pt jump shot from 14 ft,76,76
405,4,6:28.0,,Offensive rebound by K. Williams,76,76
406,4,6:22.0,,B. Ingram misses 3-pt jump shot from 26 ft,76,76
407,4,6:22.0,Defensive rebound by J. Allen,,76,76
408,4,6:11.0,S. Dinwiddie makes 2-pt layup from 3 ft,,78,76
409,4,6:00.0,,D. Favors makes 2-pt jump shot from 15 ft,78,78
410,4,5:46.0,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,80,78
411,4,5:39.0,,New Orleans full timeout,80,78
412,4,5:39.0,,J. Holiday enters the game for K. Williams,80,78
413,4,5:32.0,,D. Favors misses 2-pt jump shot from 18 ft,80,78
414,4,5:28.0,Defensive rebound by J. Allen,,80,78
415,4,5:17.0,S. Dinwiddie makes 2-pt layup from 1 ft,,82,78
416,4,5:02.0,,J. Holiday misses 2-pt layup from 2 ft,82,78
417,4,5:01.0,,Offensive rebound by J. Holiday,82,78
418,4,4:57.0,,J. Holiday misses 2-pt jump shot from 6 ft,82,78
419,4,4:57.0,,Offensive rebound by D. Favors,82,78
420,4,4:57.0,,Shooting foul by S. Dinwiddie (drawn by D. Favors),82,78
421,4,4:57.0,,D. Favors misses free throw 1 of 2,82,78
422,4,4:57.0,,Offensive rebound by Team,82,78
423,4,4:57.0,,D. Favors makes free throw 2 of 2,82,79
424,4,4:47.0,Personal foul by J. Holiday (drawn by S. Dinwiddie),,82,79
425,4,4:47.0,,L. Ball enters the game for N. Alexander-Walker,82,79
426,4,4:34.0,S. Dinwiddie misses 2-pt layup from 2 ft,,82,79
427,4,4:34.0,,Defensive rebound by Team,82,79
428,4,4:34.0,Loose ball foul by J. Allen (drawn by B. Ingram),,82,79
429,4,4:22.0,,D. Favors makes 2-pt dunk from 1 ft (assist by L. Ball),82,81
430,4,4:21.0,Brooklyn full timeout,,82,81
431,4,4:21.0,,J. Hayes enters the game for D. Favors,82,81
432,4,4:10.0,G. Temple makes 2-pt layup from 2 ft (assist by J. Harris),,84,81
433,4,3:57.0,,Turnover by B. Ingram (traveling),84,81
434,4,3:39.0,S. Dinwiddie makes 2-pt layup from 1 ft,,86,81
435,4,3:36.0,,New Orleans full timeout,86,81
436,4,3:27.0,,J. Holiday misses 2-pt layup from 3 ft,86,81
437,4,3:25.0,Defensive rebound by S. Dinwiddie,,86,81
438,4,3:19.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,86,81
439,4,3:16.0,,Defensive rebound by J. Hayes,86,81
440,4,3:11.0,,B. Ingram makes 2-pt dunk from 1 ft,86,83
441,4,2:53.0,T. Prince makes 3-pt jump shot from 27 ft (assist by S. Dinwiddie),,89,83
442,4,2:41.0,,J. Holiday misses 3-pt jump shot from 25 ft,89,83
443,4,2:39.0,Defensive rebound by T. Prince,,89,83
444,4,2:18.0,S. Dinwiddie misses 2-pt layup from 1 ft,,89,83
445,4,2:17.0,,Defensive rebound by Team,89,83
446,4,2:04.0,,J. Holiday makes 2-pt layup from 1 ft,89,85
447,4,1:47.0,Turnover by S. Dinwiddie (lost ball; steal by J. Holiday),,89,85
448,4,1:40.0,,L. Ball makes 3-pt jump shot from 23 ft (assist by J. Holiday),89,88
449,4,1:22.0,J. Harris makes 2-pt jump shot from 10 ft,,91,88
450,4,1:15.0,,B. Ingram makes 2-pt layup from 1 ft,91,90
451,4,1:08.0,Offensive foul by J. Allen (drawn by J. Holiday),,91,90
452,4,1:08.0,Turnover by J. Allen (offensive foul),,91,90
453,4,0:56.0,,J. Holiday makes 2-pt dunk at rim,91,92
454,4,0:56.0,,Shooting foul by J. Allen (drawn by J. Holiday),91,92
455,4,0:56.0,,J. Holiday makes free throw 1 of 1,91,93
456,4,0:56.0,Brooklyn full timeout,,91,93
457,4,0:45.0,J. Allen makes 2-pt dunk from 1 ft (assist by J. Harris),,93,93
458,4,0:28.0,,J. Holiday misses 3-pt jump shot from 26 ft,93,93
459,4,0:25.0,Defensive rebound by J. Allen,,93,93
460,4,0:03.0,S. Dinwiddie misses 3-pt jump shot from 29 ft,,93,93
461,4,0:03.0,,Defensive rebound by L. Ball,93,93
462,1OT,4:47.0,S. Dinwiddie makes 2-pt layup from 1 ft,,95,93
463,1OT,4:32.0,,B. Ingram misses 3-pt jump shot from 23 ft,95,93
464,1OT,4:30.0,Defensive rebound by J. Allen,,95,93
465,1OT,4:16.0,Shooting foul by J. Hart (drawn by S. Dinwiddie),,95,93
466,1OT,4:16.0,S. Dinwiddie makes free throw 1 of 2,,96,93
467,1OT,4:16.0,S. Dinwiddie makes free throw 2 of 2,,97,93
468,1OT,3:59.0,,B. Ingram makes 2-pt jump shot from 12 ft,97,95
469,1OT,3:42.0,S. Dinwiddie misses 2-pt layup from 2 ft (block by B. Ingram),,97,95
470,1OT,3:42.0,Offensive rebound by Team,,97,95
471,1OT,3:39.0,J. Allen makes 2-pt dunk from 1 ft (assist by G. Temple),,99,95
472,1OT,3:22.0,,Personal foul by S. Dinwiddie (drawn by J. Holiday),99,95
473,1OT,3:12.0,,J. Holiday misses 2-pt layup from 3 ft,99,95
474,1OT,3:09.0,Defensive rebound by J. Harris,,99,95
475,1OT,3:05.0,J. Harris misses 3-pt jump shot from 25 ft,,99,95
476,1OT,2:58.0,,Defensive rebound by J. Holiday,99,95
477,1OT,2:54.0,,L. Ball makes 2-pt layup from 1 ft (assist by J. Holiday),99,97
478,1OT,2:33.0,J. Harris makes 2-pt layup from 1 ft (assist by J. Allen),,101,97
479,1OT,2:25.0,,Shooting foul by T. Prince (drawn by B. Ingram),101,97
480,1OT,2:25.0,,B. Ingram misses free throw 1 of 2,101,97
481,1OT,2:25.0,,Offensive rebound by Team,101,97
482,1OT,2:25.0,,B. Ingram makes free throw 2 of 2,101,98
483,1OT,2:08.0,T. Prince misses 2-pt layup from 1 ft,,101,98
484,1OT,2:05.0,,Defensive rebound by J. Hart,101,98
485,1OT,2:04.0,,Personal foul by T. Prince (drawn by B. Ingram),101,98
486,1OT,1:53.0,,J. Holiday misses 2-pt layup from 1 ft (block by J. Allen),101,98
487,1OT,1:51.0,Defensive rebound by J. Allen,,101,98
488,1OT,1:32.0,G. Temple misses 2-pt jump shot from 5 ft,,101,98
489,1OT,1:31.0,Offensive rebound by G. Temple,,101,98
490,1OT,1:31.0,G. Temple misses 2-pt layup from 2 ft,,101,98
491,1OT,1:30.0,Offensive rebound by Team,,101,98
492,1OT,1:30.0,Instant Replay (Request: Ruling Stands),,101,98
493,1OT,1:28.0,J. Harris makes 3-pt jump shot from 23 ft (assist by G. Temple),,104,98
494,1OT,1:17.0,,B. Ingram makes 3-pt jump shot from 25 ft (assist by J. Holiday),104,101
495,1OT,1:06.0,S. Dinwiddie makes 2-pt layup from 2 ft,,106,101
496,1OT,0:53.0,,J. Holiday misses 2-pt layup from 7 ft,106,101
497,1OT,0:51.0,,Offensive rebound by J. Hayes,106,101
498,1OT,0:49.0,,J. Hart misses 3-pt jump shot from 26 ft,106,101
499,1OT,0:48.0,Defensive rebound by Team,,106,101
500,1OT,0:26.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,106,101
501,1OT,0:24.0,,Defensive rebound by B. Ingram,106,101
502,1OT,0:17.0,,Turnover by B. Ingram (bad pass),106,101
503,1OT,0:17.0,Violation by Team (delay of game),,106,101
504,1OT,0:17.0,,B. Ingram misses technical free throw,106,101
505,1OT,0:17.0,Defensive rebound by Team,,106,101
506,1OT,0:17.0,W. Chandler enters the game for J. Allen,,106,101
507,1OT,0:12.0,Personal take foul by J. Hart (drawn by T. Prince),,106,101
508,1OT,0:12.0,J. Allen enters the game for W. Chandler,,106,101
509,1OT,0:11.0,Personal foul by J. Holiday (drawn by G. Temple),,106,101
510,1OT,0:11.0,G. Temple makes free throw 1 of 2,,107,101
511,1OT,0:11.0,G. Temple makes free throw 2 of 2,,108,101
512,1OT,0:11.0,,New Orleans full timeout,108,101
513,1OT,0:09.0,,J. Hart misses 3-pt jump shot from 28 ft,108,101
514,1OT,0:07.0,Defensive rebound by T. Prince,,108,101
