,QUARTER,TIME_REMAINING,DENVER_ACTION,SACRAMENTO_ACTION,DENVER_SCORE,SACRAMENTO_SCORE
385,4,6:31.0,N. Jokić enters the game for M. Morris,,87,75
386,4,6:31.0,J. Murray enters the game for M. Plumlee,,87,75
387,4,6:31.0,,C. Joseph enters the game for J. James,87,75
388,4,6:14.0,M. Beasley misses 2-pt jump shot from 11 ft,,87,75
389,4,6:13.0,,Defensive rebound by Team,87,75
390,4,6:13.0,Loose ball foul by M. Beasley (drawn by R. Holmes),,87,75
391,4,6:02.0,,H. Barnes makes 2-pt dunk from 2 ft (assist by R. Holmes),87,77
392,4,5:37.0,J. Murray misses 2-pt jump shot from 14 ft,,87,77
393,4,5:33.0,Offensive rebound by N. Jokić,,87,77
394,4,5:33.0,N. Jokić misses 2-pt layup at rim,,87,77
395,4,5:33.0,Offensive rebound by G. Harris,,87,77
396,4,5:21.0,N. Jokić misses 2-pt jump shot from 12 ft,,87,77
397,4,5:18.0,,Defensive rebound by H. Barnes,87,77
398,4,5:05.0,,B. Bogdanović misses 2-pt jump shot from 14 ft,87,77
399,4,5:02.0,,Offensive rebound by B. Bogdanović,87,77
400,4,5:00.0,,B. Bogdanović makes 3-pt jump shot from 26 ft,87,80
401,4,4:37.0,N. Jokić misses 3-pt jump shot from 25 ft,,87,80
402,4,4:34.0,,Defensive rebound by R. Holmes,87,80
403,4,4:23.0,,B. Hield misses 3-pt jump shot from 26 ft,87,80
404,4,4:20.0,Defensive rebound by N. Jokić,,87,80
405,4,4:07.0,J. Murray misses 2-pt layup from 2 ft (block by B. Hield),,87,80
406,4,4:07.0,Offensive rebound by Team,,87,80
407,4,4:07.0,W. Barton enters the game for M. Beasley,,87,80
408,4,4:03.0,N. Jokić misses 3-pt jump shot from 25 ft,,87,80
409,4,3:59.0,,Defensive rebound by B. Bogdanović,87,80
410,4,3:50.0,,B. Bogdanović misses 2-pt layup from 3 ft,87,80
411,4,3:47.0,Defensive rebound by W. Barton,,87,80
412,4,3:34.0,N. Jokić misses 2-pt hook shot from 6 ft,,87,80
413,4,3:30.0,,Defensive rebound by R. Holmes,87,80
414,4,3:22.0,,B. Hield misses 3-pt jump shot from 26 ft,87,80
415,4,3:20.0,,Offensive rebound by Team,87,80
416,4,3:20.0,,Sacramento full timeout,87,80
417,4,3:11.0,,H. Barnes makes 2-pt jump shot from 10 ft,87,82
418,4,2:49.0,G. Harris misses 3-pt jump shot from 27 ft,,87,82
419,4,2:44.0,,Defensive rebound by B. Bogdanović,87,82
420,4,2:40.0,,B. Hield misses 3-pt jump shot from 26 ft,87,82
421,4,2:38.0,Defensive rebound by N. Jokić,,87,82
422,4,2:17.0,J. Murray makes 2-pt jump shot from 10 ft,,89,82
423,4,1:58.0,,B. Hield makes 3-pt jump shot from 26 ft (assist by H. Barnes),89,85
424,4,1:40.0,Turnover by N. Jokić (lost ball; steal by B. Hield),,89,85
425,4,1:24.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,89,85
426,4,1:20.0,Defensive rebound by W. Barton,,89,85
427,4,1:04.0,W. Barton misses 3-pt jump shot from 26 ft,,89,85
428,4,0:59.0,,Defensive rebound by B. Hield,89,85
429,4,0:50.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),89,88
430,4,0:34.0,Shooting foul by R. Holmes (drawn by N. Jokić),,89,88
431,4,0:34.0,,Sacramento full timeout,89,88
432,4,0:34.0,,Instant Replay (Challenge: Ruling Stands),89,88
433,4,0:34.0,N. Jokić misses free throw 1 of 2,,89,88
434,4,0:34.0,Offensive rebound by Team,,89,88
435,4,0:34.0,N. Jokić makes free throw 2 of 2,,90,88
436,4,0:22.0,,B. Hield makes 2-pt layup from 1 ft (assist by B. Bogdanović),90,90
437,4,0:22.0,Denver full timeout,,90,90
438,4,0:00.0,J. Murray misses 2-pt jump shot from 15 ft (block by R. Holmes),,90,90
439,4,0:00.0,Offensive rebound by Team,,90,90
440,1OT,4:37.0,,H. Barnes makes 2-pt jump shot from 8 ft,90,92
441,1OT,4:11.0,N. Jokić makes 2-pt jump shot from 14 ft (assist by G. Harris),,92,92
442,1OT,3:55.0,,C. Joseph misses 2-pt jump shot from 21 ft,92,92
443,1OT,3:55.0,Defensive rebound by N. Jokić,,92,92
444,1OT,3:33.0,J. Murray misses 2-pt jump shot from 20 ft,,92,92
445,1OT,3:30.0,,Defensive rebound by B. Hield,92,92
446,1OT,3:24.0,,B. Hield makes 2-pt layup from 2 ft,92,94
447,1OT,3:06.0,G. Harris makes 3-pt jump shot from 25 ft (assist by N. Jokić),,95,94
448,1OT,2:42.0,,Shooting foul by J. Murray (drawn by H. Barnes),95,94
449,1OT,2:42.0,,H. Barnes makes free throw 1 of 2,95,95
450,1OT,2:42.0,,H. Barnes makes free throw 2 of 2,95,96
451,1OT,2:42.0,,B. Bogdanović enters the game for J. James,95,96
452,1OT,2:23.0,G. Harris misses 3-pt jump shot from 25 ft,,95,96
453,1OT,2:21.0,,Defensive rebound by Team,95,96
454,1OT,2:01.0,,H. Barnes misses 2-pt jump shot from 14 ft,95,96
455,1OT,1:57.0,Defensive rebound by W. Barton,,95,96
456,1OT,1:52.0,Turnover by W. Barton (bad pass; steal by H. Barnes),,95,96
457,1OT,1:30.0,,B. Hield misses 3-pt jump shot from 25 ft,95,96
458,1OT,1:26.0,Defensive rebound by J. Grant,,95,96
459,1OT,1:15.0,W. Barton misses 3-pt jump shot from 26 ft,,95,96
460,1OT,1:14.0,Offensive rebound by Team,,95,96
461,1OT,1:14.0,,Loose ball foul by R. Holmes (drawn by N. Jokić),95,96
462,1OT,1:14.0,,N. Bjelica enters the game for R. Holmes,95,96
463,1OT,1:12.0,Offensive foul by W. Barton (drawn by B. Bogdanović),,95,96
464,1OT,1:12.0,Turnover by W. Barton (offensive foul),,95,96
465,1OT,0:52.0,,H. Barnes makes 2-pt jump shot from 7 ft,95,98
466,1OT,0:52.0,Denver full timeout,,95,98
467,1OT,0:52.0,,D. Dedmon enters the game for N. Bjelica,95,98
468,1OT,0:52.0,,J. James enters the game for B. Hield,95,98
469,1OT,0:41.0,G. Harris misses 2-pt jump shot from 8 ft,,95,98
470,1OT,0:39.0,,Defensive rebound by Team,95,98
471,1OT,0:38.0,,Sacramento full timeout,95,98
472,1OT,0:38.0,M. Plumlee enters the game for N. Jokić,,95,98
473,1OT,0:38.0,,N. Bjelica enters the game for D. Dedmon,95,98
474,1OT,0:38.0,,B. Hield enters the game for J. James,95,98
475,1OT,0:21.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,95,98
476,1OT,0:19.0,Defensive rebound by M. Plumlee,,95,98
477,1OT,0:19.0,Denver full timeout,,95,98
478,1OT,0:19.0,N. Jokić enters the game for M. Plumlee,,95,98
479,1OT,0:19.0,,J. James enters the game for N. Bjelica,95,98
480,1OT,0:14.0,Shooting foul by B. Bogdanović (drawn by G. Harris),,95,98
481,1OT,0:14.0,G. Harris makes free throw 1 of 2,,96,98
482,1OT,0:14.0,M. Plumlee enters the game for N. Jokić,,96,98
483,1OT,0:14.0,,N. Bjelica enters the game for J. James,96,98
484,1OT,0:14.0,,D. Dedmon enters the game for C. Joseph,96,98
485,1OT,0:14.0,G. Harris makes free throw 2 of 2,,97,98
486,1OT,0:14.0,,Sacramento full timeout,97,98
487,1OT,0:14.0,,C. Joseph enters the game for D. Dedmon,97,98
488,1OT,0:13.0,,Personal take foul by M. Plumlee (drawn by H. Barnes),97,98
489,1OT,0:09.0,,Personal foul by J. Grant (drawn by B. Hield),97,98
490,1OT,0:09.0,,B. Hield makes free throw 1 of 2,97,99
491,1OT,0:09.0,N. Jokić enters the game for M. Plumlee,,97,99
492,1OT,0:09.0,,J. James enters the game for N. Bjelica,97,99
493,1OT,0:09.0,,B. Hield makes free throw 2 of 2,97,100
