,QUARTER,TIME_REMAINING,TORONTO_ACTION,ORLANDO_ACTION,TORONTO_SCORE,ORLANDO_SCORE
385,4,8:19.0,,A. Gordon enters the game for E. Fournier,71,65
386,4,8:19.0,R. Hollis-Jefferson makes free throw 2 of 2,,72,65
387,4,7:58.0,,A. Gordon misses 3-pt jump shot from 25 ft,72,65
388,4,7:54.0,Defensive rebound by T. Davis,,72,65
389,4,7:48.0,Shooting foul by M. Bamba (drawn by C. Boucher),,72,65
390,4,7:48.0,C. Boucher misses free throw 1 of 2,,72,65
391,4,7:48.0,Offensive rebound by Team,,72,65
392,4,7:48.0,P. Siakam enters the game for F. VanVleet,,72,65
393,4,7:48.0,,K. Birch enters the game for A. Aminu,72,65
394,4,7:48.0,,M. Fultz enters the game for M. Bamba,72,65
395,4,7:48.0,C. Boucher misses free throw 2 of 2,,72,65
396,4,7:45.0,,Defensive rebound by A. Gordon,72,65
397,4,7:36.0,,T. Ross misses 2-pt jump shot from 13 ft,72,65
398,4,7:32.0,Defensive rebound by C. Boucher,,72,65
399,4,7:27.0,C. Boucher makes 2-pt layup from 5 ft (assist by T. Davis),,74,65
400,4,7:27.0,Shooting foul by K. Birch (drawn by C. Boucher),,74,65
401,4,7:27.0,C. Boucher makes free throw 1 of 1,,75,65
402,4,7:11.0,,M. Fultz makes 2-pt jump shot from 14 ft,75,67
403,4,6:50.0,P. Siakam makes 2-pt jump shot from 17 ft,,77,67
404,4,6:33.0,,T. Ross makes 3-pt jump shot from 28 ft,77,70
405,4,6:19.0,Turnover by N. Powell (lost ball; steal by A. Gordon),,77,70
406,4,6:13.0,,Turnover by K. Birch (bad pass; steal by R. Hollis-Jefferson),77,70
407,4,6:08.0,T. Davis makes 2-pt dunk from 1 ft (assist by N. Powell),,79,70
408,4,5:49.0,,M. Fultz misses 2-pt layup from 1 ft,79,70
409,4,5:49.0,,Offensive rebound by Team,79,70
410,4,5:49.0,Loose ball foul by P. Siakam (drawn by K. Birch),,79,70
411,4,5:45.0,,M. Fultz misses 2-pt layup from 1 ft,79,70
412,4,5:43.0,Defensive rebound by T. Davis,,79,70
413,4,5:21.0,P. Siakam misses 2-pt layup from 2 ft,,79,70
414,4,5:18.0,,Defensive rebound by M. Fultz,79,70
415,4,5:15.0,,T. Ross misses 3-pt jump shot from 26 ft,79,70
416,4,5:13.0,Defensive rebound by P. Siakam,,79,70
417,4,5:01.0,Turnover by C. Boucher (out of bounds lost ball),,79,70
418,4,5:01.0,F. VanVleet enters the game for N. Powell,,79,70
419,4,4:36.0,,M. Fultz misses 2-pt jump shot from 20 ft,79,70
420,4,4:30.0,Defensive rebound by R. Hollis-Jefferson,,79,70
421,4,4:14.0,Shooting foul by K. Birch (drawn by P. Siakam),,79,70
422,4,4:14.0,P. Siakam misses free throw 1 of 2,,79,70
423,4,4:14.0,Offensive rebound by Team,,79,70
424,4,4:14.0,,E. Fournier enters the game for D. Augustin,79,70
425,4,4:14.0,P. Siakam makes free throw 2 of 2,,80,70
426,4,4:01.0,,Turnover by T. Ross (bad pass; steal by T. Davis),80,70
427,4,3:43.0,P. Siakam misses 2-pt layup from 5 ft (block by K. Birch),,80,70
428,4,3:39.0,,Defensive rebound by K. Birch,80,70
429,4,3:33.0,,Offensive foul by K. Birch (drawn by T. Davis),80,70
430,4,3:33.0,,Turnover by K. Birch (offensive foul),80,70
431,4,3:33.0,,Orlando full timeout,80,70
432,4,3:33.0,,Instant Replay (Challenge: Ruling Stands),80,70
433,4,3:33.0,O. Anunoby enters the game for C. Boucher,,80,70
434,4,3:33.0,M. Gasol enters the game for T. Davis,,80,70
435,4,3:33.0,N. Powell enters the game for R. Hollis-Jefferson,,80,70
436,4,3:33.0,,J. Isaac enters the game for K. Birch,80,70
437,4,3:22.0,P. Siakam misses 2-pt layup from 1 ft,,80,70
438,4,3:21.0,,Defensive rebound by Team,80,70
439,4,3:21.0,Loose ball foul by P. Siakam (drawn by E. Fournier),,80,70
440,4,3:03.0,,J. Isaac makes 2-pt jump shot from 15 ft (assist by A. Gordon),80,72
441,4,2:46.0,N. Powell makes 3-pt jump shot from 27 ft (assist by M. Gasol),,83,72
442,4,2:29.0,,Turnover by J. Isaac (lost ball; steal by P. Siakam),83,72
443,4,2:25.0,Turnover by P. Siakam (bad pass; steal by M. Fultz),,83,72
444,4,2:20.0,,Shooting foul by F. VanVleet (drawn by M. Fultz),83,72
445,4,2:20.0,,M. Fultz misses free throw 1 of 2,83,72
446,4,2:20.0,,Offensive rebound by Team,83,72
447,4,2:20.0,,M. Fultz makes free throw 2 of 2,83,73
448,4,1:59.0,F. VanVleet misses 3-pt jump shot from 25 ft,,83,73
449,4,1:55.0,,Defensive rebound by J. Isaac,83,73
450,4,1:46.0,,E. Fournier makes 2-pt layup from 2 ft,83,75
451,4,1:25.0,F. VanVleet makes 3-pt jump shot from 25 ft,,86,75
452,4,1:07.0,,Turnover by E. Fournier (lost ball; steal by F. VanVleet),86,75
453,4,0:42.0,F. VanVleet misses 2-pt layup from 2 ft (block by T. Ross),,86,75
454,4,0:38.0,,Defensive rebound by E. Fournier,86,75
455,4,0:36.0,,E. Fournier misses 3-pt jump shot from 26 ft,86,75
456,4,0:34.0,,Offensive rebound by M. Fultz,86,75
457,4,0:34.0,,M. Fultz makes 2-pt layup from 2 ft,86,77
458,4,0:34.0,,Shooting foul by M. Gasol (drawn by M. Fultz),86,77
459,4,0:34.0,,M. Fultz makes free throw 1 of 1,86,78
460,4,0:30.0,Personal take foul by T. Ross (drawn by N. Powell),,86,78
461,4,0:30.0,N. Powell makes free throw 1 of 2,,87,78
462,4,0:30.0,N. Powell makes free throw 2 of 2,,88,78
463,4,0:23.0,,J. Isaac makes 2-pt layup from 3 ft (assist by M. Fultz),88,80
464,4,0:20.0,Personal take foul by E. Fournier (drawn by M. Gasol),,88,80
465,4,0:20.0,M. Gasol makes free throw 1 of 2,,89,80
466,4,0:20.0,M. Gasol makes free throw 2 of 2,,90,80
467,4,0:20.0,,Orlando full timeout,90,80
468,4,0:15.0,,Shooting foul by O. Anunoby (drawn by E. Fournier),90,80
469,4,0:15.0,,E. Fournier makes free throw 1 of 3,90,81
470,4,0:15.0,,E. Fournier makes free throw 2 of 3,90,82
471,4,0:15.0,,E. Fournier makes free throw 3 of 3,90,83
