,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHARLOTTE_ACTION,DETROIT_SCORE,CHARLOTTE_SCORE
389,4,5:12.0,Offensive foul by A. Drummond (drawn by B. Biyombo),,91,95
390,4,5:12.0,Turnover by A. Drummond (offensive foul),,91,95
391,4,4:52.0,,B. Biyombo misses 2-pt hook shot from 4 ft,91,95
392,4,4:49.0,Defensive rebound by T. Snell,,91,95
393,4,4:38.0,L. Kennard misses 3-pt jump shot from 26 ft,,91,95
394,4,4:35.0,,Defensive rebound by D. Graham,91,95
395,4,4:24.0,,D. Graham misses 2-pt jump shot from 9 ft,91,95
396,4,4:23.0,Defensive rebound by A. Drummond,,91,95
397,4,4:13.0,B. Griffin makes 3-pt jump shot from 27 ft (assist by A. Drummond),,94,95
398,4,4:11.0,,Charlotte full timeout,94,95
399,4,4:11.0,L. Galloway enters the game for L. Kennard,,94,95
400,4,3:48.0,,D. Graham makes 2-pt layup from 2 ft,94,97
401,4,3:47.0,Detroit full timeout,,94,97
402,4,3:47.0,L. Kennard enters the game for B. Brown,,94,97
403,4,3:47.0,D. Rose enters the game for T. Snell,,94,97
404,4,3:27.0,D. Rose misses 2-pt layup from 2 ft,,94,97
405,4,3:27.0,,Defensive rebound by Team,94,97
406,4,3:27.0,Loose ball foul by A. Drummond (drawn by N. Batum),,94,97
407,4,3:27.0,,P. Washington enters the game for M. Williams,94,97
408,4,3:14.0,,D. Graham misses 2-pt layup from 2 ft,94,97
409,4,3:12.0,,Offensive rebound by B. Biyombo,94,97
410,4,3:12.0,,B. Biyombo makes 2-pt layup at rim,94,99
411,4,2:44.0,B. Griffin misses 3-pt jump shot from 26 ft,,94,99
412,4,2:41.0,Offensive rebound by A. Drummond,,94,99
413,4,2:40.0,A. Drummond makes 2-pt layup from 2 ft,,96,99
414,4,2:22.0,,T. Rozier misses 2-pt layup from 1 ft,96,99
415,4,2:20.0,Defensive rebound by A. Drummond,,96,99
416,4,2:15.0,Turnover by A. Drummond (lost ball; steal by T. Rozier),,96,99
417,4,2:09.0,,T. Rozier makes 3-pt jump shot from 24 ft (assist by D. Graham),96,102
418,4,1:52.0,L. Kennard makes 2-pt jump shot from 9 ft (assist by D. Rose),,98,102
419,4,1:32.0,,T. Rozier misses 2-pt layup from 2 ft,98,102
420,4,1:30.0,Defensive rebound by L. Kennard,,98,102
421,4,1:23.0,D. Rose misses 2-pt layup from 1 ft (block by P. Washington),,98,102
422,4,1:20.0,,Defensive rebound by D. Graham,98,102
423,4,0:59.0,,D. Graham misses 2-pt layup from 2 ft,98,102
424,4,0:58.0,Defensive rebound by A. Drummond,,98,102
425,4,0:58.0,Detroit full timeout,,98,102
426,4,0:42.0,B. Griffin makes 3-pt jump shot from 26 ft (assist by D. Rose),,101,102
427,4,0:18.0,,P. Washington misses 3-pt jump shot from 27 ft,101,102
428,4,0:16.0,Defensive rebound by A. Drummond,,101,102
429,4,0:12.0,Detroit full timeout,,101,102
430,4,0:12.0,,M. Bridges enters the game for T. Rozier,101,102
431,4,0:12.0,,M. Williams enters the game for P. Washington,101,102
432,4,0:07.0,Personal take foul by N. Batum (drawn by D. Rose),,101,102
