,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,WASHINGTON_ACTION,PHILADELPHIA_SCORE,WASHINGTON_SCORE
382,4,6:29.0,,I. Smith enters the game for T. Brown,95,102
383,4,6:14.0,,B. Beal misses 2-pt layup from 1 ft,95,102
384,4,6:13.0,,Offensive rebound by B. Beal,95,102
385,4,6:12.0,,B. Beal misses 2-pt layup at rim,95,102
386,4,6:11.0,Defensive rebound by J. Embiid,,95,102
387,4,6:00.0,B. Simmons makes 2-pt hook shot from 6 ft (assist by M. Thybulle),,97,102
388,4,5:50.0,,Turnover by R. Hachimura (out of bounds lost ball),97,102
389,4,5:33.0,T. Harris misses 2-pt jump shot from 11 ft,,97,102
390,4,5:28.0,,Defensive rebound by I. Smith,97,102
391,4,5:23.0,,B. Beal misses 2-pt layup from 3 ft (block by J. Embiid),97,102
392,4,5:18.0,,Offensive rebound by M. Wagner,97,102
393,4,5:17.0,,M. Wagner makes 2-pt layup from 2 ft,97,104
394,4,5:05.0,Shooting foul by R. Hachimura (drawn by B. Simmons),,97,104
395,4,5:05.0,B. Simmons makes free throw 1 of 2,,98,104
396,4,5:05.0,B. Simmons misses free throw 2 of 2,,98,104
397,4,5:02.0,,Defensive rebound by M. Wagner,98,104
398,4,4:57.0,,D. Bertāns misses 3-pt jump shot from 26 ft (block by M. Thybulle),98,104
399,4,4:53.0,Defensive rebound by J. Embiid,,98,104
400,4,4:41.0,Turnover by J. Embiid (out of bounds lost ball),,98,104
401,4,4:31.0,,R. Hachimura makes 2-pt jump shot from 18 ft,98,106
402,4,4:12.0,Personal foul by R. Hachimura (drawn by J. Embiid),,98,106
403,4,4:12.0,J. Embiid makes free throw 1 of 2,,99,106
404,4,4:12.0,J. Embiid makes free throw 2 of 2,,100,106
405,4,3:58.0,,B. Beal misses 2-pt layup from 2 ft,100,106
406,4,3:56.0,,Offensive rebound by R. Hachimura,100,106
407,4,3:55.0,,R. Hachimura makes 2-pt layup from 1 ft,100,108
408,4,3:40.0,T. Harris makes 3-pt jump shot from 26 ft,,103,108
409,4,3:23.0,,D. Bertāns misses 3-pt jump shot from 27 ft,103,108
410,4,3:22.0,,Offensive rebound by Team,103,108
411,4,3:21.0,,Shooting foul by A. Horford (drawn by B. Beal),103,108
412,4,3:21.0,,B. Beal makes free throw 1 of 3,103,109
413,4,3:21.0,,B. Beal makes free throw 2 of 3,103,110
414,4,3:21.0,,B. Beal misses free throw 3 of 3,103,110
415,4,3:19.0,Defensive rebound by J. Embiid,,103,110
416,4,3:03.0,Shooting foul by B. Beal (drawn by T. Harris),,103,110
417,4,3:03.0,T. Harris makes free throw 1 of 2,,104,110
418,4,3:03.0,T. Harris makes free throw 2 of 2,,105,110
419,4,2:45.0,,Turnover by B. Beal (bad pass; steal by M. Thybulle),105,110
420,4,2:31.0,Turnover by J. Embiid (lost ball; steal by M. Wagner),,105,110
421,4,2:31.0,,Personal take foul by J. Embiid (drawn by B. Beal),105,110
422,4,2:31.0,,B. Beal makes free throw 1 of 2,105,111
423,4,2:31.0,,B. Beal makes free throw 2 of 2,105,112
424,4,2:11.0,M. Thybulle misses 3-pt jump shot from 26 ft,,105,112
425,4,2:07.0,,Defensive rebound by B. Beal,105,112
426,4,1:46.0,,R. Hachimura misses 2-pt jump shot from 14 ft,105,112
427,4,1:44.0,Defensive rebound by B. Simmons,,105,112
428,4,1:36.0,T. Harris misses 3-pt jump shot from 26 ft,,105,112
429,4,1:32.0,,Defensive rebound by M. Wagner,105,112
430,4,1:10.0,,B. Beal misses 2-pt jump shot from 14 ft,105,112
431,4,1:06.0,,Offensive rebound by B. Beal,105,112
432,4,0:59.0,,Personal take foul by B. Simmons (drawn by I. Smith),105,112
433,4,0:59.0,,I. Smith makes free throw 1 of 2,105,113
434,4,0:59.0,Philadelphia full timeout,,105,113
435,4,0:59.0,,I. Smith makes free throw 2 of 2,105,114
436,4,0:45.0,B. Simmons makes 2-pt layup from 3 ft,,107,114
437,4,0:43.0,,Personal take foul by A. Horford (drawn by B. Beal),107,114
438,4,0:43.0,,B. Beal makes free throw 1 of 2,107,115
439,4,0:43.0,,B. Beal makes free throw 2 of 2,107,116
440,4,0:30.0,Philadelphia full timeout,,107,116
441,4,0:28.0,A. Horford misses 3-pt jump shot from 27 ft,,107,116
442,4,0:24.0,,Defensive rebound by R. Hachimura,107,116
443,4,0:24.0,,Personal take foul by B. Simmons (drawn by R. Hachimura),107,116
444,4,0:24.0,,R. Hachimura makes free throw 1 of 2,107,117
445,4,0:24.0,,R. Hachimura makes free throw 2 of 2,107,118
446,4,0:16.0,J. Embiid makes 3-pt jump shot from 27 ft (assist by B. Simmons),,110,118
447,4,0:14.0,,Personal take foul by M. Thybulle (drawn by I. Smith),110,118
448,4,0:14.0,,I. Smith misses free throw 1 of 2,110,118
449,4,0:14.0,,Offensive rebound by Team,110,118
450,4,0:14.0,,I. Smith makes free throw 2 of 2,110,119
451,4,0:08.0,M. Thybulle misses 3-pt jump shot from 26 ft,,110,119
452,4,0:06.0,Offensive rebound by Team,,110,119
453,4,0:04.0,M. Thybulle makes 3-pt jump shot from 24 ft (assist by B. Simmons),,113,119
