,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,BOSTON_ACTION,CLEVELAND_SCORE,BOSTON_SCORE
389,4,6:04.0,C. Sexton misses 2-pt layup from 7 ft (block by E. Freedom),,92,110
390,4,6:02.0,,Defensive rebound by R. Langford,92,110
391,4,6:02.0,,B. Wanamaker makes 2-pt layup from 1 ft (assist by K. Walker),92,112
392,4,6:02.0,,Shooting foul by K. Love (drawn by B. Wanamaker),92,112
393,4,6:02.0,,B. Wanamaker makes free throw 1 of 1,92,113
394,4,5:49.0,K. Porter makes 2-pt layup from 6 ft,,94,113
395,4,5:31.0,,J. Brown misses 3-pt jump shot from 25 ft,94,113
396,4,5:30.0,,Offensive rebound by E. Freedom,94,113
397,4,5:25.0,,E. Freedom makes 2-pt layup from 2 ft,94,115
398,4,5:11.0,K. Love misses 3-pt jump shot from 25 ft,,94,115
399,4,5:10.0,,Defensive rebound by K. Walker,94,115
400,4,5:07.0,,J. Brown makes 2-pt dunk from 1 ft (assist by K. Walker),94,117
401,4,4:55.0,Shooting foul by K. Walker (drawn by K. Love),,94,117
402,4,4:55.0,K. Love misses free throw 1 of 2,,94,117
403,4,4:55.0,Offensive rebound by Team,,94,117
404,4,4:55.0,A. Žižić enters the game for T. Thompson,,94,117
405,4,4:55.0,,C. Edwards enters the game for J. Brown,94,117
406,4,4:55.0,,J. Green enters the game for K. Walker,94,117
407,4,4:55.0,,T. Waters enters the game for B. Wanamaker,94,117
408,4,4:55.0,K. Love makes free throw 2 of 2,,95,117
409,4,4:41.0,,Turnover by J. Green (bad pass; steal by C. Osman),95,117
410,4,4:27.0,K. Love misses 3-pt jump shot from 27 ft,,95,117
411,4,4:25.0,,Defensive rebound by Team,95,117
412,4,4:25.0,A. McKinnie enters the game for K. Love,,95,117
413,4,4:09.0,,Turnover by C. Edwards (bad pass),95,117
414,4,4:09.0,,Boston full timeout,95,117
415,4,4:09.0,,S. Ojeleye enters the game for E. Freedom,95,117
416,4,3:59.0,K. Porter makes 3-pt jump shot from 28 ft,,98,117
417,4,3:42.0,,J. Green makes 2-pt layup from 3 ft,98,119
418,4,3:31.0,C. Sexton makes 2-pt dunk from 1 ft,,100,119
419,4,3:17.0,,T. Waters makes 3-pt jump shot from 25 ft,100,122
420,4,3:02.0,K. Porter makes 2-pt dunk from 1 ft,,102,122
421,4,2:44.0,,C. Edwards misses 3-pt jump shot from 25 ft,102,122
422,4,2:42.0,Defensive rebound by A. Žižić,,102,122
423,4,2:32.0,Shooting foul by S. Ojeleye (drawn by A. Žižić),,102,122
424,4,2:32.0,A. Žižić makes free throw 1 of 2,,103,122
425,4,2:32.0,D. Exum enters the game for C. Sexton,,103,122
426,4,2:32.0,A. Žižić makes free throw 2 of 2,,104,122
427,4,2:15.0,,Shooting foul by A. McKinnie (drawn by R. Langford),104,122
428,4,2:15.0,,R. Langford makes free throw 1 of 2,104,123
429,4,2:15.0,,R. Langford misses free throw 2 of 2,104,123
430,4,2:15.0,Defensive rebound by C. Osman,,104,123
431,4,1:56.0,K. Porter makes 2-pt dunk from 2 ft,,106,123
432,4,1:46.0,,Turnover by T. Waters (bad pass; steal by A. McKinnie),106,123
433,4,1:44.0,A. McKinnie makes 2-pt dunk from 2 ft (assist by D. Exum),,108,123
434,4,1:31.0,,Shooting foul by A. Žižić (drawn by R. Langford),108,123
435,4,1:31.0,,R. Langford makes free throw 1 of 2,108,124
436,4,1:31.0,,R. Langford makes free throw 2 of 2,108,125
437,4,1:17.0,A. Žižić makes 2-pt layup from 5 ft (assist by K. Porter),,110,125
438,4,0:57.0,,J. Green makes 2-pt layup from 2 ft (assist by S. Ojeleye),110,127
439,4,0:48.0,Personal foul by T. Waters (drawn by A. Žižić),,110,127
440,4,0:48.0,A. Žižić makes free throw 1 of 2,,111,127
441,4,0:48.0,A. Žižić makes free throw 2 of 2,,112,127
442,4,0:34.0,,S. Ojeleye misses 2-pt layup from 2 ft (block by A. Žižić),112,127
443,4,0:31.0,Defensive rebound by A. Žižić,,112,127
444,4,0:29.0,K. Porter makes 2-pt layup from 2 ft,,114,127
445,4,0:29.0,Shooting foul by C. Edwards (drawn by K. Porter),,114,127
446,4,0:29.0,K. Porter makes free throw 1 of 1,,115,127
447,4,0:16.0,,T. Waters makes 2-pt layup from 3 ft,115,129
448,4,0:09.0,A. Žižić makes 2-pt hook shot from 3 ft (assist by C. Osman),,117,129
