,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,LA CLIPPERS_ACTION,SAN ANTONIO_SCORE,LA CLIPPERS_SCORE
388,4,6:09.0,,K. Leonard enters the game for J. Green,93,92
389,4,6:09.0,,P. George makes free throw 2 of 2,93,93
390,4,5:55.0,D. DeRozan misses 2-pt jump shot from 16 ft,,93,93
391,4,5:49.0,,Defensive rebound by P. George,93,93
392,4,5:48.0,,M. Harrell makes 2-pt dunk at rim (assist by P. George),93,95
393,4,5:29.0,L. Aldridge makes 2-pt jump shot from 13 ft,,95,95
394,4,5:10.0,,M. Harrell misses 2-pt layup from 2 ft (block by L. Walker),95,95
395,4,5:08.0,Defensive rebound by D. Murray,,95,95
396,4,4:59.0,L. Aldridge makes 2-pt jump shot from 19 ft (assist by B. Forbes),,97,95
397,4,4:59.0,,LA Clippers full timeout,97,95
398,4,4:59.0,P. Mills enters the game for B. Forbes,,97,95
399,4,4:59.0,D. White enters the game for D. Murray,,97,95
400,4,4:59.0,,P. Beverley enters the game for L. Shamet,97,95
401,4,4:46.0,,L. Williams misses 3-pt jump shot from 27 ft,97,95
402,4,4:43.0,Defensive rebound by L. Aldridge,,97,95
403,4,4:37.0,L. Aldridge makes 2-pt jump shot from 19 ft (assist by P. Mills),,99,95
404,4,4:22.0,,K. Leonard makes 2-pt jump shot from 12 ft,99,97
405,4,4:06.0,L. Aldridge misses 3-pt jump shot from 26 ft,,99,97
406,4,4:03.0,,Defensive rebound by K. Leonard,99,97
407,4,3:55.0,,P. George misses 3-pt jump shot from 26 ft,99,97
408,4,3:53.0,Defensive rebound by L. Aldridge,,99,97
409,4,3:32.0,L. Walker misses 2-pt jump shot from 20 ft,,99,97
410,4,3:29.0,,Defensive rebound by P. George,99,97
411,4,3:24.0,,K. Leonard misses 3-pt jump shot from 26 ft,99,97
412,4,3:21.0,Defensive rebound by D. White,,99,97
413,4,3:06.0,Personal foul by L. Williams (drawn by L. Aldridge),,99,97
414,4,3:06.0,,LA Clippers full timeout,99,97
415,4,3:06.0,,L. Shamet enters the game for L. Williams,99,97
416,4,3:04.0,P. Mills makes 3-pt jump shot from 27 ft (assist by D. DeRozan),,102,97
417,4,2:40.0,,P. George makes 2-pt layup from 2 ft (assist by K. Leonard),102,99
418,4,2:21.0,D. DeRozan misses 2-pt jump shot from 21 ft,,102,99
419,4,2:18.0,,Defensive rebound by P. George,102,99
420,4,2:07.0,,P. Beverley makes 3-pt jump shot from 24 ft (assist by K. Leonard),102,102
421,4,1:39.0,D. White misses 2-pt jump shot from 5 ft,,102,102
422,4,1:37.0,,Defensive rebound by P. George,102,102
423,4,1:35.0,,K. Leonard makes 2-pt dunk at rim (assist by P. George),102,104
424,4,1:21.0,D. DeRozan misses 2-pt layup from 4 ft (block by K. Leonard),,102,104
425,4,1:18.0,Offensive rebound by Team,,102,104
426,4,1:10.0,Turnover by Team (shot clock),,102,104
427,4,1:10.0,Instant Replay (Request: Ruling Stands),,102,104
428,4,0:46.0,,P. Beverley misses 3-pt jump shot from 28 ft,102,104
429,4,0:43.0,Defensive rebound by D. White,,102,104
430,4,0:32.0,P. Mills misses 3-pt jump shot from 29 ft,,102,104
431,4,0:29.0,,Defensive rebound by P. George,102,104
432,4,0:13.0,,P. George makes 2-pt jump shot from 18 ft,102,106
433,4,0:13.0,San Antonio full timeout,,102,106
434,4,0:13.0,,M. Harkless enters the game for M. Harrell,102,106
435,4,0:09.0,Personal take foul by K. Leonard (drawn by D. DeRozan),,102,106
436,4,0:09.0,San Antonio full timeout,,102,106
437,4,0:09.0,B. Forbes enters the game for L. Walker,,102,106
438,4,0:02.0,P. Mills makes 3-pt jump shot from 27 ft (assist by D. White),,105,106
439,4,0:01.0,,Personal take foul by D. White (drawn by P. George),105,106
440,4,0:01.0,,LA Clippers full timeout,105,106
441,4,0:01.0,L. Walker enters the game for L. Aldridge,,105,106
442,4,0:01.0,,L. Williams enters the game for M. Harkless,105,106
443,4,0:01.0,,Personal take foul by P. Mills (drawn by L. Williams),105,106
444,4,0:01.0,,L. Williams makes free throw 1 of 2,105,107
445,4,0:01.0,,L. Williams makes free throw 2 of 2,105,108
446,4,0:01.0,,M. Harkless enters the game for L. Shamet,105,108
447,4,0:00.0,D. White misses 3-pt jump shot from 45 ft,,105,108
448,4,0:00.0,Offensive rebound by Team,,105,108
