,QUARTER,TIME_REMAINING,DALLAS_ACTION,SAN ANTONIO_ACTION,DALLAS_SCORE,SAN ANTONIO_SCORE
380,4,9:26.0,Turnover by Team (shot clock),,88,83
381,4,9:26.0,,D. Murray enters the game for D. White,88,83
382,4,9:22.0,,Offensive foul by B. Forbes (drawn by S. Curry),88,83
383,4,9:22.0,,Turnover by B. Forbes (offensive foul),88,83
384,4,9:22.0,L. Dončić enters the game for M. Kidd-Gilchrist,,88,83
385,4,9:22.0,K. Porziņģis enters the game for D. Wright,,88,83
386,4,9:08.0,Turnover by M. Kleber (lost ball; steal by M. Belinelli),,88,83
387,4,8:53.0,,D. Murray misses 2-pt layup from 4 ft,88,83
388,4,8:51.0,,Offensive rebound by D. Murray,88,83
389,4,8:48.0,,Turnover by D. Murray (bad pass; steal by S. Curry),88,83
390,4,8:42.0,T. Hardaway misses 2-pt dunk from 1 ft (block by L. Walker),,88,83
391,4,8:39.0,,Defensive rebound by D. Murray,88,83
392,4,8:37.0,,L. Walker misses 2-pt jump shot from 16 ft,88,83
393,4,8:34.0,Defensive rebound by S. Curry,,88,83
394,4,8:21.0,L. Dončić misses 2-pt layup from 4 ft (block by D. Murray),,88,83
395,4,8:21.0,Offensive rebound by Team,,88,83
396,4,8:18.0,M. Kleber misses 2-pt layup from 4 ft,,88,83
397,4,8:18.0,M. Kleber misses 2-pt layup from 3 ft,,88,83
398,4,8:18.0,Offensive rebound by M. Kleber,,88,83
399,4,8:16.0,,Defensive rebound by Team,88,83
400,4,8:05.0,,Turnover by B. Forbes (bad pass),88,83
401,4,7:45.0,Shooting foul by D. Murray (drawn by K. Porziņģis),,88,83
402,4,7:45.0,K. Porziņģis makes free throw 1 of 2,,89,83
403,4,7:45.0,,P. Mills enters the game for B. Forbes,89,83
404,4,7:45.0,K. Porziņģis misses free throw 2 of 2,,89,83
405,4,7:43.0,,Defensive rebound by R. Gay,89,83
406,4,7:31.0,,R. Gay misses 2-pt jump shot from 15 ft,89,83
407,4,7:29.0,Defensive rebound by K. Porziņģis,,89,83
408,4,7:25.0,Shooting foul by R. Gay (drawn by T. Hardaway),,89,83
409,4,7:25.0,T. Hardaway misses free throw 1 of 2,,89,83
410,4,7:25.0,Offensive rebound by Team,,89,83
411,4,7:25.0,D. Finney-Smith enters the game for S. Curry,,89,83
412,4,7:25.0,,D. DeRozan enters the game for M. Belinelli,89,83
413,4,7:25.0,,T. Lyles enters the game for R. Gay,89,83
414,4,7:25.0,T. Hardaway misses free throw 2 of 2,,89,83
415,4,7:22.0,,Defensive rebound by D. Murray,89,83
416,4,7:02.0,,D. Murray misses 2-pt jump shot from 10 ft,89,83
417,4,6:58.0,,Offensive rebound by L. Walker,89,83
418,4,6:58.0,,L. Walker makes 2-pt layup at rim,89,85
419,4,6:46.0,Turnover by L. Dončić (bad pass; steal by D. DeRozan),,89,85
420,4,6:41.0,,Shooting foul by T. Hardaway (drawn by D. Murray),89,85
421,4,6:41.0,,D. Murray makes free throw 1 of 2,89,86
422,4,6:41.0,,D. Murray makes free throw 2 of 2,89,87
423,4,6:30.0,Turnover by L. Dončić (out of bounds lost ball),,89,87
424,4,6:16.0,,T. Lyles makes 3-pt jump shot from 24 ft (assist by D. DeRozan),89,90
425,4,6:06.0,D. Finney-Smith misses 3-pt jump shot from 27 ft,,89,90
426,4,6:03.0,,Defensive rebound by D. DeRozan,89,90
427,4,5:54.0,,D. Murray misses 2-pt jump shot from 6 ft,89,90
428,4,5:51.0,Defensive rebound by T. Hardaway,,89,90
429,4,5:32.0,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by L. Dončić),,92,90
430,4,5:30.0,,San Antonio full timeout,92,90
431,4,5:30.0,S. Curry enters the game for M. Kleber,,92,90
432,4,5:20.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by D. DeRozan),92,93
433,4,5:01.0,L. Dončić makes 2-pt layup from 1 ft,,94,93
434,4,4:51.0,,Personal foul by S. Curry (drawn by P. Mills),94,93
435,4,4:51.0,,D. White enters the game for D. Murray,94,93
436,4,4:35.0,,Turnover by Team (shot clock),94,93
437,4,4:16.0,T. Hardaway misses 3-pt jump shot from 26 ft,,94,93
438,4,4:15.0,Offensive rebound by Team,,94,93
439,4,4:11.0,T. Hardaway makes 2-pt layup from 1 ft (assist by L. Dončić),,96,93
440,4,4:01.0,,L. Walker makes 3-pt jump shot from 25 ft (assist by D. DeRozan),96,96
441,4,3:45.0,K. Porziņģis makes 2-pt layup from 1 ft (assist by L. Dončić),,98,96
442,4,3:45.0,Shooting foul by D. White (drawn by K. Porziņģis),,98,96
443,4,3:45.0,K. Porziņģis makes free throw 1 of 1,,99,96
444,4,3:25.0,,Turnover by P. Mills (bad pass; steal by L. Dončić),99,96
445,4,3:04.0,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by L. Dončić),,102,96
446,4,3:03.0,,San Antonio full timeout,102,96
447,4,3:03.0,,R. Gay enters the game for T. Lyles,102,96
448,4,2:44.0,,P. Mills misses 2-pt jump shot from 16 ft,102,96
449,4,2:43.0,Defensive rebound by Team,,102,96
450,4,2:23.0,S. Curry makes 3-pt jump shot from 24 ft (assist by L. Dončić),,105,96
451,4,2:06.0,,Offensive foul by L. Walker (drawn by T. Hardaway),105,96
452,4,2:06.0,,Turnover by L. Walker (offensive foul),105,96
453,4,2:06.0,,Instant Replay (Challenge: Ruling Stands),105,96
454,4,1:52.0,L. Dončić makes 3-pt jump shot from 26 ft,,108,96
455,4,1:43.0,,D. DeRozan misses 2-pt layup from 1 ft (block by D. Finney-Smith),108,96
456,4,1:43.0,,Offensive rebound by Team,108,96
457,4,1:43.0,,M. Belinelli enters the game for L. Walker,108,96
458,4,1:43.0,,Instant Replay (Request: Ruling Stands),108,96
459,4,1:34.0,,D. DeRozan makes 2-pt layup from 2 ft (assist by D. White),108,98
460,4,1:11.0,L. Dončić misses 3-pt jump shot from 30 ft,,108,98
461,4,1:10.0,Offensive rebound by Team,,108,98
462,4,1:10.0,,Loose ball foul by D. White (drawn by K. Porziņģis),108,98
463,4,1:07.0,L. Dončić misses 2-pt layup from 2 ft (block by D. White),,108,98
464,4,1:07.0,Offensive rebound by Team,,108,98
465,4,1:05.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,108,98
466,4,1:00.0,,Defensive rebound by M. Belinelli,108,98
467,4,0:51.0,,R. Gay makes 2-pt jump shot from 11 ft,108,100
468,4,0:36.0,Offensive foul by L. Dončić (drawn by D. White),,108,100
469,4,0:36.0,Turnover by L. Dončić (offensive foul),,108,100
470,4,0:33.0,,M. Belinelli makes 3-pt jump shot from 24 ft (assist by D. DeRozan),108,103
471,4,0:28.0,Offensive foul by L. Dončić (drawn by D. White),,108,103
472,4,0:28.0,Turnover by L. Dončić (offensive foul),,108,103
473,4,0:17.0,,D. White misses 3-pt jump shot from 25 ft,108,103
474,4,0:17.0,Defensive rebound by L. Dončić,,108,103
475,4,0:17.0,Personal take foul by D. White (drawn by S. Curry),,108,103
476,4,0:17.0,S. Curry makes free throw 1 of 2,,109,103
477,4,0:17.0,S. Curry misses free throw 2 of 2,,109,103
478,4,0:16.0,,Defensive rebound by D. White,109,103
479,4,0:07.0,,P. Mills misses 3-pt jump shot from 23 ft,109,103
480,4,0:05.0,,Offensive rebound by M. Belinelli,109,103
481,4,0:04.0,,M. Belinelli misses 3-pt jump shot from 23 ft,109,103
482,4,0:04.0,Defensive rebound by Team,,109,103
