,QUARTER,TIME_REMAINING,TORONTO_ACTION,ATLANTA_ACTION,TORONTO_SCORE,ATLANTA_SCORE
382,4,5:30.0,F. VanVleet misses 2-pt layup from 2 ft,,102,94
383,4,5:27.0,,Defensive rebound by J. Parker,102,94
384,4,5:20.0,,J. Parker makes 2-pt layup from 5 ft (assist by B. Fernando),102,96
385,4,5:20.0,,Shooting foul by T. Davis (drawn by J. Parker),102,96
386,4,5:20.0,M. Gasol enters the game for C. Boucher,,102,96
387,4,5:20.0,,J. Parker makes free throw 1 of 1,102,97
388,4,5:06.0,Personal foul by D. Bembry (drawn by P. Siakam),,102,97
389,4,5:06.0,P. Siakam makes free throw 1 of 2,,103,97
390,4,5:06.0,N. Powell enters the game for T. Davis,,103,97
391,4,5:06.0,,D. Hunter enters the game for A. Crabbe,103,97
392,4,5:06.0,,D. Jones enters the game for B. Fernando,103,97
393,4,5:06.0,P. Siakam makes free throw 2 of 2,,104,97
394,4,4:57.0,,T. Young makes 3-pt jump shot from 32 ft,104,100
395,4,4:30.0,N. Powell misses 3-pt jump shot from 26 ft,,104,100
396,4,4:24.0,Offensive rebound by R. Hollis-Jefferson,,104,100
397,4,4:19.0,P. Siakam misses 2-pt jump shot from 21 ft,,104,100
398,4,4:17.0,,Defensive rebound by Team,104,100
399,4,3:57.0,,Personal foul by R. Hollis-Jefferson (drawn by T. Young),104,100
400,4,3:49.0,,T. Young misses 2-pt jump shot from 8 ft,104,100
401,4,3:46.0,Defensive rebound by P. Siakam,,104,100
402,4,3:41.0,N. Powell makes 2-pt jump shot from 7 ft (assist by F. VanVleet),,106,100
403,4,3:22.0,,J. Parker misses 2-pt layup from 1 ft (block by R. Hollis-Jefferson),106,100
404,4,3:19.0,Defensive rebound by R. Hollis-Jefferson,,106,100
405,4,3:17.0,F. VanVleet makes 2-pt layup from 1 ft (assist by R. Hollis-Jefferson),,108,100
406,4,3:17.0,,Atlanta full timeout,108,100
407,4,3:03.0,,T. Young misses 3-pt jump shot from 35 ft,108,100
408,4,2:59.0,Defensive rebound by M. Gasol,,108,100
409,4,2:49.0,P. Siakam makes 2-pt layup from 1 ft,,110,100
410,4,2:38.0,,Turnover by T. Young (bad pass),110,100
411,4,2:30.0,Turnover by F. VanVleet (lost ball; steal by J. Parker),,110,100
412,4,2:25.0,,D. Hunter misses 2-pt layup from 1 ft (block by P. Siakam),110,100
413,4,2:21.0,,Offensive rebound by J. Parker,110,100
414,4,2:13.0,,Turnover by T. Young (bad pass),110,100
415,4,1:59.0,Personal foul by D. Hunter (drawn by P. Siakam),,110,100
416,4,1:59.0,P. Siakam makes free throw 1 of 2,,111,100
417,4,1:59.0,P. Siakam makes free throw 2 of 2,,112,100
418,4,1:50.0,,D. Bembry misses 3-pt jump shot from 23 ft,112,100
419,4,1:46.0,,Offensive rebound by J. Parker,112,100
420,4,1:45.0,,D. Hunter makes 3-pt jump shot from 25 ft (assist by J. Parker),112,103
421,4,1:38.0,Personal take foul by J. Parker (drawn by F. VanVleet),,112,103
422,4,1:38.0,F. VanVleet makes free throw 1 of 2,,113,103
423,4,1:38.0,F. VanVleet makes free throw 2 of 2,,114,103
424,4,1:29.0,,D. Bembry makes 3-pt jump shot from 23 ft (assist by D. Hunter),114,106
425,4,1:08.0,M. Gasol misses 3-pt jump shot from 23 ft,,114,106
426,4,1:05.0,,Defensive rebound by T. Young,114,106
427,4,0:58.0,,J. Parker makes 2-pt layup from 1 ft (assist by D. Bembry),114,108
428,4,0:44.0,Turnover by R. Hollis-Jefferson (out of bounds lost ball),,114,108
429,4,0:37.0,,T. Young makes 2-pt jump shot from 8 ft,114,110
430,4,0:32.0,P. Siakam makes 2-pt dunk from 1 ft (assist by N. Powell),,116,110
431,4,0:32.0,Shooting foul by D. Bembry (drawn by P. Siakam),,116,110
432,4,0:32.0,P. Siakam misses free throw 1 of 1,,116,110
433,4,0:28.0,,Defensive rebound by J. Parker,116,110
434,4,0:25.0,,D. Hunter makes 3-pt jump shot from 25 ft (assist by T. Young),116,113
435,4,0:24.0,Toronto full timeout,,116,113
436,4,0:24.0,,V. Carter enters the game for D. Jones,116,113
437,4,0:22.0,Personal take foul by V. Carter (drawn by F. VanVleet),,116,113
438,4,0:22.0,F. VanVleet makes free throw 1 of 2,,117,113
439,4,0:22.0,F. VanVleet makes free throw 2 of 2,,118,113
440,4,0:15.0,,T. Young misses 2-pt layup from 3 ft,118,113
441,4,0:12.0,,Offensive rebound by V. Carter,118,113
442,4,0:11.0,,D. Hunter makes 3-pt jump shot from 26 ft (assist by V. Carter),118,116
443,4,0:04.0,Shooting foul by J. Parker (drawn by R. Hollis-Jefferson),,118,116
444,4,0:04.0,R. Hollis-Jefferson misses free throw 1 of 2,,118,116
445,4,0:04.0,Offensive rebound by Team,,118,116
446,4,0:04.0,,D. Jones enters the game for V. Carter,118,116
447,4,0:04.0,,A. Len enters the game for J. Parker,118,116
448,4,0:04.0,R. Hollis-Jefferson makes free throw 2 of 2,,119,116
449,4,0:04.0,,Atlanta full timeout,119,116
450,4,0:04.0,O. Anunoby enters the game for M. Gasol,,119,116
451,4,0:04.0,,V. Carter enters the game for D. Bembry,119,116
452,4,0:04.0,,A. Crabbe enters the game for D. Jones,119,116
453,4,0:04.0,,J. Parker enters the game for A. Len,119,116
454,4,0:00.0,,T. Young misses 3-pt jump shot from 38 ft,119,116
455,4,0:00.0,,Offensive rebound by Team,119,116
