,QUARTER,TIME_REMAINING,INDIANA_ACTION,DETROIT_ACTION,INDIANA_SCORE,DETROIT_SCORE
385,4,5:57.0,,T. Snell enters the game for L. Galloway,91,87
386,4,5:57.0,,A. Drummond makes free throw 2 of 2,91,88
387,4,5:41.0,Turnover by M. Brogdon (bad pass),,91,88
388,4,5:20.0,,B. Brown makes 3-pt jump shot from 24 ft (assist by L. Kennard),91,91
389,4,5:05.0,,Turnover by L. Kennard (bad pass),91,91
390,4,4:58.0,M. Brogdon misses 3-pt jump shot from 25 ft,,91,91
391,4,4:56.0,,Defensive rebound by B. Brown,91,91
392,4,4:43.0,,B. Griffin misses 2-pt layup from 3 ft,91,91
393,4,4:42.0,,Offensive rebound by A. Drummond,91,91
394,4,4:40.0,,A. Drummond makes 2-pt layup from 1 ft,91,93
395,4,4:35.0,Personal take foul by B. Brown (drawn by M. Brogdon),,91,93
396,4,4:35.0,D. Sabonis enters the game for J. Holiday,,91,93
397,4,4:35.0,,D. Rose enters the game for B. Brown,91,93
398,4,4:23.0,T. Warren makes 2-pt layup from 4 ft (assist by M. Brogdon),,93,93
399,4,4:08.0,,Personal foul by M. Brogdon (drawn by B. Griffin),93,93
400,4,4:05.0,,Personal foul by D. Sabonis (drawn by B. Griffin),93,93
401,4,4:05.0,,B. Griffin makes free throw 1 of 2,93,94
402,4,4:05.0,,B. Griffin misses free throw 2 of 2,93,94
403,4,4:03.0,Defensive rebound by D. Sabonis,,93,94
404,4,3:41.0,T. Warren makes 2-pt jump shot from 13 ft (assist by D. Sabonis),,95,94
405,4,3:41.0,,Detroit full timeout,95,94
406,4,3:29.0,,D. Rose misses 2-pt jump shot from 11 ft,95,94
407,4,3:26.0,,Offensive rebound by D. Rose,95,94
408,4,3:25.0,,D. Rose makes 2-pt jump shot from 10 ft,95,96
409,4,2:58.0,T. Warren makes 2-pt jump shot from 9 ft,,97,96
410,4,2:45.0,,Shooting foul by J. Lamb (drawn by A. Drummond),97,96
411,4,2:45.0,,A. Drummond misses free throw 1 of 2,97,96
412,4,2:45.0,,Offensive rebound by Team,97,96
413,4,2:45.0,,B. Brown enters the game for T. Snell,97,96
414,4,2:45.0,,A. Drummond makes free throw 2 of 2,97,97
415,4,2:34.0,M. Turner misses 3-pt jump shot from 27 ft,,97,97
416,4,2:29.0,,Defensive rebound by D. Rose,97,97
417,4,2:07.0,,B. Brown misses 2-pt hook shot from 5 ft,97,97
418,4,2:06.0,,Offensive rebound by Team,97,97
419,4,2:06.0,,L. Galloway enters the game for B. Brown,97,97
420,4,1:55.0,,L. Kennard makes 2-pt jump shot from 20 ft (assist by D. Rose),97,99
421,4,1:44.0,Personal foul by L. Galloway (drawn by T. Warren),,97,99
422,4,1:44.0,,B. Brown enters the game for L. Galloway,97,99
423,4,1:38.0,Personal foul by A. Drummond (drawn by M. Brogdon),,97,99
424,4,1:38.0,M. Brogdon makes free throw 1 of 2,,98,99
425,4,1:38.0,,L. Galloway enters the game for B. Brown,98,99
426,4,1:38.0,M. Brogdon misses free throw 2 of 2,,98,99
427,4,1:36.0,,Defensive rebound by A. Drummond,98,99
428,4,1:22.0,,Loose ball foul by A. Drummond (drawn by D. Sabonis),98,99
429,4,1:22.0,D. Sabonis misses free throw 1 of 2,,98,99
430,4,1:22.0,Offensive rebound by Team,,98,99
431,4,1:22.0,D. Sabonis makes free throw 2 of 2,,99,99
432,4,1:14.0,,D. Rose makes 2-pt jump shot from 8 ft,99,101
433,4,0:57.0,T. Warren makes 2-pt jump shot from 12 ft,,101,101
434,4,0:50.0,Violation by Team (kicked ball),,101,101
435,4,0:50.0,,Detroit full timeout,101,101
436,4,0:41.0,,B. Griffin makes 3-pt jump shot from 26 ft (assist by D. Rose),101,104
437,4,0:41.0,Indiana full timeout,,101,104
438,4,0:41.0,,B. Brown enters the game for L. Kennard,101,104
439,4,0:41.0,,T. Snell enters the game for D. Rose,101,104
440,4,0:37.0,Turnover by M. Brogdon (out of bounds lost ball),,101,104
441,4,0:37.0,,L. Kennard enters the game for B. Brown,101,104
442,4,0:37.0,,D. Rose enters the game for T. Snell,101,104
443,4,0:18.0,,D. Rose makes 2-pt jump shot from 11 ft,101,106
444,4,0:18.0,Indiana full timeout,,101,106
445,4,0:18.0,,B. Brown enters the game for L. Kennard,101,106
446,4,0:17.0,T. Warren misses 3-pt jump shot from 24 ft,,101,106
447,4,0:15.0,Offensive rebound by D. Sabonis,,101,106
448,4,0:14.0,D. Sabonis misses 2-pt layup at rim,,101,106
449,4,0:14.0,,Defensive rebound by B. Brown,101,106
450,4,0:09.0,,L. Galloway makes 2-pt layup from 2 ft (assist by B. Brown),101,108
451,4,0:02.0,J. Lamb misses 3-pt jump shot from 32 ft,,101,108
452,4,0:02.0,,Defensive rebound by A. Drummond,101,108
