,QUARTER,TIME_REMAINING,HOUSTON_ACTION,CLEVELAND_ACTION,HOUSTON_SCORE,CLEVELAND_SCORE
387,4,0:37.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by J. Harden),,112,108
388,4,0:36.0,,Cleveland full timeout,112,108
389,4,0:35.0,,Turnover by K. Porter (bad pass; steal by R. Westbrook),112,108
390,4,0:31.0,C. Capela makes 2-pt dunk at rim (assist by R. Westbrook),,114,108
391,4,0:31.0,,Cleveland full timeout,114,108
392,4,0:28.0,,Turnover by K. Porter (bad pass; steal by C. Capela),114,108
393,4,0:26.0,Personal take foul by J. Clarkson (drawn by J. Harden),,114,108
394,4,0:24.0,Turnover by R. Westbrook (bad pass; steal by C. Sexton),,114,108
395,4,0:23.0,,C. Sexton makes 2-pt dunk from 2 ft,114,110
396,4,0:22.0,Personal take foul by C. Sexton (drawn by J. Harden),,114,110
397,4,0:22.0,J. Harden makes free throw 1 of 2,,115,110
398,4,0:22.0,J. Harden makes free throw 2 of 2,,116,110
399,4,0:16.0,,J. Clarkson misses 3-pt jump shot from 26 ft,116,110
400,4,0:14.0,Defensive rebound by R. Westbrook,,116,110
