,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SAN ANTONIO_ACTION,PORTLAND_SCORE,SAN ANTONIO_SCORE
383,4,5:51.0,,L. Aldridge makes 2-pt jump shot from 22 ft (assist by D. DeRozan),102,108
384,4,5:37.0,N. Little misses 3-pt jump shot from 25 ft,,102,108
385,4,5:35.0,Offensive rebound by D. Lillard,,102,108
386,4,5:33.0,D. Lillard misses 3-pt jump shot from 26 ft,,102,108
387,4,5:29.0,,Defensive rebound by B. Forbes,102,108
388,4,5:22.0,,Shooting foul by C. McCollum (drawn by B. Forbes),102,108
389,4,5:22.0,,B. Forbes makes free throw 1 of 2,102,109
390,4,5:22.0,,B. Forbes makes free throw 2 of 2,102,110
391,4,5:05.0,R. Hood makes 2-pt jump shot from 6 ft,,104,110
392,4,4:51.0,,L. Aldridge misses 2-pt jump shot from 20 ft,104,110
393,4,4:48.0,Defensive rebound by N. Little,,104,110
394,4,4:41.0,D. Lillard misses 3-pt jump shot from 24 ft,,104,110
395,4,4:38.0,,Defensive rebound by L. Aldridge,104,110
396,4,4:26.0,,D. White misses 2-pt layup from 1 ft,104,110
397,4,4:25.0,Defensive rebound by D. Lillard,,104,110
398,4,4:21.0,D. Lillard misses 2-pt layup from 1 ft (block by T. Lyles),,104,110
399,4,4:21.0,Offensive rebound by Team,,104,110
400,4,4:15.0,C. McCollum misses 3-pt jump shot from 23 ft,,104,110
401,4,4:13.0,,Defensive rebound by L. Aldridge,104,110
402,4,4:11.0,,Turnover by D. White (lost ball; steal by D. Lillard),104,110
403,4,4:05.0,C. McCollum misses 2-pt jump shot from 10 ft,,104,110
404,4,4:03.0,Offensive rebound by N. Little,,104,110
405,4,4:03.0,N. Little misses 2-pt dunk at rim,,104,110
406,4,4:03.0,,Defensive rebound by Team,104,110
407,4,4:03.0,Loose ball foul by N. Little (drawn by T. Lyles),,104,110
408,4,4:03.0,,San Antonio full timeout,104,110
409,4,4:03.0,,R. Gay enters the game for T. Lyles,104,110
410,4,3:52.0,,Shooting foul by N. Little (drawn by D. White),104,110
411,4,3:52.0,,D. White misses free throw 1 of 2,104,110
412,4,3:52.0,,Offensive rebound by Team,104,110
413,4,3:52.0,,D. White makes free throw 2 of 2,104,111
414,4,3:37.0,H. Whiteside makes 2-pt layup from 2 ft (assist by C. McCollum),,106,111
415,4,3:37.0,Shooting foul by D. White (drawn by H. Whiteside),,106,111
416,4,3:37.0,H. Whiteside makes free throw 1 of 1,,107,111
417,4,3:20.0,,B. Forbes misses 2-pt jump shot from 18 ft,107,111
418,4,3:18.0,Defensive rebound by H. Whiteside,,107,111
419,4,3:03.0,N. Little makes 2-pt dunk from 1 ft (assist by C. McCollum),,109,111
420,4,2:50.0,,D. DeRozan misses 2-pt layup from 1 ft (block by H. Whiteside),109,111
421,4,2:48.0,,Offensive rebound by D. DeRozan,109,111
422,4,2:42.0,,B. Forbes misses 3-pt jump shot from 26 ft,109,111
423,4,2:38.0,Defensive rebound by N. Little,,109,111
424,4,2:29.0,C. McCollum misses 2-pt jump shot from 11 ft,,109,111
425,4,2:27.0,Offensive rebound by C. McCollum,,109,111
426,4,2:26.0,C. McCollum makes 2-pt layup from 1 ft,,111,111
427,4,2:07.0,,Turnover by L. Aldridge (traveling),111,111
428,4,2:07.0,,P. Mills enters the game for B. Forbes,111,111
429,4,1:50.0,C. McCollum misses 2-pt jump shot from 15 ft,,111,111
430,4,1:47.0,,Defensive rebound by D. DeRozan,111,111
431,4,1:40.0,,D. DeRozan misses 2-pt layup from 4 ft,111,111
432,4,1:37.0,Defensive rebound by D. Lillard,,111,111
433,4,1:30.0,D. Lillard misses 3-pt jump shot from 26 ft,,111,111
434,4,1:28.0,Offensive rebound by N. Little,,111,111
435,4,1:28.0,Instant Replay (Request: Stands),,111,111
436,4,1:21.0,R. Hood makes 2-pt jump shot from 12 ft,,113,111
437,4,1:21.0,Shooting foul by D. DeRozan (drawn by R. Hood),,113,111
438,4,1:21.0,R. Hood makes free throw 1 of 1,,114,111
439,4,1:08.0,,D. DeRozan makes 2-pt layup from 1 ft,114,113
440,4,0:49.0,D. Lillard misses 2-pt jump shot from 12 ft,,114,113
441,4,0:49.0,,Defensive rebound by R. Gay,114,113
442,4,0:38.0,,D. DeRozan misses 2-pt layup from 3 ft (block by H. Whiteside),114,113
443,4,0:37.0,,Loose ball foul by D. DeRozan (drawn by H. Whiteside),114,113
444,4,0:37.0,Defensive rebound by Team,,114,113
445,4,0:37.0,,San Antonio full timeout,114,113
446,4,0:37.0,,Instant Replay (Challenge: Ruling Stands),114,113
447,4,0:37.0,H. Whiteside makes free throw 1 of 2,,115,113
448,4,0:37.0,H. Whiteside makes free throw 2 of 2,,116,113
449,4,0:29.0,,D. White misses 2-pt jump shot from 14 ft,116,113
450,4,0:26.0,Defensive rebound by H. Whiteside,,116,113
451,4,0:26.0,Personal take foul by P. Mills (drawn by D. Lillard),,116,113
452,4,0:26.0,D. Lillard makes free throw 1 of 2,,117,113
453,4,0:26.0,D. Lillard makes free throw 2 of 2,,118,113
454,4,0:26.0,,San Antonio full timeout,118,113
455,4,0:16.0,,R. Gay misses 3-pt jump shot from 26 ft,118,113
456,4,0:14.0,Defensive rebound by R. Hood,,118,113
457,4,0:14.0,Personal take foul by D. White (drawn by D. Lillard),,118,113
458,4,0:14.0,Technical foul by D. DeRozan,,118,113
459,4,0:14.0,D. Lillard makes technical free throw,,119,113
460,4,0:14.0,D. Lillard makes free throw 1 of 2,,120,113
461,4,0:14.0,D. Lillard makes free throw 2 of 2,,121,113
462,4,0:08.0,,L. Aldridge makes 3-pt jump shot from 26 ft (assist by D. White),121,116
