,QUARTER,TIME_REMAINING,BOSTON_ACTION,HOUSTON_ACTION,BOSTON_SCORE,HOUSTON_SCORE
391,4,7:43.0,,Defensive rebound by P. Tucker,84,88
392,4,7:34.0,,R. Westbrook makes 2-pt layup at rim,84,90
393,4,7:16.0,D. Theis makes 2-pt layup from 1 ft (assist by M. Smart),,86,90
394,4,7:16.0,Shooting foul by R. Covington (drawn by D. Theis),,86,90
395,4,7:16.0,G. Hayward enters the game for M. Smart,,86,90
396,4,7:16.0,K. Walker enters the game for B. Wanamaker,,86,90
397,4,7:16.0,D. Theis makes free throw 1 of 1,,87,90
398,4,7:03.0,,Shooting foul by K. Walker (drawn by R. Covington),87,90
399,4,7:03.0,,R. Covington makes free throw 1 of 3,87,91
400,4,7:03.0,,R. Covington makes free throw 2 of 3,87,92
401,4,7:03.0,,R. Covington misses free throw 3 of 3,87,92
402,4,7:03.0,Defensive rebound by G. Hayward,,87,92
403,4,6:45.0,K. Walker misses 3-pt jump shot from 26 ft,,87,92
404,4,6:43.0,,Defensive rebound by R. Westbrook,87,92
405,4,6:38.0,,R. Westbrook makes 2-pt layup from 1 ft,87,94
406,4,6:24.0,J. Tatum misses 2-pt layup from 2 ft,,87,94
407,4,6:23.0,Offensive rebound by D. Theis,,87,94
408,4,6:23.0,Shooting foul by R. Covington (drawn by D. Theis),,87,94
409,4,6:23.0,D. Theis makes free throw 1 of 2,,88,94
410,4,6:23.0,D. Theis makes free throw 2 of 2,,89,94
411,4,6:04.0,,Shooting foul by J. Tatum (drawn by R. Westbrook),89,94
412,4,6:04.0,,R. Westbrook makes free throw 1 of 2,89,95
413,4,6:04.0,,R. Westbrook makes free throw 2 of 2,89,96
414,4,5:54.0,J. Brown makes 3-pt jump shot from 24 ft (assist by K. Walker),,92,96
415,4,5:44.0,,Turnover by J. Harden (lost ball; steal by J. Tatum),92,96
416,4,5:40.0,J. Tatum makes 2-pt dunk at rim (assist by K. Walker),,94,96
417,4,5:40.0,,Houston full timeout,94,96
418,4,5:31.0,,Shooting foul by J. Brown (drawn by J. Harden),94,96
419,4,5:31.0,,J. Harden makes free throw 1 of 3,94,97
420,4,5:31.0,,J. Harden makes free throw 2 of 3,94,98
421,4,5:31.0,,J. Harden makes free throw 3 of 3,94,99
422,4,5:19.0,Turnover by K. Walker (bad pass; steal by P. Tucker),,94,99
423,4,5:19.0,,Personal foul by D. Theis (drawn by P. Tucker),94,99
424,4,5:19.0,,P. Tucker makes free throw 1 of 2,94,100
425,4,5:19.0,M. Smart enters the game for D. Theis,,94,100
426,4,5:19.0,,P. Tucker makes free throw 2 of 2,94,101
427,4,4:58.0,G. Hayward makes 2-pt layup at rim,,96,101
428,4,4:41.0,,D. House makes 3-pt jump shot from 24 ft (assist by R. Westbrook),96,104
429,4,4:24.0,Shooting foul by D. House (drawn by G. Hayward),,96,104
430,4,4:24.0,G. Hayward makes free throw 1 of 2,,97,104
431,4,4:24.0,G. Hayward makes free throw 2 of 2,,98,104
432,4,4:15.0,,R. Westbrook makes 2-pt layup at rim,98,106
433,4,3:54.0,M. Smart misses 2-pt layup from 4 ft,,98,106
434,4,3:52.0,,Defensive rebound by R. Covington,98,106
435,4,3:40.0,,R. Covington misses 3-pt jump shot from 25 ft,98,106
436,4,3:37.0,,Offensive rebound by R. Westbrook,98,106
437,4,3:33.0,,D. House makes 2-pt layup from 1 ft (assist by R. Westbrook),98,108
438,4,3:33.0,Boston full timeout,,98,108
439,4,3:33.0,D. Theis enters the game for J. Brown,,98,108
440,4,3:25.0,Turnover by M. Smart (bad pass),,98,108
441,4,3:09.0,,Shooting foul by K. Walker (drawn by J. Harden),98,108
442,4,3:09.0,,J. Harden makes free throw 1 of 3,98,109
443,4,3:09.0,,J. Harden makes free throw 2 of 3,98,110
444,4,3:09.0,,J. Harden makes free throw 3 of 3,98,111
445,4,2:59.0,K. Walker misses 2-pt layup from 2 ft (block by R. Covington),,98,111
446,4,2:57.0,Offensive rebound by M. Smart,,98,111
447,4,2:55.0,G. Hayward misses 3-pt jump shot from 26 ft,,98,111
448,4,2:55.0,,Defensive rebound by P. Tucker,98,111
449,4,2:41.0,,R. Westbrook makes 2-pt layup from 1 ft (assist by J. Harden),98,113
450,4,2:41.0,Violation by Team (def goaltending),,98,113
451,4,2:29.0,K. Walker misses 2-pt layup from 4 ft (block by R. Covington),,98,113
452,4,2:26.0,,Defensive rebound by P. Tucker,98,113
453,4,2:16.0,,R. Westbrook misses 3-pt jump shot from 29 ft,98,113
454,4,2:12.0,Defensive rebound by J. Tatum,,98,113
455,4,2:08.0,Turnover by G. Hayward (bad pass),,98,113
456,4,2:08.0,Boston full timeout,,98,113
457,4,2:08.0,C. Edwards enters the game for G. Hayward,,98,113
458,4,2:08.0,R. Langford enters the game for M. Smart,,98,113
459,4,2:08.0,S. Ojeleye enters the game for J. Tatum,,98,113
460,4,2:08.0,B. Wanamaker enters the game for D. Theis,,98,113
461,4,2:08.0,G. Williams enters the game for K. Walker,,98,113
462,4,1:56.0,,J. Harden makes 3-pt jump shot from 26 ft,98,116
463,4,1:41.0,G. Williams makes 3-pt jump shot from 24 ft (assist by B. Wanamaker),,101,116
464,4,1:16.0,,J. Harden misses 3-pt jump shot from 30 ft,101,116
465,4,1:16.0,Defensive rebound by Team,,101,116
466,4,1:16.0,,C. Clemons enters the game for R. Covington,101,116
467,4,1:16.0,,M. Frazier enters the game for J. Harden,101,116
468,4,1:16.0,,I. Hartenstein enters the game for P. Tucker,101,116
469,4,1:16.0,,W. Howard enters the game for R. Westbrook,101,116
470,4,1:01.0,B. Wanamaker makes 2-pt layup from 1 ft,,103,116
471,4,0:49.0,,D. House misses 3-pt jump shot from 25 ft,103,116
472,4,0:47.0,Defensive rebound by C. Edwards,,103,116
473,4,0:37.0,B. Wanamaker misses 3-pt jump shot from 25 ft,,103,116
474,4,0:35.0,,Defensive rebound by D. House,103,116
475,4,0:26.0,,D. House misses 3-pt jump shot from 29 ft,103,116
476,4,0:25.0,Defensive rebound by G. Williams,,103,116
477,4,0:17.0,Shooting foul by D. House (drawn by G. Williams),,103,116
478,4,0:17.0,G. Williams makes free throw 1 of 2,,104,116
479,4,0:17.0,G. Williams makes free throw 2 of 2,,105,116
