,QUARTER,TIME_REMAINING,PHOENIX_ACTION,BOSTON_ACTION,PHOENIX_SCORE,BOSTON_SCORE
388,4,7:10.0,Shooting foul by J. Tatum (drawn by D. Ayton),,96,88
389,4,7:10.0,D. Ayton makes free throw 1 of 2,,97,88
390,4,7:10.0,D. Ayton makes free throw 2 of 2,,98,88
391,4,6:56.0,,G. Williams misses 2-pt layup from 6 ft,98,88
392,4,6:54.0,Defensive rebound by D. Šarić,,98,88
393,4,6:54.0,Personal foul by G. Williams (drawn by D. Šarić),,98,88
394,4,6:32.0,D. Ayton misses 2-pt hook shot from 5 ft,,98,88
395,4,6:30.0,,Defensive rebound by J. Tatum,98,88
396,4,6:28.0,,Turnover by J. Tatum (out of bounds lost ball),98,88
397,4,6:20.0,Personal foul by M. Smart (drawn by D. Booker),,98,88
398,4,6:20.0,D. Booker makes free throw 1 of 2,,99,88
399,4,6:20.0,D. Booker makes free throw 2 of 2,,100,88
400,4,6:10.0,,J. Tatum misses 2-pt layup from 3 ft,100,88
401,4,6:06.0,Defensive rebound by D. Booker,,100,88
402,4,5:55.0,D. Ayton misses 2-pt hook shot from 8 ft,,100,88
403,4,5:53.0,Offensive rebound by D. Šarić,,100,88
404,4,5:52.0,D. Šarić makes 2-pt layup from 1 ft,,102,88
405,4,5:43.0,,M. Smart makes 3-pt jump shot from 26 ft,102,91
406,4,5:19.0,D. Ayton misses 2-pt jump shot from 3 ft,,102,91
407,4,5:18.0,,Defensive rebound by G. Williams,102,91
408,4,5:15.0,,M. Smart misses 3-pt jump shot from 23 ft,102,91
409,4,5:14.0,Defensive rebound by D. Ayton,,102,91
410,4,4:53.0,M. Bridges makes 3-pt jump shot from 23 ft (assist by R. Rubio),,105,91
411,4,4:38.0,,G. Hayward makes 2-pt jump shot from 8 ft,105,93
412,4,4:11.0,D. Ayton makes 2-pt layup from 2 ft (assist by D. Šarić),,107,93
413,4,4:03.0,,M. Smart misses 3-pt jump shot from 25 ft,107,93
414,4,4:01.0,,Offensive rebound by G. Hayward,107,93
415,4,4:00.0,,G. Hayward makes 2-pt layup from 1 ft,107,95
416,4,3:51.0,Phoenix full timeout,,107,95
417,4,3:51.0,,J. Green enters the game for G. Williams,107,95
418,4,3:41.0,M. Bridges makes 2-pt jump shot from 22 ft (assist by R. Rubio),,109,95
419,4,3:25.0,,J. Tatum makes 2-pt dunk at rim (assist by M. Smart),109,97
420,4,3:18.0,Turnover by D. Ayton (bad pass; steal by M. Smart),,109,97
421,4,3:11.0,,J. Tatum makes 3-pt jump shot from 26 ft (assist by M. Smart),109,100
422,4,2:50.0,Shooting foul by J. Green (drawn by D. Ayton),,109,100
423,4,2:50.0,D. Ayton makes free throw 1 of 2,,110,100
424,4,2:50.0,D. Ayton makes free throw 2 of 2,,111,100
425,4,2:36.0,,M. Smart misses 2-pt layup from 4 ft (block by M. Bridges),111,100
426,4,2:32.0,Defensive rebound by M. Bridges,,111,100
427,4,2:13.0,R. Rubio makes 3-pt jump shot from 26 ft (assist by D. Booker),,114,100
428,4,2:04.0,,Shooting foul by D. Šarić (drawn by J. Tatum),114,100
429,4,2:04.0,,J. Tatum makes free throw 1 of 2,114,101
430,4,2:04.0,,T. Waters enters the game for J. Green,114,101
431,4,2:04.0,,J. Tatum makes free throw 2 of 2,114,102
432,4,1:48.0,Turnover by R. Rubio (bad pass; steal by M. Smart),,114,102
433,4,1:47.0,Clear path foul by G. Hayward,,114,102
434,4,1:47.0,,Instant Replay (Request: Ruling Stands),114,102
435,4,1:47.0,,G. Hayward makes clear path free throw 1 of 2,114,103
436,4,1:47.0,,G. Hayward makes clear path free throw 2 of 2,114,104
437,4,1:42.0,,M. Smart makes 3-pt jump shot from 26 ft (assist by J. Tatum),114,107
438,4,1:20.0,D. Ayton misses 2-pt layup from 2 ft,,114,107
439,4,1:18.0,,Defensive rebound by G. Hayward,114,107
440,4,1:16.0,,Personal foul by R. Rubio (drawn by D. Theis),114,107
441,4,1:16.0,Phoenix full timeout,,114,107
442,4,1:16.0,Instant Replay (Challenge: Ruling Stands),,114,107
443,4,1:16.0,,D. Theis makes free throw 1 of 2,114,108
444,4,1:16.0,,D. Theis makes free throw 2 of 2,114,109
445,4,1:05.0,M. Bridges misses 3-pt jump shot from 26 ft,,114,109
446,4,1:02.0,,Defensive rebound by M. Smart,114,109
447,4,1:00.0,,D. Theis makes 2-pt dunk from 1 ft (assist by M. Smart),114,111
448,4,0:37.0,M. Bridges makes 2-pt jump shot from 8 ft (assist by D. Šarić),,116,111
449,4,0:36.0,,Boston full timeout,116,111
450,4,0:36.0,J. Carter enters the game for D. Šarić,,116,111
451,4,0:35.0,,G. Hayward misses 2-pt layup from 4 ft,116,111
452,4,0:34.0,Defensive rebound by D. Booker,,116,111
453,4,0:34.0,Personal foul by G. Hayward (drawn by D. Booker),,116,111
454,4,0:34.0,D. Booker makes free throw 1 of 2,,117,111
455,4,0:34.0,D. Booker makes free throw 2 of 2,,118,111
456,4,0:28.0,,M. Smart makes 3-pt jump shot from 26 ft,118,114
457,4,0:24.0,Personal take foul by M. Smart (drawn by D. Booker),,118,114
458,4,0:24.0,D. Booker makes free throw 1 of 2,,119,114
459,4,0:24.0,D. Booker makes free throw 2 of 2,,120,114
460,4,0:19.0,,M. Smart misses 3-pt jump shot from 26 ft,120,114
461,4,0:16.0,,Offensive rebound by D. Theis,120,114
462,4,0:09.0,,J. Tatum makes 2-pt layup from 1 ft (assist by D. Theis),120,116
463,4,0:09.0,Personal take foul by D. Theis (drawn by D. Ayton),,120,116
464,4,0:09.0,D. Ayton makes free throw 1 of 2,,121,116
465,4,0:09.0,D. Ayton misses free throw 2 of 2,,121,116
466,4,0:08.0,,Defensive rebound by J. Tatum,121,116
467,4,0:08.0,,Boston full timeout,121,116
468,4,0:05.0,,J. Tatum makes 3-pt jump shot from 25 ft (assist by M. Smart),121,119
469,4,0:04.0,Phoenix full timeout,,121,119
470,4,0:04.0,D. Šarić enters the game for J. Carter,,121,119
471,4,0:04.0,,G. Williams enters the game for T. Waters,121,119
472,4,0:04.0,Personal foul by M. Smart (drawn by D. Booker),,121,119
473,4,0:04.0,Instant Replay (Request: Ruling Stands),,121,119
474,4,0:04.0,D. Booker makes free throw 1 of 2,,122,119
475,4,0:04.0,J. Carter enters the game for D. Šarić,,122,119
476,4,0:04.0,D. Booker makes free throw 2 of 2,,123,119
477,4,0:00.0,,M. Smart misses 3-pt jump shot from 31 ft,123,119
478,4,0:00.0,,Offensive rebound by Team,123,119
