,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,GOLDEN STATE_ACTION,OKLAHOMA CITY_SCORE,GOLDEN STATE_SCORE
371,4,5:07.0,,W. Cauley-Stein misses 2-pt jump shot from 17 ft,87,94
372,4,5:05.0,Defensive rebound by N. Noel,,87,94
373,4,4:48.0,T. Ferguson misses 3-pt jump shot from 24 ft,,87,94
374,4,4:46.0,,Defensive rebound by W. Cauley-Stein,87,94
375,4,4:30.0,,K. Bowman misses 2-pt layup from 3 ft,87,94
376,4,4:29.0,Defensive rebound by N. Noel,,87,94
377,4,4:22.0,D. Gallinari misses 3-pt jump shot from 27 ft,,87,94
378,4,4:20.0,,Defensive rebound by A. Burks,87,94
379,4,4:15.0,,A. Burks misses 3-pt jump shot from 27 ft,87,94
380,4,4:13.0,Defensive rebound by D. Gallinari,,87,94
381,4,4:03.0,T. Ferguson misses 3-pt jump shot from 23 ft,,87,94
382,4,4:01.0,Offensive rebound by C. Paul,,87,94
383,4,3:53.0,N. Noel misses 2-pt jump shot from 15 ft,,87,94
384,4,3:52.0,,Defensive rebound by Team,87,94
385,4,3:52.0,Loose ball foul by D. Gallinari (drawn by A. Burks),,87,94
386,4,3:52.0,S. Adams enters the game for T. Ferguson,,87,94
387,4,3:52.0,D. Schröder enters the game for N. Noel,,87,94
388,4,3:40.0,,E. Paschall misses 2-pt jump shot from 9 ft,87,94
389,4,3:38.0,Defensive rebound by C. Paul,,87,94
390,4,3:32.0,C. Paul misses 3-pt jump shot from 28 ft,,87,94
391,4,3:30.0,,Defensive rebound by E. Paschall,87,94
392,4,3:18.0,,G. Robinson makes 3-pt jump shot from 26 ft (assist by A. Burks),87,97
393,4,3:18.0,Oklahoma City full timeout,,87,97
394,4,3:01.0,C. Paul makes 3-pt jump shot from 27 ft (assist by D. Gallinari),,90,97
395,4,2:44.0,,K. Bowman misses 2-pt layup from 4 ft (block by S. Adams),90,97
396,4,2:42.0,Defensive rebound by C. Paul,,90,97
397,4,2:35.0,Turnover by D. Gallinari (bad pass),,90,97
398,4,2:25.0,,K. Bowman misses 2-pt jump shot from 6 ft,90,97
399,4,2:23.0,Defensive rebound by C. Paul,,90,97
400,4,2:17.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by C. Paul),,93,97
401,4,1:57.0,,Offensive foul by E. Paschall (drawn by D. Gallinari),93,97
402,4,1:57.0,,Turnover by E. Paschall (offensive foul),93,97
403,4,1:49.0,Personal foul by K. Bowman (drawn by D. Gallinari),,93,97
404,4,1:33.0,C. Paul misses 2-pt jump shot from 18 ft,,93,97
405,4,1:32.0,Offensive rebound by Team,,93,97
406,4,1:32.0,,Loose ball foul by W. Cauley-Stein (drawn by S. Adams),93,97
407,4,1:32.0,S. Adams misses free throw 1 of 2,,93,97
408,4,1:32.0,Offensive rebound by Team,,93,97
409,4,1:32.0,S. Adams makes free throw 2 of 2,,94,97
410,4,1:22.0,,Turnover by A. Burks (bad pass; steal by S. Gilgeous-Alexander),94,97
411,4,1:18.0,S. Gilgeous-Alexander makes 2-pt layup from 5 ft,,96,97
412,4,1:18.0,,Golden State full timeout,96,97
413,4,1:18.0,,M. Chriss enters the game for W. Cauley-Stein,96,97
414,4,1:01.0,,E. Paschall misses 2-pt jump shot from 23 ft,96,97
415,4,1:00.0,Defensive rebound by S. Gilgeous-Alexander,,96,97
416,4,0:36.0,C. Paul makes 2-pt jump shot from 18 ft (assist by D. Gallinari),,98,97
417,4,0:23.0,,A. Burks misses 2-pt layup from 6 ft,98,97
418,4,0:22.0,Defensive rebound by Team,,98,97
419,4,0:22.0,,Loose ball foul by M. Chriss (drawn by S. Gilgeous-Alexander),98,97
420,4,0:22.0,S. Gilgeous-Alexander makes free throw 1 of 2,,99,97
421,4,0:22.0,T. Ferguson enters the game for D. Schröder,,99,97
422,4,0:22.0,S. Gilgeous-Alexander makes free throw 2 of 2,,100,97
423,4,0:02.0,,Golden State full timeout,100,97
424,4,0:02.0,,J. Poole enters the game for M. Chriss,100,97
425,4,0:01.0,,J. Poole misses 3-pt jump shot from 29 ft (block by S. Gilgeous-Alexander),100,97
426,4,0:00.0,,Offensive rebound by G. Robinson,100,97
