,QUARTER,TIME_REMAINING,TORONTO_ACTION,INDIANA_ACTION,TORONTO_SCORE,INDIANA_SCORE
372,4,5:54.0,F. VanVleet misses 2-pt jump shot from 22 ft,,94,93
373,4,5:50.0,,Defensive rebound by D. Sabonis,94,93
374,4,5:38.0,,D. Sabonis misses 2-pt jump shot from 6 ft,94,93
375,4,5:35.0,Defensive rebound by R. Hollis-Jefferson,,94,93
376,4,5:22.0,T. Davis makes 2-pt layup from 2 ft (assist by K. Lowry),,96,93
377,4,5:22.0,,Indiana full timeout,96,93
378,4,5:22.0,,J. Lamb enters the game for D. Sabonis,96,93
379,4,5:01.0,,M. Turner misses 3-pt jump shot from 23 ft,96,93
380,4,4:58.0,Defensive rebound by T. Davis,,96,93
381,4,4:42.0,Shooting foul by T. Warren (drawn by R. Hollis-Jefferson),,96,93
382,4,4:42.0,R. Hollis-Jefferson makes free throw 1 of 2,,97,93
383,4,4:42.0,,D. Sabonis enters the game for D. McDermott,97,93
384,4,4:42.0,R. Hollis-Jefferson misses free throw 2 of 2,,97,93
385,4,4:41.0,,Defensive rebound by D. Sabonis,97,93
386,4,4:25.0,,M. Turner misses 2-pt layup from 3 ft (block by R. Hollis-Jefferson),97,93
387,4,4:22.0,Defensive rebound by K. Lowry,,97,93
388,4,4:20.0,Shooting foul by A. Holiday (drawn by K. Lowry),,97,93
389,4,4:20.0,K. Lowry misses free throw 1 of 2,,97,93
390,4,4:20.0,Offensive rebound by Team,,97,93
391,4,4:20.0,K. Lowry makes free throw 2 of 2,,98,93
392,4,4:09.0,,Shooting foul by S. Ibaka (drawn by J. Lamb),98,93
393,4,4:09.0,,J. Lamb makes free throw 1 of 2,98,94
394,4,4:09.0,,J. Lamb makes free throw 2 of 2,98,95
395,4,4:01.0,K. Lowry misses 3-pt jump shot from 27 ft,,98,95
396,4,3:58.0,Offensive rebound by R. Hollis-Jefferson,,98,95
397,4,3:56.0,K. Lowry misses 3-pt jump shot from 27 ft,,98,95
398,4,3:56.0,,Defensive rebound by D. Sabonis,98,95
399,4,3:54.0,,Personal foul by R. Hollis-Jefferson (drawn by D. Sabonis),98,95
400,4,3:54.0,O. Anunoby enters the game for T. Davis,,98,95
401,4,3:40.0,,Offensive foul by D. Sabonis (drawn by K. Lowry),98,95
402,4,3:40.0,,Turnover by D. Sabonis (offensive foul),98,95
403,4,3:27.0,Shooting foul by D. Sabonis (drawn by R. Hollis-Jefferson),,98,95
404,4,3:27.0,R. Hollis-Jefferson misses free throw 1 of 2,,98,95
405,4,3:27.0,Offensive rebound by Team,,98,95
406,4,3:27.0,R. Hollis-Jefferson makes free throw 2 of 2,,99,95
407,4,3:18.0,,A. Holiday makes 2-pt jump shot from 20 ft,99,97
408,4,3:00.0,S. Ibaka misses 2-pt jump shot from 5 ft,,99,97
409,4,2:58.0,Offensive rebound by R. Hollis-Jefferson,,99,97
410,4,2:51.0,F. VanVleet misses 2-pt jump shot from 16 ft,,99,97
411,4,2:49.0,,Defensive rebound by A. Holiday,99,97
412,4,2:43.0,,T. Warren makes 2-pt jump shot from 13 ft (assist by A. Holiday),99,99
413,4,2:19.0,F. VanVleet makes 3-pt jump shot from 26 ft (assist by R. Hollis-Jefferson),,102,99
414,4,2:01.0,,Turnover by D. Sabonis (bad pass; steal by O. Anunoby),102,99
415,4,2:00.0,Personal take foul by J. Lamb (drawn by O. Anunoby),,102,99
416,4,2:00.0,O. Anunoby makes free throw 1 of 2,,103,99
417,4,2:00.0,O. Anunoby misses free throw 2 of 2,,103,99
418,4,1:59.0,,Defensive rebound by M. Turner,103,99
419,4,1:47.0,,A. Holiday makes 2-pt jump shot from 13 ft,103,101
420,4,1:26.0,K. Lowry makes 2-pt jump shot from 10 ft (assist by R. Hollis-Jefferson),,105,101
421,4,1:18.0,,A. Holiday makes 3-pt jump shot from 28 ft,105,104
422,4,0:55.0,F. VanVleet misses 3-pt jump shot from 26 ft,,105,104
423,4,0:51.0,,Defensive rebound by T. Warren,105,104
424,4,0:41.0,,T. Warren makes 3-pt jump shot from 23 ft (assist by A. Holiday),105,107
425,4,0:40.0,Toronto full timeout,,105,107
426,4,0:40.0,,E. Sumner enters the game for A. Holiday,105,107
427,4,0:34.0,K. Lowry makes 2-pt jump shot from 1 ft,,107,107
428,4,0:34.0,,Indiana full timeout,107,107
429,4,0:34.0,,A. Holiday enters the game for E. Sumner,107,107
430,4,0:27.0,,Personal foul by F. VanVleet (drawn by M. Turner),107,107
431,4,0:20.0,,A. Holiday misses 2-pt layup from 2 ft,107,107
432,4,0:16.0,Defensive rebound by O. Anunoby,,107,107
433,4,0:00.0,K. Lowry misses 3-pt jump shot from 30 ft,,107,107
434,4,0:00.0,Offensive rebound by Team,,107,107
435,1OT,4:44.0,S. Ibaka makes 2-pt jump shot from 10 ft (assist by F. VanVleet),,109,107
436,1OT,4:15.0,,M. Turner makes 3-pt jump shot from 22 ft (assist by J. Lamb),109,110
437,1OT,4:01.0,Turnover by K. Lowry (bad pass),,109,110
438,1OT,3:48.0,,T. Warren misses 3-pt jump shot from 22 ft,109,110
439,1OT,3:46.0,Defensive rebound by O. Anunoby,,109,110
440,1OT,3:33.0,Personal foul by J. Lamb (drawn by R. Hollis-Jefferson),,109,110
441,1OT,3:21.0,F. VanVleet makes 2-pt layup from 10 ft,,111,110
442,1OT,3:06.0,,A. Holiday misses 2-pt jump shot from 18 ft,111,110
443,1OT,3:04.0,,Offensive rebound by Team,111,110
444,1OT,3:04.0,Loose ball foul by O. Anunoby (drawn by D. Sabonis),,111,110
445,1OT,2:58.0,,Turnover by A. Holiday (bad pass; steal by F. VanVleet),111,110
446,1OT,2:56.0,Turnover by F. VanVleet (bad pass; steal by J. Lamb),,111,110
447,1OT,2:42.0,,M. Turner makes 3-pt jump shot from 25 ft (assist by A. Holiday),111,113
448,1OT,2:25.0,K. Lowry makes 2-pt jump shot from 14 ft,,113,113
449,1OT,2:05.0,,A. Holiday makes 3-pt jump shot from 25 ft (assist by M. Turner),113,116
450,1OT,1:39.0,Offensive foul by S. Ibaka (drawn by J. Lamb),,113,116
451,1OT,1:39.0,Turnover by S. Ibaka (offensive foul),,113,116
452,1OT,1:30.0,,T. Warren misses 3-pt jump shot from 23 ft,113,116
453,1OT,1:26.0,,Offensive rebound by M. Turner,113,116
454,1OT,1:15.0,,Turnover by J. Lamb (lost ball; steal by F. VanVleet),113,116
455,1OT,1:12.0,F. VanVleet makes 2-pt layup from 3 ft,,115,116
456,1OT,0:53.0,,A. Holiday makes 3-pt jump shot from 25 ft (assist by J. Lamb),115,119
457,1OT,0:53.0,Toronto full timeout,,115,119
458,1OT,0:46.0,O. Anunoby misses 3-pt jump shot from 25 ft,,115,119
459,1OT,0:37.0,,Defensive rebound by D. Sabonis,115,119
460,1OT,0:28.0,,Indiana full timeout,115,119
461,1OT,0:19.0,,A. Holiday misses 3-pt jump shot from 27 ft (block by R. Hollis-Jefferson),115,119
462,1OT,0:18.0,,Offensive rebound by M. Turner,115,119
463,1OT,0:18.0,,Turnover by Team (shot clock),115,119
464,1OT,0:18.0,Toronto full timeout,,115,119
465,1OT,0:14.0,K. Lowry misses 3-pt jump shot from 24 ft,,115,119
466,1OT,0:11.0,,Defensive rebound by T. Warren,115,119
467,1OT,0:10.0,,Personal foul by R. Hollis-Jefferson (drawn by T. Warren),115,119
468,1OT,0:10.0,,Indiana full timeout,115,119
469,1OT,0:09.0,,Personal take foul by O. Anunoby (drawn by D. Sabonis),115,119
470,1OT,0:09.0,,D. Sabonis misses free throw 1 of 2,115,119
471,1OT,0:09.0,,Offensive rebound by Team,115,119
472,1OT,0:09.0,,D. Sabonis makes free throw 2 of 2,115,120
473,1OT,0:05.0,F. VanVleet misses 3-pt jump shot from 28 ft,,115,120
474,1OT,0:03.0,,Defensive rebound by Team,115,120
