,QUARTER,TIME_REMAINING,INDIANA_ACTION,HOUSTON_ACTION,INDIANA_SCORE,HOUSTON_SCORE
385,4,7:59.0,,J. Harden makes 2-pt jump shot from 8 ft,88,88
386,4,7:38.0,D. Sabonis misses 2-pt hook shot from 8 ft,,88,88
387,4,7:37.0,,Defensive rebound by J. Harden,88,88
388,4,7:15.0,,A. Rivers misses 3-pt jump shot from 27 ft,88,88
389,4,7:14.0,Defensive rebound by Team,,88,88
390,4,7:01.0,D. McDermott misses 2-pt jump shot from 8 ft,,88,88
391,4,6:59.0,,Defensive rebound by J. Harden,88,88
392,4,6:50.0,,J. Harden makes 2-pt jump shot from 6 ft,88,90
393,4,6:50.0,Indiana full timeout,,88,90
394,4,6:50.0,A. Holiday enters the game for J. Holiday,,88,90
395,4,6:50.0,T. Warren enters the game for T. Leaf,,88,90
396,4,6:30.0,A. Holiday misses 3-pt jump shot from 25 ft,,88,90
397,4,6:29.0,,Defensive rebound by P. Tucker,88,90
398,4,6:17.0,,Personal foul by T. Warren (drawn by B. McLemore),88,90
399,4,6:17.0,J. Holiday enters the game for T. Warren,,88,90
400,4,6:04.0,,J. Harden makes 3-pt jump shot from 32 ft,88,93
401,4,5:48.0,Turnover by D. Sabonis (bad pass; steal by J. Harden),,88,93
402,4,5:29.0,,Shooting foul by A. Holiday (drawn by J. Harden),88,93
403,4,5:29.0,,J. Harden misses free throw 1 of 3,88,93
404,4,5:29.0,,Offensive rebound by Team,88,93
405,4,5:29.0,,J. Harden makes free throw 2 of 3,88,94
406,4,5:29.0,G. Bitadze enters the game for D. McDermott,,88,94
407,4,5:29.0,,R. Westbrook enters the game for A. Rivers,88,94
408,4,5:29.0,,J. Harden makes free throw 3 of 3,88,95
409,4,5:17.0,A. Holiday misses 3-pt jump shot from 25 ft,,88,95
410,4,5:16.0,Offensive rebound by D. Sabonis,,88,95
411,4,5:11.0,A. Holiday misses 3-pt jump shot from 27 ft,,88,95
412,4,5:09.0,,Defensive rebound by J. Harden,88,95
413,4,5:00.0,,J. Harden makes 3-pt jump shot from 28 ft,88,98
414,4,4:40.0,Shooting foul by J. Harden (drawn by D. Sabonis),,88,98
415,4,4:40.0,,Houston full timeout,88,98
416,4,4:40.0,,Instant Replay (Challenge: Ruling Stands),88,98
417,4,4:40.0,D. McDermott enters the game for T. McConnell,,88,98
418,4,4:40.0,D. Sabonis misses free throw 1 of 2,,88,98
419,4,4:40.0,Offensive rebound by Team,,88,98
420,4,4:40.0,D. Sabonis makes free throw 2 of 2,,89,98
421,4,4:25.0,,B. McLemore misses 3-pt jump shot from 25 ft,89,98
422,4,4:24.0,,Offensive rebound by T. Chandler,89,98
423,4,4:18.0,,R. Westbrook misses 2-pt layup from 2 ft,89,98
424,4,4:17.0,Defensive rebound by D. Sabonis,,89,98
425,4,4:00.0,J. Holiday misses 3-pt jump shot from 26 ft,,89,98
426,4,3:56.0,,Defensive rebound by J. Harden,89,98
427,4,3:50.0,,J. Harden misses 2-pt layup from 2 ft,89,98
428,4,3:49.0,Defensive rebound by D. McDermott,,89,98
429,4,3:30.0,J. Holiday makes 2-pt layup at rim (assist by D. Sabonis),,91,98
430,4,3:05.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by J. Harden),91,101
431,4,2:46.0,G. Bitadze makes 2-pt dunk at rim (assist by J. Holiday),,93,101
432,4,2:25.0,,Personal foul by D. Sabonis (drawn by J. Harden),93,101
433,4,2:25.0,,J. Harden makes free throw 1 of 2,93,102
434,4,2:25.0,,J. Harden makes free throw 2 of 2,93,103
435,4,2:14.0,A. Holiday makes 2-pt layup from 1 ft,,95,103
436,4,1:53.0,,P. Tucker misses 3-pt jump shot from 23 ft,95,103
437,4,1:52.0,Defensive rebound by Team,,95,103
438,4,1:52.0,,Loose ball foul by R. Westbrook (drawn by A. Holiday),95,103
439,4,1:52.0,A. Holiday makes free throw 1 of 2,,96,103
440,4,1:52.0,A. Holiday makes free throw 2 of 2,,97,103
441,4,1:37.0,,J. Harden misses 3-pt jump shot from 26 ft,97,103
442,4,1:36.0,,Offensive rebound by R. Westbrook,97,103
443,4,1:24.0,,Shooting foul by D. Sabonis (drawn by B. McLemore),97,103
444,4,1:24.0,,B. McLemore makes free throw 1 of 3,97,104
445,4,1:24.0,,B. McLemore makes free throw 2 of 3,97,105
446,4,1:24.0,,B. McLemore makes free throw 3 of 3,97,106
447,4,1:14.0,A. Holiday makes 3-pt jump shot from 25 ft,,100,106
448,4,1:02.0,,R. Westbrook misses 2-pt layup from 2 ft,100,106
449,4,1:01.0,,Offensive rebound by T. Chandler,100,106
450,4,1:01.0,,T. Chandler makes 2-pt layup at rim,100,108
451,4,0:55.0,Turnover by A. Holiday (lost ball; steal by T. Chandler),,100,108
452,4,0:34.0,,P. Tucker misses 3-pt jump shot from 24 ft,100,108
453,4,0:33.0,Defensive rebound by A. Holiday,,100,108
454,4,0:31.0,Indiana full timeout,,100,108
455,4,0:24.0,A. Holiday misses 2-pt layup from 4 ft,,100,108
456,4,0:24.0,Offensive rebound by Team,,100,108
457,4,0:24.0,Turnover by A. Holiday (traveling),,100,108
458,4,0:22.0,,Personal take foul by J. Holiday (drawn by J. Harden),100,108
459,4,0:22.0,,J. Harden misses free throw 1 of 2,100,108
460,4,0:22.0,,Offensive rebound by Team,100,108
461,4,0:22.0,,J. Harden makes free throw 2 of 2,100,109
462,4,0:22.0,Indiana full timeout,,100,109
463,4,0:22.0,T. Leaf enters the game for D. Sabonis,,100,109
464,4,0:22.0,,A. Rivers enters the game for T. Chandler,100,109
465,4,0:20.0,D. McDermott makes 2-pt layup from 3 ft (assist by J. Holiday),,102,109
466,4,0:12.0,,Personal take foul by G. Bitadze (drawn by R. Westbrook),102,109
467,4,0:12.0,,R. Westbrook makes free throw 1 of 2,102,110
468,4,0:12.0,,R. Westbrook makes free throw 2 of 2,102,111
469,4,0:06.0,J. Holiday misses 3-pt jump shot from 26 ft,,102,111
470,4,0:06.0,,Defensive rebound by R. Westbrook,102,111
