,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SACRAMENTO_ACTION,PORTLAND_SCORE,SACRAMENTO_SCORE
382,4,7:40.0,A. Tolliver misses 3-pt jump shot from 25 ft,,76,90
383,4,7:36.0,,Defensive rebound by B. Bogdanović,76,90
384,4,7:26.0,,Y. Ferrell misses 2-pt jump shot from 22 ft,76,90
385,4,7:23.0,Defensive rebound by D. Lillard,,76,90
386,4,7:17.0,H. Whiteside makes 2-pt dunk from 2 ft (assist by D. Lillard),,78,90
387,4,6:57.0,,B. Bogdanović makes 3-pt jump shot from 28 ft (assist by N. Bjelica),78,93
388,4,6:41.0,D. Lillard makes 3-pt jump shot from 26 ft,,81,93
389,4,6:29.0,,B. Bogdanović misses 2-pt jump shot from 18 ft,81,93
390,4,6:25.0,Defensive rebound by A. Tolliver,,81,93
391,4,6:19.0,Shooting foul by N. Bjelica (drawn by C. McCollum),,81,93
392,4,6:19.0,C. McCollum makes free throw 1 of 2,,82,93
393,4,6:19.0,,Sacramento full timeout,82,93
394,4,6:19.0,,H. Barnes enters the game for N. Bjelica,82,93
395,4,6:19.0,,B. Hield enters the game for Y. Ferrell,82,93
396,4,6:19.0,C. McCollum misses free throw 2 of 2,,82,93
397,4,6:18.0,,Defensive rebound by R. Holmes,82,93
398,4,6:01.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by C. Joseph),82,96
399,4,5:45.0,H. Whiteside makes 2-pt layup from 2 ft (assist by D. Lillard),,84,96
400,4,5:22.0,,C. Joseph misses 2-pt jump shot from 9 ft,84,96
401,4,5:19.0,,Offensive rebound by R. Holmes,84,96
402,4,5:07.0,,B. Bogdanović misses 2-pt jump shot from 9 ft,84,96
403,4,5:03.0,Defensive rebound by A. Tolliver,,84,96
404,4,4:53.0,A. Tolliver misses 3-pt jump shot from 22 ft,,84,96
405,4,4:51.0,Offensive rebound by H. Whiteside,,84,96
406,4,4:51.0,A. Simons enters the game for A. Tolliver,,84,96
407,4,4:48.0,Personal foul by R. Holmes (drawn by H. Whiteside),,84,96
408,4,4:48.0,H. Whiteside makes free throw 1 of 2,,85,96
409,4,4:48.0,H. Whiteside makes free throw 2 of 2,,86,96
410,4,4:25.0,,H. Barnes makes 2-pt jump shot from 14 ft,86,98
411,4,4:14.0,D. Lillard misses 3-pt jump shot from 26 ft,,86,98
412,4,4:11.0,,Defensive rebound by R. Holmes,86,98
413,4,3:59.0,,Turnover by B. Bogdanović (traveling),86,98
414,4,3:59.0,,N. Bjelica enters the game for R. Holmes,86,98
415,4,3:52.0,Shooting foul by C. Joseph (drawn by D. Lillard),,86,98
416,4,3:52.0,D. Lillard makes free throw 1 of 2,,87,98
417,4,3:52.0,D. Lillard makes free throw 2 of 2,,88,98
418,4,3:40.0,,Turnover by H. Barnes (traveling),88,98
419,4,3:40.0,Portland full timeout,,88,98
420,4,3:40.0,,R. Holmes enters the game for N. Bjelica,88,98
421,4,3:32.0,Personal foul by C. Joseph (drawn by D. Lillard),,88,98
422,4,3:32.0,D. Lillard makes free throw 1 of 2,,89,98
423,4,3:32.0,D. Lillard makes free throw 2 of 2,,90,98
424,4,3:32.0,,Sacramento full timeout,90,98
425,4,3:32.0,,N. Bjelica enters the game for R. Holmes,90,98
426,4,3:20.0,,Personal foul by A. Simons (drawn by B. Bogdanović),90,98
427,4,3:12.0,,N. Bjelica misses 3-pt jump shot from 27 ft,90,98
428,4,3:08.0,Defensive rebound by H. Whiteside,,90,98
429,4,2:51.0,A. Simons makes 3-pt jump shot from 25 ft (assist by H. Whiteside),,93,98
430,4,2:37.0,,N. Bjelica makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),93,101
431,4,2:25.0,C. McCollum makes 2-pt jump shot from 6 ft,,95,101
432,4,2:01.0,,C. Joseph makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),95,104
433,4,1:51.0,K. Bazemore misses 3-pt jump shot from 23 ft,,95,104
434,4,1:49.0,Offensive rebound by H. Whiteside,,95,104
435,4,1:49.0,H. Whiteside makes 2-pt layup from 2 ft,,97,104
436,4,1:30.0,,H. Barnes makes 2-pt layup from 1 ft (assist by B. Bogdanović),97,106
437,4,1:13.0,K. Bazemore misses 3-pt jump shot from 24 ft,,97,106
438,4,1:07.0,Offensive rebound by C. McCollum,,97,106
439,4,1:07.0,C. McCollum misses 2-pt layup from 1 ft,,97,106
440,4,1:06.0,,Defensive rebound by N. Bjelica,97,106
441,4,0:48.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,97,106
442,4,0:46.0,,Offensive rebound by C. Joseph,97,106
443,4,0:38.0,,Turnover by B. Bogdanović (lost ball),97,106
444,4,0:38.0,,Loose ball foul by B. Bogdanović (drawn by K. Bazemore),97,106
445,4,0:38.0,,Instant Replay (Challenge: Ruling Stands),97,106
446,4,0:38.0,,Sacramento full timeout,97,106
447,4,0:38.0,N. Little enters the game for H. Whiteside,,97,106
448,4,0:38.0,K. Bazemore makes free throw 1 of 2,,98,106
449,4,0:38.0,K. Bazemore makes free throw 2 of 2,,99,106
450,4,0:35.0,,Personal take foul by N. Little (drawn by C. Joseph),99,106
451,4,0:28.0,,Personal take foul by C. McCollum (drawn by H. Barnes),99,106
452,4,0:28.0,,H. Barnes misses free throw 1 of 2,99,106
453,4,0:28.0,,Offensive rebound by Team,99,106
454,4,0:28.0,,R. Holmes enters the game for N. Bjelica,99,106
455,4,0:28.0,,H. Barnes makes free throw 2 of 2,99,107
456,4,0:28.0,Portland full timeout,,99,107
457,4,0:28.0,A. Tolliver enters the game for N. Little,,99,107
458,4,0:22.0,A. Simons misses 3-pt jump shot from 25 ft,,99,107
459,4,0:18.0,,Defensive rebound by C. Joseph,99,107
