,QUARTER,TIME_REMAINING,PHOENIX_ACTION,UTAH_ACTION,PHOENIX_SCORE,UTAH_SCORE
382,4,8:49.0,,Turnover by J. Ingles (offensive foul),106,94
383,4,8:49.0,D. Booker enters the game for J. Carter,,106,94
384,4,8:33.0,D. Šarić makes 3-pt jump shot from 25 ft (assist by K. Oubre),,109,94
385,4,8:20.0,,J. Ingles misses 3-pt jump shot from 24 ft,109,94
386,4,8:17.0,Defensive rebound by K. Oubre,,109,94
387,4,7:55.0,R. Rubio makes 3-pt jump shot from 23 ft,,112,94
388,4,7:42.0,,Personal foul by R. Rubio (drawn by M. Conley),112,94
389,4,7:42.0,D. Ayton enters the game for D. Šarić,,112,94
390,4,7:42.0,,R. O'Neale enters the game for M. Conley,112,94
391,4,7:36.0,,D. Mitchell makes 3-pt jump shot from 26 ft,112,97
392,4,7:14.0,D. Booker makes 2-pt jump shot from 10 ft,,114,97
393,4,6:58.0,,D. Mitchell makes 2-pt layup from 3 ft,114,99
394,4,6:33.0,D. Booker misses 3-pt jump shot from 24 ft,,114,99
395,4,6:31.0,Offensive rebound by Team,,114,99
396,4,6:31.0,Turnover by Team (shot clock),,114,99
397,4,6:21.0,,Shooting foul by K. Oubre (drawn by R. Gobert),114,99
398,4,6:21.0,,R. Gobert makes free throw 1 of 2,114,100
399,4,6:21.0,,R. Gobert makes free throw 2 of 2,114,101
400,4,6:01.0,D. Booker misses 2-pt jump shot from 7 ft,,114,101
401,4,5:59.0,,Defensive rebound by R. Gobert,114,101
402,4,5:54.0,,D. Mitchell misses 2-pt jump shot from 17 ft,114,101
403,4,5:51.0,Defensive rebound by D. Booker,,114,101
404,4,5:36.0,R. Rubio misses 2-pt jump shot from 11 ft,,114,101
405,4,5:32.0,,Defensive rebound by R. O'Neale,114,101
406,4,5:30.0,,Turnover by R. O'Neale (lost ball; steal by R. Rubio),114,101
407,4,5:27.0,D. Booker misses 3-pt jump shot from 25 ft,,114,101
408,4,5:25.0,Offensive rebound by M. Bridges,,114,101
409,4,5:25.0,M. Bridges makes 2-pt dunk at rim,,116,101
410,4,5:25.0,,Utah full timeout,116,101
411,4,5:25.0,,J. Clarkson enters the game for R. O'Neale,116,101
412,4,5:11.0,,Turnover by D. Mitchell (bad pass; steal by R. Rubio),116,101
413,4,5:07.0,D. Ayton makes 2-pt dunk from 2 ft (assist by D. Booker),,118,101
414,4,4:41.0,,J. Clarkson misses 2-pt jump shot from 3 ft,118,101
415,4,4:40.0,,Offensive rebound by J. Clarkson,118,101
416,4,4:38.0,,J. Clarkson makes 2-pt layup from 2 ft,118,103
417,4,4:12.0,D. Ayton makes 2-pt hook shot from 2 ft (assist by R. Rubio),,120,103
418,4,3:57.0,,J. Clarkson misses 2-pt jump shot from 8 ft,120,103
419,4,3:54.0,Defensive rebound by R. Rubio,,120,103
420,4,3:38.0,Shooting foul by J. Clarkson (drawn by R. Rubio),,120,103
421,4,3:38.0,R. Rubio makes free throw 1 of 2,,121,103
422,4,3:38.0,R. Rubio makes free throw 2 of 2,,122,103
423,4,3:24.0,,D. Mitchell misses 3-pt jump shot from 26 ft,122,103
424,4,3:21.0,Defensive rebound by R. Rubio,,122,103
425,4,3:05.0,R. Rubio misses 2-pt layup from 4 ft (block by R. Gobert),,122,103
426,4,3:05.0,Offensive rebound by Team,,122,103
427,4,3:01.0,D. Ayton makes 2-pt jump shot from 18 ft (assist by D. Booker),,124,103
428,4,2:40.0,,D. Mitchell makes 2-pt layup from 2 ft,124,105
429,4,2:24.0,Personal foul by J. Ingles (drawn by D. Booker),,124,105
430,4,2:24.0,,T. Bradley enters the game for B. Bogdanović,124,105
431,4,2:24.0,,J. Morgan enters the game for J. Clarkson,124,105
432,4,2:24.0,,E. Mudiay enters the game for R. Gobert,124,105
433,4,2:24.0,,G. Niang enters the game for J. Ingles,124,105
434,4,2:24.0,,R. Tucker enters the game for D. Mitchell,124,105
435,4,2:18.0,K. Oubre misses 2-pt jump shot from 8 ft (block by T. Bradley),,124,105
436,4,2:16.0,Offensive rebound by D. Ayton,,124,105
437,4,2:14.0,D. Booker makes 3-pt jump shot from 23 ft (assist by D. Ayton),,127,105
438,4,2:08.0,,Personal take foul by D. Booker (drawn by E. Mudiay),127,105
439,4,2:08.0,J. Carter enters the game for D. Ayton,,127,105
440,4,2:08.0,C. Diallo enters the game for D. Booker,,127,105
441,4,2:08.0,T. Jerome enters the game for M. Bridges,,127,105
442,4,2:08.0,C. Johnson enters the game for K. Oubre,,127,105
443,4,2:08.0,E. Okobo enters the game for R. Rubio,,127,105
444,4,2:00.0,,E. Mudiay misses 2-pt jump shot from 10 ft,127,105
445,4,1:57.0,Defensive rebound by E. Okobo,,127,105
446,4,1:50.0,J. Carter misses 2-pt layup from 6 ft,,127,105
447,4,1:47.0,Offensive rebound by C. Diallo,,127,105
448,4,1:43.0,J. Carter misses 3-pt jump shot from 24 ft,,127,105
449,4,1:40.0,,Defensive rebound by G. Niang,127,105
450,4,1:35.0,,G. Niang misses 3-pt jump shot from 28 ft,127,105
451,4,1:32.0,Defensive rebound by E. Okobo,,127,105
452,4,1:27.0,Offensive foul by C. Diallo (drawn by T. Bradley),,127,105
453,4,1:27.0,Turnover by C. Diallo (offensive foul),,127,105
454,4,1:13.0,,J. Morgan misses 3-pt jump shot from 26 ft,127,105
455,4,1:10.0,Defensive rebound by T. Jerome,,127,105
456,4,1:03.0,T. Jerome makes 2-pt jump shot from 11 ft,,129,105
457,4,0:50.0,,Shooting foul by J. Carter (drawn by E. Mudiay),129,105
458,4,0:50.0,,E. Mudiay makes free throw 1 of 2,129,106
459,4,0:50.0,,E. Mudiay makes free throw 2 of 2,129,107
460,4,0:40.0,C. Diallo misses 2-pt layup from 3 ft,,129,107
461,4,0:37.0,,Defensive rebound by R. Tucker,129,107
462,4,0:31.0,,E. Mudiay makes 2-pt layup from 2 ft,129,109
463,4,0:19.0,C. Diallo makes 2-pt dunk at rim (assist by J. Carter),,131,109
464,4,0:05.0,,G. Niang misses 2-pt hook shot from 7 ft,131,109
465,4,0:03.0,,Offensive rebound by T. Bradley,131,109
466,4,0:03.0,,T. Bradley makes 2-pt layup from 2 ft,131,111
