,QUARTER,TIME_REMAINING,DALLAS_ACTION,CHICAGO_ACTION,DALLAS_SCORE,CHICAGO_SCORE
379,4,5:17.0,Shooting foul by T. Young (drawn by M. Kleber),,90,98
380,4,5:17.0,M. Kleber makes free throw 1 of 2,,91,98
381,4,5:17.0,T. Hardaway enters the game for D. Wright,,91,98
382,4,5:17.0,M. Kleber makes free throw 2 of 2,,92,98
383,4,4:54.0,,T. Young misses 2-pt layup from 1 ft,92,98
384,4,4:53.0,,Offensive rebound by Team,92,98
385,4,4:42.0,,C. White makes 2-pt layup from 2 ft,92,100
386,4,4:26.0,T. Hardaway makes 2-pt jump shot from 16 ft (assist by L. Dončić),,94,100
387,4,4:07.0,,D. Gafford makes 2-pt dunk from 1 ft (assist by T. Satoranský),94,102
388,4,4:07.0,,Shooting foul by D. Finney-Smith (drawn by D. Gafford),94,102
389,4,4:07.0,,D. Gafford makes free throw 1 of 1,94,103
390,4,3:53.0,Shooting foul by T. Young (drawn by L. Dončić),,94,103
391,4,3:53.0,L. Dončić makes free throw 1 of 2,,95,103
392,4,3:53.0,,W. Carter enters the game for D. Gafford,95,103
393,4,3:53.0,L. Dončić misses free throw 2 of 2,,95,103
394,4,3:51.0,,Defensive rebound by C. White,95,103
395,4,3:29.0,,C. White misses 3-pt jump shot from 25 ft,95,103
396,4,3:27.0,Defensive rebound by D. Finney-Smith,,95,103
397,4,3:07.0,C. Lee makes 2-pt jump shot from 5 ft,,97,103
398,4,3:06.0,,Chicago full timeout,97,103
399,4,2:49.0,,Shooting foul by L. Dončić (drawn by W. Carter),97,103
400,4,2:49.0,,W. Carter makes free throw 1 of 2,97,104
401,4,2:49.0,,W. Carter makes free throw 2 of 2,97,105
402,4,2:44.0,Personal foul by T. Satoranský (drawn by L. Dončić),,97,105
403,4,2:35.0,D. Finney-Smith misses 3-pt jump shot from 22 ft,,97,105
404,4,2:33.0,,Defensive rebound by W. Carter,97,105
405,4,2:33.0,,Turnover by W. Carter (lost ball; steal by L. Dončić),97,105
406,4,2:26.0,Turnover by C. Lee (bad pass; steal by A. Mokoka),,97,105
407,4,2:21.0,,C. White misses 2-pt layup from 1 ft (block by M. Kleber),97,105
408,4,2:21.0,,Offensive rebound by Team,97,105
409,4,2:21.0,D. Wright enters the game for C. Lee,,97,105
410,4,2:16.0,,C. White misses 3-pt jump shot from 25 ft,97,105
411,4,2:11.0,Defensive rebound by M. Kleber,,97,105
412,4,2:03.0,T. Hardaway misses 3-pt jump shot from 26 ft,,97,105
413,4,2:03.0,Offensive rebound by Team,,97,105
414,4,2:01.0,,Loose ball foul by C. White (drawn by D. Finney-Smith),97,105
415,4,2:01.0,D. Finney-Smith misses free throw 1 of 2,,97,105
416,4,2:01.0,Offensive rebound by Team,,97,105
417,4,2:01.0,D. Finney-Smith makes free throw 2 of 2,,98,105
418,4,1:49.0,,A. Mokoka misses 3-pt jump shot from 27 ft,98,105
419,4,1:46.0,Defensive rebound by D. Wright,,98,105
420,4,1:39.0,Personal foul by A. Mokoka (drawn by L. Dončić),,98,105
421,4,1:39.0,L. Dončić misses free throw 1 of 2,,98,105
422,4,1:39.0,Offensive rebound by Team,,98,105
423,4,1:39.0,L. Dončić makes free throw 2 of 2,,99,105
424,4,1:26.0,,Offensive foul by T. Satoranský (drawn by D. Wright),99,105
425,4,1:26.0,,Turnover by T. Satoranský (offensive foul),99,105
426,4,1:20.0,M. Kleber misses 3-pt jump shot from 28 ft,,99,105
427,4,1:16.0,,Defensive rebound by T. Young,99,105
428,4,0:57.0,,Instant Replay (Request: Ruling Stands),99,105
429,4,0:53.0,,T. Young misses 2-pt layup from 6 ft (block by D. Finney-Smith),99,105
430,4,0:46.0,,Offensive rebound by T. Satoranský,99,105
431,4,0:46.0,,T. Satoranský misses 2-pt layup from 1 ft,99,105
432,4,0:45.0,Defensive rebound by M. Kleber,,99,105
433,4,0:41.0,L. Dončić misses 3-pt jump shot from 26 ft,,99,105
434,4,0:39.0,,Defensive rebound by C. White,99,105
435,4,0:25.0,,C. White makes 2-pt layup from 1 ft,99,107
436,4,0:25.0,Dallas full timeout,,99,107
437,4,0:22.0,Turnover by M. Kleber (bad pass),,99,107
438,4,0:22.0,,Chicago full timeout,99,107
439,4,0:21.0,,Turnover by T. Satoranský (bad pass; steal by M. Kleber),99,107
440,4,0:18.0,M. Kleber makes 2-pt dunk from 3 ft,,101,107
441,4,0:15.0,,Turnover by A. Mokoka (bad pass; steal by D. Wright),101,107
442,4,0:15.0,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by D. Wright),,104,107
443,4,0:15.0,,Chicago full timeout,104,107
444,4,0:15.0,,D. Valentine enters the game for W. Carter,104,107
445,4,0:14.0,,Personal foul by D. Wright (drawn by T. Young),104,107
446,4,0:13.0,,Personal foul by D. Finney-Smith (drawn by T. Young),104,107
447,4,0:13.0,,T. Young misses free throw 1 of 2,104,107
448,4,0:13.0,,Offensive rebound by Team,104,107
449,4,0:13.0,B. Marjanović enters the game for D. Wright,,104,107
450,4,0:13.0,,W. Carter enters the game for D. Valentine,104,107
451,4,0:13.0,,T. Young makes free throw 2 of 2,104,108
452,4,0:13.0,Dallas full timeout,,104,108
453,4,0:13.0,D. Wright enters the game for B. Marjanović,,104,108
454,4,0:04.0,D. Finney-Smith makes 3-pt jump shot from 27 ft (assist by L. Dončić),,107,108
455,4,0:02.0,,Personal foul by L. Dončić (drawn by W. Carter),107,108
456,4,0:02.0,,Instant Replay (Request: Ruling Stands),107,108
457,4,0:02.0,,W. Carter misses free throw 1 of 2,107,108
458,4,0:02.0,,Offensive rebound by Team,107,108
459,4,0:02.0,,Violation by Team (delay of game),107,108
460,4,0:02.0,,W. Carter makes free throw 2 of 2,107,109
461,4,0:00.0,L. Dončić misses 3-pt jump shot from 47 ft,,107,109
462,4,0:00.0,Offensive rebound by Team,,107,109
