,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA CLIPPERS_ACTION,PHOENIX_SCORE,LA CLIPPERS_SCORE
384,4,8:25.0,,Defensive rebound by P. Patterson,80,101
385,4,8:17.0,,M. Harrell misses 2-pt layup from 2 ft,80,101
386,4,8:15.0,Defensive rebound by F. Kaminsky,,80,101
387,4,8:10.0,J. Carter misses 3-pt jump shot from 23 ft,,80,101
388,4,8:05.0,,Defensive rebound by R. McGruder,80,101
389,4,7:58.0,,L. Williams misses 2-pt jump shot from 13 ft,80,101
390,4,7:55.0,Defensive rebound by A. Baynes,,80,101
391,4,7:52.0,J. Carter misses 3-pt jump shot from 24 ft,,80,101
392,4,7:49.0,,Defensive rebound by R. McGruder,80,101
393,4,7:44.0,,LA Clippers full timeout,80,101
394,4,7:44.0,K. Oubre enters the game for A. Baynes,,80,101
395,4,7:44.0,D. Šarić enters the game for T. Jerome,,80,101
396,4,7:44.0,,M. Harkless enters the game for P. Patterson,80,101
397,4,7:34.0,,L. Shamet makes 2-pt layup from 2 ft (assist by L. Williams),80,103
398,4,7:14.0,F. Kaminsky makes 2-pt jump shot from 6 ft (assist by K. Oubre),,82,103
399,4,7:02.0,,Turnover by L. Williams (lost ball; steal by E. Okobo),82,103
400,4,6:57.0,F. Kaminsky misses 2-pt layup from 2 ft,,82,103
401,4,6:55.0,,Defensive rebound by R. McGruder,82,103
402,4,6:47.0,,M. Harrell makes 2-pt layup from 3 ft,82,105
403,4,6:31.0,E. Okobo makes 2-pt jump shot from 19 ft (assist by F. Kaminsky),,84,105
404,4,6:20.0,,Shooting foul by E. Okobo (drawn by L. Williams),84,105
405,4,6:20.0,,L. Williams misses free throw 1 of 2,84,105
406,4,6:20.0,,Offensive rebound by Team,84,105
407,4,6:20.0,,L. Williams makes free throw 2 of 2,84,106
408,4,6:04.0,F. Kaminsky misses 2-pt jump shot from 13 ft,,84,106
409,4,6:00.0,Offensive rebound by J. Carter,,84,106
410,4,6:00.0,J. Carter makes 2-pt layup at rim,,86,106
411,4,5:45.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),86,108
412,4,5:39.0,Personal foul by L. Shamet (drawn by E. Okobo),,86,108
413,4,5:39.0,C. Diallo enters the game for K. Oubre,,86,108
414,4,5:39.0,T. Jerome enters the game for D. Šarić,,86,108
415,4,5:39.0,,J. Robinson enters the game for L. Williams,86,108
416,4,5:33.0,T. Jerome misses 3-pt jump shot from 26 ft,,86,108
417,4,5:33.0,,Defensive rebound by Team,86,108
418,4,5:21.0,,Turnover by M. Harrell (lost ball; steal by T. Jerome),86,108
419,4,5:11.0,Turnover by E. Okobo (lost ball; steal by M. Harkless),,86,108
420,4,5:11.0,,Personal take foul by E. Okobo (drawn by J. Robinson),86,108
421,4,4:57.0,,L. Shamet misses 2-pt jump shot from 21 ft,86,108
422,4,4:55.0,Defensive rebound by F. Kaminsky,,86,108
423,4,4:33.0,F. Kaminsky misses 2-pt jump shot from 13 ft,,86,108
424,4,4:30.0,,Defensive rebound by R. McGruder,86,108
425,4,4:25.0,,Turnover by M. Harkless (lost ball; steal by F. Kaminsky),86,108
426,4,4:20.0,J. Carter makes 2-pt layup from 1 ft (assist by F. Kaminsky),,88,108
427,4,4:04.0,,M. Harrell makes 2-pt layup from 1 ft,88,110
428,4,3:44.0,Turnover by C. Diallo (lost ball; steal by R. McGruder),,88,110
429,4,3:40.0,,L. Shamet misses 3-pt jump shot from 25 ft,88,110
430,4,3:36.0,Defensive rebound by E. Okobo,,88,110
431,4,3:30.0,T. Jerome makes 3-pt jump shot from 26 ft (assist by F. Kaminsky),,91,110
432,4,3:11.0,,Turnover by M. Harrell (bad pass),91,110
433,4,3:11.0,,J. Motley enters the game for M. Harkless,91,110
434,4,3:11.0,,D. Walton enters the game for M. Harrell,91,110
435,4,3:11.0,Phoenix full timeout,,91,110
436,4,2:56.0,T. Jerome makes 2-pt jump shot from 2 ft (assist by E. Okobo),,93,110
437,4,2:41.0,,Shooting foul by J. Carter (drawn by L. Shamet),93,110
438,4,2:41.0,,L. Shamet makes free throw 1 of 3,93,111
439,4,2:41.0,,L. Shamet makes free throw 2 of 3,93,112
440,4,2:41.0,,L. Shamet misses free throw 3 of 3,93,112
441,4,2:40.0,Defensive rebound by Team,,93,112
442,4,2:40.0,,Loose ball foul by J. Motley (drawn by C. Diallo),93,112
443,4,2:26.0,E. Okobo makes 2-pt layup from 2 ft (assist by T. Jerome),,95,112
444,4,2:26.0,Shooting foul by L. Shamet (drawn by E. Okobo),,95,112
445,4,2:26.0,E. Okobo makes free throw 1 of 1,,96,112
446,4,2:12.0,,L. Shamet misses 3-pt jump shot from 23 ft,96,112
447,4,2:09.0,Defensive rebound by T. Jerome,,96,112
448,4,1:57.0,Turnover by E. Okobo (bad pass; steal by J. Motley),,96,112
449,4,1:52.0,,J. Robinson makes 3-pt jump shot from 27 ft (assist by D. Walton),96,115
450,4,1:39.0,Turnover by T. Jerome (bad pass; steal by J. Motley),,96,115
451,4,1:34.0,,R. McGruder misses 2-pt layup from 3 ft,96,115
452,4,1:31.0,Defensive rebound by C. Diallo,,96,115
453,4,1:20.0,F. Kaminsky misses 2-pt jump shot from 4 ft,,96,115
454,4,1:18.0,,Defensive rebound by D. Walton,96,115
455,4,1:18.0,,Personal foul by E. Okobo (drawn by D. Walton),96,115
456,4,1:04.0,,R. McGruder makes 2-pt layup from 2 ft (assist by L. Shamet),96,117
457,4,0:55.0,Personal foul by J. Motley (drawn by C. Diallo),,96,117
458,4,0:50.0,C. Diallo makes 2-pt jump shot from 17 ft (assist by J. Carter),,98,117
459,4,0:41.0,,R. McGruder makes 3-pt jump shot from 27 ft (assist by J. Motley),98,120
460,4,0:29.0,Personal foul by R. McGruder (drawn by E. Okobo),,98,120
461,4,0:29.0,E. Okobo misses free throw 1 of 2,,98,120
462,4,0:29.0,Offensive rebound by Team,,98,120
463,4,0:29.0,E. Okobo makes free throw 2 of 2,,99,120
464,4,0:05.0,,Turnover by Team (shot clock),99,120
