,QUARTER,TIME_REMAINING,MIAMI_ACTION,ATLANTA_ACTION,MIAMI_SCORE,ATLANTA_SCORE
385,3,0:07.0,J. Crowder enters the game for G. Dragić,,97,88
386,3,0:07.0,S. Hill enters the game for K. Olynyk,,97,88
387,3,0:07.0,A. Iguodala misses free throw 3 of 3,,97,88
388,3,0:05.0,,Defensive rebound by D. Dedmon,97,88
389,3,0:01.0,,Personal foul by J. Crowder (drawn by T. Young),97,88
390,3,0:01.0,,T. Young makes free throw 1 of 2,97,89
391,3,0:01.0,B. Adebayo enters the game for J. Crowder,,97,89
392,3,0:01.0,G. Dragić enters the game for D. Jones,,97,89
393,3,0:01.0,,B. Goodwin enters the game for D. Dedmon,97,89
394,3,0:01.0,,T. Young makes free throw 2 of 2,97,90
395,3,0:00.0,D. Robinson misses 3-pt jump shot from 46 ft,,97,90
396,3,0:00.0,Offensive rebound by Team,,97,90
397,4,11:53.0,,Shooting foul by K. Olynyk (drawn by C. Reddish),97,90
398,4,11:53.0,,C. Reddish makes free throw 1 of 2,97,91
399,4,11:53.0,,C. Reddish makes free throw 2 of 2,97,92
400,4,11:42.0,Turnover by K. Olynyk (bad pass),,97,92
401,4,11:33.0,,T. Young makes 2-pt jump shot from 2 ft,97,94
402,4,11:21.0,K. Olynyk misses 3-pt jump shot from 26 ft,,97,94
403,4,11:18.0,,Defensive rebound by D. Hunter,97,94
404,4,11:10.0,,T. Young makes 3-pt jump shot from 26 ft,97,97
405,4,11:09.0,Miami full timeout,,97,97
406,4,10:53.0,A. Iguodala makes 2-pt jump shot from 20 ft,,99,97
407,4,10:44.0,,Offensive foul by J. Teague (drawn by D. Robinson),99,97
408,4,10:44.0,,Turnover by J. Teague (offensive foul),99,97
409,4,10:44.0,J. Crowder enters the game for D. Robinson,,99,97
410,4,10:44.0,,K. Huerter enters the game for J. Teague,99,97
411,4,10:27.0,A. Iguodala makes 3-pt jump shot from 26 ft (assist by J. Crowder),,102,97
412,4,10:04.0,,K. Huerter misses 2-pt jump shot from 12 ft,102,97
413,4,10:00.0,,Offensive rebound by K. Huerter,102,97
414,4,9:59.0,,Turnover by K. Huerter (lost ball; steal by S. Hill),102,97
415,4,9:58.0,Turnover by S. Hill (bad pass),,102,97
416,4,9:51.0,,T. Young makes 3-pt jump shot from 26 ft,102,100
417,4,9:41.0,K. Olynyk misses 2-pt jump shot from 9 ft (block by J. Collins),,102,100
418,4,9:40.0,,Defensive rebound by T. Young,102,100
419,4,9:40.0,,Personal foul by K. Olynyk (drawn by T. Young),102,100
420,4,9:40.0,B. Adebayo enters the game for K. Olynyk,,102,100
421,4,9:28.0,,T. Young misses 3-pt jump shot from 28 ft,102,100
422,4,9:24.0,Defensive rebound by J. Crowder,,102,100
423,4,9:20.0,J. Crowder makes 3-pt jump shot from 26 ft (assist by G. Dragić),,105,100
424,4,9:09.0,,Personal foul by A. Iguodala (drawn by C. Reddish),105,100
425,4,9:07.0,,T. Young makes 2-pt jump shot from 13 ft (assist by K. Huerter),105,102
426,4,9:07.0,,Shooting foul by A. Iguodala (drawn by T. Young),105,102
427,4,9:07.0,,T. Young makes free throw 1 of 1,105,103
428,4,8:56.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by G. Dragić),,107,103
429,4,8:37.0,,K. Huerter misses 3-pt jump shot from 26 ft,107,103
430,4,8:34.0,Defensive rebound by A. Iguodala,,107,103
431,4,8:20.0,G. Dragić misses 2-pt jump shot from 9 ft,,107,103
432,4,8:16.0,,Defensive rebound by K. Huerter,107,103
433,4,8:10.0,,Personal foul by S. Hill (drawn by J. Collins),107,103
434,4,8:10.0,,J. Collins makes free throw 1 of 2,107,104
435,4,8:10.0,J. Butler enters the game for S. Hill,,107,104
436,4,8:10.0,,D. Dedmon enters the game for C. Reddish,107,104
437,4,8:10.0,,J. Collins makes free throw 2 of 2,107,105
438,4,7:53.0,A. Iguodala makes 2-pt jump shot from 19 ft,,109,105
439,4,7:38.0,,T. Young makes 3-pt jump shot from 36 ft,109,108
440,4,7:21.0,Personal foul by T. Young (drawn by J. Butler),,109,108
441,4,7:21.0,,J. Teague enters the game for J. Collins,109,108
442,4,7:18.0,Turnover by B. Adebayo (bad pass),,109,108
443,4,6:53.0,,D. Hunter misses 2-pt jump shot from 19 ft,109,108
444,4,6:50.0,Defensive rebound by A. Iguodala,,109,108
445,4,6:41.0,A. Iguodala misses 3-pt jump shot from 27 ft,,109,108
446,4,6:39.0,,Defensive rebound by Team,109,108
447,4,6:39.0,Loose ball foul by J. Crowder (drawn by J. Teague),,109,108
448,4,6:39.0,,J. Teague makes free throw 1 of 2,109,109
449,4,6:39.0,D. Robinson enters the game for J. Crowder,,109,109
450,4,6:39.0,,C. Reddish enters the game for T. Young,109,109
451,4,6:39.0,,J. Teague makes free throw 2 of 2,109,110
452,4,6:27.0,Shooting foul by D. Dedmon (drawn by J. Butler),,109,110
453,4,6:27.0,J. Butler makes free throw 1 of 2,,110,110
454,4,6:27.0,J. Butler makes free throw 2 of 2,,111,110
455,4,6:13.0,,C. Reddish misses 3-pt jump shot from 26 ft,111,110
456,4,6:11.0,Defensive rebound by Team,,111,110
457,4,6:11.0,K. Nunn enters the game for G. Dragić,,111,110
458,4,6:11.0,,J. Collins enters the game for D. Hunter,111,110
459,4,5:55.0,Shooting foul by D. Dedmon (drawn by B. Adebayo),,111,110
460,4,5:55.0,,T. Young enters the game for D. Dedmon,111,110
461,4,5:55.0,B. Adebayo makes free throw 1 of 2,,112,110
462,4,5:55.0,B. Adebayo makes free throw 2 of 2,,113,110
463,4,5:34.0,,J. Collins misses 2-pt hook shot from 8 ft,113,110
464,4,5:30.0,Defensive rebound by B. Adebayo,,113,110
465,4,5:22.0,B. Adebayo makes 2-pt layup from 1 ft,,115,110
466,4,5:22.0,,Atlanta full timeout,115,110
467,4,5:22.0,,D. Hunter enters the game for J. Teague,115,110
468,4,5:07.0,,K. Huerter makes 3-pt jump shot from 26 ft (assist by D. Hunter),115,113
469,4,4:47.0,J. Butler misses 2-pt jump shot from 9 ft,,115,113
470,4,4:44.0,Offensive rebound by B. Adebayo,,115,113
471,4,4:44.0,Shooting foul by K. Huerter (drawn by B. Adebayo),,115,113
472,4,4:44.0,B. Adebayo misses free throw 1 of 2,,115,113
473,4,4:44.0,Offensive rebound by Team,,115,113
474,4,4:44.0,B. Adebayo misses free throw 2 of 2,,115,113
475,4,4:41.0,,Defensive rebound by D. Hunter,115,113
476,4,4:20.0,,D. Hunter makes 3-pt jump shot from 25 ft (assist by C. Reddish),115,116
477,4,4:03.0,J. Butler makes 2-pt jump shot from 12 ft,,117,116
478,4,3:50.0,,T. Young misses 3-pt jump shot from 33 ft,117,116
479,4,3:46.0,,Offensive rebound by J. Collins,117,116
480,4,3:43.0,,J. Collins misses 2-pt layup from 3 ft (block by A. Iguodala),117,116
481,4,3:43.0,Defensive rebound by Team,,117,116
482,4,3:43.0,J. Crowder enters the game for D. Robinson,,117,116
483,4,3:31.0,B. Adebayo makes 2-pt layup from 4 ft (assist by J. Butler),,119,116
484,4,3:14.0,,T. Young misses 3-pt jump shot from 28 ft,119,116
485,4,3:11.0,Defensive rebound by B. Adebayo,,119,116
486,4,2:52.0,J. Butler misses 2-pt jump shot from 14 ft,,119,116
487,4,2:49.0,Offensive rebound by J. Crowder,,119,116
488,4,2:49.0,J. Crowder misses 2-pt layup from 1 ft,,119,116
489,4,2:49.0,,Defensive rebound by Team,119,116
490,4,2:36.0,,T. Young makes 2-pt jump shot from 9 ft,119,118
491,4,2:36.0,,Shooting foul by B. Adebayo (drawn by T. Young),119,118
492,4,2:36.0,,T. Young makes free throw 1 of 1,119,119
493,4,2:19.0,B. Adebayo makes 2-pt jump shot from 11 ft (assist by K. Nunn),,121,119
494,4,1:56.0,,T. Young misses 3-pt jump shot from 29 ft,121,119
495,4,1:53.0,Defensive rebound by A. Iguodala,,121,119
496,4,1:51.0,B. Adebayo makes 2-pt layup from 2 ft (assist by A. Iguodala),,123,119
497,4,1:51.0,Shooting foul by T. Young (drawn by B. Adebayo),,123,119
498,4,1:51.0,B. Adebayo makes free throw 1 of 1,,124,119
499,4,1:33.0,,T. Young misses 2-pt layup from 6 ft,124,119
500,4,1:31.0,,Offensive rebound by J. Collins,124,119
501,4,1:31.0,,J. Collins makes 2-pt dunk at rim,124,121
502,4,1:22.0,B. Adebayo misses 2-pt layup from 6 ft,,124,121
503,4,1:16.0,,Defensive rebound by J. Collins,124,121
504,4,1:10.0,,T. Young misses 2-pt layup from 1 ft (block by J. Crowder),124,121
505,4,1:07.0,Defensive rebound by J. Butler,,124,121
506,4,1:03.0,Turnover by B. Adebayo (traveling),,124,121
507,4,1:03.0,,Atlanta full timeout,124,121
508,4,1:03.0,G. Dragić enters the game for K. Nunn,,124,121
509,4,0:55.0,,D. Hunter makes 3-pt jump shot from 27 ft (assist by T. Young),124,124
510,4,0:32.0,Turnover by G. Dragić (lost ball; steal by C. Reddish),,124,124
511,4,0:31.0,,C. Reddish makes 2-pt dunk from 1 ft,124,126
512,4,0:31.0,Miami full timeout,,124,126
513,4,0:25.0,J. Butler misses 3-pt jump shot from 25 ft,,124,126
514,4,0:21.0,Offensive rebound by B. Adebayo,,124,126
515,4,0:18.0,Turnover by B. Adebayo (lost ball; steal by T. Young),,124,126
516,4,0:12.0,,Personal take foul by J. Crowder (drawn by T. Young),124,126
517,4,0:12.0,D. Robinson enters the game for J. Crowder,,124,126
518,4,0:12.0,,T. Young makes free throw 1 of 2,124,127
519,4,0:12.0,,T. Young makes free throw 2 of 2,124,128
520,4,0:12.0,Miami full timeout,,124,128
521,4,0:07.0,A. Iguodala misses 3-pt jump shot from 26 ft,,124,128
522,4,0:03.0,,Defensive rebound by C. Reddish,124,128
523,4,0:02.0,,Personal take foul by B. Adebayo (drawn by T. Young),124,128
524,4,0:02.0,,T. Young makes free throw 1 of 2,124,129
525,4,0:02.0,,T. Young misses free throw 2 of 2,124,129
526,4,0:00.0,Defensive rebound by B. Adebayo,,124,129
527,4,0:00.0,B. Adebayo misses 3-pt jump shot from 69 ft,,124,129
528,4,0:00.0,Offensive rebound by Team,,124,129
