,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MINNESOTA_ACTION,PHOENIX_SCORE,MINNESOTA_SCORE
383,4,8:41.0,,Shooting foul by K. Oubre (drawn by A. Wiggins),85,77
384,4,8:41.0,,A. Wiggins misses free throw 1 of 2,85,77
385,4,8:41.0,,Offensive rebound by Team,85,77
386,4,8:41.0,D. Booker enters the game for M. Bridges,,85,77
387,4,8:41.0,F. Kaminsky enters the game for C. Diallo,,85,77
388,4,8:41.0,,K. Bates-Diop enters the game for J. Teague,85,77
389,4,8:41.0,,A. Wiggins misses free throw 2 of 2,85,77
390,4,8:39.0,Defensive rebound by F. Kaminsky,,85,77
391,4,8:26.0,D. Booker makes 2-pt jump shot from 15 ft,,87,77
392,4,8:25.0,,Minnesota full timeout,87,77
393,4,8:12.0,,Shooting foul by K. Oubre (drawn by K. Bates-Diop),87,77
394,4,8:12.0,,K. Bates-Diop makes free throw 1 of 2,87,78
395,4,8:12.0,,K. Bates-Diop misses free throw 2 of 2,87,78
396,4,8:10.0,Defensive rebound by K. Oubre,,87,78
397,4,7:59.0,D. Booker misses 2-pt jump shot from 17 ft,,87,78
398,4,7:56.0,,Defensive rebound by K. Towns,87,78
399,4,7:39.0,,J. Culver makes 2-pt jump shot from 6 ft (assist by K. Towns),87,80
400,4,7:21.0,K. Oubre misses 3-pt jump shot from 25 ft,,87,80
401,4,7:17.0,,Defensive rebound by J. Bell,87,80
402,4,7:11.0,,A. Wiggins makes 3-pt jump shot from 25 ft (assist by J. Bell),87,83
403,4,6:53.0,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by D. Booker),,90,83
404,4,6:45.0,,K. Bates-Diop misses 2-pt layup from 2 ft,90,83
405,4,6:42.0,Defensive rebound by F. Kaminsky,,90,83
406,4,6:35.0,D. Šarić misses 3-pt jump shot from 25 ft,,90,83
407,4,6:31.0,,Defensive rebound by K. Towns,90,83
408,4,6:30.0,,Turnover by K. Towns (bad pass; steal by D. Šarić),90,83
409,4,6:18.0,T. Johnson misses 3-pt jump shot from 25 ft,,90,83
410,4,6:17.0,Offensive rebound by D. Šarić,,90,83
411,4,6:17.0,D. Šarić misses 2-pt layup from 3 ft,,90,83
412,4,6:16.0,,Defensive rebound by J. Bell,90,83
413,4,6:16.0,,Personal foul by D. Šarić (drawn by J. Bell),90,83
414,4,6:16.0,,J. Bell misses free throw 1 of 2,90,83
415,4,6:16.0,,Offensive rebound by Team,90,83
416,4,6:16.0,C. Johnson enters the game for D. Šarić,,90,83
417,4,6:16.0,,J. Bell makes free throw 2 of 2,90,84
418,4,5:56.0,F. Kaminsky misses 2-pt layup from 2 ft (block by K. Towns),,90,84
419,4,5:53.0,Offensive rebound by F. Kaminsky,,90,84
420,4,5:52.0,F. Kaminsky misses 2-pt layup from 3 ft,,90,84
421,4,5:50.0,,Defensive rebound by K. Towns,90,84
422,4,5:35.0,,K. Bates-Diop misses 3-pt jump shot from 26 ft,90,84
423,4,5:32.0,,Offensive rebound by K. Towns,90,84
424,4,5:27.0,,J. Bell makes 2-pt dunk at rim (assist by K. Towns),90,86
425,4,5:08.0,D. Booker makes 2-pt jump shot from 17 ft,,92,86
426,4,4:46.0,,K. Bates-Diop makes 2-pt dunk from 1 ft (assist by K. Towns),92,88
427,4,4:46.0,Phoenix full timeout,,92,88
428,4,4:46.0,,J. Teague enters the game for J. Culver,92,88
429,4,4:27.0,T. Johnson makes 2-pt layup from 1 ft (assist by D. Booker),,94,88
430,4,4:08.0,,K. Towns makes 2-pt hook shot from 6 ft,94,90
431,4,3:49.0,D. Booker misses 2-pt jump shot from 17 ft (block by A. Wiggins),,94,90
432,4,3:47.0,,Defensive rebound by A. Wiggins,94,90
433,4,3:37.0,,K. Towns misses 3-pt jump shot from 26 ft,94,90
434,4,3:33.0,Defensive rebound by K. Oubre,,94,90
435,4,3:13.0,T. Johnson misses 3-pt jump shot from 23 ft,,94,90
436,4,3:10.0,,Defensive rebound by J. Bell,94,90
437,4,3:05.0,,Minnesota full timeout,94,90
438,4,2:51.0,,J. Teague makes 2-pt layup from 1 ft,94,92
439,4,2:38.0,Personal foul by A. Wiggins (drawn by D. Booker),,94,92
440,4,2:28.0,F. Kaminsky misses 2-pt jump shot from 12 ft,,94,92
441,4,2:21.0,Offensive rebound by K. Oubre,,94,92
442,4,2:21.0,K. Oubre misses 2-pt layup at rim,,94,92
443,4,2:20.0,,Defensive rebound by K. Towns,94,92
444,4,2:14.0,,Turnover by K. Towns (lost ball; steal by K. Oubre),94,92
445,4,1:54.0,D. Booker makes 2-pt jump shot from 9 ft,,96,92
446,4,1:43.0,,A. Wiggins misses 3-pt jump shot from 26 ft,96,92
447,4,1:40.0,Defensive rebound by D. Booker,,96,92
448,4,1:25.0,D. Booker misses 2-pt jump shot from 20 ft,,96,92
449,4,1:22.0,,Defensive rebound by A. Wiggins,96,92
450,4,1:18.0,,A. Wiggins makes 2-pt layup from 1 ft,96,94
451,4,0:58.0,Shooting foul by K. Bates-Diop (drawn by D. Booker),,96,94
452,4,0:58.0,D. Booker makes free throw 1 of 2,,97,94
453,4,0:58.0,M. Bridges enters the game for T. Johnson,,97,94
454,4,0:58.0,D. Booker makes free throw 2 of 2,,98,94
455,4,0:48.0,,Shooting foul by F. Kaminsky (drawn by J. Teague),98,94
456,4,0:48.0,,J. Teague makes free throw 1 of 2,98,95
457,4,0:48.0,T. Johnson enters the game for M. Bridges,,98,95
458,4,0:48.0,,J. Teague misses free throw 2 of 2,98,95
459,4,0:46.0,,Offensive rebound by J. Bell,98,95
460,4,0:41.0,,A. Wiggins misses 2-pt jump shot from 12 ft,98,95
461,4,0:37.0,Defensive rebound by D. Booker,,98,95
462,4,0:19.0,D. Booker misses 3-pt jump shot from 26 ft,,98,95
463,4,0:14.0,,Defensive rebound by J. Teague,98,95
464,4,0:09.0,,K. Towns misses 3-pt jump shot from 35 ft,98,95
465,4,0:05.0,Defensive rebound by D. Booker,,98,95
466,4,0:05.0,Personal take foul by A. Wiggins (drawn by D. Booker),,98,95
467,4,0:05.0,,J. Nowell enters the game for A. Wiggins,98,95
468,4,0:05.0,D. Booker makes free throw 1 of 2,,99,95
469,4,0:05.0,M. Bridges enters the game for T. Johnson,,99,95
470,4,0:05.0,D. Booker makes free throw 2 of 2,,100,95
471,4,0:05.0,,Minnesota full timeout,100,95
472,4,0:05.0,,K. Martin enters the game for J. Bell,100,95
473,4,0:02.0,,K. Towns makes 3-pt jump shot from 26 ft (assist by K. Bates-Diop),100,98
