,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,TORONTO_ACTION,BROOKLYN_SCORE,TORONTO_SCORE
369,4,7:28.0,,Shooting foul by W. Chandler (drawn by F. VanVleet),97,106
370,4,7:28.0,,F. VanVleet makes free throw 1 of 2,97,107
371,4,7:28.0,J. Harris enters the game for W. Chandler,,97,107
372,4,7:28.0,T. Prince enters the game for T. Luwawu-Cabarrot,,97,107
373,4,7:28.0,,F. VanVleet makes free throw 2 of 2,97,108
374,4,7:18.0,Personal foul by P. McCaw (drawn by D. Jordan),,97,108
375,4,7:18.0,,O. Anunoby enters the game for R. Hollis-Jefferson,97,108
376,4,7:18.0,,P. Siakam enters the game for P. McCaw,97,108
377,4,7:04.0,G. Temple misses 3-pt jump shot from 24 ft,,97,108
378,4,7:01.0,Offensive rebound by S. Dinwiddie,,97,108
379,4,6:57.0,G. Temple misses 2-pt layup from 1 ft (block by P. Siakam),,97,108
380,4,6:54.0,Offensive rebound by J. Harris,,97,108
381,4,6:53.0,D. Jordan makes 2-pt dunk from 3 ft (assist by J. Harris),,99,108
382,4,6:39.0,,P. Siakam misses 2-pt hook shot from 1 ft,99,108
383,4,6:37.0,Defensive rebound by T. Prince,,99,108
384,4,6:30.0,S. Dinwiddie makes 2-pt layup from 2 ft,,101,108
385,4,6:19.0,,S. Ibaka misses 3-pt jump shot from 25 ft,101,108
386,4,6:15.0,Defensive rebound by J. Harris,,101,108
387,4,6:09.0,S. Dinwiddie misses 2-pt layup from 2 ft,,101,108
388,4,6:07.0,,Defensive rebound by F. VanVleet,101,108
389,4,6:04.0,,F. VanVleet misses 3-pt jump shot from 25 ft,101,108
390,4,6:00.0,Defensive rebound by G. Temple,,101,108
391,4,5:44.0,T. Prince misses 3-pt jump shot from 25 ft,,101,108
392,4,5:41.0,,Defensive rebound by M. Thomas,101,108
393,4,5:37.0,,Toronto full timeout,101,108
394,4,5:37.0,,T. Davis enters the game for M. Thomas,101,108
395,4,5:25.0,,S. Ibaka misses 2-pt jump shot from 2 ft (block by D. Jordan),101,108
396,4,5:25.0,,Offensive rebound by Team,101,108
397,4,5:21.0,,F. VanVleet makes 3-pt jump shot from 24 ft (assist by O. Anunoby),101,111
398,4,5:06.0,J. Harris makes 2-pt jump shot from 21 ft (assist by T. Prince),,103,111
399,4,4:48.0,,F. VanVleet misses 3-pt jump shot from 25 ft,103,111
400,4,4:46.0,Defensive rebound by S. Dinwiddie,,103,111
401,4,4:37.0,Personal foul by F. VanVleet (drawn by G. Temple),,103,111
402,4,4:37.0,G. Temple makes free throw 1 of 2,,104,111
403,4,4:37.0,G. Temple makes free throw 2 of 2,,105,111
404,4,4:18.0,,P. Siakam makes 2-pt hook shot from 5 ft,105,113
405,4,4:12.0,Shooting foul by O. Anunoby (drawn by S. Dinwiddie),,105,113
406,4,4:12.0,S. Dinwiddie misses free throw 1 of 2,,105,113
407,4,4:12.0,Offensive rebound by Team,,105,113
408,4,4:12.0,C. LeVert enters the game for G. Temple,,105,113
409,4,4:12.0,S. Dinwiddie makes free throw 2 of 2,,106,113
410,4,3:54.0,,P. Siakam misses 2-pt hook shot from 6 ft,106,113
411,4,3:52.0,Defensive rebound by S. Dinwiddie,,106,113
412,4,3:45.0,D. Jordan makes 2-pt layup from 4 ft (assist by S. Dinwiddie),,108,113
413,4,3:27.0,,S. Ibaka misses 2-pt hook shot from 3 ft,108,113
414,4,3:24.0,Defensive rebound by J. Harris,,108,113
415,4,3:08.0,C. LeVert makes 2-pt jump shot from 11 ft,,110,113
416,4,3:01.0,,Toronto full timeout,110,113
417,4,3:01.0,W. Chandler enters the game for T. Prince,,110,113
418,4,2:42.0,,P. Siakam misses 2-pt hook shot from 4 ft,110,113
419,4,2:40.0,Defensive rebound by D. Jordan,,110,113
420,4,2:27.0,S. Dinwiddie misses 2-pt jump shot from 11 ft,,110,113
421,4,2:23.0,Offensive rebound by D. Jordan,,110,113
422,4,2:23.0,D. Jordan misses 2-pt layup at rim,,110,113
423,4,2:22.0,,Defensive rebound by O. Anunoby,110,113
424,4,2:21.0,,F. VanVleet makes 2-pt hook shot from 3 ft,110,115
425,4,2:21.0,,Shooting foul by J. Harris (drawn by F. VanVleet),110,115
426,4,2:21.0,,F. VanVleet makes free throw 1 of 1,110,116
427,4,2:04.0,J. Harris makes 2-pt jump shot from 3 ft,,112,116
428,4,1:38.0,,F. VanVleet makes 2-pt jump shot from 16 ft,112,118
429,4,1:24.0,C. LeVert makes 2-pt hook shot from 3 ft (assist by W. Chandler),,114,118
430,4,1:05.0,,F. VanVleet misses 2-pt layup from 2 ft,114,118
431,4,1:03.0,Defensive rebound by J. Harris,,114,118
432,4,1:01.0,C. LeVert makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,116,118
433,4,0:45.0,,P. Siakam misses 2-pt hook shot from 3 ft,116,118
434,4,0:43.0,Defensive rebound by W. Chandler,,116,118
435,4,0:35.0,C. LeVert makes 2-pt jump shot from 16 ft,,118,118
436,4,0:35.0,,Toronto full timeout,118,118
437,4,0:22.0,,Shooting foul by W. Chandler (drawn by P. Siakam),118,118
438,4,0:22.0,Brooklyn full timeout,,118,118
439,4,0:22.0,Instant Replay (Challenge: Ruling Stands),,118,118
440,4,0:22.0,,P. Siakam misses free throw 1 of 2,118,118
441,4,0:22.0,,Offensive rebound by Team,118,118
442,4,0:22.0,,P. Siakam makes free throw 2 of 2,118,119
443,4,0:01.0,C. LeVert misses 2-pt jump shot from 23 ft,,118,119
444,4,0:01.0,Offensive rebound by J. Harris,,118,119
445,4,0:00.0,J. Harris misses 2-pt layup from 2 ft,,118,119
446,4,0:00.0,Offensive rebound by Team,,118,119
