,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MIAMI_ACTION,SAN ANTONIO_SCORE,MIAMI_SCORE
385,4,2:26.0,Personal foul by D. Robinson (drawn by D. White),,89,96
386,4,2:26.0,D. White misses free throw 1 of 2,,89,96
387,4,2:26.0,Offensive rebound by Team,,89,96
388,4,2:26.0,D. White makes free throw 2 of 2,,90,96
389,4,2:12.0,,Shooting foul by L. Aldridge (drawn by K. Nunn),90,96
390,4,2:12.0,,K. Nunn makes free throw 1 of 2,90,97
391,4,2:12.0,,K. Nunn makes free throw 2 of 2,90,98
392,4,2:06.0,D. White makes 2-pt layup from 2 ft,,92,98
393,4,2:06.0,Shooting foul by D. Robinson (drawn by D. White),,92,98
394,4,2:06.0,,G. Dragić enters the game for D. Robinson,92,98
395,4,2:06.0,D. White makes free throw 1 of 1,,93,98
396,4,1:46.0,,B. Adebayo misses 2-pt jump shot from 11 ft,93,98
397,4,1:44.0,Defensive rebound by D. DeRozan,,93,98
398,4,1:37.0,Turnover by D. White (lost ball; steal by M. Leonard),,93,98
399,4,1:32.0,,Shooting foul by D. White (drawn by J. Butler),93,98
400,4,1:32.0,,J. Butler misses free throw 1 of 2,93,98
401,4,1:32.0,,Offensive rebound by Team,93,98
402,4,1:32.0,,J. Butler makes free throw 2 of 2,93,99
403,4,1:24.0,P. Mills misses 3-pt jump shot from 26 ft,,93,99
404,4,1:22.0,Offensive rebound by T. Lyles,,93,99
405,4,1:16.0,P. Mills misses 3-pt jump shot from 25 ft (block by J. Butler),,93,99
406,4,1:12.0,,Defensive rebound by M. Leonard,93,99
407,4,0:58.0,,K. Nunn makes 2-pt jump shot from 17 ft,93,101
408,4,0:58.0,San Antonio full timeout,,93,101
409,4,0:58.0,B. Forbes enters the game for T. Lyles,,93,101
410,4,0:58.0,,D. Jones enters the game for G. Dragić,93,101
411,4,0:52.0,D. DeRozan makes 2-pt jump shot from 2 ft (assist by B. Forbes),,95,101
412,4,0:34.0,,D. Jones makes 2-pt layup from 3 ft (assist by K. Nunn),95,103
413,4,0:28.0,B. Forbes makes 2-pt jump shot from 6 ft (assist by P. Mills),,97,103
414,4,0:25.0,,M. Leonard makes 2-pt dunk from 1 ft (assist by D. Jones),97,105
415,4,0:15.0,L. Aldridge makes 3-pt jump shot from 25 ft (assist by D. White),,100,105
416,4,0:14.0,,Personal foul by D. DeRozan (drawn by B. Adebayo),100,105
417,4,0:14.0,,B. Adebayo makes free throw 1 of 2,100,106
418,4,0:14.0,,B. Adebayo misses free throw 2 of 2,100,106
419,4,0:09.0,Defensive rebound by B. Forbes,,100,106
420,4,0:08.0,Turnover by B. Forbes (lost ball; steal by K. Nunn),,100,106
