,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BOSTON_ACTION,ORLANDO_SCORE,BOSTON_SCORE
382,4,5:17.0,,J. Tatum enters the game for B. Wanamaker,96,101
383,4,5:03.0,,Turnover by G. Williams (bad pass; steal by A. Gordon),96,101
384,4,4:57.0,Turnover by A. Gordon (bad pass; steal by G. Hayward),,96,101
385,4,4:42.0,,G. Hayward makes 2-pt jump shot from 7 ft,96,103
386,4,4:24.0,E. Fournier misses 2-pt jump shot from 14 ft,,96,103
387,4,4:22.0,,Defensive rebound by G. Hayward,96,103
388,4,4:11.0,,J. Brown misses 2-pt layup from 4 ft,96,103
389,4,4:09.0,Defensive rebound by N. Vučević,,96,103
390,4,4:03.0,T. Ross misses 3-pt jump shot from 27 ft,,96,103
391,4,3:59.0,,Defensive rebound by J. Tatum,96,103
392,4,3:40.0,,R. Langford misses 2-pt layup from 4 ft,96,103
393,4,3:38.0,Defensive rebound by A. Gordon,,96,103
394,4,3:28.0,Offensive foul by M. Fultz (drawn by R. Langford),,96,103
395,4,3:28.0,Turnover by M. Fultz (offensive foul),,96,103
396,4,3:10.0,,J. Brown misses 2-pt layup from 5 ft,96,103
397,4,3:08.0,,Offensive rebound by G. Williams,96,103
398,4,3:08.0,,G. Williams makes 2-pt layup at rim,96,105
399,4,3:08.0,Orlando full timeout,,96,105
400,4,2:52.0,T. Ross misses 2-pt layup from 4 ft,,96,105
401,4,2:47.0,Offensive rebound by N. Vučević,,96,105
402,4,2:46.0,N. Vučević makes 2-pt layup from 1 ft,,98,105
403,4,2:26.0,,G. Hayward makes 3-pt jump shot from 26 ft (assist by J. Tatum),98,108
404,4,2:06.0,A. Gordon misses 3-pt jump shot from 23 ft,,98,108
405,4,2:04.0,,Defensive rebound by J. Tatum,98,108
406,4,1:46.0,,J. Tatum makes 3-pt jump shot from 24 ft,98,111
407,4,1:46.0,Orlando full timeout,,98,111
408,4,1:35.0,E. Fournier misses 2-pt layup from 5 ft,,98,111
409,4,1:33.0,,Defensive rebound by G. Hayward,98,111
410,4,1:14.0,,J. Tatum misses 3-pt jump shot from 23 ft,98,111
411,4,1:12.0,Defensive rebound by T. Ross,,98,111
412,4,1:09.0,Shooting foul by G. Williams (drawn by E. Fournier),,98,111
413,4,1:09.0,E. Fournier makes free throw 1 of 2,,99,111
414,4,1:09.0,E. Fournier makes free throw 2 of 2,,100,111
415,4,0:57.0,,R. Langford makes 2-pt dunk from 4 ft (assist by G. Williams),100,113
416,4,0:49.0,T. Ross misses 3-pt jump shot from 25 ft,,100,113
417,4,0:46.0,,Defensive rebound by J. Tatum,100,113
418,4,0:46.0,,Boston full timeout,100,113
419,4,0:46.0,K. Birch enters the game for E. Fournier,,100,113
420,4,0:46.0,M. Carter-Williams enters the game for M. Fultz,,100,113
421,4,0:46.0,G. Clark enters the game for A. Gordon,,100,113
422,4,0:46.0,A. Jefferson enters the game for T. Ross,,100,113
423,4,0:46.0,B. Johnson enters the game for N. Vučević,,100,113
424,4,0:46.0,,T. Fall enters the game for J. Brown,100,113
425,4,0:46.0,,B. Wanamaker enters the game for G. Hayward,100,113
426,4,0:46.0,,T. Waters enters the game for J. Tatum,100,113
427,4,0:30.0,,G. Williams makes 3-pt jump shot from 26 ft (assist by B. Wanamaker),100,116
428,4,0:17.0,A. Jefferson misses 2-pt jump shot from 12 ft,,100,116
429,4,0:14.0,Offensive rebound by A. Jefferson,,100,116
430,4,0:08.0,B. Johnson misses 2-pt jump shot from 17 ft,,100,116
431,4,0:05.0,,Defensive rebound by T. Fall,100,116
