,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PORTLAND_ACTION,NEW ORLEANS_SCORE,PORTLAND_SCORE
385,4,10:11.0,,N. Little makes 2-pt layup at rim,107,89
386,4,9:49.0,Z. Williamson makes 2-pt layup from 2 ft (assist by E. Moore),,109,89
387,4,9:36.0,,H. Whiteside misses 2-pt jump shot from 5 ft,109,89
388,4,9:33.0,,Offensive rebound by H. Whiteside,109,89
389,4,9:33.0,,H. Whiteside makes 2-pt layup at rim,109,91
390,4,9:27.0,N. Melli misses 3-pt jump shot from 26 ft,,109,91
391,4,9:24.0,,Defensive rebound by N. Little,109,91
392,4,9:24.0,B. Ingram enters the game for J. Redick,,109,91
393,4,9:24.0,,C. McCollum enters the game for N. Little,109,91
394,4,9:14.0,,Turnover by H. Whiteside (lost ball; steal by J. Holiday),109,91
395,4,9:08.0,N. Melli misses 3-pt jump shot from 25 ft,,109,91
396,4,9:05.0,,Defensive rebound by T. Ariza,109,91
397,4,8:56.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by T. Ariza),109,94
398,4,8:48.0,Z. Williamson misses 2-pt layup from 2 ft (block by C. Anthony),,109,94
399,4,8:48.0,,Defensive rebound by C. McCollum,109,94
400,4,8:35.0,,C. Anthony misses 2-pt jump shot from 17 ft,109,94
401,4,8:32.0,Defensive rebound by Z. Williamson,,109,94
402,4,8:23.0,J. Holiday misses 2-pt layup from 5 ft (block by H. Whiteside),,109,94
403,4,8:21.0,Offensive rebound by N. Melli,,109,94
404,4,8:20.0,N. Melli misses 2-pt hook shot from 4 ft (block by H. Whiteside),,109,94
405,4,8:18.0,Offensive rebound by N. Melli,,109,94
406,4,8:15.0,J. Holiday makes 2-pt jump shot from 6 ft (assist by E. Moore),,111,94
407,4,8:04.0,,C. McCollum makes 2-pt jump shot from 16 ft,111,96
408,4,7:53.0,J. Holiday misses 3-pt jump shot from 26 ft,,111,96
409,4,7:50.0,,Defensive rebound by H. Whiteside,111,96
410,4,7:44.0,,Personal foul by E. Moore (drawn by A. Simons),111,96
411,4,7:33.0,,C. Anthony misses 2-pt jump shot from 12 ft,111,96
412,4,7:31.0,Defensive rebound by B. Ingram,,111,96
413,4,7:26.0,Turnover by B. Ingram (lost ball; steal by T. Ariza),,111,96
414,4,7:22.0,,T. Ariza makes 2-pt layup from 1 ft (assist by C. Anthony),111,98
415,4,7:22.0,New Orleans full timeout,,111,98
416,4,7:22.0,L. Ball enters the game for E. Moore,,111,98
417,4,7:05.0,B. Ingram makes 3-pt jump shot from 26 ft (assist by N. Melli),,114,98
418,4,6:47.0,,Shooting foul by N. Melli (drawn by H. Whiteside),114,98
419,4,6:47.0,,H. Whiteside makes free throw 1 of 2,114,99
420,4,6:47.0,,H. Whiteside misses free throw 2 of 2,114,99
421,4,6:44.0,Defensive rebound by L. Ball,,114,99
422,4,6:30.0,Turnover by L. Ball (back court),,114,99
423,4,6:17.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by C. McCollum),114,102
424,4,6:03.0,N. Melli misses 3-pt jump shot from 25 ft,,114,102
425,4,5:58.0,,Defensive rebound by T. Ariza,114,102
426,4,5:58.0,D. Favors enters the game for N. Melli,,114,102
427,4,5:58.0,J. Hart enters the game for Z. Williamson,,114,102
428,4,5:41.0,,C. McCollum makes 3-pt jump shot from 23 ft,114,105
429,4,5:28.0,J. Holiday makes 3-pt jump shot from 25 ft,,117,105
430,4,5:14.0,,H. Whiteside misses 2-pt layup from 2 ft,117,105
431,4,5:10.0,Defensive rebound by J. Hart,,117,105
432,4,5:04.0,L. Ball makes 2-pt layup from 1 ft (assist by J. Holiday),,119,105
433,4,5:04.0,,Portland full timeout,119,105
434,4,5:04.0,,G. Trent enters the game for H. Whiteside,119,105
435,4,4:55.0,,Turnover by T. Ariza (dbl dribble),119,105
436,4,4:45.0,L. Ball misses 2-pt layup from 2 ft,,119,105
437,4,4:41.0,Offensive rebound by D. Favors,,119,105
438,4,4:41.0,D. Favors makes 2-pt dunk from 1 ft,,121,105
439,4,4:30.0,,C. Anthony misses 3-pt jump shot from 26 ft,121,105
440,4,4:28.0,Defensive rebound by J. Hart,,121,105
441,4,4:18.0,Turnover by L. Ball (bad pass; steal by A. Simons),,121,105
442,4,4:14.0,,A. Simons misses 2-pt layup from 2 ft (block by J. Hart),121,105
443,4,4:12.0,Defensive rebound by J. Holiday,,121,105
444,4,4:05.0,D. Favors makes 2-pt layup from 3 ft (assist by J. Holiday),,123,105
445,4,4:05.0,Shooting foul by C. Anthony (drawn by D. Favors),,123,105
446,4,4:05.0,,H. Whiteside enters the game for C. Anthony,123,105
447,4,4:05.0,D. Favors misses free throw 1 of 1,,123,105
448,4,4:02.0,,Defensive rebound by T. Ariza,123,105
449,4,3:51.0,,T. Ariza makes 2-pt layup from 2 ft (assist by A. Simons),123,107
450,4,3:35.0,L. Ball makes 2-pt jump shot from 15 ft,,125,107
451,4,3:22.0,,A. Simons misses 2-pt jump shot from 11 ft,125,107
452,4,3:19.0,Defensive rebound by D. Favors,,125,107
453,4,3:06.0,B. Ingram misses 3-pt jump shot from 23 ft,,125,107
454,4,3:04.0,,Defensive rebound by A. Simons,125,107
455,4,2:54.0,,H. Whiteside misses 2-pt jump shot from 17 ft,125,107
456,4,2:50.0,Defensive rebound by J. Hart,,125,107
457,4,2:30.0,Turnover by J. Hart (lost ball; steal by A. Simons),,125,107
458,4,2:28.0,,Shooting foul by B. Ingram (drawn by A. Simons),125,107
459,4,2:28.0,,A. Simons misses free throw 1 of 2,125,107
460,4,2:28.0,,Offensive rebound by Team,125,107
461,4,2:28.0,,W. Gabriel enters the game for T. Ariza,125,107
462,4,2:28.0,,N. Little enters the game for C. McCollum,125,107
463,4,2:28.0,,C. Swanigan enters the game for H. Whiteside,125,107
464,4,2:28.0,,A. Simons makes free throw 2 of 2,125,108
465,4,2:12.0,J. Holiday makes 3-pt jump shot from 25 ft,,128,108
466,4,2:03.0,,G. Trent makes 2-pt jump shot from 22 ft,128,110
467,4,2:03.0,,Shooting foul by J. Hart (drawn by G. Trent),128,110
468,4,2:03.0,J. Hayes enters the game for D. Favors,,128,110
469,4,2:03.0,F. Jackson enters the game for B. Ingram,,128,110
470,4,2:03.0,,G. Trent misses free throw 1 of 1,128,110
471,4,1:57.0,Defensive rebound by J. Hart,,128,110
472,4,1:40.0,J. Hart misses 2-pt jump shot from 11 ft,,128,110
473,4,1:36.0,,Defensive rebound by C. Swanigan,128,110
474,4,1:23.0,,A. Simons misses 2-pt layup from 3 ft,128,110
475,4,1:22.0,Defensive rebound by J. Hart,,128,110
476,4,1:01.0,F. Jackson misses 3-pt jump shot from 22 ft,,128,110
477,4,0:59.0,,Defensive rebound by G. Trent,128,110
478,4,0:52.0,,G. Trent makes 3-pt jump shot from 25 ft,128,113
479,4,0:28.0,Turnover by Team (shot clock),,128,113
480,4,0:15.0,,C. Swanigan makes 2-pt layup at rim (assist by G. Trent),128,115
