,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MINNESOTA_ACTION,ATLANTA_SCORE,MINNESOTA_SCORE
391,4,7:11.0,,A. Wiggins misses 2-pt jump shot from 7 ft (block by D. Hunter),108,93
392,4,7:08.0,Defensive rebound by D. Hunter,,108,93
393,4,7:06.0,K. Huerter makes 2-pt layup from 2 ft (assist by T. Young),,110,93
394,4,7:06.0,,Minnesota full timeout,110,93
395,4,6:45.0,,J. Culver makes 2-pt layup from 1 ft,110,95
396,4,6:45.0,,Shooting foul by T. Graham (drawn by J. Culver),110,95
397,4,6:45.0,,J. Culver misses free throw 1 of 1,110,95
398,4,6:44.0,Defensive rebound by K. Huerter,,110,95
399,4,6:27.0,J. Collins makes 2-pt dunk from 1 ft (assist by K. Huerter),,112,95
400,4,6:17.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by A. Wiggins),112,98
401,4,6:00.0,T. Young makes 3-pt jump shot from 26 ft,,115,98
402,4,5:50.0,,A. Wiggins misses 2-pt layup from 8 ft,115,98
403,4,5:48.0,,Offensive rebound by K. Towns,115,98
404,4,5:47.0,,K. Towns makes 2-pt layup from 2 ft,115,100
405,4,5:19.0,J. Collins misses 3-pt jump shot from 23 ft,,115,100
406,4,5:17.0,,Defensive rebound by K. Towns,115,100
407,4,4:58.0,,Shooting foul by T. Graham (drawn by J. Okogie),115,100
408,4,4:58.0,,J. Okogie makes free throw 1 of 2,115,101
409,4,4:58.0,,J. Okogie makes free throw 2 of 2,115,102
410,4,4:40.0,T. Young makes 3-pt jump shot from 27 ft,,118,102
411,4,4:30.0,,A. Wiggins misses 3-pt jump shot from 25 ft,118,102
412,4,4:27.0,,Offensive rebound by Team,118,102
413,4,4:21.0,,J. Okogie makes 2-pt layup from 1 ft (assist by A. Wiggins),118,104
414,4,4:01.0,T. Young makes 2-pt layup from 2 ft,,120,104
415,4,3:52.0,,J. McLaughlin makes 3-pt jump shot from 25 ft (assist by J. Culver),120,107
416,4,3:29.0,J. Collins misses 2-pt dunk from 3 ft,,120,107
417,4,3:26.0,,Defensive rebound by K. Towns,120,107
418,4,3:22.0,,A. Wiggins misses 3-pt jump shot from 23 ft,120,107
419,4,3:19.0,Defensive rebound by T. Graham,,120,107
420,4,3:00.0,Turnover by D. Hunter (lost ball; steal by J. Culver),,120,107
421,4,2:59.0,,Personal take foul by T. Young (drawn by J. Okogie),120,107
422,4,2:59.0,,Instant Replay (Request: Ruling Stands),120,107
423,4,2:59.0,,J. Okogie makes free throw 1 of 2,120,108
424,4,2:59.0,B. Goodwin enters the game for T. Graham,,120,108
425,4,2:59.0,,J. Okogie makes free throw 2 of 2,120,109
426,4,2:47.0,Shooting foul by J. Culver (drawn by T. Young),,120,109
427,4,2:47.0,T. Young makes free throw 1 of 2,,121,109
428,4,2:47.0,T. Young makes free throw 2 of 2,,122,109
429,4,2:37.0,,K. Towns misses 3-pt jump shot from 26 ft,122,109
430,4,2:34.0,Defensive rebound by D. Hunter,,122,109
431,4,2:17.0,T. Young misses 3-pt jump shot from 25 ft,,122,109
432,4,2:15.0,,Defensive rebound by A. Wiggins,122,109
433,4,2:08.0,,A. Wiggins makes 3-pt jump shot from 27 ft (assist by J. Okogie),122,112
434,4,1:42.0,Turnover by Team (shot clock),,122,112
435,4,1:25.0,,K. Towns makes 2-pt dunk from 4 ft,122,114
436,4,1:25.0,,Shooting foul by J. Collins (drawn by K. Towns),122,114
437,4,1:25.0,,K. Towns makes free throw 1 of 1,122,115
438,4,1:10.0,T. Young misses 2-pt layup from 4 ft (block by J. Okogie),,122,115
439,4,1:08.0,,Defensive rebound by K. Towns,122,115
440,4,1:05.0,,J. McLaughlin misses 3-pt jump shot from 26 ft,122,115
441,4,1:00.0,Defensive rebound by D. Hunter,,122,115
442,4,0:56.0,D. Hunter misses 2-pt layup from 2 ft,,122,115
443,4,0:55.0,,Defensive rebound by K. Towns,122,115
444,4,0:48.0,,J. Okogie makes 2-pt dunk from 1 ft (assist by J. McLaughlin),122,117
445,4,0:48.0,Atlanta full timeout,,122,117
446,4,0:48.0,V. Carter enters the game for B. Goodwin,,122,117
447,4,0:34.0,V. Carter makes 3-pt jump shot from 22 ft (assist by K. Huerter),,125,117
448,4,0:34.0,,Minnesota full timeout,125,117
449,4,0:29.0,,J. Okogie misses 3-pt jump shot from 26 ft,125,117
450,4,0:27.0,Defensive rebound by K. Huerter,,125,117
451,4,0:27.0,Personal take foul by K. Towns (drawn by K. Huerter),,125,117
452,4,0:25.0,Personal foul by J. McLaughlin (drawn by T. Young),,125,117
453,4,0:25.0,T. Young makes free throw 1 of 2,,126,117
454,4,0:25.0,T. Young makes free throw 2 of 2,,127,117
455,4,0:19.0,,J. Okogie makes 2-pt layup from 1 ft (assist by J. McLaughlin),127,119
456,4,0:12.0,Turnover by V. Carter (bad pass; steal by A. Wiggins),,127,119
457,4,0:12.0,,Shooting foul by T. Young (drawn by A. Wiggins),127,119
458,4,0:12.0,,A. Wiggins misses free throw 1 of 3,127,119
459,4,0:12.0,,Offensive rebound by Team,127,119
460,4,0:12.0,,A. Wiggins makes free throw 2 of 3,127,120
461,4,0:12.0,,A. Wiggins misses free throw 3 of 3,127,120
462,4,0:10.0,Defensive rebound by J. Collins,,127,120
