,QUARTER,TIME_REMAINING,TORONTO_ACTION,PHILADELPHIA_ACTION,TORONTO_SCORE,PHILADELPHIA_SCORE
375,4,6:11.0,S. Ibaka misses 2-pt hook shot from 12 ft,,80,100
376,4,6:10.0,,Defensive rebound by T. Harris,80,100
377,4,5:54.0,,T. Harris misses 2-pt jump shot from 20 ft,80,100
378,4,5:50.0,Defensive rebound by S. Ibaka,,80,100
379,4,5:46.0,P. Siakam makes 2-pt layup from 2 ft (assist by K. Lowry),,82,100
380,4,5:46.0,Shooting foul by J. Ennis (drawn by P. Siakam),,82,100
381,4,5:46.0,P. Siakam makes free throw 1 of 1,,83,100
382,4,5:27.0,,F. Korkmaz misses 3-pt jump shot from 26 ft,83,100
383,4,5:25.0,Defensive rebound by O. Anunoby,,83,100
384,4,5:23.0,Shooting foul by F. Korkmaz (drawn by P. Siakam),,83,100
385,4,5:23.0,P. Siakam misses free throw 1 of 2,,83,100
386,4,5:23.0,Offensive rebound by Team,,83,100
387,4,5:23.0,,M. Thybulle enters the game for F. Korkmaz,83,100
388,4,5:23.0,P. Siakam makes free throw 2 of 2,,84,100
389,4,5:03.0,,T. Harris misses 3-pt jump shot from 27 ft,84,100
390,4,4:58.0,,Offensive rebound by B. Simmons,84,100
391,4,4:57.0,,Shooting foul by O. Anunoby (drawn by J. Ennis),84,100
392,4,4:57.0,,J. Ennis makes free throw 1 of 2,84,101
393,4,4:57.0,,J. Ennis makes free throw 2 of 2,84,102
394,4,4:39.0,S. Ibaka misses 2-pt hook shot from 9 ft,,84,102
395,4,4:35.0,Offensive rebound by P. Siakam,,84,102
396,4,4:35.0,P. Siakam makes 2-pt layup at rim,,86,102
397,4,4:35.0,,J. Embiid enters the game for J. Ennis,86,102
398,4,4:14.0,,Turnover by T. Harris (bad pass; steal by O. Anunoby),86,102
399,4,4:10.0,Toronto full timeout,,86,102
400,4,4:08.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by M. Gasol),,89,102
401,4,3:45.0,,T. Harris misses 2-pt jump shot from 19 ft,89,102
402,4,3:41.0,Defensive rebound by K. Lowry,,89,102
403,4,3:31.0,P. Siakam misses 2-pt hook shot from 6 ft,,89,102
404,4,3:28.0,,Defensive rebound by M. Thybulle,89,102
405,4,3:16.0,,M. Thybulle makes 3-pt jump shot from 26 ft (assist by B. Simmons),89,105
406,4,3:07.0,Shooting foul by M. Thybulle (drawn by K. Lowry),,89,105
407,4,3:07.0,K. Lowry makes free throw 1 of 3,,90,105
408,4,3:07.0,K. Lowry makes free throw 2 of 3,,91,105
409,4,3:07.0,Toronto full timeout,,91,105
410,4,3:07.0,,Philadelphia full timeout,91,105
411,4,3:07.0,K. Lowry makes free throw 3 of 3,,92,105
412,4,3:01.0,,Turnover by J. Embiid (lost ball; steal by O. Anunoby),92,105
413,4,2:51.0,K. Lowry makes 2-pt layup from 1 ft,,94,105
414,4,2:43.0,,Personal foul by S. Ibaka (drawn by T. Harris),94,105
415,4,2:34.0,,Turnover by J. Embiid (lost ball; steal by P. Siakam),94,105
416,4,2:30.0,Turnover by K. Lowry (bad pass),,94,105
417,4,2:10.0,,Turnover by J. Embiid (bad pass; steal by O. Anunoby),94,105
418,4,2:08.0,O. Anunoby makes 2-pt dunk from 1 ft,,96,105
419,4,2:08.0,,Philadelphia full timeout,96,105
420,4,2:08.0,,R. Neto enters the game for J. Embiid,96,105
421,4,1:47.0,,B. Simmons makes 2-pt layup from 1 ft (assist by T. Harris),96,107
422,4,1:26.0,S. Ibaka misses 3-pt jump shot from 26 ft,,96,107
423,4,1:22.0,,Defensive rebound by R. Neto,96,107
424,4,1:22.0,,Personal take foul by M. Gasol (drawn by R. Neto),96,107
425,4,1:04.0,,M. Thybulle misses 3-pt jump shot from 27 ft,96,107
426,4,1:01.0,Defensive rebound by P. Siakam,,96,107
427,4,0:59.0,Shooting foul by R. Neto (drawn by K. Lowry),,96,107
428,4,0:59.0,K. Lowry makes free throw 1 of 2,,97,107
429,4,0:59.0,K. Lowry makes free throw 2 of 2,,98,107
430,4,0:56.0,Violation by Team (kicked ball),,98,107
431,4,0:56.0,,Philadelphia full timeout,98,107
432,4,0:47.0,,Turnover by (8 sec),98,107
433,4,0:47.0,Toronto full timeout,,98,107
434,4,0:47.0,,J. Embiid enters the game for R. Neto,98,107
435,4,0:42.0,K. Lowry misses 3-pt jump shot from 28 ft,,98,107
436,4,0:39.0,,Defensive rebound by T. Harris,98,107
437,4,0:31.0,,Turnover by M. Thybulle (back court),98,107
438,4,0:26.0,P. Siakam makes 2-pt layup from 3 ft,,100,107
439,4,0:23.0,,Personal foul by S. Ibaka (drawn by M. Thybulle),100,107
440,4,0:23.0,,Instant Replay (Challenge: Ruling Stands),100,107
441,4,0:23.0,N. Powell enters the game for S. Ibaka,,100,107
442,4,0:23.0,,M. Thybulle makes free throw 1 of 2,100,108
443,4,0:23.0,Toronto full timeout,,100,108
444,4,0:23.0,,M. Thybulle makes free throw 2 of 2,100,109
445,4,0:17.0,P. Siakam makes 2-pt layup at rim,,102,109
446,4,0:14.0,,Turnover by M. Thybulle (bad pass; steal by K. Lowry),102,109
447,4,0:14.0,Personal foul by B. Simmons (drawn by K. Lowry),,102,109
448,4,0:14.0,K. Lowry makes free throw 1 of 2,,103,109
449,4,0:14.0,,R. Neto enters the game for J. Embiid,103,109
450,4,0:14.0,K. Lowry makes free throw 2 of 2,,104,109
451,4,0:10.0,,Personal foul by N. Powell (drawn by A. Horford),104,109
452,4,0:10.0,,A. Horford makes free throw 1 of 2,104,110
453,4,0:10.0,,A. Horford misses free throw 2 of 2,104,110
454,4,0:07.0,Defensive rebound by P. Siakam,,104,110
455,4,0:01.0,P. Siakam misses 3-pt jump shot from 26 ft,,104,110
456,4,0:01.0,Offensive rebound by K. Lowry,,104,110
