,QUARTER,TIME_REMAINING,DETROIT_ACTION,NEW YORK_ACTION,DETROIT_SCORE,NEW YORK_SCORE
392,4,3:53.0,,Offensive rebound by Team,77,89
393,4,3:53.0,,Turnover by Team (shot clock),77,89
394,4,3:30.0,T. Snell misses 3-pt jump shot from 25 ft,,77,89
395,4,3:26.0,Offensive rebound by Team,,77,89
396,4,3:26.0,,M. Robinson enters the game for T. Gibson,77,89
397,4,3:12.0,C. Wood makes 2-pt layup from 1 ft (assist by T. Snell),,79,89
398,4,2:53.0,,Turnover by E. Payton (lost ball; steal by T. Maker),79,89
399,4,2:48.0,T. Maker misses 2-pt layup at rim,,79,89
400,4,2:46.0,,Defensive rebound by M. Robinson,79,89
401,4,2:30.0,,Shooting foul by T. Maker (drawn by J. Randle),79,89
402,4,2:30.0,,New York full timeout,79,89
403,4,2:30.0,L. Galloway enters the game for T. Maker,,79,89
404,4,2:30.0,,R. Barrett enters the game for W. Ellington,79,89
405,4,2:30.0,,J. Randle makes free throw 1 of 2,79,90
406,4,2:30.0,,J. Randle makes free throw 2 of 2,79,91
407,4,2:14.0,B. Brown misses 2-pt layup from 3 ft,,79,91
408,4,2:12.0,,Defensive rebound by M. Robinson,79,91
409,4,1:51.0,,R. Barrett misses 2-pt jump shot from 15 ft,79,91
410,4,1:49.0,Defensive rebound by B. Brown,,79,91
411,4,1:41.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by S. Mykhailiuk),,82,91
412,4,1:22.0,,R. Barrett misses 2-pt layup from 1 ft,82,91
413,4,1:21.0,,Offensive rebound by Team,82,91
414,4,1:21.0,Loose ball foul by L. Galloway (drawn by J. Randle),,82,91
415,4,1:21.0,,J. Randle misses free throw 1 of 2,82,91
416,4,1:21.0,,Offensive rebound by Team,82,91
417,4,1:21.0,,J. Randle makes free throw 2 of 2,82,92
418,4,1:12.0,S. Mykhailiuk misses 3-pt jump shot from 26 ft,,82,92
419,4,1:10.0,,Defensive rebound by J. Randle,82,92
420,4,0:54.0,,M. Robinson makes 2-pt dunk at rim (assist by E. Payton),82,94
421,4,0:49.0,T. Snell misses 3-pt jump shot from 25 ft (block by M. Robinson),,82,94
422,4,0:47.0,,Defensive rebound by M. Robinson,82,94
423,4,0:47.0,,Shooting foul by T. Snell (drawn by M. Robinson),82,94
424,4,0:47.0,,M. Robinson makes free throw 1 of 2,82,95
425,4,0:47.0,,M. Robinson makes free throw 2 of 2,82,96
426,4,0:36.0,Shooting foul by J. Randle (drawn by C. Wood),,82,96
427,4,0:36.0,C. Wood makes free throw 1 of 2,,83,96
428,4,0:36.0,C. Wood makes free throw 2 of 2,,84,96
429,4,0:13.0,,R. Barrett misses 3-pt jump shot from 25 ft,84,96
430,4,0:12.0,,Offensive rebound by Team,84,96
431,4,0:12.0,,Turnover by Team (shot clock),84,96
432,4,0:07.0,L. Galloway misses 3-pt jump shot from 26 ft,,84,96
433,4,0:04.0,,Defensive rebound by R. Barrett,84,96
