,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHARLOTTE_ACTION,NEW YORK_SCORE,CHARLOTTE_SCORE
387,4,4:21.0,Shooting foul by B. Biyombo (drawn by A. Trier),,89,97
388,4,4:21.0,,M. Bridges enters the game for B. Biyombo,89,97
389,4,4:21.0,A. Trier makes free throw 1 of 2,,90,97
390,4,4:21.0,A. Trier makes free throw 2 of 2,,91,97
391,4,4:11.0,,D. Graham misses 3-pt jump shot from 26 ft,91,97
392,4,4:07.0,Defensive rebound by M. Harkless,,91,97
393,4,4:00.0,M. Robinson makes 2-pt dunk from 1 ft (assist by E. Payton),,93,97
394,4,3:45.0,,Turnover by T. Rozier (bad pass),93,97
395,4,3:34.0,A. Trier misses 2-pt jump shot from 13 ft,,93,97
396,4,3:30.0,,Defensive rebound by P. Washington,93,97
397,4,3:17.0,,P. Washington misses 3-pt jump shot from 25 ft,93,97
398,4,3:14.0,Defensive rebound by M. Harkless,,93,97
399,4,2:58.0,A. Trier makes 2-pt layup from 1 ft,,95,97
400,4,2:55.0,,Charlotte full timeout,95,97
401,4,2:55.0,,W. Hernangómez enters the game for P. Washington,95,97
402,4,2:43.0,,Personal foul by A. Trier (drawn by D. Graham),95,97
403,4,2:43.0,,D. Graham makes free throw 1 of 2,95,98
404,4,2:43.0,,P. Washington enters the game for C. Martin,95,98
405,4,2:43.0,,D. Graham makes free throw 2 of 2,95,99
406,4,2:43.0,,Violation by Team (delay of game),95,99
407,4,2:31.0,Turnover by A. Trier (bad pass),,95,99
408,4,2:16.0,,Personal foul by E. Payton (drawn by D. Graham),95,99
409,4,2:16.0,,D. Graham makes free throw 1 of 2,95,100
410,4,2:16.0,,D. Graham misses free throw 2 of 2,95,100
411,4,2:13.0,Defensive rebound by M. Robinson,,95,100
412,4,1:51.0,A. Trier makes 2-pt jump shot from 17 ft,,97,100
413,4,1:35.0,,D. Graham misses 2-pt jump shot from 19 ft,97,100
414,4,1:31.0,Defensive rebound by B. Portis,,97,100
415,4,1:17.0,A. Trier misses 3-pt jump shot from 23 ft,,97,100
416,4,1:13.0,,Defensive rebound by M. Bridges,97,100
417,4,0:54.0,,Turnover by D. Graham (lost ball; steal by E. Payton),97,100
418,4,0:44.0,Turnover by E. Payton (lost ball; steal by T. Rozier),,97,100
419,4,0:28.0,,T. Rozier makes 2-pt layup from 2 ft,97,102
420,4,0:28.0,New York full timeout,,97,102
421,4,0:28.0,,C. Martin enters the game for W. Hernangómez,97,102
422,4,0:22.0,M. Robinson makes 2-pt dunk from 2 ft (assist by E. Payton),,99,102
423,4,0:17.0,,Personal take foul by A. Trier (drawn by T. Rozier),99,102
424,4,0:17.0,,T. Rozier makes free throw 1 of 2,99,103
425,4,0:17.0,,T. Rozier makes free throw 2 of 2,99,104
426,4,0:11.0,Turnover by E. Payton (out of bounds lost ball),,99,104
427,4,0:11.0,,Personal take foul by M. Harkless (drawn by M. Bridges),99,104
428,4,0:11.0,,M. Bridges misses free throw 1 of 2,99,104
429,4,0:11.0,,Offensive rebound by Team,99,104
430,4,0:11.0,,M. Bridges makes free throw 2 of 2,99,105
431,4,0:11.0,New York full timeout,,99,105
432,4,0:06.0,A. Trier makes 2-pt dunk from 1 ft (assist by M. Robinson),,101,105
433,4,0:06.0,,Charlotte full timeout,101,105
434,4,0:05.0,,Personal take foul by A. Trier (drawn by T. Rozier),101,105
435,4,0:05.0,,T. Rozier makes free throw 1 of 2,101,106
436,4,0:05.0,,T. Rozier makes free throw 2 of 2,101,107
437,4,0:01.0,E. Payton misses 3-pt jump shot from 32 ft,,101,107
438,4,0:01.0,Offensive rebound by M. Robinson,,101,107
439,4,0:01.0,M. Robinson misses 2-pt layup from 2 ft,,101,107
440,4,0:01.0,Offensive rebound by Team,,101,107
