,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,OKLAHOMA CITY_ACTION,CLEVELAND_SCORE,OKLAHOMA CITY_SCORE
382,4,6:00.0,,Defensive rebound by S. Gilgeous-Alexander,87,91
383,4,5:52.0,,S. Gilgeous-Alexander makes 2-pt layup from 3 ft,87,93
384,4,5:31.0,K. Love makes 2-pt jump shot from 16 ft (assist by C. Osman),,89,93
385,4,5:14.0,,C. Paul misses 2-pt layup from 2 ft,89,93
386,4,5:11.0,Defensive rebound by D. Garland,,89,93
387,4,5:07.0,C. Sexton makes 3-pt jump shot from 26 ft (assist by D. Garland),,92,93
388,4,4:50.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 20 ft,92,95
389,4,4:33.0,Personal foul by D. Gallinari (drawn by K. Love),,92,95
390,4,4:33.0,J. Henson enters the game for D. Garland,,92,95
391,4,4:33.0,K. Porter enters the game for L. Nance,,92,95
392,4,4:33.0,,D. Schröder enters the game for A. Nader,92,95
393,4,4:31.0,C. Osman makes 2-pt layup from 1 ft (assist by K. Love),,94,95
394,4,4:31.0,Shooting foul by C. Paul (drawn by C. Osman),,94,95
395,4,4:31.0,,S. Adams enters the game for N. Noel,94,95
396,4,4:31.0,C. Osman misses free throw 1 of 1,,94,95
397,4,4:29.0,,Defensive rebound by S. Gilgeous-Alexander,94,95
398,4,4:10.0,,S. Gilgeous-Alexander misses 2-pt layup from 3 ft,94,95
399,4,4:08.0,Defensive rebound by K. Love,,94,95
400,4,3:54.0,J. Henson misses 2-pt layup from 6 ft (block by D. Schröder),,94,95
401,4,3:53.0,,Defensive rebound by Team,94,95
402,4,3:42.0,,Personal foul by C. Sexton (drawn by D. Schröder),94,95
403,4,3:42.0,Technical foul by D. Schröder,,94,95
404,4,3:42.0,Cleveland full timeout,,94,95
405,4,3:42.0,Instant Replay (Challenge: Ruling Stands),,94,95
406,4,3:42.0,K. Love makes technical free throw,,95,95
407,4,3:35.0,,C. Paul makes 2-pt jump shot from 15 ft,95,97
408,4,3:13.0,C. Sexton makes 3-pt jump shot from 26 ft (assist by K. Love),,98,97
409,4,2:55.0,,S. Adams makes 2-pt layup from 1 ft (assist by C. Paul),98,99
410,4,2:55.0,,Shooting foul by J. Henson (drawn by S. Adams),98,99
411,4,2:55.0,D. Garland enters the game for J. Henson,,98,99
412,4,2:55.0,L. Nance enters the game for C. Osman,,98,99
413,4,2:55.0,,S. Adams misses free throw 1 of 1,98,99
414,4,2:51.0,,Offensive rebound by D. Schröder,98,99
415,4,2:41.0,,C. Paul misses 2-pt jump shot from 16 ft,98,99
416,4,2:39.0,Defensive rebound by K. Porter,,98,99
417,4,2:19.0,C. Sexton misses 2-pt layup from 2 ft,,98,99
418,4,2:16.0,,Defensive rebound by S. Adams,98,99
419,4,2:02.0,,D. Gallinari misses 3-pt jump shot from 25 ft,98,99
420,4,1:58.0,Defensive rebound by C. Sexton,,98,99
421,4,1:54.0,C. Sexton misses 2-pt layup from 1 ft,,98,99
422,4,1:53.0,Offensive rebound by L. Nance,,98,99
423,4,1:53.0,L. Nance makes 2-pt dunk from 1 ft,,100,99
424,4,1:33.0,,D. Gallinari misses 3-pt jump shot from 26 ft,100,99
425,4,1:31.0,,Offensive rebound by Team,100,99
426,4,1:31.0,Loose ball foul by C. Sexton (drawn by S. Adams),,100,99
427,4,1:31.0,,S. Adams makes free throw 1 of 2,100,100
428,4,1:31.0,,S. Adams makes free throw 2 of 2,100,101
429,4,1:12.0,D. Garland misses 3-pt jump shot from 23 ft,,100,101
430,4,1:10.0,,Defensive rebound by S. Adams,100,101
431,4,1:03.0,,Shooting foul by K. Porter (drawn by D. Schröder),100,101
432,4,1:03.0,,D. Schröder makes free throw 1 of 2,100,102
433,4,1:03.0,,D. Schröder makes free throw 2 of 2,100,103
434,4,0:48.0,Turnover by K. Love (bad pass),,100,103
435,4,0:28.0,,D. Schröder makes 3-pt jump shot from 24 ft (assist by S. Gilgeous-Alexander),100,106
436,4,0:27.0,Cleveland full timeout,,100,106
437,4,0:23.0,K. Love makes 3-pt jump shot from 26 ft (assist by D. Garland),,103,106
438,4,0:20.0,,Personal take foul by C. Sexton (drawn by D. Schröder),103,106
439,4,0:20.0,,D. Schröder misses free throw 1 of 2,103,106
440,4,0:20.0,,Offensive rebound by Team,103,106
441,4,0:20.0,,D. Schröder makes free throw 2 of 2,103,107
442,4,0:12.0,Turnover by C. Sexton (lost ball; steal by S. Gilgeous-Alexander),,103,107
443,4,0:11.0,,Personal take foul by L. Nance (drawn by S. Gilgeous-Alexander),103,107
444,4,0:11.0,,S. Gilgeous-Alexander makes free throw 1 of 2,103,108
445,4,0:11.0,,S. Gilgeous-Alexander makes free throw 2 of 2,103,109
446,4,0:11.0,Cleveland full timeout,,103,109
447,4,0:07.0,K. Love misses 3-pt jump shot from 28 ft,,103,109
448,4,0:05.0,,Defensive rebound by S. Gilgeous-Alexander,103,109
