,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA LAKERS_ACTION,SACRAMENTO_SCORE,LA LAKERS_SCORE
383,4,3:24.0,Shooting foul by L. James (drawn by R. Holmes),,89,90
384,4,3:24.0,R. Holmes makes free throw 1 of 1,,90,90
385,4,3:07.0,,K. Caldwell-Pope makes 3-pt jump shot from 27 ft (assist by A. Caruso),90,93
386,4,2:54.0,B. Hield misses 2-pt layup from 4 ft (block by A. Davis),,90,93
387,4,2:54.0,Offensive rebound by Team,,90,93
388,4,2:51.0,Turnover by B. Hield (bad pass; steal by L. James),,90,93
389,4,2:46.0,,A. Davis makes 2-pt dunk from 1 ft (assist by L. James),90,95
390,4,2:46.0,Sacramento full timeout,,90,95
391,4,2:16.0,B. Bogdanović makes 2-pt jump shot from 21 ft,,92,95
392,4,2:09.0,,Turnover by L. James (lost ball; steal by B. Bogdanović),92,95
393,4,2:05.0,B. Bogdanović makes 2-pt layup from 1 ft,,94,95
394,4,2:05.0,Shooting foul by A. Caruso (drawn by B. Bogdanović),,94,95
395,4,2:05.0,,K. Kuzma enters the game for D. Howard,94,95
396,4,2:05.0,B. Bogdanović makes free throw 1 of 1,,95,95
397,4,1:50.0,,L. James makes 2-pt layup from 4 ft,95,97
398,4,1:27.0,Turnover by B. Bogdanović (bad pass; steal by K. Caldwell-Pope),,95,97
399,4,1:23.0,,Personal foul by B. Bogdanović (drawn by L. James),95,97
400,4,1:07.0,,L. James misses 3-pt jump shot from 27 ft,95,97
401,4,1:03.0,Defensive rebound by H. Barnes,,95,97
402,4,0:56.0,B. Hield misses 3-pt jump shot from 27 ft,,95,97
403,4,0:56.0,,Defensive rebound by Team,95,97
404,4,0:56.0,,Instant Replay (Request: Ruling Stands),95,97
405,4,0:56.0,,LA Lakers full timeout,95,97
406,4,0:40.0,,A. Davis misses 2-pt jump shot from 21 ft,95,97
407,4,0:37.0,Defensive rebound by B. Bogdanović,,95,97
408,4,0:22.0,B. Bogdanović makes 2-pt layup from 1 ft,,97,97
409,4,0:05.0,,Personal foul by H. Barnes (drawn by L. James),97,97
410,4,0:05.0,,L. James makes free throw 1 of 2,97,98
411,4,0:05.0,D. Dedmon enters the game for Y. Ferrell,,97,98
412,4,0:05.0,,D. Green enters the game for K. Kuzma,97,98
413,4,0:05.0,,L. James makes free throw 2 of 2,97,99
414,4,0:05.0,Sacramento full timeout,,97,99
415,4,0:05.0,Y. Ferrell enters the game for D. Dedmon,,97,99
416,4,0:02.0,H. Barnes misses 2-pt layup from 2 ft (block by A. Davis),,97,99
417,4,0:00.0,,Defensive rebound by A. Davis,97,99
