,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA CLIPPERS_ACTION,SACRAMENTO_SCORE,LA CLIPPERS_SCORE
386,4,9:55.0,Offensive rebound by B. Hield,,90,86
387,4,9:51.0,B. Hield misses 2-pt jump shot from 18 ft,,90,86
388,4,9:48.0,,Defensive rebound by J. Green,90,86
389,4,9:46.0,,Shooting foul by K. Bazemore (drawn by L. Williams),90,86
390,4,9:46.0,,L. Williams makes free throw 1 of 2,90,87
391,4,9:46.0,,L. Williams makes free throw 2 of 2,90,88
392,4,9:35.0,Shooting foul by A. Coffey (drawn by B. Hield),,90,88
393,4,9:35.0,B. Hield makes free throw 1 of 2,,91,88
394,4,9:35.0,B. Hield makes free throw 2 of 2,,92,88
395,4,9:27.0,,L. Williams makes 2-pt jump shot from 8 ft,92,90
396,4,9:27.0,,Shooting foul by A. Len (drawn by L. Williams),92,90
397,4,9:27.0,H. Giles enters the game for A. Len,,92,90
398,4,9:27.0,,L. Williams makes free throw 1 of 1,92,91
399,4,9:17.0,H. Giles makes 2-pt jump shot from 3 ft (assist by C. Joseph),,94,91
400,4,8:56.0,,L. Williams makes 2-pt jump shot from 2 ft,94,93
401,4,8:43.0,C. Joseph misses 2-pt jump shot from 9 ft,,94,93
402,4,8:40.0,,Defensive rebound by M. Harrell,94,93
403,4,8:29.0,,M. Harrell makes 2-pt jump shot from 4 ft,94,95
404,4,8:29.0,Sacramento full timeout,,94,95
405,4,8:29.0,H. Barnes enters the game for N. Bjelica,,94,95
406,4,8:29.0,B. Bogdanović enters the game for B. Hield,,94,95
407,4,8:29.0,D. Fox enters the game for C. Joseph,,94,95
408,4,8:29.0,,K. Leonard enters the game for A. Coffey,94,95
409,4,8:16.0,K. Bazemore misses 2-pt layup from 4 ft,,94,95
410,4,8:14.0,,Defensive rebound by L. Williams,94,95
411,4,8:03.0,,M. Harrell misses 2-pt jump shot from 4 ft,94,95
412,4,7:57.0,,Offensive rebound by L. Williams,94,95
413,4,7:51.0,,L. Williams makes 2-pt layup from 3 ft,94,97
414,4,7:28.0,H. Barnes makes 3-pt jump shot from 27 ft (assist by D. Fox),,97,97
415,4,7:10.0,,K. Leonard misses 3-pt jump shot from 28 ft,97,97
416,4,7:05.0,Defensive rebound by D. Fox,,97,97
417,4,6:59.0,Offensive foul by D. Fox (drawn by L. Williams),,97,97
418,4,6:59.0,Turnover by D. Fox (offensive foul),,97,97
419,4,6:59.0,,R. Jackson enters the game for L. Williams,97,97
420,4,6:50.0,,Turnover by R. Jackson (lost ball; steal by K. Bazemore),97,97
421,4,6:45.0,K. Bazemore makes 2-pt dunk from 2 ft,,99,97
422,4,6:42.0,,Personal foul by H. Giles (drawn by M. Harrell),99,97
423,4,6:42.0,,M. Harrell misses free throw 1 of 2,99,97
424,4,6:42.0,,Offensive rebound by Team,99,97
425,4,6:42.0,,M. Harrell makes free throw 2 of 2,99,98
426,4,6:31.0,Personal foul by R. Jackson (drawn by H. Giles),,99,98
427,4,6:17.0,H. Barnes misses 3-pt jump shot from 33 ft,,99,98
428,4,6:13.0,,Defensive rebound by J. Green,99,98
429,4,6:03.0,,R. Jackson makes 3-pt jump shot from 25 ft (assist by L. Shamet),99,101
430,4,5:44.0,Shooting foul by J. Green (drawn by H. Giles),,99,101
431,4,5:44.0,H. Giles misses free throw 1 of 2,,99,101
432,4,5:44.0,Offensive rebound by Team,,99,101
433,4,5:44.0,H. Giles makes free throw 2 of 2,,100,101
434,4,5:25.0,,K. Leonard misses 2-pt jump shot from 5 ft,100,101
435,4,5:23.0,Defensive rebound by D. Fox,,100,101
436,4,5:21.0,Shooting foul by K. Leonard (drawn by D. Fox),,100,101
437,4,5:21.0,D. Fox misses free throw 1 of 2,,100,101
438,4,5:21.0,Offensive rebound by Team,,100,101
439,4,5:21.0,D. Fox makes free throw 2 of 2,,101,101
440,4,4:55.0,,L. Shamet misses 3-pt jump shot from 24 ft,101,101
441,4,4:51.0,Defensive rebound by H. Giles,,101,101
442,4,4:37.0,Turnover by D. Fox (lost ball; steal by M. Harrell),,101,101
443,4,4:33.0,,Turnover by K. Leonard (bad pass),101,101
444,4,4:33.0,,M. Morris enters the game for J. Green,101,101
445,4,4:33.0,,L. Williams enters the game for R. Jackson,101,101
446,4,4:18.0,H. Barnes misses 2-pt jump shot from 13 ft,,101,101
447,4,4:15.0,Offensive rebound by H. Giles,,101,101
448,4,4:14.0,H. Giles makes 2-pt layup from 1 ft,,103,101
449,4,3:58.0,,Turnover by M. Morris (bad pass; steal by H. Barnes),103,101
450,4,3:58.0,Personal foul by M. Morris (drawn by K. Bazemore),,103,101
451,4,3:58.0,K. Bazemore misses free throw 1 of 2,,103,101
452,4,3:58.0,Offensive rebound by Team,,103,101
453,4,3:58.0,K. Bazemore makes free throw 2 of 2,,104,101
454,4,3:39.0,,L. Williams misses 3-pt jump shot from 28 ft,104,101
455,4,3:35.0,Defensive rebound by K. Bazemore,,104,101
456,4,3:14.0,B. Bogdanović misses 2-pt jump shot from 17 ft,,104,101
457,4,3:13.0,,Defensive rebound by M. Morris,104,101
458,4,3:13.0,,LA Clippers full timeout,104,101
459,4,3:13.0,Sacramento full timeout,,104,101
460,4,2:58.0,,L. Shamet misses 3-pt jump shot from 26 ft,104,101
461,4,2:53.0,Defensive rebound by H. Giles,,104,101
462,4,2:33.0,B. Bogdanović makes 3-pt jump shot from 28 ft (assist by H. Barnes),,107,101
463,4,2:19.0,,L. Williams misses 2-pt jump shot from 3 ft,107,101
464,4,2:14.0,,Offensive rebound by M. Harrell,107,101
465,4,2:14.0,,M. Harrell misses 2-pt layup at rim,107,101
466,4,2:14.0,Defensive rebound by H. Giles,,107,101
467,4,1:57.0,K. Bazemore misses 2-pt layup from 3 ft,,107,101
468,4,1:55.0,,Defensive rebound by K. Leonard,107,101
469,4,1:44.0,,L. Shamet misses 3-pt jump shot from 23 ft,107,101
470,4,1:42.0,Defensive rebound by H. Giles,,107,101
471,4,1:30.0,Instant Replay (Request: Ruling Stands),,107,101
472,4,1:30.0,Turnover by D. Fox (out of bounds lost ball),,107,101
473,4,1:20.0,,K. Leonard misses 2-pt layup from 6 ft (block by H. Giles),107,101
474,4,1:18.0,Defensive rebound by B. Bogdanović,,107,101
475,4,0:58.0,H. Giles makes 2-pt dunk from 2 ft (assist by B. Bogdanović),,109,101
476,4,0:58.0,,LA Clippers full timeout,109,101
477,4,0:57.0,,K. Leonard makes 2-pt dunk from 1 ft (assist by M. Morris),109,103
478,4,0:39.0,D. Fox makes 2-pt jump shot from 2 ft,,111,103
479,4,0:39.0,,LA Clippers full timeout,111,103
480,4,0:35.0,,L. Williams misses 3-pt jump shot from 29 ft,111,103
481,4,0:32.0,Defensive rebound by K. Bazemore,,111,103
482,4,0:30.0,Personal foul by K. Leonard (drawn by D. Fox),,111,103
483,4,0:30.0,D. Fox misses free throw 1 of 2,,111,103
484,4,0:30.0,Offensive rebound by Team,,111,103
485,4,0:30.0,D. Fox makes free throw 2 of 2,,112,103
486,4,0:17.0,,M. Morris misses 3-pt jump shot from 27 ft,112,103
487,4,0:15.0,Defensive rebound by H. Giles,,112,103
