,QUARTER,TIME_REMAINING,UTAH_ACTION,HOUSTON_ACTION,UTAH_SCORE,HOUSTON_SCORE
387,4,6:08.0,J. Ingles enters the game for R. O'Neale,,97,97
388,4,6:08.0,J. Clarkson makes free throw 1 of 1,,98,97
389,4,5:56.0,,P. Tucker makes 3-pt jump shot from 24 ft (assist by J. Harden),98,100
390,4,5:33.0,Personal foul by B. McLemore (drawn by R. Gobert),,98,100
391,4,5:33.0,,Houston full timeout,98,100
392,4,5:33.0,M. Conley enters the game for J. Clarkson,,98,100
393,4,5:33.0,,R. Westbrook enters the game for D. House,98,100
394,4,5:27.0,D. Mitchell makes 2-pt jump shot from 12 ft,,100,100
395,4,4:59.0,,Turnover by Team (shot clock),100,100
396,4,4:40.0,D. Mitchell misses 2-pt layup from 2 ft,,100,100
397,4,4:39.0,,Defensive rebound by P. Tucker,100,100
398,4,4:30.0,,R. Westbrook misses 2-pt jump shot from 19 ft,100,100
399,4,4:29.0,Defensive rebound by J. Ingles,,100,100
400,4,4:18.0,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by J. Ingles),,103,100
401,4,4:03.0,,Offensive foul by R. Westbrook (drawn by M. Conley),103,100
402,4,4:03.0,,Turnover by R. Westbrook (offensive foul),103,100
403,4,4:03.0,,D. House enters the game for B. McLemore,103,100
404,4,3:51.0,M. Conley misses 3-pt jump shot from 25 ft,,103,100
405,4,3:50.0,,Defensive rebound by R. Covington,103,100
406,4,3:40.0,,D. House misses 2-pt jump shot from 5 ft,103,100
407,4,3:39.0,Defensive rebound by B. Bogdanović,,103,100
408,4,3:21.0,M. Conley makes 2-pt jump shot from 21 ft (assist by B. Bogdanović),,105,100
409,4,3:09.0,,R. Covington misses 3-pt jump shot from 26 ft,105,100
410,4,3:08.0,Defensive rebound by D. Mitchell,,105,100
411,4,3:00.0,D. Mitchell makes 2-pt jump shot from 11 ft,,107,100
412,4,3:00.0,,Houston full timeout,107,100
413,4,2:48.0,,R. Westbrook makes 2-pt layup at rim (assist by P. Tucker),107,102
414,4,2:30.0,M. Conley misses 2-pt jump shot from 8 ft,,107,102
415,4,2:29.0,Offensive rebound by Team,,107,102
416,4,2:21.0,D. Mitchell misses 2-pt jump shot from 8 ft,,107,102
417,4,2:18.0,,Defensive rebound by R. Westbrook,107,102
418,4,2:05.0,,D. House makes 3-pt jump shot from 23 ft (assist by R. Westbrook),107,105
419,4,1:45.0,D. Mitchell makes 2-pt jump shot from 11 ft (assist by M. Conley),,109,105
420,4,1:37.0,,Personal foul by J. Ingles (drawn by J. Harden),109,105
421,4,1:25.0,,R. Covington misses 3-pt jump shot from 25 ft,109,105
422,4,1:24.0,Defensive rebound by R. Gobert,,109,105
423,4,1:06.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,109,105
424,4,1:05.0,,Defensive rebound by J. Harden,109,105
425,4,1:00.0,,Personal foul by M. Conley (drawn by J. Harden),109,105
426,4,1:00.0,,J. Harden makes free throw 1 of 2,109,106
427,4,1:00.0,,J. Harden makes free throw 2 of 2,109,107
428,4,0:36.0,D. Mitchell misses 3-pt jump shot from 26 ft,,109,107
429,4,0:34.0,,Defensive rebound by J. Harden,109,107
430,4,0:28.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by J. Harden),109,110
431,4,0:28.0,Utah full timeout,,109,110
432,4,0:28.0,J. Clarkson enters the game for B. Bogdanović,,109,110
433,4,0:15.0,Shooting foul by P. Tucker (drawn by D. Mitchell),,109,110
434,4,0:15.0,D. Mitchell makes free throw 1 of 2,,110,110
435,4,0:15.0,R. O'Neale enters the game for M. Conley,,110,110
436,4,0:15.0,D. Mitchell makes free throw 2 of 2,,111,110
437,4,0:01.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by R. Westbrook),111,113
438,4,0:01.0,Utah full timeout,,111,113
439,4,0:01.0,B. Bogdanović enters the game for R. O'Neale,,111,113
440,4,0:01.0,,T. Chandler enters the game for D. House,111,113
441,4,0:00.0,B. Bogdanović makes 3-pt jump shot from 28 ft (assist by J. Ingles),,114,113
442,4,0:00.0,Instant Replay (Request: Ruling Stands),,114,113
