,QUARTER,TIME_REMAINING,BOSTON_ACTION,GOLDEN STATE_ACTION,BOSTON_SCORE,GOLDEN STATE_SCORE
389,4,7:57.0,J. Tatum makes 3-pt jump shot from 23 ft (assist by M. Smart),,86,84
390,4,7:37.0,,A. Burks misses 2-pt jump shot from 11 ft,86,84
391,4,7:36.0,,Offensive rebound by O. Spellman,86,84
392,4,7:26.0,,O. Spellman makes 2-pt layup from 1 ft,86,86
393,4,7:21.0,M. Smart misses 2-pt jump shot from 20 ft,,86,86
394,4,7:19.0,,Defensive rebound by J. Poole,86,86
395,4,7:14.0,,D. Green misses 3-pt jump shot from 29 ft,86,86
396,4,7:12.0,,Offensive rebound by O. Spellman,86,86
397,4,7:08.0,,Turnover by O. Spellman (bad pass; steal by J. Tatum),86,86
398,4,7:03.0,Offensive foul by M. Smart (drawn by D. Green),,86,86
399,4,7:03.0,Turnover by M. Smart (offensive foul),,86,86
400,4,7:03.0,J. Brown enters the game for E. Freedom,,86,86
401,4,7:03.0,D. Theis enters the game for B. Wanamaker,,86,86
402,4,7:03.0,,K. Bowman enters the game for A. Burks,86,86
403,4,7:03.0,,E. Paschall enters the game for D. Green,86,86
404,4,6:45.0,,G. Robinson misses 2-pt jump shot from 13 ft,86,86
405,4,6:44.0,,Offensive rebound by Team,86,86
406,4,6:44.0,Loose ball foul by D. Theis (drawn by O. Spellman),,86,86
407,4,6:44.0,,O. Spellman misses free throw 1 of 2,86,86
408,4,6:44.0,,Offensive rebound by Team,86,86
409,4,6:44.0,,O. Spellman misses free throw 2 of 2,86,86
410,4,6:44.0,Defensive rebound by Team,,86,86
411,4,6:27.0,K. Walker misses 2-pt layup from 4 ft,,86,86
412,4,6:26.0,Offensive rebound by D. Theis,,86,86
413,4,6:26.0,D. Theis misses 2-pt layup at rim,,86,86
414,4,6:25.0,Offensive rebound by D. Theis,,86,86
415,4,6:20.0,D. Theis makes 2-pt dunk from 2 ft (assist by J. Brown),,88,86
416,4,6:05.0,,K. Bowman makes 2-pt jump shot from 20 ft,88,88
417,4,5:39.0,K. Walker misses 3-pt jump shot from 26 ft,,88,88
418,4,5:37.0,,Defensive rebound by K. Bowman,88,88
419,4,5:14.0,,K. Bowman misses 3-pt jump shot from 23 ft,88,88
420,4,5:13.0,,Offensive rebound by Team,88,88
421,4,5:13.0,,Turnover by Team (shot clock),88,88
422,4,4:57.0,K. Walker makes 2-pt jump shot from 19 ft,,90,88
423,4,4:39.0,,J. Poole misses 3-pt jump shot from 29 ft,90,88
424,4,4:37.0,Defensive rebound by J. Brown,,90,88
425,4,4:30.0,Personal foul by J. Poole (drawn by J. Tatum),,90,88
426,4,4:30.0,,A. Burks enters the game for J. Poole,90,88
427,4,4:30.0,,W. Cauley-Stein enters the game for G. Robinson,90,88
428,4,4:30.0,,D. Green enters the game for O. Spellman,90,88
429,4,4:25.0,K. Walker makes 2-pt layup from 4 ft (assist by J. Tatum),,92,88
430,4,4:07.0,,E. Paschall makes 2-pt layup from 9 ft,92,90
431,4,4:07.0,,Shooting foul by J. Brown (drawn by E. Paschall),92,90
432,4,4:07.0,,E. Paschall makes free throw 1 of 1,92,91
433,4,3:50.0,K. Walker misses 3-pt jump shot from 26 ft,,92,91
434,4,3:48.0,,Defensive rebound by A. Burks,92,91
435,4,3:41.0,,A. Burks misses 3-pt jump shot from 27 ft,92,91
436,4,3:39.0,,Offensive rebound by K. Bowman,92,91
437,4,3:37.0,,K. Bowman makes 2-pt layup from 6 ft,92,93
438,4,3:34.0,Boston full timeout,,92,93
439,4,3:14.0,J. Tatum misses 2-pt layup from 2 ft,,92,93
440,4,3:13.0,,Defensive rebound by D. Green,92,93
441,4,3:13.0,,Personal foul by D. Theis (drawn by D. Green),92,93
442,4,3:13.0,,D. Green makes free throw 1 of 2,92,94
443,4,3:13.0,,D. Green makes free throw 2 of 2,92,95
444,4,2:55.0,J. Tatum misses 2-pt layup from 4 ft,,92,95
445,4,2:53.0,,Defensive rebound by W. Cauley-Stein,92,95
446,4,2:37.0,,W. Cauley-Stein makes 2-pt layup from 2 ft,92,97
447,4,2:20.0,K. Walker makes 3-pt jump shot from 26 ft (assist by M. Smart),,95,97
448,4,1:56.0,,A. Burks misses 2-pt layup from 3 ft,95,97
449,4,1:52.0,Defensive rebound by K. Walker,,95,97
450,4,1:41.0,Personal foul by D. Green (drawn by D. Theis),,95,97
451,4,1:41.0,D. Theis makes free throw 1 of 2,,96,97
452,4,1:41.0,,G. Robinson enters the game for K. Bowman,96,97
453,4,1:41.0,D. Theis misses free throw 2 of 2,,96,97
454,4,1:39.0,Offensive rebound by Team,,96,97
455,4,1:39.0,,K. Bowman enters the game for G. Robinson,96,97
456,4,1:39.0,Instant Replay (Request: Ruling Stands),,96,97
457,4,1:39.0,,G. Robinson enters the game for K. Bowman,96,97
458,4,1:36.0,J. Tatum makes 2-pt dunk from 2 ft,,98,97
459,4,1:23.0,,A. Burks misses 2-pt layup from 3 ft,98,97
460,4,1:21.0,Defensive rebound by J. Brown,,98,97
461,4,1:05.0,J. Tatum makes 2-pt jump shot from 13 ft (assist by K. Walker),,100,97
462,4,1:05.0,,Golden State full timeout,100,97
463,4,1:05.0,,J. Poole enters the game for W. Cauley-Stein,100,97
464,4,0:59.0,,Turnover by E. Paschall (lost ball; steal by J. Tatum),100,97
465,4,0:54.0,D. Theis misses 2-pt layup from 4 ft (block by D. Green),,100,97
466,4,0:53.0,,Defensive rebound by Team,100,97
467,4,0:53.0,,Instant Replay (Request: Ruling Stands),100,97
468,4,0:40.0,,A. Burks misses 3-pt jump shot from 27 ft,100,97
469,4,0:38.0,Defensive rebound by D. Theis,,100,97
470,4,0:19.0,K. Walker makes 2-pt jump shot from 14 ft,,102,97
471,4,0:12.0,,E. Paschall misses 3-pt jump shot from 26 ft,102,97
472,4,0:10.0,Defensive rebound by J. Brown,,102,97
473,4,0:09.0,Personal foul by J. Poole (drawn by J. Brown),,102,97
474,4,0:09.0,J. Brown makes free throw 1 of 2,,103,97
475,4,0:09.0,J. Brown misses free throw 2 of 2,,103,97
476,4,0:08.0,,Defensive rebound by J. Poole,103,97
477,4,0:04.0,,G. Robinson makes 3-pt jump shot from 26 ft (assist by J. Poole),103,100
478,4,0:03.0,Boston full timeout,,103,100
479,4,0:03.0,,K. Bowman enters the game for J. Poole,103,100
480,4,0:02.0,Personal foul by D. Green (drawn by K. Walker),,103,100
481,4,0:02.0,K. Walker makes free throw 1 of 2,,104,100
482,4,0:02.0,K. Walker makes free throw 2 of 2,,105,100
483,4,0:02.0,,Golden State full timeout,105,100
484,4,0:02.0,,J. Poole enters the game for K. Bowman,105,100
485,4,0:01.0,,J. Poole misses 3-pt jump shot from 29 ft,105,100
486,4,0:00.0,,Offensive rebound by D. Green,105,100
